Kannada,Assamese
ಕಾರ್ಟೇಶಿಯನ್ ಅಕ್ಷಗಳು,কাৰ্টেছিয়ান অক্ষ
ಕಾರ್ಟೇಶಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,কাৰ্টেছিয়ান স্থানাংক
ಕಾರ್ಟೇಶಿಯನ್ ಉತ್ಪನ್ನ,কাৰ্টেছিয়ান উৎপাদন
ಸೆಟ್‌ಗಳ ಕಾರ್ಟೇಶಿಯನ್ ಉತ್ಪನ್ನ,গোটৰ কাৰ্টেছিয়ান উৎপাদক
ಉದಾಹರಣಾ ಪರಿಶೀಲನೆ,কেছ ষ্টডি
ದುರಂತದ ಏರಿಳಿತ,বিপৰ্যয়জনক উঠা-নমা
ಕ್ಯಾಟೆನರಿ,কেটেনাৰী
ಕೌಚಿ ವಿತರಣೆ,কাউচি বিতৰণ
ಕೌಚಿ ಸೂತ್ರ,কাউচি সূত্ৰ
ಕೌಚಿ ಗೌರ್ಸಾಟ್ ಪ್ರಮೇಯ,কৌচি গৌৰছাট উপপাদ্য
ಕೌಚಿ ರೀಮನ್ ಪರಿಸ್ಥಿತಿಗಳು,কাউচি ৰিমেন চৰ্ত
ಕೌಚಿ ಅನುಕ್ರಮ,ক&#39;চি ক্ৰম
ಕೌಚಿ ಅವಿಭಾಜ್ಯ,কৌচি অবিচ্ছেদ্য
ಕೌಚಿ ಪ್ರಧಾನ ಮೌಲ್ಯ,কাউচি প্ৰধান মূল্য
ಕೌಚಿ ಶೇಷ ಪ್ರಮೇಯ,ক’চি অৱশিষ্ট উপপাদ্য
ಕೇಲಿ ಹ್ಯಾಮಿಲ್ಟನ್ ಪ್ರಮೇಯ,কেলি হেমিল্টন উপপাদ্য
ಆಕಾಶಕಾಯ,আকাশী দেহ
ಆಕಾಶ ಮಾಪನ,আকাশী জোখ
ಆಕಾಶ ಯಂತ್ರಶಾಸ್ತ್ರ,আকাশী যান্ত্ৰিকতা
ಆಕಾಶ ವಸ್ತು,আকাশী বস্তু
ಜೀವಕೋಶದ ಆವರ್ತನ,কোষ কম্পাঙ্ক
ಜನಗಣತಿ,লোকপিয়ল
ಸೆಂಟಿಲ್,চেন্টাইল
ಸೆಂಟಿಮೀಟರ್,চেন্টিমিটাৰ
ಸೆಂಟಿಮೀಟರ್ ಗ್ರಾಂ ಎರಡನೇ ವ್ಯವಸ್ಥೆ,চেণ্টিমিটাৰ গ্ৰাম দ্বিতীয় ব্যৱস্থা
ಕೇಂದ್ರ,কেন্দ্ৰীয়
ಕೇಂದ್ರ ಅಕ್ಷ,কেন্দ্ৰীয় অক্ষ
ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ,কেন্দ্ৰীয় পাৰ্থক্য
ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ
ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ ಕೋಷ್ಟಕ,কেন্দ্ৰীয় পাৰ্থক্য টেবুল
ಕೇಂದ್ರ ಮಿತಿ ಪ್ರಮೇಯ,কেন্দ্ৰীয় সীমা উপপাদ্য
ಕೇಂದ್ರ ಕ್ಷಣ,কেন্দ্ৰীয় মুহূৰ্ত
ಕೇಂದ್ರೀಯ ಸಂಸ್ಕರಣಾ ಘಟಕ (CPU),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
ಕೇಂದ್ರ ಪ್ರವೃತ್ತಿ,কেন্দ্ৰীয় প্ৰৱণতা
ಕೇಂದ್ರ,কেন্দ্ৰ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕೇಂದ್ರ,মাধ্যাকৰ্ষণ কেন্দ্ৰ
ಗುಂಪಿನ ಕೇಂದ್ರ,গোটৰ কেন্দ্ৰ
ದ್ರವ್ಯರಾಶಿಯ ಕೇಂದ್ರ,ভৰৰ কেন্দ্ৰ
ಸಮ್ಮಿತಿಯ ಕೇಂದ್ರ,প্ৰতিসমতাৰ কেন্দ্ৰ
ಕೇಂದ್ರಾಪಗಾಮಿ ಬಲದ,কেন্দ্ৰপৃথক বল
ಕೇಂದ್ರಾಭಿಮುಖ ಬಲ,কেন্দ্ৰিক বল
ಕೇಂದ್ರಬಿಂದು,কেন্দ্ৰবিন্দু
ಖಚಿತತೆ,নিশ্চয়তা
cgs ವ್ಯವಸ್ಥೆ,cgs ব্যৱস্থা
cgs ಘಟಕ,cgs ইউনিট
ವಿಭಿನ್ನತೆಯ ಸರಪಳಿ ನಿಯಮ,পাৰ্থক্যৰ শৃংখল নিয়ম
ಅವಕಾಶ ಕಾರಣಗಳು,আকস্মিক কাৰণ
ಅವಕಾಶ ಚಲಿಸುತ್ತದೆ,chance moves
ಅಕ್ಷಗಳ ಬದಲಾವಣೆ,অক্ষৰ পৰিৱৰ্তন
ಆಧಾರದ ಬದಲಾವಣೆ,ভিত্তিৰ পৰিৱৰ্তন
ಆದೇಶದ ಬದಲಾವಣೆ,ক্ৰম সলনি কৰা
ವಿಶಿಷ್ಟ ಗುಣಾಂಕ,বৈশিষ্ট্য সহগ
ನಿರ್ಣಾಯಕ,নিৰ্ণায়ক
ವಿಶಿಷ್ಟ ಸಮೀಕರಣ,বৈশিষ্ট্যপূৰ্ণ সমীকৰণ
ವಿಶಿಷ್ಟ ಕಾರ್ಯ,বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য
ಲಾಗರಿಥಮ್ನ ಗುಣಲಕ್ಷಣ,লগাৰিদমৰ বৈশিষ্ট্য
ವಿಶಿಷ್ಟ ಬಹುಪದೋಕ್ತಿ,বৈশিষ্ট্যপূৰ্ণ বহুপদ
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ,বৈশিষ্ট্যপূৰ্ণ মূল্য
ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್,বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ
ಅಕ್ಷರ ಸೆಟ್,আখৰৰ গোট
ಚಾರ್ಟ್,তালিকা
ಚಿ-ಚದರ ವಿತರಣೆ,কাই-স্কেয়াৰ বিতৰণ
ಚಿ-ಚದರ ಸೂತ್ರ,কাই-বৰ্গ সূত্ৰ
ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,কাই-স্কেয়াৰ পৰীক্ষা
ಸ್ವರಮೇಳ,কৰ্ড
ಸ್ವರಮೇಳ-ವಿಭಜನೆ ವಿಧಾನ,কৰ্ড-বাইছেকচন পদ্ধতি
ಸೈಫರ್ ಸಂದೇಶ (=ಕೋಡೆಡ್ ಸಂದೇಶ),চাইফাৰ বাৰ্তা (=ক&#39;ড কৰা বাৰ্তা)
ಸೈಫರ್ (ಶೂನ್ಯ),চাইফাৰ (শূন্য)
ವೃತ್ತ,বৃত্ত
ಒಮ್ಮುಖದ ವೃತ್ತ,অভিসৰণৰ বৃত্ত
ಸರ್ಕ್ಯೂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বৰ্তনী মেট্ৰিক্স
ವೃತ್ತಾಕಾರದ,বৃত্তাকাৰ
ವೃತ್ತಾಕಾರದ ಲಕ್ಷಣ,বৃত্তাকাৰ এছিম্পটট
ವೃತ್ತಾಕಾರದ ಹೆಲಿಕ್ಸ್,বৃত্তাকাৰ হেলিক্স
ವೃತ್ತಾಕಾರದ ಚಲನೆ,বৃত্তাকাৰ গতি
ಸುತ್ತಳತೆ,circumcentre
ವೃತ್ತಾಕಾರ,circumcircle কৰা হৈছে
ಸುತ್ತುವರಿಸು,circumscribe কৰক
ಸುತ್ತುವರಿದ,পৰিসীমাবদ্ধ
ಸುತ್ತುವರಿದ ವೃತ್ತ,circumscribed বৃত্ত
ಶಾಸ್ತ್ರೀಯ ಅನುಮಾನಾತ್ಮಕ ತಂತ್ರ,ধ্ৰুপদী ডিডক্টিভ কৌশল
ಶಾಸ್ತ್ರೀಯ ಡೈನಾಮಿಕ್ಸ್,ধ্ৰুপদী গতিশীলতা
ಶಾಸ್ತ್ರೀಯ ಆಪ್ಟಿಮೈಸೇಶನ್,ধ্ৰুপদী অনুকূলন
ಶಾಸ್ತ್ರೀಯ ವಿನಾಶದ ಸಮಸ್ಯೆ,ধ্ৰুপদী ধ্বংস সমস্যা
ಶಾಸ್ತ್ರೀಯ ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಯಂತ್ರಶಾಸ್ತ್ರ,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
ದೋಷಗಳ ವರ್ಗೀಕರಣ,ভুলৰ শ্ৰেণীবিভাজন
ವರ್ಗ ಮಧ್ಯಂತರ,শ্ৰেণীৰ ব্যৱধান
ವರ್ಗ ಮಧ್ಯಂತರ ಘಟಕ,শ্ৰেণী-ব্যৱধান একক
ವರ್ಗ ಮಿತಿ,শ্ৰেণী সীমা
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ীৰ কাঁটাৰ দিশত
ಕ್ಲೋಪೆನ್ (= ಮುಚ್ಚಿದ ಮತ್ತು ತೆರೆದ),clopen (= বন্ধ আৰু খোলা)
ಮುಚ್ಚಲಾಗಿದೆ,বন্ধ কৰা হৈছে
ಮುಚ್ಚಿದ ಪೀನದ ಹಲ್,বন্ধ উত্তল ঢাল
ಮುಚ್ಚಿದ ಘನ,বন্ধ ঘনক
ಮುಚ್ಚಿದ ಕರ್ವ್,বন্ধ বক্ৰ
ಮುಚ್ಚಿದ ಡೊಮೇನ್,বন্ধ ডমেইন
ಮುಚ್ಚಿದ ಆಕೃತಿ,বন্ধ চিত্ৰ
ಮುಚ್ಚಿದ ಮಧ್ಯಂತರ,বন্ধ ব্যৱধান
ಮುಚ್ಚಿದ ಪ್ರದೇಶ,বন্ধ অঞ্চল
ಮುಚ್ಚಿದ ಸೆಟ್,বন্ধ চেট
ಮುಚ್ಚಿದ ಮೇಲ್ಮೈ,বন্ধ পৃষ্ঠ
ಮುಚ್ಚಿದ,বন্ধ কৰা
ಮುಚ್ಚುವ ಆಪರೇಟರ್,বন্ধ অপাৰেটৰ
ಮುಚ್ಚುವ ಬಿಂದು (= ಸಂಪರ್ಕ ಬಿಂದು),বন্ধ বিন্দু (= সংস্পৰ্শ বিন্দু)
ಮುಚ್ಚುವ ನಿಲುವು,বন্ধ কৰাৰ প্ৰস্তাৱনা
ಮುಚ್ಚುವಿಕೆಯ ಸೆಟ್,বন্ধ কৰা ছেট
ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್,ক্লাষ্টাৰ পইণ্ট
ಕ್ಲಸ್ಟರ್ ಮಾದರಿ,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
ಕ್ಲಸ್ಟರ್ ಸೆಟ್,ক্লাষ্টাৰ ছেট
ಏಕಾಕ್ಷ ವಲಯಗಳು,সমাক্ষীয় বৃত্ত
ಏಕಾಕ್ಷ ಪ್ಯಾರಾಬೋಲಾಗಳು,সমাক্ষীয় পেৰাবোলা
ಏಕಾಕ್ಷ ವಿಮಾನಗಳು,সমাক্ষীয় সমতল
ಏಕಾಕ್ಷ ತ್ರಿಕೋನಗಳು,সমাক্ষীয় ত্ৰিভুজ
ಕಾಬ್ - ಡೌಗ್ಲಾಸ್ ಕಾರ್ಯ,কব - ডগলাস ফাংশন
ಕೋಡಿಂಗ್,ক&#39;ডিং
ಡೇಟಾ ಕೋಡಿಂಗ್,তথ্যৰ ক&#39;ডিং
ಸಹ-ಡೊಮೇನ್,সহ-ডমেইন
ಗುಣಾಂಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সহগ মেট্ৰিক্স
ಪರಸ್ಪರ ಸಂಬಂಧದ ಗುಣಾಂಕ,সম্পৰ্কৰ সহগ
ನಿರ್ಣಯದ ಗುಣಾಂಕ,নিৰ্ণয়ৰ সহগ
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವದ ಗುಣಾಂಕ,স্থিতিস্থাপকতাৰ সহগ
ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ,প্ৰসাৰণৰ সহগ
ಘರ್ಷಣೆಯ ಗುಣಾಂಕ,ঘৰ্ষণৰ সহগ
ರೇಖೀಯ ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ,ৰৈখিক প্ৰসাৰণৰ সহগ
ಹಿಂಜರಿತದ ಗುಣಾಂಕ,ৰিগ্ৰেছনৰ সহগ
ಮೇಲ್ಮೈ ಒತ್ತಡದ ಗುಣಾಂಕ,পৃষ্ঠীয় টানৰ সহগ
ವ್ಯತ್ಯಾಸದ ಗುಣಾಂಕ,তাৰতম্যৰ সহগ
ಸಹಕಾರಿ,কোফেক্টৰ
ನಾಣ್ಯ ಎಸೆತ (ನಾಣ್ಯ ಟಾಸ್),coin throw (মুদ্ৰা টছ)
ಮಾದರಿ ಸಂಗ್ರಹ,নমুনা সংগ্ৰহ কৰা
ಕೊಲಿನಿಯರ್,collinear
ಏಕರೂಪತೆ,collinearity
ಕಾಲಮ್,স্তম্ভ
ಕಾಲಮ್ ಸಮಾನತೆ,স্তম্ভ সমতুল্যতা
ಕಾಲಮ್ ಸಮಾನ,স্তম্ভ সমতুল্য
ಕಾಲಮ್ ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্তম্ভ সমতুল্য মেট্ৰিক্স
ಕಾಲಮ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্তম্ভ মেট্ৰিক্স
ಕಾಲಮ್ ಶ್ರೇಣಿ,স্তম্ভ ৰেংক
ಕಾಲಮ್ ಕಡಿಮೆಯಾದ ಎಕೋಲಾನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স
ಕಾಲಮ್ ವೆಕ್ಟರ್,স্তম্ভ ভেক্টৰ
ಕಾಲಮ್‌ವಾರು,স্তম্ভ অনুসৰি
ಸಂಯೋಜಿತ ಸಮೀಕರಣ,সংযুক্ত সমীকৰণ
ಸಾಮಾನ್ಯ ಕೋನ,সাধাৰণ কোণ
ಸಾಮಾನ್ಯ ಅಕ್ಷ,সাধাৰণ অক্ষ
ಸಾಮಾನ್ಯ ಬೇಸ್,সাধাৰণ ভিত্তি
ಸಾಮಾನ್ಯ ಛೇದ,সাধাৰণ হৰ
ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ,সাধাৰণ পাৰ্থক্য
ಸಾಮಾನ್ಯ ಅಂಶ,সাধাৰণ কাৰক
ಸಾಮಾನ್ಯ ಲಾಗರಿಥಮ್,সাধাৰণ লগাৰিদম
ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ,সাধাৰণ বহুগুণ
ಸಾಮಾನ್ಯ ಅನುಪಾತ,সাধাৰণ অনুপাত
ಸಾಮಾನ್ಯ ವಿಭಾಗ,সাধাৰণ অংশ
ಸಾಮಾನ್ಯ ಭಾಗ,সাধাৰণ দিশ
ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ,সাধাৰণ স্পৰ্শক
ಸಾಮಾನ್ಯ ಪದ,সাধাৰণ শব্দ
ಪರಿವರ್ತಕ ಕಾನೂನು,কমিউটেটিভ ল&#39;
ಪರಿವರ್ತಕ ಆಸ್ತಿ,পৰিৱৰ্তনশীল বৈশিষ্ট্য
ಪರಿವರ್ತಕ ನಿಯಮ,কমিউটেটিভ নিয়ম
ಸೇರ್ಪಡೆಯ ಪರಿವರ್ತಕ ಕಾನೂನು,যোগৰ পৰিৱৰ্তনশীল নিয়ম
ಗುಣಾಕಾರದ ಪರಿವರ್ತಕ ಕಾನೂನು,গুণনৰ পৰিৱৰ্তনশীল নিয়ম
ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ,কমিউটেটিভ অপাৰেচন
ಪರಿವರ್ತಕ ಗುಂಪು,কমিউটেটৰ গোট
ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ಗಳ ಪ್ರಯಾಣ,মেট্ৰিক্সৰ অহা-যোৱা কৰা
ಕಾಂಪ್ಯಾಕ್ಟ್ ಸೆಟ್,কম্পেক্ট চেট
ಹೋಲಿಕೆ,তুলনামূলকতা
ಸಾಧನಗಳ ಹೋಲಿಕೆ,মাধ্যমৰ তুলনা
ಶೇಕಡಾವಾರು ಹೋಲಿಕೆ,শতাংশৰ তুলনা
ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ,তুলনামূলক পৰীক্ষা
ಹೊಂದಾಣಿಕೆ ಸಮೀಕರಣ,সামঞ্জস্যতা সমীকৰণ
ಸ್ಪರ್ಧಾತ್ಮಕ ಆಟ,প্ৰতিযোগিতামূলক খেল
ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಿಸ್ಥಿತಿ,প্ৰতিযোগিতামূলক পৰিস্থিতি
ಸ್ಪರ್ಧಾತ್ಮಕ ತಂತ್ರ,প্ৰতিযোগিতামূলক কৌশল
ಕಂಪೈಲರ್,কম্পাইলাৰ
ಪೂರಕ,পৰিপূৰক
ಪೂರಕ ಕೋನ,পৰিপূৰক কোণ
ಪೂರಕ ಘಟನೆ,পৰিপূৰক ঘটনা
ಪೂರಕ ಅಂಶ,পৰিপূৰক কাৰক
ಪೂರಕ ಕಾರ್ಯ,পৰিপূৰক কাৰ্য্য
ಪೂರಕ ಅರ್ಧ ಜಾಗ,পৰিপূৰক আধা স্থান
ಪೂರಕ ಮಧ್ಯಂತರ,পৰিপূৰক ব্যৱধান
ಪೂರಕ ಸೆಟ್,পৰিপূৰক গোট
ಪೂರಕತೆ,পৰিপূৰকতা
ಒಂದು ಸೆಟ್ನ ಪೂರಕ,এটা গোটৰ পৰিপূৰক
ಸಂಪೂರ್ಣ ಜನಗಣತಿ,সম্পূৰ্ণ লোকপিয়ল
ಸಂಪೂರ್ಣ ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
ಸಂಪೂರ್ಣ ಮೆಟ್ರಿಕ್ ಜಾಗ,সম্পূৰ্ণ মেট্ৰিক স্থান
ಸಂಪೂರ್ಣ ಆರ್ಥೋನಾರ್ಮಲ್ ಸೆಟ್,সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট
ಸಂಪೂರ್ಣ ಚತುರ್ಭುಜ,সম্পূৰ্ণ চতুৰ্ভুজ
ಸಂಪೂರ್ಣ ಅಂಶ,সম্পূৰ্ণ ভাগফল
ಸಂಪೂರ್ಣ ಸೆಟ್,সম্পূৰ্ণ ছেট
ಸಂಪೂರ್ಣ ಪರಿಹಾರ,সম্পূৰ্ণ সমাধান
ಸಂಪೂರ್ಣವಾಗಿ ಯಾದೃಚ್ಛಿಕ ವಿನ್ಯಾಸ,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
ಸಂಕೀರ್ಣ ವಾದ,জটিল যুক্তি
ಸಂಕೀರ್ಣ ಸಂಯೋಗ,জটিল সংযুক্ত
ಸಂಕೀರ್ಣ ವ್ಯತ್ಯಾಸ,জটিল পাৰ্থক্য
ಸಂಕೀರ್ಣ ಕಾರ್ಯ,জটিল ফলন
ಸಂಕೀರ್ಣ ಏಕೀಕರಣ,জটিল সংহতি
ಸಂಕೀರ್ಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್,জটিল মেট্ৰিক্স
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ,জটিল সংখ্যা
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ,জটিল সংখ্যাৰ ক্ষেত্ৰ
ಸಂಕೀರ್ಣ ಆರ್ಥೋಗೋನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,জটিল অৰ্থগনেল মেট্ৰিক্স
ಸಂಕೀರ್ಣ ವಿಮಾನ,জটিল সমতল
ಸಂಕೀರ್ಣ ಪ್ರಮಾಣ,জটিল পৰিমাণ
ಸಂಕೀರ್ಣ ಪರಸ್ಪರ,জটিল পাৰস্পৰিক
ಸಂಕೀರ್ಣ ಫಲಿತಾಂಶ,জটিল ফলাফল
ಸಂಕೀರ್ಣ ಜಾಗ,জটিল স্থান
ಸಂಕೀರ್ಣ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,জটিল মূল্যৱান ফলন
ಸಂಕೀರ್ಣ ವೇರಿಯಬಲ್,জটিল চলক
ಕಾಂಪೊನೆಂಡೋ ಮತ್ತು ಡಿವಿಂಡೆಂಡೋ,কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো
ಘಟಕ,উপাদান
ಘಟಕ ವಿಶ್ಲೇಷಣೆ,উপাদান বিশ্লেষণ
ವ್ಯತ್ಯಾಸದ ಅಂಶ,ভ্যাৰিয়েন্সৰ উপাদান
ವೆಕ್ಟರ್ನ ಘಟಕ,ভেক্টৰৰ উপাদান
ಸಂಯೋಜಿತ ಕಾರ್ಯ,কম্পোজিট ফাংচন
ಸಂಯೋಜಿತ ಕಲ್ಪನೆ,সংমিশ্ৰিত অনুমান
ಸಂಯೋಜಿತ ಸಂಖ್ಯೆ,সংমিশ্ৰিত সংখ্যা
ಸಂಯೋಜಿತ ಸರಣಿ,সংমিশ্ৰিত শৃংখলা
ವಾಹಕಗಳ ಸಂಯೋಜನೆ,ভেক্টৰৰ গঠন
ಸಂಯುಕ್ತ ಕೋನ,যৌগিক কোণ
ಸಂಯುಕ್ತ ವಿಭಾಗ,যৌগিক বিভাজন
ಸಂಯುಕ್ತ ಭಾಗ,যৌগিক ভগ্নাংশ
ಚಕ್ರಬಡ್ಡಿ,চক্ৰান্ত সুত
ಸಂಯುಕ್ತ ಸಂಭವನೀಯತೆ,যৌগিক সম্ভাৱনা
ಸಂಕುಚಿತ ಹರಿವು,সংকোচনযোগ্য প্ৰবাহ
ಸಂಕೋಚನ,সংকোচন
ಲೆಕ್ಕಾಚಾರ,গণনা
ಕಂಪ್ಯೂಟೇಶನಲ್ ಸೂತ್ರ,গণনামূলক সূত্ৰ
ಲೆಕ್ಕಾಚಾರದ ಮೌಲ್ಯ,গণনা কৰা মান
ಕಂಪ್ಯೂಟರ್,কম্পিউটাৰ
ಕಂಪ್ಯೂಟರ್ ಅಲ್ಗಾರಿದಮ್,কম্পিউটাৰ এলগৰিদম
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ,কম্পিউটাৰ প্ৰগ্ৰেম
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,কম্পিউটাৰ প্ৰগ্ৰেমিং
ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್,কম্পিউটাৰ চিমুলেচন
ಕಂಪ್ಯೂಟಿಂಗ್,কম্পিউটিং
ಕಾನ್ಕೇವ್ ಕಾರ್ಯ,অৱতল ফলন
ಕಾನ್ಕೇವ್ ಬಹುಭುಜಾಕೃತಿ,অৱতল বহুভুজ
ಕಾನ್ಕೇವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,অৱতল প্ৰগ্ৰেমিং
ಕೇಂದ್ರೀಕೃತ ವಲಯಗಳು,সমকেন্দ্ৰিক বৃত্ত
ಕೇಂದ್ರೀಕೃತ ವಕ್ರಾಕೃತಿಗಳು,সমকেন্দ্ৰিক বক্ৰ
