Hindi,Tamil
स्वतः सार,தானியங்கி சுருக்கம்
स्वतः साराहरण,தானியங்கி சுருக்கம்
स्वतः क्रमादेशित साधन,தானாக திட்டமிடப்பட்ட கருவிகள்
स्वतः उत्तर देना,தானியங்கி பதில்
स्वतः आह्वान वितरक,தானியங்கி அழைப்பு விநியோகஸ்தர்
स्वतः आह्वान,தானியங்கி அழைப்பு
स्वतः जाँच,தானியங்கி சோதனை
स्वतः कूटलेखन,தானியங்கி குறியீட்டு முறை
स्वतः अभिकलन,தானியங்கி கணினி
स्वतः अभिकलन इंजन,தானியங்கி கணினி இயந்திரம்
स्वतः अचर,தானியங்கி மாறிலி
स्वतः नियंत्र इंजीनियरी,தானியங்கி கட்டுப்பாட்டு பொறியியல்
स्वतः आँकडा संसाधन,தானியங்கி தரவு செயலாக்கம்
स्वतः आँकड़ा संसाधन तंत्र,தானியங்கி தரவு செயலாக்க அமைப்பு
