Hindi,Malayalam
शोकसंतप्त,ദുര്ത്തന്ത
भरसक प्रयत्‍न,മികച്ച ശ്രമങ്ങൾ
" सुमुन्नति , बेहतरी, खुशहाली",കാഴ്ചപ്പാട്
" अभिनति, झुकाव , पूर्वाग्रह",പക്ഷപാതം
पूर्वाग्रही मत,പക്ഷപാതപരമായ അഭിപ്രായം
ग्रंथसूची,ബിബ്ലിയോഗ്രാഫി
द्‌विवार्षिक,ബിനാത്തില്
दो भागों में बांटना/बंटना,വിഭജനം
द्‌विविवाह,ദിഭാരതം
द्‌विपक्षीय,ഉഭയകക്ഷി
द्‌विभाषी,രണ്ടുഭാഷകളിലുള്ള
"द्‍‌विसदन, द्‌विसदनी",ബൈകാമെറൽ
" विधेयक ,बिल",ബില്
विनिमय पत्र,വ്യവഹാര പത്രം
" द्‌विमासिक रिपोर्ट , अर्धमासिक रिपोर्ट",ബിമോണി റിപ്പോർട്ട്
" जिल्दसाजी , बाध्यकारी",ബന്ധിക്കുക
जीवनवृत्‍त,ബയോഡറ്റ
"द्‌विदक्षीय, द्‌विदलीय",ബിപർട്ടിനെറ്റ്
द्‌विपक्षीय करार,Biparteait കരാർ
जन्म वर्षगाँठ,ജന്മവാർഷികം
जन्म प्रमाणपत्र,ജനന സർട്ടിഫിക്കറ്റ്
संतति निरोध,ജനന നിയന്ത്രണം
"जन्म तिथि,जन्म की तारीख",ജനിച്ച ദിവസം
जन्म स्थान,ജന്മസ്ഥലം
जन्मदर,ജനന നിരക്ക്
" पाक्षिक ,अर्ध-साप्ताहिक",ബിക്കുളികം
काली अर्थव्यवस्था,കറുത്ത സമ്പദ്വ്യവസ്ഥ
"काली सूची, काली सूची में नाम डालना",കറുത്ത പട്ടിക
भयादोहन,കൊള്ളയടിക്കുക
"चोर बाजार,काला बाजार",കരിഞ്ചന്ത
दोष लगाना,കുറ്റപ്പെടുത്തുക
कोरा चेक,ശൂന്യമായ പരിശോധന
व्यापक सौदा,പുതപ്പ് ഇടപാട്
व्यापक आदेश,പുതപ്പ് ഓർഡർ
धमाका,സ്ഫോടനം
सम्मिश्रण,മിശ്രിതമാക്കുക
"खंड,ब्लॉक",ഉപരോധിക്കുക
"नाकाबंदी, अवरोध",ഉപരോധിക്കല്
अवरूद्‌ध पूंजी,തടഞ്ഞ മൂലധനം
"बड़ा अक्षर, साफ़ अक्षर",വലിയ അക്ഷരം
रक्‍तदान,രക്ത ദാനം
रक्‍त-संबंधी,രക്തബന്ധങ്ങൾ
कायिक कार्य,ബ്ലൂ കോളർ ജോലി
"ब्लूप्रिंट,खाका",ബ്ലൂപ്രിന്റ്
झांसा,മല്പ്പാതം
" बोर्ड, मंडल , गत्‍ता",പലക
भोजन तथा आवास,"ബോർഡിംഗ്, താമസം"
निदेशक मंडल,ഡയറക്ടർ ബോർഡ്
राजस्व मंडल,റവന്യൂ ബോർഡ്
निकाय,ശരീരം
अंगरक्षक,അംഗരക്ഷകന്
जाली वाउचर,ബോട്ടർ വൗച്ചർ
"सद्‍भाव, सदाशयता",ബോണഫൈഡുകൾ
"बंधपत्र,बांड",ബോണ്ട്
बंधुआ मज़दूर,ബോണ്ടഡ് തൊഴിലാളി
बोनस,ലാഭവിഹിതം
" टिकटघर ,बुकिंग कार्यालय",ബുക്കിംഗ് ഓഫീസ്
"बही लेखक,मुनीम",പുസ്തക കീപ്പർ
"बहीखाता पद्‌धति,बहीखाता-लेखन",ബുക്ക്-സൂക്ഷിക്കുക
पुस्तिका,ലഘുഗന്ഥം
संदर्भ पुस्तक,റഫറൻസ് പുസ്തകം
"खाता मूल्य, अंकित मूल्य",പുസ്തക മൂല്യം
" बूथ, कोष्‍ठ , मतदान कोष्‍ठ",ബൂത്ത്
"बूथ कब्ज़ा करना, बूथ कब्जाना, बूथ लूटना, मतदान कोष्‍ठ पर कब्जा करना",ബൂത്ത് പിടിച്ചെടുക്കുക
सीमा भत्‍ता,അതിർത്തി അലവൻസ്
" सीमारेखा , सीमावर्ती (वि.)",അതിർത്തി രേഖ
उधारकर्ता,കടം വാങ്ങുന്നയാൾ
"उधार लेने की शक्‍ति, ऋणादान शक्‍ति",കടം വാങ്ങുന്ന ശക്തി
बॉस,യജമാനന്
गत्यवरोध,തടസ്സപ്പെടുത്തുക
कोष्‍ठक,ആവരണചിഹ്നം
सीमा,അതിര്ത്തി
"बहिष्कार,बॉयकाट",ബഹിഷ്കരിക്കുക
प्रतिभा पलायन,മസ്തിഷ്ക വളരം
शाखा कार्यालय,ബ്രാഞ്ച് ഓഫീസ്
"भंग, तोड़ना",ലംഘനം
क़रार-भंग,കരാറിന്റെ ലംഘനം
विश्‍वास भंग,ആത്മവിശ്വാസത്തിന്റെ ലംഘനം
संविदा भंग,കരാർ ലംഘനം
अनुशासन भंग,അച്ചടക്ക ലംഘനം
"विधिभंग,क़ानून तोड़ना",നിയമലംഘനം
शांति भंग,സമാധാന ലംഘനം
विशेषाधिकार भंग,പദവി ലംഘനം
वचन भंग,വാഗ്ദാന ലംഘനം
नियम भंग,നിയമലംഘനം
"विश्‍वास भंग,अमानत में खयानत",വിശ്വാസ ലംഘനം
"टूट-फूट, टूट-फूट प्रभार",പൊട്ടമം
ठप,ബ്രേക്ക് ഡൗൺ
सेवा में व्यवधान,സേവനത്തിൽ തകർക്കുക
ब्योरा,പിരിഞ്ഞുപോകുക
नस्ल,ഇനം
"घूस,रिश्‍वत",കൈക്കൂലി
"संक्षिप्त,पक्षसार, ब्रीफ़",ചുരുക്കത്തിലുള്ള
