Marathi,Gujarati
"1.चॅनेल सेट, 2.चॅनेल सेट","1.ચેનલ સેટ, 2.ચેનલ સેટ"
प्रतीक,પ્રતીક
"1. कॅरेक्टर कोड, 2. वर्ण कोड","1.કેરેક્ટર કોડ, 2. અક્ષર કોડ"
वर्ण की,અક્ષર કી
वर्ण वाचक,પાત્ર વાચક
"1. प्रतीक आकार, 2. प्रतीक आकार","1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ"
सचित्र,ચિત્રાત્મક
"1.चेसिस, 2.चेसिस","1.ચેસીસ, 2.ચેસીસ"
बिट तपासा,બીટ તપાસો
चेक पॉइंट्स,ચેક પોઈન્ટ
बेरीज तपासा,કુલ તપાસો
शब्द तपासा,શબ્દ તપાસો
चिप,ચિપ
चिप संच,ચિપ સેટ
"1.निवडा, 2.निवडा","1.પસંદ કરો, 2.પસંદ કરો"
वर्णक्रमानुसार,મૂળાક્ષરો પ્રમાણે
"1.सफर, 2. शून्य, 3. नाविक","1.સફર, 2. શૂન્ય, 3. નાવિક"
सर्किट,સર્કિટ
मंडळ यादी,વર્તુળ યાદી
सेरेस,સેરેસ
उल्लेख,ઉલ્લેખ
"1.श्रेणी, 2.श्रेणी","1.શ્રેણી, 2.વર્ગ"
वर्ग व्हेरिएबल,વર્ગ ચલ
वर्गीकरण,વર્ગીકરણ
सफाई,સફાઈ
साफ केलेले क्षेत्र,સાફ કરેલ વિસ્તાર
"1. सिस्टम साफ करा, 2. चॅनेल साफ करा","1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો"
दाबा,દબાવો
"1. ग्राहक, 2. ग्राहक","1. ગ્રાહક, 2. ગ્રાહક"
"1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर","1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર"
ग्राहक स्टब,ગ્રાહક સ્ટબ
कातरणे,કાપવાની કળા
कातरणे कला लायब्ररी,ઉતારવાની કલા પુસ્તકાલય
क्लिप बोर्ड,ક્લિપ બોર્ડ
क्लिपर,ક્લિપર
क्लिपर चिप,ક્લિપર ચિપ
दुफळी,જૂથ
"1.वॉच, 2. कॅलड","1.ઘડિયાળ, 2. કેલાડ"
घड्याळ चक्र,ઘડિયાળ ચક્ર
घड्याळ वारंवारता,ઘડિયાળની આવર્તન
कलाड हार्डवेअर,કલાદ હાર્ડવેર
कलाड स्पंद,કલાદ સ્પાન્ડ
घड्याळाचा वेग,ઘડિયાળની ઝડપ
वेळ सिंक्रोनाइझेशन,સમય સુમેળ
घड्याळाची टिक,ઘડિયાળની ટીક
क्लोन,ક્લોન
बंद,બંધ
क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही),ક્લોઝ્ડ સર્કિટ ટીવી (CCTV)
वर्णन,વર્ણન
"1.क्लाउड संगणन, 2.क्लाउड संगणन","1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ"
घड,ટોળું
"1.कव्हर केलेले कार्ड, 2. लेपित पत्रक","1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ"
लेपित कागद,કોટેડ કાગળ
समाक्षीय,કોક્સિયલ
समाक्षीय केबल,કો - એક્ષેલ કેબલ
कोडासिल,કોડાસિલ
"1.कोड, 2.कोड","1.કોડ, 2.કોડ"
"1. कोड जनरेटर, 2. कोड जनरेटर","1. કોડ જનરેટર, 2. કોડ જનરેટર"
कोड पृष्ठ,કોડ પેજ
"1.कोड शब्द, 2.कोड शब्द","1.કોડ શબ્દ, 2.કોડ શબ્દ"
"1.कोडर, 2.कोडर","1.કોડર, 2.કોડર"
"1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी","1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ"
एन्कोडिंग फॉर्म,એન્કોડિંગ ફોર્મ
"1. एन्कोडिंग शीट, 2. कोडिंग शीट","1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ"
गुणांक,ગુણાંક
एकसंधता,સંયોગ
"1.कोल्ड बूट, 2.कोल्ड स्टार्ट","1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ"
थंड सुरुवात,ઠંડી શરૂઆત
मदत,મદદ
कोसळणे,પતન
"1.समावेश, 2.कॉन्केटनेट","1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ"
"1.अनुक्रमित टेप,2. कॉलेट टेप","1.અનુક્રમિત ટેપ, 2. કૉલેટ ટેપ"
टक्कर,અથડામણ
कोलन,કોલોન
"1.वर्ण, 2.रंग","1.અક્ષરો, 2.રંગો"
रंग संपृक्तता,રંગ સંતૃપ્તિ
रंग टेबल,રંગ ટેબલ
स्तंभ,આધારસ્તંભ
संयोजन,સંયોજન
संमिश्र बॉक्स,સંયુક્ત બોક્સ
"1.command, 2.command","1.command, 2.command"
कमांड बटण,આદેશ બટન
आदेश यादी,આદેશ યાદી
टिप्पणी,ટિપ્પણી
"1. वचनबद्धता, 2. वचनबद्धता","1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા"
गोष्ट,વસ્તુ
कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL),કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL)
सामान्य त्रुटी,સામાન્ય ભૂલ
सामान्य भाषा,સામાન્ય ભાષા
"1.सामान्य नाव, 2. सामान्य दिनचर्या","1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા"
कम्युनिकेशन्स,કોમ્યુનિકેશન્સ
संप्रेषण लाइन,સંચાર લાઇન
संप्रेषण मोड,સંચાર મોડ
"1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क","1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક"
संप्रेषण पॅरामीटर,સંચાર પરિમાણ
संप्रेषण प्रणाली,સંચાર વ્યવસ્થા
कॉम्पॅक्शन,કોમ્પેક્શન
कंप्रेसर,કોમ્પ્રેસર
कॉम्प्रेशन ट्रान्समिशन,કમ્પ્રેશન ટ્રાન્સમિશન
कंपनी नेटवर्क,કંપની નેટવર્ક
तुलना चाचणी,સરખામણી કસોટી
"1. सुसंगतता, 2. सुसंगतता","1. સુસંગતતા, 2. સુસંગતતા"
सुसंगत,સુસંગત
संकलन,સંકલન
संकलन आणि अंमलबजावणी,સંકલન અને અમલ
"1.कंपाइलर, 2.प्रोग्राम ट्रान्सफर","1.કમ્પાઇલર, 2.પ્રોગ્રામ ટ્રાન્સફર"
कंपाइलर भाषा,કમ્પાઇલર ભાષા
पुरवणी,પૂરક
दहाचे पूरक,દસનું પૂરક
पुरवणी,પૂરક
"1. पूर्णपणे अधिग्रहित, 2. पूर्णपणे अधिग्रहित","1. સંપૂર્ણ હસ્તગત, 2. સંપૂર્ણ રીતે હસ્તગત"
संमिश्र,સંયુક્ત
जटिल संख्या,જટિલ સંખ્યા
घटक,ઘટક
com,કોમ
संयुक्त,સંયુક્ત
संयोजन,સંયોજન
"1.गणनायोग्य, 2.गणनायोग्य","1.કમ્પ્યુટેબલ, 2.કોમ્પ્યુટેબલ"
संगणक,કમ્પ્યુટર
संगणक केंद्र,કમ્પ્યુટર કેન્દ્ર
संगणक तज्ञ,કમ્પ્યુટર નિષ્ણાત
संगणक ग्राफिक्स,કમ્પ્યુટર ગ્રાફિક્સ
संगणक सूचना,કમ્પ્યુટર સૂચના
"1.संगणकीय भाषा, 2.संगणकीय भाषा","1.કોમ્પ્યુટર ભાષા, 2.કોમ્પ્યુટર ભાષા"
"1.संगणक नेटवर्क, 2.संगणक नेटवर्क","1.કોમ્પ્યુટર નેટવર્ક, 2.કોમ્પ્યુટર નેટવર્ક"
संगणक शास्त्र,કમ્પ્યુટર વિજ્ઞાન
