Telugu,Tamil
బై ఎన్నిక (= ఎన్నికల ద్వారా),மூலம் தேர்தல் (= தேர்தல் மூலம்)
చేతి ద్వారా,கையால்
పోస్ట్ ద్వారా,தபால் மூலம்
క్యాబిన్ సామాను,கேபின் சாமான்கள்
క్యాబినెట్,மந்திரி சபை
కేడర్,பணியாளர்
విపత్తు,பேரழிவு
లెక్కింపు,கணக்கீடு
క్యాలెండర్ సంవత్సరం,காலண்டர் ஆண்டு
ప్రచారం,பிரச்சாரம்
క్యాంపస్,வளாகம்
క్యాంపస్ ఇంటర్వ్యూ,வளாக நேர்காணல்
రద్దు చేయండి,ரத்துசெய்
రద్దు,ரத்து செய்தல்
అభ్యర్థి,வேட்பாளர்
అభ్యర్థిత్వం,வேட்புமனு
కాన్వాసింగ్,கேன்வாசிங்
సామర్ధ్యం,திறன்
సామర్థ్యం,திறன்
సామర్థ్యం,திறன்
రాజధాని,மூலதனம்
మూలధన వ్యయం,மூலதன செலவு
మరణశిక్షను,மரண தண்டனை
క్యాపిటేషన్ ఫీజు,தலைநகரம் கட்டணம்
క్యాప్చర్,பிடிப்பு
సంరక్షణ,பராமரிப்பு
కెరీర్,தொழில்
కెరీర్ అభివృద్ధి,தொழில் வளர்ச்சி
కేర్ టేకర్ ప్రభుత్వం,கவனிப்பு அரசு
ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్),முன்னோக்கி கொண்டு செல்லப்பட்டது (சி/எஃப்)
ముందుకు తీసుకెళ్లు,முன்னோக்கி எடுத்துச்செல்
మోసే ఖర్చు,எடுத்துச் செல்லும் செலவு
తీసుకువెళ్ళండి,எடுத்து செல்லும்
కార్టేజ్,கார்ட்டேஜ்
కేసు,வழக்கு
సందర్భ పరిశీలన,வழக்கு ஆய்வு
నగదు,பணம்
నగదు బ్యాలెన్స్,பண இருப்பு
నగదు పుస్తకం,பண புத்தகம்
నగదు కార్డు,பண அட்டை
నగదు ధృవీకరణ పత్రం,பண சான்றிதழ்
నగదు కౌంటర్,பண கவுண்டர்
వాణిజ్య పంట,பணப்பயிர்
నగదు తగ్గింపు,பணம் தள்ளுபடி
నగదు డౌన్,கீழே பணம்
చేతిలో నగదు,கையில் பணம்
నగదు మెమో,கேஷ் மெமோ
నగదు చెల్లింపు,ரொக்க கட்டணம்
కులం,சாதி
కుల ధృవీకరణ పత్రం,சாதி சான்றிதழ்
కాస్టింగ్ ఓటు,வாக்கெடுப்பு
సాధారణం,சாதாரண
సాధారణం శ్రమ,சாதாரண உழைப்பு
సాధారణం సెలవు,சாதாரண விடுப்பு
ప్రమాదం,விபத்து
సాధారణం ఖాళీ,சாதாரண காலியிடம்
జాబితా,அட்டவணை
వర్గీకరణ,வகைப்படுத்தப்பட்ட
వర్గం,வகை
భోజన సౌకర్యం కలిగించే వారు,உணவக சேவை
జాగ్రత్త,எச்சரிக்கை
జాగ్రత్త డబ్బు,எச்சரிக்கை பணம்
అగ్నిని ఆపండి,தீயை நிறுத்துங்கள்
"పైకప్పు (""ధర"" గా)","உச்சவரம்பு (""விலை"" படி)"
వేడుక,கொண்டாட்டம்
సెల్ ఫోన్,கைப்பேசி
సెన్సార్,தணிக்கை
అభిశంసన,தணிக்கை
సెన్సర్ మోషన్,தணிக்கை இயக்கம்
జనాభా లెక్కలు,மக்கள் தொகை கணக்கெடுப்பு
