Marathi,Gujarati
स्तंभीय मॅट्रिक्स,સ્તંભાકાર મેટ્રિક્સ
स्तंभ मॅट्रिक्स,કૉલમ મેટ્રિક્સ
स्तंभ क्रम,કૉલમ ક્રમ
स्तंभ श्रेणीबद्ध मॅट्रिक्स,સ્તંભાકાર અધિક્રમિક મેટ્રિક્સ
स्तंभ वेक्टर,કૉલમ વેક્ટર
स्तंभानुसार,કૉલમ મુજબ
संयुक्त समीकरण,સંયુક્ત સમીકરણ
"सामान्य कोन, सामान्य कोन","સામાન્ય કોણ, સામાન્ય કોણ"
सामान्य अक्ष,સામાન્ય અક્ષ
"कॉमन बेस, कॉमन बेस","સામાન્ય આધાર, સામાન્ય આધાર"
सार्वत्रिक,સાર્વત્રિક
सामान्य फरक,સામાન્ય તફાવત
"कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर","સામાન્ય પરિબળ, સામાન્ય પરિબળ, સામાન્ય પરિબળ"
"साधे लॉगरिथम, साधे लॉगरिदम","સરળ લઘુગણક, સરળ લઘુગણક"
"सामान्य एकाधिक, सामान्य","સામાન્ય બહુવિધ, સામાન્ય"
सामान्य प्रमाण,સામાન્ય ગુણોત્તર
छेदनबिंदू खंड,આંતરછેદ કલમ
सामान्य हात,સામાન્ય હાથ
"सामान्य स्पर्शिका, सामान्य स्पर्शिका","સામાન્ય સ્પર્શક, સામાન્ય સ્પર્શક"
सामान्य स्थिती,સામાન્ય સ્થિતિ
बदली नियम,પરિવર્તનીય નિયમ
बदली मालमत्ता,વિનિમયાત્મક મિલકત
बदली नियम,પરિવર્તનીય નિયમ
बेरीजचा कम्युटेटिव्ह कायदा,રકમનો વિનિમયાત્મક કાયદો
गुणाकाराचा कम्युटेटिव्ह नियम,ગુણાકારનો વિનિમયાત્મક નિયમ
बदली ऑपरेशन,વિનિમયાત્મક કામગીરી
बदली गट,પરિવર્તનીય જૂથ
मॅट्रिक्सचे कम्युटेटिव्ह,મેટ્રિસિસનું વિનિમયાત્મક
कॉम्पॅक्ट सेट,કોમ્પેક્ટ સેટ
"तुलना, तुलना","તુલનાત્મકતા, તુલનાત્મકતા"
साधनांची तुलना,માધ્યમની સરખામણી
टक्केवारी तुलना,ટકાવારીની સરખામણી
तुलना चाचणी,સરખામણી કસોટી
सुसंगत समीकरण,સુસંગત સમીકરણ
स्पर्धात्मक खेळ,સ્પર્ધાત્મક રમત
स्पर्धात्मक स्थिती,સ્પર્ધાત્મક સ્થિતિ
स्पर्धात्मक धोरण,સ્પર્ધાત્મક વ્યૂહરચના
"दुभाषी, संकलक","દુભાષિયા, કમ્પાઇલર"
पुरवणी,પૂરક
पूरक कोन,પૂરક કોણ
पूरक कार्यक्रम,પૂરક ઘટના
पूरक घटक,પૂરક પરિબળ
पूरक कार्य,પૂરક કાર્ય
पूरक अर्धी लोकसंख्या,પૂરક અડધી વસ્તી
पूरक अंतराल,પૂરક અંતરાલ
पूरक संच,પૂરક સમૂહ
"पूरकता, पूरकता","પૂરક, પૂરક"
पूरक संच,પૂરક સમૂહ
परिपूर्ण स्कोअर,સંપૂર્ણ સ્કોર
पूर्ण सहसंबंध मॅट्रिक्स,સંપૂર્ણ સહસંબંધ મેટ્રિક્સ
संपूर्ण श्रेणीची लोकसंख्या,સંપૂર્ણ શ્રેણી વસ્તી
परिपूर्ण सामान्य ऑर्थोगोनल सेट,સંપૂર્ણ સામાન્ય ઓર્થોગોનલ સેટ
परिपूर्ण चतुर्भुज,સંપૂર્ણ ચતુષ્કોણ
परिपूर्ण भागफल,સંપૂર્ણ ગુણાંક
पूर्ण संच,સંપૂર્ણ સેટ
पूर्ण समाधान,સંપૂર્ણ ઉકેલ
पूर्णपणे यादृच्छिक डिझाइन,સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન
जटिल स्वतंत्र चल,જટિલ સ્વતંત્ર ચલ
जटिल संयुग्म,જટિલ જોડાણ
जटिल भिन्नता,જટિલ વિભેદક
जटिल कार्य,જટિલ કાર્ય
जटिल एकीकरण,જટિલ એકીકરણ
जटिल मॅट्रिक्स,જટિલ મેટ્રિક્સ
जटिल संख्या,જટિલ સંખ્યા
जटिल संख्या फील्ड,જટિલ સંખ્યા ક્ષેત્ર
जटिल अनुलंब मॅट्रिक्स,જટિલ વર્ટિકલ મેટ્રિક્સ
संमिश्र विमान,સંયુક્ત વિમાન
जटिल बेरीज,જટિલ રકમ
जटिल व्यस्त,જટિલ વ્યસ્ત
संमिश्र परिणाम,સંયુક્ત પરિણામ
जटिल लोकसंख्या,જટિલ વસ્તી
संमिश्र कार्य,સંયુક્ત કાર્ય
जटिल चल,જટિલ ચલ
बेरीज प्रमाण,સરવાળો ગુણોત્તર
"घटक, संबंधित घटक","ઘટક, સંબંધિત ઘટક"
घटक विश्लेषण,ઘટક વિશ્લેષણ
भिन्नता घटक,વિચલન પરિબળ
