Marathi,Odiya
कॅटिनरी,କ୍ୟାଟିନାରୀ
कॉची वितरण,କାଚି ବଣ୍ଟନ |
कौशीचें सूत्र,କ ush ଶୀଙ୍କ ସୂତ୍ର |
कौशी-गुरसा-प्रमेय,କ ush ଶୀ-ଗୁରୁସା-ଥିଓରେମ୍ |
कौशी-रिमन-बॅन,କ ush ସି-ରିମାନ୍-ବ୍ୟାନ୍ |
कॉची क्रम,କାଚି କ୍ରମ |
कौशी अभिन्न,kaushi ଅବିଚ୍ଛେଦ୍ୟ |
कौशी मुख्य-मूल्य,କ ush ଶୀ ମୁଖ୍ୟ ମୂଲ୍ୟ |
कॉची शेष प्रमेय,କାଚି ରିମାଇଣ୍ଡର୍ ଥିଓରେମ୍ |
कॅले-हॅमिल्टन-प्रमेय,କାଲ୍-ହାମିଲଟନ୍-ଥିଓରେମ୍ |
आकाशीय शरीर,ସ୍ୱର୍ଗୀୟ ଶରୀର |
खगोलशास्त्रीय मोजमाप,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାପ |
खगोलीय यांत्रिकी,ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ
आकाशीय शरीर,ସ୍ୱର୍ଗୀୟ ଶରୀର |
सेल वारंवारता,କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |
"जनगणना, जनगणना","ଜନଗଣନା, ଜନଗଣନା"
टक्केवारी,ଶତକଡା
सेंटीमीटर,ସେଣ୍ଟିମିଟର |
सेंटीमीटर-ग्राम-सेकंद पद्धत,ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |
"मध्यवर्ती, केंद्रीत","କେନ୍ଦ୍ରୀୟ, ଏକାଗ୍ର"
मध्य अक्ष,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
मध्यवर्ती अंतर,କେନ୍ଦ୍ରୀୟ ବ୍ୟବଧାନ |
केंद्रीय फरक सूत्र,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
केंद्रीय भिन्नता सारणी,କେନ୍ଦ୍ରୀୟ ଭିନ୍ନକ୍ଷମ ସାରଣୀ |
केंद्रीय मर्यादा प्रमेय,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
मध्यवर्ती क्षण,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
केंद्रीय संसाधन युनिट,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
केंद्रीय अंतःप्रेरणा,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
केंद्र*,କେନ୍ଦ୍ର *
गुरुत्व मध्यभागी,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
गट केंद्र,ଗୋଷ୍ଠୀ କେନ୍ଦ୍ର
वस्तुमान केंद्र,ଜନ କେନ୍ଦ୍ର
सममितीचे केंद्र,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
केंद्रापसारक शक्ती,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
केंद्राभिमुख शक्ती,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
"मध्यवर्ती मेरिडियन,",ସେଣ୍ଟ୍ରିପେଟାଲ୍ ମେରିଡିଆନ୍
निश्चितता,ନିଶ୍ଚିତତା
cgs पद्धत,cgs ପଦ୍ଧତି |
cgs युनिट,cgs ଏକକ
भिन्नतेचा साखळी नियम,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
दैवयोगाने,ସୁଯୋଗ ଦ୍ୱାରା
यादृच्छिक हालचाल,ଅନିୟମିତ ପଦକ୍ଷେପ |
अक्ष शिफ्ट,ଅକ୍ଷ ଶିଫ୍ଟ |
"आधार बदल Payadhar-बदल,",ଆଧାର ପରିବର୍ତ୍ତନ ପାୟାଦର-ପରିବର୍ତ୍ତନ
क्रमपरिवर्तन,ଅନୁମତି
वैशिष्ट्यपूर्ण गुणांक,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
वैशिष्ट्यपूर्ण निर्धारक,ଚରିତ୍ର ନିର୍ଣ୍ଣୟକାରୀ |
वैशिष्ट्यपूर्ण समीकरण,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
"वैशिष्ट्यपूर्ण कार्य, वैशिष्ट्यपूर्ण कार्य","ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ, ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ |"
लॉगरिदमची पूर्णांक,ଲୋଗାରିଦମର ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
"वैशिष्ट्यपूर्ण बहुपदी,",ଚରିତ୍ରିକ ବହୁଭୂତ
वैशिष्ट्यपूर्ण मूल्य,ଚରିତ୍ରିକ ମୂଲ୍ୟ
वैशिष्ट्यपूर्ण वेक्टर,ଚରିତ୍ର ଭେକ୍ଟର୍ |
वर्ण समुदाय,ବର୍ଣ୍ଣ ସମ୍ପ୍ରଦାୟ
"तक्ते, तक्ते,","ଚାର୍ଟ, ଚାର୍ଟ"
ची-स्क्वेअर वितरण,ଚି-ବର୍ଗ ବଣ୍ଟନ |
ची-स्क्वेअर सूत्र,ଚି-ବର୍ଗ ସୂତ୍ର |
ची-स्क्वेअर चाचणी,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
जीवा*,ଧ୍ୱନି *
जीवा विभाजित करण्याची पद्धत,କୋର୍ଡ୍ ବିଭାଜନ ପଦ୍ଧତି |
लिखित संदेश,ଲିଖିତ ବାର୍ତ୍ତା |
"शून्य, सायफर","ଶୂନ, ସାଇଫର୍"
मंडळ*,ବୃତ୍ତ *
अभिसरण मंडळ,ସମ୍ମିଶ୍ରଣ ବୃତ୍ତ |
सर्किट मॅट्रिक्स,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
"गोलाकार, गोलाकार,","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର"
वर्तुळाकार लक्षणे,ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |
गोलाकार कंड्युलिन,ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |
गोलाकार हालचाल,ବୃତ୍ତାକାର ଗତି |
परिघ,ସୁନ୍ନତ
सेवानिवृत्त*,ଅବସର ପ୍ରାପ୍ତ*
प्रदक्षिणा करणे,ବୁଲିବା ପାଇଁ |
भूतकाळ,ଅତୀତ
घेरलेले,ସର୍କୁକ୍ରାଇଡ୍ |
प्रख्यात कॉर्पोरेट,ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |
क्लासिक डायनॅमिक्स,କ୍ଲାସିକ୍ ଗତିଶୀଳତା |
क्लासिक ऑप्टिमायझेशन,କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |
दीर्घकालीन आर्थिक समस्या,କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |
शास्त्रीय सांख्यिकीय यांत्रिकी,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
त्रुटींचे वर्गीकरण,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
वर्ग मध्यांतर,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
वर्ग मध्यांतर युनिट,ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |
वर्ग मर्यादा,ଶ୍ରେଣୀ ସୀମା
घड्याळाच्या दिशेने,ଘଣ୍ଟା ବୁଲାଇ |
बंद,ବନ୍ଦ |
"बंद, बंद","ବନ୍ଦ, ବନ୍ଦ"
बंद थर कव्हर,ବନ୍ଦ ସ୍ତର ଆବରଣ |
बंद घन,ବନ୍ଦ କ୍ୟୁବ୍ |
"बंद वक्र, बंद वक्र","ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର"
बंद प्रांत,ବନ୍ଦ ପ୍ରଦେଶ |
बंद आकार,ବନ୍ଦ ଆକୃତି |
बंद अंतराल,ବନ୍ଦ ବ୍ୟବଧାନ |
"बंद प्रदेश, बंद प्रदेश","ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |"
बंद संच,ବନ୍ଦ ସେଟ୍ |
"बंद पान, बंद पान","ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |"
नीलमन,ନେମେସିସ୍
pronator,pronator
बहिर्वक्र बिंदू,ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |
बंदिस्त-स्वीकृत,ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |
बंदिस्त संच,ବନ୍ଦୀ ସେଟ୍ |
क्लस्टर पॉइंट,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
क्लस्टर सॅम्पलिंग,କ୍ଲଷ୍ଟର ନମୁନା
क्लस्टर एकूण,କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |
समाक्षीय वर्तुळ,ସମବାୟ ବୃତ୍ତ |
समाक्षीय पॅराबोला,ସମବାୟ ପାରାବୋଲା |
समाक्षीय विमान,ସମବାୟ ସମତଳ |
समाक्षीय त्रिकोण,ସମବାୟ ତ୍ରିରଙ୍ଗା |
कोब-डग्लस फंक्शन,କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
"एन्कोडिंग, कोडिंग, नोटेशन","ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |"
साहित्य नोटेशन,ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |
सह-प्रांत,ସହ-ପ୍ରଦେଶ
गुणांक मॅट्रिक्स,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
सहसंबंध गुणांक,ସଂଶୋଧନ ଗୁଣବତ୍ତା
निर्धार गुणांक,ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା
लवचिकता गुणांक,ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
प्रसार गुणांक,ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
घर्षण गुणांक,ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
अनुदैर्ध्य विस्ताराचे गुणांक,ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
प्रतिगमन गुणांक,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
पृष्ठभाग तणावाचे गुणांक,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
भिन्नता गुणांक,ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |
"सह-घटक, सह-घटक, सह-घटक","ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |"
नाणेफेक,ମୁଦ୍ରା ଟସ୍
नमुना संकलन,ନମୁନା ସଂଗ୍ରହ
समरेख,collinear
संरेखन,ଶ୍ରେଣୀବଦ୍ଧତା |
"स्तंभ, स्तंभ","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
स्तंभलेखन,ସ୍ତମ୍ଭ
स्तंभ,ସ୍ତମ୍ଭ
स्तंभीय मॅट्रिक्स,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
स्तंभ मॅट्रिक्स,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
स्तंभ क्रम,ସ୍ତମ୍ଭ କ୍ରମ |
स्तंभ श्रेणीबद्ध मॅट्रिक्स,ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |
स्तंभ वेक्टर,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
स्तंभानुसार,ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |
संयुक्त समीकरण,ମିଳିତ ସମୀକରଣ |
"सामान्य कोन, सामान्य कोन","ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |"
सामान्य अक्ष,ସାଧାରଣ ଅକ୍ଷ
"कॉमन बेस, कॉमन बेस","ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |"
सार्वत्रिक,ସର୍ବଭାରତୀୟ |
सामान्य फरक,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
"कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर","ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ |"
"साधे लॉगरिथम, साधे लॉगरिदम","ସରଳ ଲୋଗାରିଦମ୍, ସରଳ ଲୋଗାରିଦମ୍ |"
"सामान्य एकाधिक, सामान्य","ସାଧାରଣ ଏକାଧିକ, ସାଧାରଣ |"
सामान्य प्रमाण,ସାଧାରଣ ଅନୁପାତ |
छेदनबिंदू खंड,ଛକ ଧାରା
सामान्य हात,ସାଧାରଣ ବାହୁ
"सामान्य स्पर्शिका, सामान्य स्पर्शिका","ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ, ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |"
सामान्य स्थिती,ସାଧାରଣ ସ୍ଥିତି |
बदली नियम,ଯାତାୟାତ ନିୟମ |
बदली मालमत्ता,ଯାତାୟାତ ସମ୍ପତ୍ତି |
बदली नियम,ଯାତାୟାତ ନିୟମ |
बेरीजचा कम्युटेटिव्ह कायदा,ରାଶିର ଯାତାୟାତ ନିୟମ |
गुणाकाराचा कम्युटेटिव्ह नियम,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
बदली ऑपरेशन,ଯାତାୟାତ କାର୍ଯ୍ୟ
बदली गट,ଯାତାୟାତ ଗୋଷ୍ଠୀ |
मॅट्रिक्सचे कम्युटेटिव्ह,ମାଟ୍ରିକ୍ସର ଯାତାୟାତ |
कॉम्पॅक्ट सेट,କମ୍ପାକ୍ଟ ସେଟ୍ |
"तुलना, तुलना","ତୁଳନାତ୍ମକତା, ତୁଳନାତ୍ମକତା |"
साधनांची तुलना,ଅର୍ଥର ତୁଳନା
टक्केवारी तुलना,ଶତକଡା ତୁଳନା
तुलना चाचणी,ତୁଳନା ପରୀକ୍ଷା
सुसंगत समीकरण,ସମନ୍ୱିତ ସମୀକରଣ |
स्पर्धात्मक खेळ,ପ୍ରତିଯୋଗୀ ଖେଳ |
स्पर्धात्मक स्थिती,ପ୍ରତିଯୋଗିତାମୂଳକ ସ୍ଥିତି |
स्पर्धात्मक धोरण,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
"दुभाषी, संकलक","ଅନୁବାଦକ, ସଂକଳକ"
पुरवणी,ସପ୍ଲିମେଣ୍ଟ
पूरक कोन,ସଂପୃକ୍ତ କୋଣ |
पूरक कार्यक्रम,ସଂପୃକ୍ତ ଘଟଣା |
पूरक घटक,ସଂପନ୍ନ କାରକ |
पूरक कार्य,ସଂପନ୍ନ କାର୍ଯ୍ୟ
पूरक अर्धी लोकसंख्या,ସଂପୃକ୍ତ ଅଧା ଜନସଂଖ୍ୟା |
पूरक अंतराल,ବ୍ୟବଧାନ
पूरक संच,ସଂପନ୍ନ ସେଟ୍ |
"पूरकता, पूरकता","ସଂପନ୍ନତା, ସଂପନ୍ନତା |"
पूरक संच,ସଂପନ୍ନ ସେଟ୍ |
परिपूर्ण स्कोअर,ସଂପୂର୍ଣ୍ଣ ସ୍କୋର |
पूर्ण सहसंबंध मॅट्रिक्स,ପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
संपूर्ण श्रेणीची लोकसंख्या,ପୂର୍ଣ୍ଣ ପରିସର ଜନସଂଖ୍ୟା |
परिपूर्ण सामान्य ऑर्थोगोनल सेट,ସଂପୂର୍ଣ୍ଣ ସାଧାରଣ ଅର୍ଗୋଗୋନାଲ୍ ସେଟ୍ |
