Assamese,Tamil
অস্পষ্টতা বৃত্ত,தெளிவின்மை வட்டம்
তৰংগ,தெளிவற்ற
"বল, গোলক, লকেট","பந்து, கோளம், பதக்கம்"
"শৰীৰ, বস্তু","உடல், பொருள்"
শাৰীৰিক ক্ষমতা,உடல் திறன்
কেন্দ্ৰীভূত,மையம் கொண்டது
"শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক","உடல்-மூலைவிட்ட, இறுதி-மூலைவிட்ட"
"bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)","போகி, தெரியாத கண்டறிதல் (ரேடார்)"
ব&#39;ৰ ইফেক্ট,துளை விளைவு
ব&#39;ৰ মেগনেটন,துளை காந்தம்
"বয়লাৰ, বয়লাৰ","கொதிகலன், கொதிகலன்"
"উতলা, উতলা","கொதிக்கும், கொதிக்கும்"
বোল্টছমেন সমীকৰণ,போல்ட்ஸ்மேன் சமன்பாடு
বোমাৰু ইলেক্ট্ৰন,குண்டுவீச்சு எலக்ட்ரான்
"আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি","அதிர்ச்சிகரமான ஆற்றல், குண்டுவீச்சு ஆற்றல்"
বন্ধক,அடமானம்
"বণ্ডেড, বণ্ডেড, বণ্ডেড","பிணைக்கப்பட்ட, பிணைக்கப்பட்ட, பிணைக்கப்பட்ட"
এনহান্সাৰ,மேம்படுத்துபவர்
বোৰন,பழுப்பம்
বস-কণা,போஸ்-துகள்
ব&#39;চন,போஸான்
"জোকাৰণি, জাম্প","முட்டாள், குதி"
বাধ্যতা,கட்டுப்பட்டது
"সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)","வரம்பு, வரம்பு (பதிப்பு), விளிம்பு (வி.)"
বাধ্যতা,பிணைக்கப்பட்ட
ধনু ৰাশিৰ চোতাল,தனுசு முற்றம்
পালতোলা ঢৌ,பாய்மர அலை
বয়লাৰ গৰম কৰা,கொதிகலன் வெப்பமூட்டும்
ল&#39;ৰাৰ আইন,பாயின் சட்டம்
বয়লাৰ গৰম কৰা,கொதிகலன் வெப்பமூட்டும்
বন্ধনী-শ্ৰেণী,அடைப்பு-வகுப்பு
বেগ নিয়ম,பை விதி
আন্তঃসংলগ্ন তাঁৰ,பின்னிப் பிணைந்த கம்பி
ব্ৰেক ক্লাছ,பிரேக் வகுப்பு
ব্ৰামা কম্প্ৰেছাৰ,பிரமா அமுக்கி
শাখা-প্ৰশাখা,கிளைகள்
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","துணிச்சலான லட்டு, துணிச்சலான லட்டு"
ব্ৰাছ ব্ৰেজিং,"பித்தளை பிரேசிங், பித்தளை சாலிடரிங்"
ছেভাৰেন্স,துண்டித்தல்
সংযোগকাৰী ভাঙি পেলাওক,இணைப்பு உடைப்பு
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","எலும்பு முறிவு டையோடு, ஜீனர் டையோடு"
হাড়ভঙা,எலும்பு முறிவு
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","ப்ரீடர் ரியாக்டர், ப்ரீடர் நியூக்ளியர் ஃபர்னஸ், பிரீடர் ஃபர்னஸ்"
প্ৰজনন,இனப்பெருக்கம்
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","retardant கதிர்வீச்சு, brastralung"
ব্ৰুষ্টাৰ-কোণ,brewster-angle
ব্ৰুষ্টাৰ ফ্ৰীজ,ப்ரூஸ்டர் குளிர்சாதன பெட்டி
সেঁতু,பாலம்
দলং বন্ধন,பாலம் பிணைப்பு
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","பிரகாசமான, பளபளப்பான, திகைப்பூட்டும்"
ইলুমিনেটৰ,ஒளிரும்
ৰেডিয়েন্স,பிரகாசம்
"দ্যুতি, প্ৰভা","தியுதி, பிரபா"
ব্ৰীলুৱান অঞ্চল,பிருலுவான் பகுதி
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,பிரிட்டிஷ் நிலையான மெழுகுவர்த்தி
ভংগুৰ,உடையக்கூடிய
ভংগুৰতা,உடையக்கூடிய தன்மை
সম্প্ৰচাৰ,ஒளிபரப்பு
বিস্তৃত,விரிவான
ৰেট্ৰ&#39;গ্ৰেড,பிற்போக்கு
ব্ৰগলি সূত্ৰ,ப்ரோக்லி சூத்திரம்
খণ্ডিত,துண்டு துண்டாக
ব্ৰাউনি গতি,பிரவுனி இயக்கம்
"কুচি, বুৰুষ, কুৰ্চ, গুলম","குச்சி, புருஷ், குர்ச், குல்ம்"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","குமிழி, குமிழி (பதிப்பு), முணுமுணுப்பு (வி.)"
effervescence,உமிழும்
প্ৰতিকাৰৰ ব্যৱস্থা,எதிர் நடவடிக்கைகள்
সংকোচন,சுருக்கம்
"amp-প্ৰতিৰোধ, বাফাৰ","amphoteric, buffered"
শব্দবিজ্ঞান,ஒலியியல்
বৰধন,பர்தன்
বাল্ব,பல்பு
আবির্ভূত,வெளிப்படு
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","தொகுதி, மொத்த, நிறை, நிறை, தொகுதி"
আয়তন স্থিতিস্থাপকতা সহগ,தொகுதி நெகிழ்ச்சி குணகம்
জনসংখ্যাৰ সম্পত্তি,மக்கள் சொத்து
সৰ্বোচ্চ উষ্ণতা,அதிகபட்ச வெப்பநிலை
উখহি উঠা,வீக்கம்
"bunch, bunch (n.), থুপ খাই থকা (ver.)","கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)"
মুঠি,கொத்து
বুনচেন কোষ,பன்சென் செல்
প্লাৱন ক্ষমতা,மிதப்பு
"buoyancy, প্লাৱন ক্ষমতা","மிதப்பு, மிதப்பு"
বাৰ্গাৰ চাৰ্কিট,பர்கர் சுற்று
চোৰৰ ঘণ্টা,திருடன் மணி
"বাৰ্নাৰ, ইগনিটাৰ","எரிப்பான், பற்றவைப்பான்"
সম্পূৰ্ণ ইগনিচন,முழு பற்றவைப்பு
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","வெடிப்பு, வெடிப்பு, பிளவு"
লাইন ব্যস্ত,வரிசை பிஸி
ব্যস্ত সুৰ,பிஸியான தொனி
buzzer,ஒலிப்பவர்
পাৰ হোৱা,பைபாஸ்
বৰ্তনী,சுற்று
"সাগৰৰ তাঁৰ, কেবল","கடல் கம்பி, கேபிள்"
কেডমিয়াম,காட்மியம்
চিজিয়াম-কোষ,சீசியம்-செல்
পাঞ্জাৰ ডাইপোল,பஞ்சர் இருமுனை
পাঞ্জাৰ ইফেক্ট,பஞ்சர் விளைவு
গণনা কৰা,கணக்கெடுக்க
কেলকুলেটৰ,கால்குலேட்டர்
কেলেণ্ডাৰ,நாட்காட்டி
"মানাংকন, মানাংকন, পুনৰীক্ষণ","அளவீடு, அளவுத்திருத்தம், திருத்தம்"
