Marathi,Telugu
Las टलस व्हर्टेब्रा,అట్లాస్ వెన్నుపూస
वातावरण,వాతావరణం
वातावरणीय,వాతావరణం
वातावरणीय इनपुट,వాతావరణ ఇన్పుట్లు
अणु शक्ती मायक्रोस्कोप,అటామిక్ ఫోర్స్ మైక్రోస్కోప్
अणू,అణువు
एटीपी एएसई,ATP ASE
एट्रियल कॉन्ट्रॅक्शन,కర్ణిక సంకోచం
एट्रियल फायब्रिलेशन,కర్ణిక దడ
एट्रियल नॅट्युरेटिक फॅक्टर (एएनएफ),కర్ణిక మధ్యస్థ
एट्रियल नोड,కర్ణిక నోడ్
एट्रियल सिस्टोल,కర్ణిక సిస్టోల్
एट्रिओव्हेंट्रिक्युलर नोड,అట్రియోవెంట్రిక్యులర్ నోడ్
एट्रिओव्हेंट्रिक्युलर वाल्व,అట్రియోవెంట్రిక్యులర్ వాల్వ్
अट्रियम (पीटरिया),కర్ణిక
अट्रियम (पीटरिया),కర్ణిక
अट्रोपा बेलॅडोना,అట్రోపా బెల్లడోన్నా
अ‍ॅट्रोफी,క్షీణత
अ‍ॅट्रोपिन अल्कलॉइड,అట్రోపిన్ ఆల్కలాయిడ్
संलग्नक प्लेट,అటాచ్మెంట్ ప్లేట్
श्रवणविषयक कॉर्टेक्स,శ్రవణ వల్కలం
औलोसिरा,Ululosira
ऑरिकल (ऑरिकुला),మూత్రకద్రవయ ఎముక
ऑरिकल (ऑरिकुला),మూత్రకద్రవయ ఎముక
ऑरिकल (ऑरिकुला),మూత్రకద్రవయ ఎముక
ऑरिकल (ऑरिकुला),మూత్రకద్రవయ ఎముక
ऑस्ट्रेलोपीथिसिन,ఆస్ట్రాలోపిథెసిన్లు
ऑटेकोलॉजी,ఆటోకాలజీ
स्वयंचलित डीएनए सिक्वेंसर,ఆటోమేటెడ్ DNA సీక్వెన్సర్
ऑटोपॉलिपॉइड,ఆటోపోలిప్లోయిడ్
ऑटोनॅलिझर,ఆటోనలైజర్
ऑटोगॅमी,ఆటోగామి
ऑटोगॅमी,ఆటోగామి
ऑटोग्राफ्ट,ఆటోగ్రాఫ్ట్
स्वयंप्रतिरोधक रोग,స్వయం ప్రతిరక్షక వ్యాధి
ऑटोमोबाईल एक्झॉस्ट,ఆటోమొబైల్ ఎగ్జాస్ట్
स्वायत्त (अनैच्छिक) मज्जासंस्था,అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ
ऑटोफॅजिक लायसोसोम,ఆటోఫాగిక్ లైసోజోమ్
ऑटोप्लॉइड,ఆటోప్లాయిడ్
ऑटोपोडियम,ఆటోపోడియం
ऑटोपॉलिपॉइड,ఆటోపోలిప్లోయిడ్
ऑटोसोमल क्रोमोरोम,ఆటోసోమల్ క్రోమోరోమ్
ऑटोसोमल जनुक,ఆటోసోమల్ జన్యువు
ऑटोसोम,ఆటోసోమ్
ऑटोटेट्रॅप्लॉइड,ఆటోటెట్రాప్లాయిడ్
ऑटोमी,ఆటోటోమి
ऑटोट्रिप्लॉइड विविधता,ఆటోట్రిప్లోయిడ్ రకం
ऑटोट्रोफ,ఆటోట్రోఫ్
शरद .तूतील लाकूड,శరదృతువు కలప
ऑक्सानोग्राफ,అక్సనోగ్రాఫ్
ऑक्सोनोमीटर,అక్సనోమీటర్
ऑक्सेटिक ग्रोथ,సహాయక పెరుగుదల
ऑक्सिन,ఆక్సిన్
ऑक्सोट्रोफ,ఆక్సోట్రోఫ్
एक व्ही बंडल,ఒక v బండిల్
एवेज,ఏవ్స్
एव्हिसेनिया,అవిసెన్నియా
ओएन,Awn
अक्षीय सांगाडा,అక్షసంబంధ అస్థిపంజరం
अक्ष,ఆక్సైల్
अक्षीय अंकुर,ఆక్సిలరీ బడ్
अक्षीय,ఆక్సిలరీ
अक्ष कशेरुका,అక్షం వెన్నుపూస
On क्सॉन,ఆక్సాన్
अक्षीय पडदा,అక్షసంబంధ పొర
अक्षरी,అక్షసంబంధమైన
On क्सोनिम,ఆక్సోనెమ్
अझोस्पिरिलम,అజోస్పిరిల్లమ్
अझोटोबॅक्टर,అజోటోబాక్టర్
Azygous शिर,అజైగస్ సిర
बॅसिलस अँथ्रासिस,బాసిల్లస్ ఆంత్రాసిస్
बॅसिलस थुरिंगेनेसिस (बीटी),కర్రవు
बॅसिलस,బాసిల్లస్
जिवाणू,బాక్టీరియా
बॅक्टेरिया,బాక్టీరియల్
बॅक्टेरियातील बॅक्टेरियातील गुणसूत्र (बीएसी),బాక్టీరియా కృత్రిమ క్రోమోజోమ్
बॅक्टेरियातील रोगजनक,బాక్టీరియల్ వ్యాధికారక
बॅक्टेरियाचा प्लाझ्मा पडदा,బాక్టీరియల్ ప్లాస్మా పొర
बॅक्टेरियाचा ताण,బాక్టీరియల్ స్ట్రెయిన్
बॅक्टेरियोलॉजिकल,బాక్టీరియాలజికల్
बॅक्टेरियोलॉजिकल नामांकन,బాక్టీరియోలాజికల్ నామకరణం
बॅक्टेरियोफेज,బాక్టీరియోఫేజ్
