Punjabi,Odiya
ਅਭਿਆਸ,ଅଭ୍ୟାସ କର |
ਐਕਸਲੇਟਰ ਸੈੱਲ*,ତ୍ୱରକ କକ୍ଷ *
ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ*,ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ *
ਅਕ੍ਰੋਮੈਟਿਕ*,ଆକ୍ରୋମାଟିକ୍ *
ਅਕ੍ਰੋਮੈਟਿਕ ਵਿਸ਼ਲੇਸ਼ਕ,ଆକ୍ରୋମାଟିକ୍ ଆନାଲିଜର୍ |
ਬਾਰੰਬਾਰਤਾ ਨਿਰਪੱਖ antenna,ଫ୍ରିକ୍ୱେନ୍ସି ନିରପେକ୍ଷ ଆଣ୍ଟେନା |
ਅਕ੍ਰੋਮੈਟਿਕ ਸ਼ਕਲ,ଆକ୍ରୋମାଟିକ୍ ଆକୃତି |
ਅਕ੍ਰੋਮੈਟਿਕ ਫਰਿੰਜ,ଆକ୍ରୋମାଟିକ୍ ଫ୍ରିଙ୍ଗ୍ |
ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ*,ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ *
ਅਕ੍ਰੋਮੈਟਿਕ ਬਿੰਦੂ ਮਾਰਗ,ଆକ୍ରୋମାଟିକ୍ ପଏଣ୍ଟ ପଥ |
ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ,ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ |
ਅਕ੍ਰੋਮੈਟਿਕ ਪ੍ਰਿਜ਼ਮ,ଆକ୍ରୋମାଟିକ୍ ପ୍ରିଜିମ୍ |
ਅਕ੍ਰੋਮੈਟਿਕ ਦੂਰਬੀਨ,ଆକ୍ରୋମାଟିକ୍ ଟେଲିସ୍କୋପ୍ |
ਰੰਗੀਨਤਾ*,ଆକ୍ରୋମାଟିଟି *
ਅਕ੍ਰੋਮੈਟਾਈਜ਼ੇਸ਼ਨ*,ଆକ୍ରୋମାଟାଇଜେସନ୍ *
ਰੰਗੀਨਤਾ*,ଆକ୍ରୋମାଟିଟି *
"ਲਚਕੀਲੇ, ਅਪ੍ਰਤੱਖ, ਲਚਕੀਲੇ","ଇଲାଷ୍ଟିକ୍, ଅପ୍ରାକୃତିକ, ଚିତ୍ତାକର୍ଷକ |"
"ਐਕੋਰਨ ਹੋਜ਼, ਬੰਜੂ ਹੋਜ਼","ଆକୋରନ୍ ହୋସ୍, ବାଞ୍ଜୁ ହୋସ୍ |"
ਛੋਟੇ ਵਾਲਵ,କ୍ଷୁଦ୍ର ଭଲଭ୍ |
akophony,ଇକୋଫୋନି |
ਧੁਨੀ,ଶବ୍ଦ
ਧੁਨੀ ਸਮਾਈ,ଆକାଶବାଣୀ ଅବଶୋଷଣ |
ਐਕੋਸਟਿਕ ਐਟੀਨਯੂਏਸ਼ਨ ਗੁਣਾਂਕ,ଆକାଶବାଣୀ ଆଟେଣ୍ଡେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ਧੁਨੀ ਧਿਆਨ,ଆକାଶବାଣୀ
ਧੁਨੀ ਚੋਰ ਅਲਾਰਮ,ଶବ୍ଦ ଚୋର ଆଲାର୍ମ |
ਧੁਨੀ ਸਮਰੱਥਾ,ଆକାଶବାଣୀ କ୍ଷମତା |
ਸੁਣਵਾਈ ਕੇਂਦਰ,ଶ୍ରବଣ କେନ୍ଦ୍ର
ਧੁਨੀ ਵਿਆਖਿਆ,ଆକାଶବାଣୀ ବ୍ୟାଖ୍ୟା
ਧੁਨੀ ਕਵਰ,ଶବ୍ଦ କଭର |
ਧੁਨੀ ਜਵਾਬ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ਧੁਨੀ ਭਾਗ,ଆକାଶବାଣୀ ଉପାଦାନ |
ਧੁਨੀ ਚਾਲਕਤਾ,ଆକାଶବାଣୀ
ਧੁਨੀ ਗਿੱਲਾ,ଆକାଶବାଣୀ ଡମ୍ପିଂ |
ਧੁਨੀ ਫੈਲਾਅ,ଆକାଶବାଣୀ ବିଚ୍ଛେଦ |
ਆਵਾਜ਼ ਹੈਕਰ,ସାଉଣ୍ଡ ହ୍ୟାକର୍ |
ਧੁਨੀ ਊਰਜਾ*,ଶବ୍ଦ ଶକ୍ତି *
ਧੁਨੀ ਊਰਜਾ ਸਮੀਕਰਨ,ଶବ୍ଦ ଶକ୍ତି ସମୀକରଣ |
ਧੁਨੀ ਸਮੀਕਰਨ,ଆକାଶବାଣୀ ସମୀକରଣ |
ਧੁਨੀ ਬਹਾਲੀ,ଶବ୍ଦ ପୁନ st ସ୍ଥାପନ |
cladney ਆਕਾਰ,କ୍ଲାଡନି ଆକୃତି |
ਧੁਨੀ ਫਿਲਟਰ,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
ਆਵਾਜ਼ ਜਨਰੇਟਰ,ଶବ୍ଦ ଜେନେରେଟର
ਧੁਨੀ ਗਰੇਟਿੰਗ,ଆକାଶବାଣୀ
ਧੁਨੀ ਰੁਕਾਵਟ*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
ਧੁਨੀ ਜੜਤਾ,ଶବ୍ଦଗତ ନିଷ୍କ୍ରିୟତା |
ਧੁਨੀ ਤੀਬਰਤਾ,ଶବ୍ଦ ତୀବ୍ରତା |
ਧੁਨੀ ਦਖਲ ਮੀਟਰ,ଆକାଶବାଣୀ ବାଧା ମିଟର |
ਧੁਨੀ ਦਖਲ ਖੋਜੀ,ଆକାଶବାଣୀ ବାଧା ଚିହ୍ନଟକାରୀ |
ਧੁਨੀ ਲੈਂਸ,ଶବ୍ଦ ଲେନ୍ସ |
ਆਵਾਜ਼ ਲਾਈਨ,ଧ୍ୱନି ରେଖା |
ਧੁਨੀ ਪੁੰਜ,ଆକାଶବାଣୀ
ਧੁਨੀ ਸਮੱਗਰੀ,ଶବ୍ଦ ପଦାର୍ଥ |
ਧੁਨੀ ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ,ଶବ୍ଦର ଅର୍ଥ ହେଉଛି ମୁକ୍ତ ପଥ |
ਧੁਨੀ ਮੋਡ,ଆକାଶବାଣୀ ମୋଡ୍ |
ਧੁਨੀ ਸ਼ੋਰ,ଶବ୍ଦ ଶବ୍ଦ
ਧੁਨੀ ਓਮ*,ଆକାଶବାଣୀ ଓମ୍ *
"ਐਕੋਸਟਿਕ ਪੈਨਲ, ਐਕੋਸਟਿਕ ਬੋਰਡ","ଆକାଶବାଣୀ ପ୍ୟାନେଲ୍, ଆକାଶବାଣୀ ବୋର୍ଡ |"
ਧੁਨੀ ਪੜਾਅ ਸਥਿਰ,ଶବ୍ଦ ଚରଣ ସ୍ଥିର |
ਧੁਨੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,ଆକାଶବାଣୀ
ਧੁਨੀ ਦਬਾਅ,ଶବ୍ଦ ଚାପ
ਆਵਾਜ਼ ਦਾ ਸਮਰੂਪਤਾ ਨਿਯਮ,ଶବ୍ଦର ସମୃଦ୍ଧ ନିୟମ |
ਧੁਨੀ ਸੰਚਾਰ,ଶବ୍ଦ ସଂକ୍ରମଣ
ਧੁਨੀ ਗੁਣ,ଶବ୍ଦ ଗୁଣ
ਧੁਨੀ ਚਤੁਰਭੁਜ,ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |
ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ ਤੱਤ,ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |
ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ,ଆକାଶବାଣୀ ବିକିରଣ |
ਸਾਊਂਡਪਰੂਫ਼,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
ਧੁਨੀ ਰੇਡੀਓਮੀਟਰ,ଆକାଶବାଣୀ ରେଡିଓମିଟର |
ਧੁਨੀ ਸਦਮਾ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ਧੁਨੀ ਪਰਸਪਰ ਪ੍ਰਮੇਯ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |
ਧੁਨੀ ਘਟਾਉਣ ਕਾਰਕ,ଶବ୍ଦ ହ୍ରାସ କାରକ |
ਧੁਨੀ ਪ੍ਰਤੀਬਿੰਬ ਗੁਣਾਂਕ,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |
ਧੁਨੀ ਅਪਵਰਤਨ,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
ਧੁਨੀ ਜਵਾਬ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ਐਕੋਸਟਿਕ ਸਕੈਟਰਿੰਗ,ଆକାଶବାଣୀ ବିଛାଇବା |
ਸੁਣਵਾਈ ਬਿੰਦੂ,ଶ୍ରବଣ ବିନ୍ଦୁ |
ਧੁਨੀ ਕਠੋਰਤਾ,ଶବ୍ଦର ଦୃ id ତା |
ਧੁਨੀ ਸਿਸਟਮ,ଶବ୍ଦ ପ୍ରଣାଳୀ |
ਧੁਨੀ ਥਰਮਾਮੀਟਰ,ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |
ਧੁਨੀ ਗਤੀ,ଆକାଶବିକ ବେଗ |
ਆਵਾਜ਼ ਦੀ ਲਹਿਰ,ଶବ୍ଦ ତରଙ୍ଗ
ਧੁਨੀ,ଶବ୍ଦ
ਆਵਾਜ਼ ਸਮਾਈ ਗੁਣਾਂਕ,ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
ਧੁਨੀ ਸਮਾਈ ਭਾਗ,ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |
ਧੁਨੀ ਸਰਕਟ,ଆକାଶବାଣୀ ସର୍କିଟ |
ਧੁਨੀ ਜਵਾਬ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ਧੁਨੀ ਦੇਰੀ ਲਾਈਨ,ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |
ਧੁਨੀ ਵਿਗਾੜ,ଶବ୍ଦ ବିକୃତି |
ਧੁਨੀ ਧੁਨੀ,ଆକାଶବାଣୀ ଆକାଶବାଣୀ |
ਧੁਨੀ ਫਿਲਟਰ,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
ਧੁਨੀ ਰੁਕਾਵਟ*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
ਫੋਨੋਗ੍ਰਾਫ,ଫୋନୋଗ୍ରାଫ୍
ਧੁਨੀ ਓਮ*,ଆକାଶବାଣୀ ଓମ୍ *
ਧੁਨੀ ਸਥਿਰ,ଶବ୍ଦ ସ୍ଥିର |
ਧੁਨੀ ਫੋਨੋਨ,ଆକାଶବାଣୀ ଫୋନନ୍ |
ਧੁਨੀ ਪ੍ਰਸਾਰਣ ਸਥਿਰ,ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |
ਧੁਨੀ ਤਬਦੀਲੀ ਗੁਣਾਂਕ,ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
ਧੁਨੀ ਕਠੋਰਤਾ,ଶବ୍ଦର ଦୃ id ତା |
ਆਵਾਜ਼ ਯੂਨਿਟ,ଧ୍ୱନି ଏକକ |
ਸਾਊਂਡਪਰੂਫ਼,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
ਧੁਨੀ ਪਾਸੇ ਲਾਈਨ,ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |
"ਧੁਨੀ ਵਿਗਿਆਨ, ਧੁਨੀ ਵਿਗਿਆਨ","ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |"
ਆਵਾਜ਼ ਮੀਟਰ,ଧ୍ୱନି ମିଟର |
ਆਵਾਜ਼ ਦਾ ਦਬਾਅ,ଶବ୍ଦ ଚାପ
ਪ੍ਰਾਪਤੀ ਰਾਡਾਰ,ଅଧିଗ୍ରହଣ ରାଡାର |
ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ ਰੇਡੀਏਸ਼ਨ,ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |
ਐਕਟਿਨੀਅਮ ਨਿਕਾਸ,ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ ਲੜੀ,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |
ਰੇਡੀਓਇਲੈਕਟ੍ਰਿਕ,ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |
"ਐਕਟਿਨੋਮੀਟਰ, ਫੋਟੋਮਾਈਕ੍ਰੋਮੀਟਰ","ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |"
"ਕਾਰਵਾਈ, ਕੰਮ","କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ"
ਕਾਰਵਾਈ ਅਤੇ ਪ੍ਰਤੀਕਰਮ,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
ਕਾਰਵਾਈ ਸਥਿਰ,କାର୍ଯ୍ୟ ସ୍ଥିର |
ਪ੍ਰਭਾਵ ਦਾ ਖੇਤਰ,ପ୍ରଭାବ କ୍ଷେତ୍ର
"ਸਰਗਰਮ, ਸਰਗਰਮ","ସକ୍ରିୟ, ସକ୍ରିୟ"
ਸਰਗਰਮ ਫੈਲਾਅ,ସକ୍ରିୟ ବିସ୍ତାର
"ਸਰਗਰਮ ਫਾਈਬਰ, ਸਰਗਰਮ ਫਾਈਬਰ","ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |"
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,ସକ୍ରିୟ ପ୍ରଭାବ
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,ସକ୍ରିୟ ପ୍ରଭାବ
ਸਰਗਰਮੀ ਵਿਸ਼ਲੇਸ਼ਣ,ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
ਗਤੀਵਿਧੀ ਕੇਂਦਰ,କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର
ਐਕਟੀਵੇਸ਼ਨ ਟੈਸਟਰ,ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |
ਸਰਗਰਮੀ ਊਰਜਾ,ସକ୍ରିୟ ଶକ୍ତି
ਐਕਟੀਵੇਸ਼ਨ ਐਂਟਰੌਪੀ,ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |
ਐਕਟੀਵੇਸ਼ਨ ਓਵਰਵੋਲਟੇਜ,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
ਸਰਗਰਮੀ ਦੀ ਦਰ,ସକ୍ରିୟତା ହାର
"ਐਕਟੀਵੇਟਰ, ਐਕਟੀਵੇਟਰ","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
ਐਕਟੀਵੇਟਰ ਐਟਮ,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
ਐਕਸਲੇਟਰ,ତ୍ୱରକ
ਸਰਗਰਮ ਸਮਾਈ,ସକ୍ରିୟ ଅବଶୋଷଣ |
ਸਰਗਰਮ ਏਰੀਅਲ,ସକ୍ରିୟ ଏରିଏଲ୍ |
ਰੇਡੀਏਸ਼ਨ ਖ਼ਤਰਾ ਜ਼ੋਨ,ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
ਸਰਗਰਮ ਜੰਤਰ,ସକ୍ରିୟ ଉପକରଣ
ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
ਸਰਗਰਮ ਜਾਲ,ସକ୍ରିୟ ଜାଲ |
ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ,ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
ਸਰਗਰਮ ਲੂਪ,ସକ୍ରିୟ ଲୁପ୍ |
ਐਕਟਿਵ ਕੋਡ*,ସକ୍ରିୟ କୋଡ୍ *
ਸਰਗਰਮ ਸਮੱਗਰੀ,ସକ୍ରିୟ ଉପାଦାନ |
ਸਰਗਰਮ ਅਣੂ,ସକ୍ରିୟ ଅଣୁ
ਸਰਗਰਮ ਜਾਲ,ସକ୍ରିୟ ଜାଲ |
ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
ਸਰਗਰਮ ਖੇਤਰ,ସକ୍ରିୟ କ୍ଷେତ୍ର |
ਸਰਗਰਮ ਨਿਯਮ,ସକ୍ରିୟ ନିୟମ
ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ,ସକ୍ରିୟ ଉପଗ୍ରହ |
ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
ਸਰਗਰਮ transducer,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
ਸਰਗਰਮ ਸੇਵਨ,ସକ୍ରିୟ ଗ୍ରହଣ
ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
ਸਰਗਰਮੀ ਵੈਕਟਰ,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
ਅਸਲ ਮਾਨੀਟਰ,ପ୍ରକୃତ ମନିଟର |
ਅਸਲ ਤਣਾਅ,ପ୍ରକୃତ ଚାପ
ਟਰਿੱਗਰ ਕਰਨ ਲਈ,ଟ୍ରିଗର କରିବାକୁ
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,ଉତ୍ପାଦକ
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,ଉତ୍ପାଦକ
ਐਕਿਊਟੀਮੀਟਰ,ଆକ୍ୟୁଟିଓମିଟର
ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ,ଶ୍ରବଣ ଶକ୍ତି
ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
ਤੀਬਰ ਕੋਣ,ତୀବ୍ର କୋଣ
ਘੁਸਰ-ਮੁਸਰ,ଫୁସ୍ଫୁସ୍
ਤੀਬਰ ਤਿਕੋਣ,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
acyclic,acyclic
ਅਨੁਕੂਲਨ ਕਾਰਜ,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
ਅਨੁਕੂਲ ਸਥਿਤੀ,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
ਅਡਾਪਟੋਮੀਟਰ,ଆଡାପ୍ଟୋମିଟର |
ਐਡਕੌਕ ਐਂਟੀਨਾ,ଆଡକକ୍ ଆଣ୍ଟେନା |
ਸੰਪੇਕਸ਼ਤ,ସଂକ୍ଷେପରେ
ਸੰਕਲਨ ਦਾ ਸਮਾਂ,ସଂକଳନ ସମୟ
ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ,ସଂକଳନ-ବିତରଣ ସମୟ |
ਜੋੜਨ ਵਾਲਾ,ଆଡର୍
"ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)","ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
ਜੋੜ ਸਥਿਰ,ଯୋଗ ସ୍ଥିର |
ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ,ତ୍ୱରଣ-ରାଶି ନିୟମ |
ਦੂਰੀ-ਜੋੜ ਨਿਯਮ,ଦୂରତା-ନିୟମ |
ਵੇਗ-ਜੋੜ ਨਿਯਮ,ବେଗ-ରାଶି ନିୟମ |
ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ,ଭେକ୍ଟରର ରାଶି
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
ਵਾਧੂ ਮੰਜ਼ਿਲ,ଅତିରିକ୍ତ ଚଟାଣ |
"ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)","ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
"additive, additive","ଯୋଗୀ, ଯୋଗୀ |"
additive ਸਿਸਟਮ,ଯୋଗୀ ପ୍ରଣାଳୀ |
ਸੰਯੁਕਤ ਅੱਖਰ,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
additive ਸਥਿਰ,ଯୋଗୀ ସ୍ଥିର |
additive ਟ੍ਰੈਕਸ਼ਨ,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
additive ਪ੍ਰਭਾਵ,ଯୋଗୀ ପ୍ରଭାବ
additive ਕਾਰਕ,ଯୋଗୀ କାରକ |
additive ਫੰਕਸ਼ਨ,ଯୋଗୀ କାର୍ଯ୍ୟ
additive ਮਿਸ਼ਰਣ,ଯୋଗୀ ମିଶ୍ରଣ |
additive ਰੂਟ,ଯୋଗୀ ମୂଳ |
additive ਕਾਰਜ,ଯୋଗ ପ୍ରକ୍ରିୟା |
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,ଯୋଗନୀୟତା |
ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,ଯୋଗନୀୟତା |
aditron,ଆଡିଟ୍ରନ୍ |
ਜਾਣੋ*,ଜାଣନ୍ତୁ *
ਪਤਾ ਗਣਨਾ,ଠିକଣା ଗଣନା
ਪਤਾ,ଠିକଣା
ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,ଠିକଣା ଏନକ୍ରିପସନ୍
ਪਤਾ ਸਮੀਕਰਨ,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
ਪਤਾਯੋਗਤਾ,ଠିକଣା ଯୋଗ୍ୟତା |
ਪਤਾ ਪੱਟੀ,ଠିକଣା ଦଣ୍ଡିକା
ਪਤਾ ਰੋਸ਼ਨੀ,ଠିକଣା ଆଲୋକ
ਪਤਾ ਦੀ ਤਬਦੀਲੀ,ଠିକଣା ପରିବର୍ତ୍ତନ
ਪਤੰਸ਼,ପତାନଶ
ਪਤਾ ਰਜਿਸਟਰ,ଠିକଣା ରେଜିଷ୍ଟର
ਪਤਾ ਚੋਣ ਸਵਿੱਚ,ଠିକଣା ଚୟନ ସୁଇଚ୍
ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ,ଠିକଣା
adresograph,adresograph
ਪਤਾ ਸਿਸਟਮ,ଠିକଣା ପ୍ରଣାଳୀ
adhesion,ଆଡିଶିନ୍ |
ਚਿਪਕਣ ਤਣਾਅ,ଆଡେସିନ୍ ଚାପ |
ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ,ଆଡେସିଭ୍ ଶକ୍ତି |
ਿਚਪਕਣ ਬਲਾਕਿੰਗ,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
adiabat,adiabat
adiabatic,ଆଡିଆବାଟିକ୍ |
adiabatic ਪ੍ਰਵੇਗ,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
adiabatic ਅਨੁਮਾਨ,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
adiabatic ਥਰਮਾਮੀਟਰ,ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |
adiabatic ਤਬਦੀਲੀ,ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |
"adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ","ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |"
adiabatic ਸੰਕੁਚਿਤਤਾ,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
adiabatic ਕੰਪਰੈਸ਼ਨ,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
adiabatic ਗਰਭ ਨਿਰੋਧ,ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |
adiabatic ਕੂਲਿੰਗ ਸੀਮਾ,ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |
adiabatic ਵਕਰ,ଆଡିଆବାଟିକ୍ ବକ୍ର
adiabatic ਵਿਗਾੜ,ଆଡିଆବାଟିକ୍ ବିକୃତି |
adiabatic demagnetization,adiabatic demagnetization |
adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ,ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |
adiabatic ਵਿਸਥਾਪਨ,ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |
adiabatic ਪ੍ਰਭਾਵ,ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |
adiabatic ਲਚਕਤਾ,ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |
adiabatic ellipsoid,ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |
