Punjabi,Telugu
ਫੋਟੋਪੇਰਿਓਡ,ఫోటోపెరియోడ్
ਫੋਟੋਪੇਨਿਡੋਜ਼ਿਜ਼ਮ,ఫోటోపెరియోడిజం
ਫੋਟੋਫ਼ੋਫੋਲੇਸ਼ਨ,ఫోటోఫాస్ఫోరైలేషన్
ਜਾਸੂਸੀ,ఫోటోరియాక్టివేషన్
ਫੋਟੋਰੇਸੈਪਟਰ,ఫోటోరిసెప్టర్
ਫੋਟੋਸਸੀ,ఫోటోర్‌స్పిరేషన్
ਪ੍ਰਕਾਸ਼ ਸੰਸਲੇਸ਼ਣ,కిరణజన్య సంయోగక్రియ
ਫੋਟੋਸੈਨਥੈਟਿਕ ਕੁਸ਼ਲਤਾ,కిరణజన్య సంయోగ సామర్థ్యం
ਫੋਟੋਸੀਟੀਨੈਟਿਕ quitent,కిరణజన్య సంయోగక్రియ
ਫੋਟੋਸਤੀਥੈਟਿਕ ਤੌਰ ਤੇ,కిరణజన్య సంయోగపరంగా
ਫੋਟੋ ਟਾਪੂ,ఫోటోట్రోపిజం
ਫੇਲੋਡੀ,ఫైలోడీ
ਫਾਈਲੋਟੈਕਸੀ,ఫైలోటాక్సీ
ਸਰੀਰਕ ਮੌਸਮ,భౌతిక వాతావరణం
ਸਰੀਰਕ ਵਿਗਾੜ,శారీరక రుగ్మత
ਸਰੀਰਕ ਸੋਕਾ,శారీరక కరువు
ਸਰੀਰਕ ਨੁਕਸਾਨ,శారీరక నష్టం
ਸਰੀਰਕ ਪਰਿਪੱਕਤਾ,శారీరక పరిపక్వత
ਫਾਈਟੋਕ੍ਰੋਮ,ఫైటోక్రోమ్
ਫਾਈਟੈਟੈਕਸੈਕਸ਼ਨ,ఫైటోఎక్స్ట్రాక్షన్
ਫਾਈਟੋਮਾਸ,ఫైటోమాస్
ਫਾਈਟੋਨਮੇਟੋਡ,ఫైటోమాటోడ్
Fytraemedion,ఫైటోరేమీడియేషన్
ਫਾਈਟੋਸੀਡਰਫੋਨ,ఫైటోసిడెఫోర్
ਫਾਈਟੋਟੋਕਸਿਕ,ఫైటోటాక్సిక్
ਫਾਈਟਰਨ,ఫైటోట్రోన్
ਪਿਕਟੋਗ੍ਰਾਫ,పిక్టోగ్రాఫ్
ਪਾਈ ਚਿੱਤਰ,పై రేఖాచిత్రం
ਪਾਇਜ਼ੋਮੀਟਰ,పైజోమీటర్
ਪਥਰ ਫਾਰਮਿੰਗ,పిచ్చర్ వ్యవసాయం
ਪਲੇਸਮੈਂਟ (ਖਾਦ),పూలమైన పూల సంకోచము
ਪਲੇਸੈਂਟਾ,మావి
ਯੋਜਨਾਬੰਦੀ,ప్లానింగ్
ਪੌਦੇ ਦਾ ਪਾਲਣ ਪੋਸ਼ਣ,మొక్కల పెంపకం
ਪੌਦਾ ਘਣਤਾ,మొక్క సాంద్రత
ਪੌਦਾ ਹਾਵੋਲੋਜੀ,మొక్కల జీవావరణ శాస్త్రం
ਪੌਦੇ ਦੇ ਵਾਧੇ ਦੇ ਪ੍ਰਮੋਟਰ,మొక్కల పెరుగుదల ప్రమోటర్
ਪੌਦੇ ਦੇ ਵਿਕਾਸ ਰੈਗੂਲੇਟਰ,మొక్కల పెరుగుదల నియంత్రకం
ਪਲਾਂਟ ਜਾਣ-ਪਛਾਣ,మొక్కల పరిచయం
ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ,మొక్కల పోషకాలు
ਪੌਦਾ ਪੋਸ਼ਣ,మొక్కల పోషణ
ਪੌਦਾ ਕੁਆਰੰਟੀਨ ਰੈਗੂਲੇਸ਼ਨ,మొక్కల నిర్బంధ నియంత్రణ
ਪੌਦੇ ਟਿਸ਼ੂ ਟੈਸਟ,మొక్కల కణజాల పరీక్ష
ਪੌਦੇ ਲਗਾਉਣ ਦੀਆਂ ਫਸਲਾਂ,తోటల పంటలు
ਪਲਾਂਟਰ,ప్లాంటర్
ਲਾਉਣਾ ਸਮੱਗਰੀ,నాటడం పదార్థం
ਲਾਉਣਾ ਅਨੁਪਾਤ,నాటడం నిష్పత్తి
ਪਲਾਜ਼ਮਾ,ప్లాస్మా
ਪਲਾਜ਼ਮਾ ਝਿੱਲੀ,ప్లాస్మా జ్ఞాపకం
ਪਲਾਜ਼ਮੀਡ,ప్లాస్మిడ్
ਪਲਾਜ਼ਮੋਡੇਸਮਾ,ప్లాస్మోడెస్మాటా
ਪਲਾਜ਼ਮੋਲਸਿਸ,ప్లాస్మోలిసిస్
ਪਲਾਸਟਿਕਟੀ,ప్లాస్టిసిటీ
ਪਲਾਸਟਿਕਲਟਲਰਟ,ప్లాస్టికల్చర్
ਪਲਾਸਟਿਕ,ప్లాస్టిడ్
ਵਾਈਨੀਓਟਰੋਪਿਕ ਜੀਨ,ప్లియోట్రోపిక్ జన్యువు
ਪਲਾਟ (ਪ੍ਰਯੋਗਾਤਮਕ),ప్లాట్లు (ప్రయోగాత్మక)
ਹਲ ਵਾਹੁਣ,దున్నుట
ਹਲ-ਇਕੋ,ప్లగ్-సోల్
ਹਲ--ਇਕੋ ਪਲੇਸਮੈਂਟ,ప్లగ్-సోల్ ప్లేస్‌మెంట్
ਚਾਵਲ ਦੀਆਂ ਜ਼ਮੀਨਾਂ,ప్లూవియల్ రైస్ ల్యాండ్స్
ਪਲਵਿਕ,ప్లవిక్
ਪਨੀਮੂਤਮ ਸਪਰੇਅਰ,న్యూమాటిక్ స్ప్రేయర్
Pneumatophore,న్యుమాటోఫోర్
ਪੋਡਜ਼ੋਲ ਮਿੱਟੀ,పోడ్జోల్ నేల
ਪੋਡਜ਼ੋਲਾਈਜ਼ੇਸ਼ਨ,పోడ్జోలైజేషన్
ਬਿੰਦੂ ਪਰਿਵਰਤਨ,పాయింట్ మ్యుటేషన్
ਪੋਸੋਨ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ,పాయిసన్ పంపిణీ
ਪਰਾਗਿਤ ਕਰਨ ਵਾਲਾ,పరాగసంపర్కం
ਪੌਲੀਮਬਰਨੀ,పాలిఎంబ్రోనీ
ਪੌਲੀਸਿਮਰਾਈਜ਼ੇਸ਼ਨ,పాలిమరైజేషన్
ਪੌਲੀਮੋਰਫਿਜ਼ਮ,పాలిమార్ఫిజం
ਪੋਲੀਸਪਰਮੀ,పాలిస్పెర్మీ
ਪੌਲੀਟੇਨ ਕ੍ਰੋਮੋਸੋਮ,పాలిటెన్ క్రోమోజోమ్
ਪੋਮੋਲੋਜੀ,పోమోలజీ
ਆਬਾਦੀ,జనాభా
ਪੋਰਸਿਟੀ (ਪੋਰੀਨ-ਸਪੇਸ),సున్నభావము (రంధ్ర-స్థలం)
ਉਭਰਨ ਤੋਂ ਬਾਅਦ,పోస్ట్-ఆవిర్భావం
ਪੋਸਟ ਹਾਰਵੈਸਟ,పోస్ట్ హార్వెస్ట్
ਹਾਰ-ਸਟੈਵ ਟਿਲਗੇਟ,పంటకోత పంట
ਪੋਟਾਸ਼ੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ,పొటాషియం శోషణ నిష్పత్తి
ਪੋਟਾਸ਼ੀਅਮ ਨਿਰਧਾਰਨ,పొటాషియం స్థిరీకరణ
ਸੰਭਾਵੀ ਤੇਜ਼ਾਬੀ,సంభావ్య ఆమ్లత్వం
ਸੰਭਾਵਿਤ ਫਸਲ ਦਾ ਉਪਜ,సంభావ్య పంట దిగుబడి
ਸੰਭਾਵਿਤ ਭਾਫ,సంభావ్య బాష్పీభవనం
ਸੰਭਾਵਿਤ ਈਵੈਪੋਟ੍ਰਾਂਸਫ੍ਰੇਸ਼ਨ,సంభావ్య బాష్పీభవనం
ਪੋਲਟਰੀ ਖੇਤੀ,పౌల్ట్రీ వ్యవసాయం
ਪ੍ਰੇਰੀ,ప్రైరీ
ਪ੍ਰੀ-ਬੇਅਰਿੰਗ ਅਵਧੀ,ముందస్తు మోసే కాలం
ਮੀਂਹ,అవపాతం
ਸ਼ੁੱਧਤਾ ਫਾਰਮਿੰਗ,ఖచ్చితమైన వ్యవసాయం
ਸ਼ੁੱਧਤਾ ਖੇਤੀਬਾੜੀ,ఖచ్చితమైన వ్యవసాయం
ਸ਼ਿਕਾਰੀ,ప్రెడేటర్
ਪ੍ਰੀ-ਉਭਰਨ,పూర్వ-ఆవిర్భావం
ਪ੍ਰੀ-ਪ੍ਰਜਨਨ ਇਲਾਜ,పూర్వ-ఆవిర్భావ చికిత్స
ਪ੍ਰੀਪਲਿੰਗ ਇਲਾਜ,చికిత్స చికిత్స
ਪ੍ਰੈਸਮਡ,ప్రెస్‌మడ్
ਦਬਾਅ ਗਰੇਡੀਐਂਟ,పీడన ప్రవణత
ਕੀਮਤ ਲਚਕਤਾ,ధర స్థితిస్థాపకత
ਮੁੱਲ ਸੂਚਕਾਂਕ,ధర సూచిక
ਪ੍ਰਾਇਮਰੀ ਸਭਿਆਚਾਰ,ప్రాథమిక సంస్కృతి
ਮੁ ly ਲੀ ਵਾਧਾ,ప్రాధమిక పెరుగుదల
ਪ੍ਰਾਇਮਰੀ ਖੇਤ,ప్రాథమిక పంట
ਪ੍ਰਾਈਮਰ,ప్రైమర్
ਪ੍ਰਾਈਮਿੰਗ (ਤੰਬਾਕੂ),రెండు
ਪ੍ਰਾਇਮਰੀ ਸਟੇਜ,ఆదిమ దశ
ਦੌਰ,ప్రియాన్
ਸੰਭਾਵਨਾ,సంభావ్యత
ਪੜਤਾਲ,పరిశోధన
ਸਮੱਸਿਆ ਵਾਲੀ ਮਿੱਟੀ,సమస్య నేల
ਕਾਰਵਾਈ,ప్రాసెసింగ్
ਉਤਪਾਦਨ ਦੇ ਫੰਕਸ਼ਨ,ఉత్పత్తి ఫంక్షన్
ਉਤਪਾਦਕਤਾ,ఉత్పాదకత
ਲਾਭ,లాభం
ਪਰਗੇਨੀ-ਟੈਸਟਿੰਗ,సంతానం-పరీక్ష
ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਿਸਾਨ,ప్రగతిశీల రైతు
ਪ੍ਰੋਜੈਕਟ ਮੁਲਾਂਕਣ,ప్రాజెక్ట్ మూల్యాంకనం
ਪ੍ਰੋਕਰਿਯੋਟ,ప్రోకారియోట్
ਪ੍ਰਮੋਟਰ,ప్రమోటర్
ਪ੍ਰੋਫਾਈਲੈਕਟਿਕ ਸਪਰੇਅ,రోగనిరోధక స్ప్రే
ਮਲਕੀਅਤ ਦੀ ਕਾਸ਼ਤਕਾਰ,యాజమాన్య సాగు
ਪ੍ਰੋਟੈਰੇਸ,ప్రోటాండ్రస్
ਪ੍ਰੋਟੀਨ,ప్రోటీన్
ਪ੍ਰੋਟੀਨ ਇੰਜੀਨੀਅਰਿੰਗ,ప్రోటీన్ ఇంజనీరింగ్
ਪ੍ਰੋਟੀਨ ਸੀਕੁਇਨਸਿੰਗ,ప్రోటీన్ సీక్వెన్సింగ్
ਪ੍ਰੋਟੀਨ ਸਿੰਥੇਸਿਸ,ప్రోటీన్ సంశ్లేషణ
ਬਚਾਅ,ప్రోటీమిక్స్
ਪ੍ਰੋਟੋਗੁਨੀ,ప్రోటోజిని
ਪ੍ਰੋਟੋਪਲਾਸਸਮ,ప్రోటోప్లాజం
ਪ੍ਰੋਟੋਟ੍ਰੋਪ,ప్రోటోట్రోఫ్
ਪ੍ਰੋਸੈਟੀ ਐਸਿਡ (HCN / Dhurin),ప్రసిక్ ఆమ్లం
ਛੱਤ,సూడోఅల్లెలే
Pseudohermaphrodite,సూడోహెర్మాఫ్రోడైట్
ਮਨੋਵਿਟਰੋਮੀਟਰ,సైకోమీటర్
ਛੱਪੜ,గుమ్మడికాయ
ਮਿੱਟੀ ਨੂੰ ਪੁੱਟਿਆ,పుడ్డ్ మట్టి
Puddling,పుడ్లింగ్
ਮਿੱਠੇ,పల్పింగ్
ਨਬਜ਼ ਬੀਜ,పల్స్ విత్తనం
ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ,పల్వరైజేషన్
ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ (ਮਿੱਟੀ),మట్టి
ਪੰਛੀ,పంగెంట్
ਸ਼ੁੱਧ ਸਭਿਆਚਾਰ,స్వచ్ఛమైన సంస్కృతి
ਸ਼ੁੱਧ ਲਾਈਨ,స్వచ్ఛమైన లైన్
ਸ਼ੁੱਧ ਲਾਈਨ ਚੋਣ,స్వచ్ఛమైన లైన్ ఎంపిక
ਸ਼ੁੱਧ,ప్రక్షాళన
ਸ਼ੁੱਧਤਾ,శుద్దీకరణ
ਸ਼ੁੱਧਤਾ ਦਾ ਟੈਸਟ,స్వచ్ఛత పరీక్ష
ਪਾਇਰੇਨੋਮੀਟਰ,పైరనోమీటర్
ਪਾਇਰੇਜੋਮੀਟਰ,పైరెజీమీటర్
ਪਰਫੇਲੋਮੀਟਰ,పైరెహెలియోమీటర్
ਝੋਨਾ,వరి
ਪਾਲੀਮਾਰੋਸਾ,పాల్మరోసా
ਪਾਲਮੀਰਾ ਪਾਮ,పామిరా పామ్
ਪਾਂਡਨਸ,పాండనస్
ਪਪੀਤਾ,బొప్పాయి
ਪੈਰਾ ਘਾਹ,పారా గడ్డి
ਪਾਰਸਲੇ,పార్స్లీ
"ਭਾਗਨੀਅਮ, (ਕਾਂਗਰਸ ਦਾ ਘਾਹ)","పార్థేనియం, (కాంగ్రెస్ గడ్డి)"
ਪਚੌਲੀ,ప్యాచౌలి
ਆੜੂ,పీచ్
"ਮੋਰ ਫੁੱਲ, ਪੈਰਾਡਾਈਜ਼ ਫੁੱਲ","నెమలి పువ్వు, స్వర్గం పువ్వు"
ਨਾਸ਼ਪਾਤੀ,పియర్
ਪਰਲ ਬਾਜਰੇ,పెర్ల్ మిల్లెట్
ਮਟਰ,బటానీలు
ਪੇਕਨ ਗਿਰੀ,పెకాన్ గింజ
ਪੇਨਲ,పెన్నెల్
ਪੇਪਿਨੋ,పెపినో
ਮਿਰਚ,మిరియాలు
ਪੈਲੀਲਾ,పెరిల్లె
ਪੈਰੀਵਿੰਕਲ,పెరివింకిల్
ਦਿਲਚਸਪ,పెర్సిమోన్
ਫੇਲਸ,ఫల్సా
ਕਬੂਤਰ,పావురం
ਮੁਹਾਸੇ (anagallis),అతిశీతలమైన
ਪਾਈਨ,పైన్
ਅਨਾਨਾਸ,అనాస పండు
"ਪਿਸਤਾਿਓ, ਗ੍ਰੀਨ ਬਦਾਮ","పిస్తా, గ్రీన్ బాదం"
ਬੇਰ,ప్లం
ਧੱਕਾ ਕੀਤਾ,కోణాల పొట్లకాయ
ਅਨਾਰ,దానిమ్మ
ਪੋਂਗਮ,పొంగ్
ਪੌਪਲਰ,పోప్లర్
ਭੁੱਕੀ,గసగసాలు
ਪੋਰੂਲਕਾ,పోర్చులాకా
ਆਲੂ,బంగాళాదుంప
ਪੱਕੇ ਭੁੱਕੀ,ప్రిక్లీ గసగసాల
"ਭਾਰਤ, ਚੀਨ ਦੇ ਰੁੱਖ ਦਾ ਹੰਕਾਰ","ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ"
ਪ੍ਰੋਸ ਬਾਜਿਟ,ప్రోసో మిల్లెట్
ਸਾਈਕਲਿਅਮ,సైలియం
ਪੂਲਸਾਨ,పులాసాన్
ਪੁੰਕਿਨ,పుమ్కిన్
Pummelo,పమ్మెలో
ਪੇਂਟ ਕੀਤਾ ਬੱਗ,పెయింట్ బగ్
ਤੋਤਾ,చిలుక
ਮੋਰ,నెమలి
ਪੋਡ ਬੋਰਰ,పాడ్ బోరర్
ਪੋਡ ਫਲਾਈ,పాడ్ ఫ్లై
ਪਲਸ ਬੀਟਲ,పల్స్ బీటిల్
ਪਿਰਿੱਲਾ,పిరిల్లా
ਪੈਥੋਲੋਜਿਸਟ,పాథాలజిస్ట్
ਪੈਡੋਲੋਜਿਸਟ,పెడోస్ట్
ਪਲਾਂਟ ਬਰੇਡਰ,మొక్కల పెంపకందారుడు
ਪੌਦੇ ਦੇ ਪੈਥੋਲੋਜਿਸਟ,మొక్కల పాథాలజిస్ట్
ਪੌਦੇ ਫਿਜ਼ੀਓਲੋਜਿਸਟ,మొక్కల ఫిజియాలజిస్ట్
ਪੋਮੋਲੋਜਿਸਟ,పోమోస్ట్
ਪ੍ਰ 10,Q 10
Qtl (ਮਾਤਰਾਤਮਕ ਗੁਣਾਂ ਵਾਲੀ ਲੋਕੀ),QTL (పరిమాణ లక్షణాలు
ਕਵਾਡਰੇਟ,క్వాడ్రాట్
ਚਤੁਰਭੁਜ ਜਵਾਬ,చతురస్రాకార ప్రతిస్పందన
ਚਤੁਰਭੁਜ,నాలుగు రెట్లు పంట
ਗੁਣਾਤਮਕ ਵਿਰਾਸਤ,గుణాత్మక వారసత్వం
ਗੁਣਵੱਤਾ ਦਾ ਬੀਜ,నాణ్యమైన విత్తనం
ਮਾਤਰਾਤਮਕ ਜੈਨੇਟਿਕਸ,పరిమాణాత్మక జన్యుశాస్త్రం
ਮਾਤਰਾਤਮਕ ਵਿਰਾਸਤ,పరిమాణాత్మక వారసత్వం
ਕੁਆਂਟਮ ਬੀਜ,క్వాంటం విత్తనం
ਅਲਹਿਦਗੀ,రోగ అనుమానితులను విడిగా ఉంచడం
ਕੁਆਰੰਟੀਨ ਕੀਟ,దిగ్బంధం పెస్ట్
ਕੁਆਰਟਜ਼,క్వార్ట్జ్
ਤੇਜ਼ ਟੈਸਟ,శీఘ్ర పరీక్ష
ਪੁੱਛਦਾ ਹੈ,QUISCENCE
ਬਿਰਧ ਸੈਂਟਰ,క్విసెంట్ సెంటర్
ਬਟੇਲ,పిట్ట
ਮਹਾਰਾਣੀ ਬੀ,రాణి ఈగ
R ਮੁੱਲ,R విలువ
ਰਬੀ (ਸਰਦੀ) ਫਸਲ,రబీ (శీతాకాలపు) పంట
ਰੇਸਮ,రేసెమ్
ਰੇਡੀਏਸ਼ਨ,రేడియేషన్
ਰੈਡੀਕਲ,రాడికల్
ਰੇਡੀਓ ਐਕਟਿਵਿਟੀ,రేడియోధార్మికత
ਰੇਡੀਓਬਾਇਓਲੋਜੀ,రేడియోబయాలజీ
ਗ੍ਰੇਡ,రేడియోమ్యూమో అస్సే
ਰੇਡੀਓਸੋਟੋਪ,రేడియో ఐసోటోప్
ਮੀਂਹ ਦੇ ਪਾਣੀ ਦੀ ਕਟਾਈ,వర్షపు నీటి పెంపకం
ਸਤਰੰਗੀ ਇਨਕਲਾਬ,రెయిన్బో విప్లవం
ਮੀਂਹ,వర్షపాతం
ਮੀਂਹ,వర్షపు ఫెడ్
ਮੀਂਹ-ਗੇਜ,వర్షం-గేజ్
ਬਰਸਾਤੀ ਮੌਸਮ,వర్షాకాలం
ਬਿਸਤਰੇ,పెరిగిన మంచం
ਿੰਗ,గడ్డిబీడు
ਰਣਦੀ,రాన్సిడిటీ
ਬੇਤਰਤੀਬੇ ਅਪੀਲ ਬਹੁਪੱਖੀ,యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,యాదృచ్ఛిక నమూనా
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,రాండమైజేషన్
ਬੇਤਰਤੀਬੇ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,రాండమైజ్డ్ బ్లాక్ డిజైన్
ਸੀਮਾ (ਅੰਕੜੇ),పరిధి (గణాంకాలు)
ਰੇਂਜਲੈਂਡ,రేంజ్ల్యాండ్
ਸੀਮਾ ਪ੍ਰਬੰਧਨ,పరిధి నిర్వహణ
ਰੈਪਿਡ ਪੇਂਡੂ ਮੁਲਾਂਕਣ (ਆਰ.ਆਰ.ਏ.ਆਰ.ਏ.),రాపిడ్ గ్రామీణ ప్రాంతము
ਰਾਸ਼ਨ,రేషన్
ਰੈਟਨ,రాటూన్
ਰੋਟਾ ਫਸਲ,రాటూన్ పంట
ਰੀਪਰ,రీపర్
ਰੀਕਲਸਿਟਰੈਂਟ ਬੀਜ,పునరావృత విత్తనం
ਮੰਦੀ ਦਾ ਖੇਤੀ,మాంద్యం వ్యవసాయం
ਮੰਦੀ ਪੜਾਅ,మాంద్యం దశ
ਰੁਝਾਨ,తిరోగమనం
ਰੀਚਾਰਜ,రీఛార్జ్
ਮੁੜ-ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਜੀਨ,పరస్పర జన్యువులు
ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤੀ ਜ਼ਮੀਨ,తిరిగి పొందిన భూమి
ਮੁੜ,పున omb సంయోగం
ਰੀਜੋਮਿਨੀਨਟ ਡੀ ਐਨ ਏ ਟੈਕਨੋਲੋਜੀ,పున omb సంయోగం DNA సాంకేతికత
ਲੈਸਸ਼ਨ,పున omb సంయోగం
ਰੀਕਨ,రీకన్
ਜਾਦੂ ਦਾ ਸਰਵੇਖਣ,నిఘా సర్వే
ਵਾਰ ਵਾਰ ਮਾਪੇ,పునరావృత తల్లిదండ్రులు
ਰੀਸਾਈਕਲੇਬਲ ਰਹਿੰਦ,పునర్వినియోగపరచదగిన వ్యర్థాలు
ਲਾਲ ਐਲਗੀ,ఎరుపు ఆల్గే
ਲਾਲ ਡਾਟਾ ਕਿਤਾਬ,ఎరుపు డేటా పుస్తకం
ਲਾਲ ਮਿੱਟੀ,ఎర్ర నేలలు
ਰੈਡੌਕਸ ਸਮਰੱਥਾ,రెడాక్స్ సంభావ్యత
ਘੱਟ ਨਮੂਨਾ,తగ్గిన నమూనా
ਘਟੀ,తగ్గిన పంట
ਖੰਡ ਨੂੰ ਘਟਾਉਣ,చక్కెర తగ్గించడం
ਕਮੀ,తగ్గింపు
ਸੰਦਰਭ ਦੀ ਫਸਲ,రిఫరెన్స్ పంట
ਰਿਫਲਿਕਸ਼ਨ ਕਾਫੀ,ప్రతిబింబం గుణకం
ਪ੍ਰਤੀਬਿੰਬ,ప్రతిబింబం
ਰਿਫਲੈਕਸਡ ਸਟੈਮਿਨ,రిఫ్లెక్స్డ్ స్టమెన్
ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ,వక్రీభవన సూచిక
ਰਿਫ੍ਰੈਕਟੋਮੀਟਰ,రిఫ్రాక్టోమీటర్
ਪੁਨਰਜਨਮ,పునరుత్పత్తి
ਰਜਿਸਟਰਡ ਬੀਜ,రిజిస్టర్డ్ సీడ్
ਰੈਗੌਲੀਥ,రెగోలిత్
ਰੈਗ੍ਰੇਸ਼ਨ,రిగ్రెషన్
ਰੈਗ੍ਰੇਸ਼ਨ ਕਾਫੀ,రిగ్రెషన్ గుణకం
ਰੈਗੂਲੇਟਰ ਜੀਨ,రెగ్యులేటర్ జన్యువు
ਅਨੁਸਾਰੀ ਫਸਲਾਂ ਦੀ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ,సాపేక్ష పంట-తీవ్రత సూచిక
ਰਿਸ਼ਤੇਦਾਰ ਭੀੜ ਦਾ ਗੁਣਕ (ਕੇ),సాపేక్ష రద్దీ గుణకం (కె)
ਰਿਸ਼ਤੇਦਾਰ ਵਿਕਾਸ ਦਰ (RGR),సాపేక్ష వృద్ధి రేటు (RGR)
ਰਿਸ਼ਤੇਦਾਰ ਨਮੀ (ਆਰ.ਐਚ.),సాపేక్ష ఆర్ద్రత (RH)
ਰਿਸ਼ਤੇਦਾਰ ਫੈਲਣ ਵਾਲਾ ਇੰਡੈਕਸ,సాపేక్ష స్ప్రెడ్ ఇండెక్స్
ਅਨੁਸਾਰੀ ਪਾਣੀ ਦੀ ਸਮੱਗਰੀ,సాపేక్ష నీటి కంటెంట్
ਰਿਸ਼ਤੇਦਾਰ ਬੂਟੀ,సాపేక్ష కలుపు
ਰਿਸ਼ਤੇਦਾਰ ਉਪਜ ਇੰਡੈਕਸ,సాపేక్ష దిగుబడి సూచిక
ਰਿਸ਼ਤੇਦਾਰ ਉਪਜ ਕੁੱਲ,సాపేక్ష దిగుబడి మొత్తం
ਰੀਲੇਅ ਫਸਲ,రిలే క్రాపింగ్
ਰਾਹਤ,ఉపశమనం
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,దూరం నుంచి నిర్ధారణ
Energy ਰਜਾ ਦੇ ਨਵਿਆਉਣਯੋਗ ਸਰੋਤ,పునరుత్పాదక శక్తి వనరులు
ਨਵੀਨੀਕਰਣ,పునరుద్ధరణ
ਭਜਾਉਣਾ,వికర్షకం
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਫੋਰਕ,ప్రతిరూపణ ఫోర్క్
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ప్రతిరూపణ
ਰਿਪੋਰਟਰ ਜੀਨ,రిపోర్టర్ జన్యువు
ਖਾਦ ਦਾ ਬਚਿਆ ਪ੍ਰਭਾਵ,ఎత్తి చూపగల ఎండు మందు
ਖਾਦ ਦਾ ਬਚਾਓ ਪ੍ਰਭਾਵ,ఎరువు
ਰਹਿੰਦ-ਖੂੰਹਦ ਸੋਡੀਅਮ ਕਾਰਬੋਨੇਟ,అవశేష సోడియం కార్బోనేట్
ਰਹਿੰਦ-ਖੂੰਹਦ ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ,అవశేష నేల సంతానోత్పత్తి
ਬਾਕੀ ਦੇ,అవశేషాలు
ਲਚਕੀਲ (ਫਸਲ),స్థితిస్థాపకత (పంట)
ਸਰੋਤ-ਵਰਤੋਂ ਸੂਚਕਾਂਕ (rui),వనరుల వినియోగ సూచికలు (RUI)
ਸਾਹ ਕੁਚਾਨੀ,రెస్పిరేషన్ క్వియోటెంట్
ਸਾਹ ਦੇ ਪਿਗਮੈਂਟਸ,శ్వాసకోశ వర్ణద్రవ్యం
ਸਾਹ ਦੀ ਹਵਾਲੇ,శ్వాసకోశ కోటీన్
ਜਵਾਬ ਕਰਵ,ప్రతిస్పందన వక్రత
ਜਵਾਬ,ప్రతిస్పందన
ਨਿਪਟਾਰਾ ਨਿ nuc ਕਲੀਅਸ,పున itution స్థాపన కేంద్రకం
ਰੀਸਟੋਰਲ ਲਾਈਨ,పునరుద్ధరణ లైన్
ਪਾਬੰਦੀ ਪਾਚਕ,పరిమితి ఎంజైమ్
ਪਾਬੰਦੀ ਟੁਕੜਾ,పరిమితి భాగం
ਨਤੀਜਾ ਪ੍ਰਦਰਸ਼ਨ,ఫలిత ప్రదర్శన
ਰਵਾਨਾ,రిటైలింగ్
ਰਿਟੇਰਡਰ,రిటార్డర్
ਰੀਟਰੋ ਵਾਇਰਸ,రెట్రోవైరస్
ਮੁੜ ਤੋਂ,రీటింగ్
ਮਾਲੀਆ,ఆదాయం
ਉਲਟਾ ਜੈਨੇਟਿਕਸ,రివర్స్ జెనెటిక్స్
ਉਲਟਾ ਪਰਿਵਰਤਨ,రివర్స్ మ్యుటేషన్
ਰਾਈਜ਼ੋਬੈਟਰੀਆ (ਪੀਜੀਪੀਆਰ),రైజోబాక్టీరియా
Rhizoduzation,రైజోడెపోజిషన్
Rhizoid,రైజాయిడ్
Rhizome,రైజోమ్
ਰਾਈਜੋਸਫਾਇਰ,రైజోస్పియర్
ਰਿਬੋਸੋਮ,రైబోజోమ్
ਰਿਕਟਸੀਆ ਵਰਗੇ ਜੀਵ,రికెట్సియా జీవుల వంటిది
ਰਿਜ ਸਾਬਕਾ (ਰਿਸਟ),రిడ్జ్ మాజీ (రిడ్జర్)
ਰਿਜ ਲਾਉਣਾ,రిడ్జ్ నాటడం
ਰਿਜ ਟੇਰੇਸ,రిడ్జ్ టెర్రేస్
ਤਾਲ ਜਦ ਤੱਕ,రిడ్జ్ టిల్
ਰਿਲੀਟ,రిల్ ఎరోషన్
ਜੋਖਮ,ప్రమాదం
Rna ਪੌੜੀ,RNA నిచ్చెన
ਚੱਟਾਨ,రాక్
ਠੱਗ,రోగ్
ਰੋਬਿੰਗ,Proguing
