Gujarati,Assamese
"વિસ્ફોટ, વિસ્ફોટ, ગસ્ટ","বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা"
"savika, bleeder, savi","সবিকা, ব্লিডাৰ, সবি"
"વેશપલટો, અંધ","ছদ্মবেশত, অন্ধ"
બ્લોચનું પ્રમેય,ব্লকৰ উপপাদ্য
"અવરોધ, અવરોધ, અવરોધ","ব্লক, ব্লক, ব্লক"
"ફટકો, ફટકો, ફટકો","blow, blow, আঘাত কৰা"
બ્લુ પ્રિન્ટ,নীলা প্ৰিন্ট
અસ્પષ્ટતા વર્તુળ,অস্পষ্টতা বৃত্ত
અસ્પષ્ટ,তৰংগ
"બોલ, ગોળા, પેન્ડન્ટ","বল, গোলক, লকেট"
"શરીર, પદાર્થ","শৰীৰ, বস্তু"
શારીરિક ક્ષમતા,শাৰীৰিক ক্ষমতা
કેન્દ્રિત,কেন্দ্ৰীভূত
"શરીર-કર્ણ, અંત-કર્ણ","শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক"
"બોગી, અજાણી શોધ (રડાર)","bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)"
બોર અસર,ব&#39;ৰ ইফেক্ট
બોર મેગ્નેટોન,ব&#39;ৰ মেগনেটন
"બોઈલર, બોઈલર","বয়লাৰ, বয়লাৰ"
"ઉકળતા, ઉકળતા","উতলা, উতলা"
બોલ્ટ્સમેન સમીકરણ,বোল্টছমেন সমীকৰণ
બોમ્બર ઇલેક્ટ્રોન,বোমাৰু ইলেক্ট্ৰন
"આઘાતજનક ઊર્જા, બોમ્બિંગ ઊર્જા","আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি"
ગીરો,বন্ধক
"બંધાયેલ, બંધાયેલ, બંધાયેલ","বণ্ডেড, বণ্ডেড, বণ্ডেড"
વધારનાર,এনহান্সাৰ
બોરોન,বোৰন
બોસ-પાર્ટીકલ,বস-কণা
બોસોન,ব&#39;চন
"આંચકો, કૂદકો","জোকাৰণি, জাম্প"
બંધાયેલ,বাধ্যতা
"મર્યાદા, મર્યાદા (ઇડી.), સીમાંત (વિ.)","সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)"
બંધાયેલ,বাধ্যতা
ધનુરાશિ યાર્ડ,ধনু ৰাশিৰ চোতাল
સઢવાળી તરંગ,পালতোলা ঢৌ
બોઈલર હીટિંગ,বয়লাৰ গৰম কৰা
બોયલનો કાયદો,ল&#39;ৰাৰ আইন
બોઈલર હીટિંગ,বয়লাৰ গৰম কৰা
કૌંસ-વર્ગ,বন্ধনী-শ্ৰেণী
બેગ નિયમ,বেগ নিয়ম
ગૂંથેલા વાયર,আন্তঃসংলগ্ন তাঁৰ
બ્રેક વર્ગ,ব্ৰেক ক্লাছ
બ્રામા કોમ્પ્રેસર,ব্ৰামা কম্প্ৰেছাৰ
શાખાઓ,শাখা-প্ৰশাখা
"બહાદુર જાળી, બહાદુર જાળી","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
બ્રાસ બ્રેઝિંગ,ব্ৰাছ ব্ৰেজিং
વિચ્છેદ,ছেভাৰেন্স
બ્રેક કનેક્ટર,সংযোগকাৰী ভাঙি পেলাওক
"ફ્રેક્ચર ડાયોડ, ઝેનર ડાયોડ","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
અસ્થિભંગ,হাড়ভঙা
"બ્રીડર રિએક્ટર, બ્રીડર ન્યુક્લિયર ફર્નેસ, બ્રીડર ફર્નેસ","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
પ્રજનન,প্ৰজনন
"રેટાડન્ટ રેડિયેશન, બ્રાસ્ટ્રલંગ","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
બ્રુસ્ટર-એંગલ,ব্ৰুষ্টাৰ-কোণ
બ્રુસ્ટર ફ્રિજ,ব্ৰুষ্টাৰ ফ্ৰীজ
પુલ,সেঁতু
બ્રિજ બોન્ડ,দলং বন্ধন
"તેજસ્વી, તેજસ્વી, ચમકદાર","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
રોશની કરનાર,ইলুমিনেটৰ
તેજ,ৰেডিয়েন্স
"દ્યુતિ, પ્રભા","দ্যুতি, প্ৰভা"
બ્રિલુવાન વિસ્તાર,ব্ৰীলুৱান অঞ্চল
બ્રિટિશ સ્ટાન્ડર્ડ મીણબત્તી,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
બરડ,ভংগুৰ
બરડપણું,ভংগুৰতা
પ્રસારણ,সম্প্ৰচাৰ
વિગતવાર,বিস্তৃত
પૂર્વવર્તી,ৰেট্ৰ&#39;গ্ৰেড
બ્રોગલી ફોર્મ્યુલા,ব্ৰগলি সূত্ৰ
ખંડિત,খণ্ডিত
બ્રાઉની ગતિ,ব্ৰাউনি গতি
"કુચી, બુરુશ, કુર્ચ, ગુલમ","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"બબલ, બબલ (સં.), ગણગણાટ (v.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
પ્રભાવ,effervescence
વિરોધી પગલાં,প্ৰতিকাৰৰ ব্যৱস্থা
સંકોચન,সংকোচন
"amp-રેઝિસ્ટન્સ, બફર","amp-প্ৰতিৰোধ, বাফাৰ"
ધ્વનિશાસ્ત્ર,শব্দবিজ্ঞান
બર્ધન,বৰধন
બલ્બ,বাল্ব
ઉભરો,আবির্ভূত
"વોલ્યુમ, જથ્થાબંધ, સમૂહ, સમૂહ, વોલ્યુમ","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
વોલ્યુમ સ્થિતિસ્થાપકતા ગુણાંક,আয়তন স্থিতিস্থাপকতা সহগ
વસ્તી મિલકત,জনসংখ্যাৰ সম্পত্তি
મહત્તમ તાપમાન,সৰ্বোচ্চ উষ্ণতা
મણકા,উখহি উঠা
"ટોળું, ટોળું (n.), ક્લસ્ટર થવું (ver.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
ટોળું,মুঠি
બન્સેન સેલ,বুনচেন কোষ
ઉત્સાહ,প্লাৱন ক্ষমতা
"ઉલ્લાસ, ઉલ્લાસ","buoyancy, প্লাৱন ক্ষমতা"
બર્ગર સર્કિટ,বাৰ্গাৰ চাৰ্কিট
ચોર ઘંટડી,চোৰৰ ঘণ্টা
"બર્નર, ઇગ્નીટર","বাৰ্নাৰ, ইগনিটাৰ"
સંપૂર્ણ ઇગ્નીશન,সম্পূৰ্ণ ইগনিচন
"વિસ્ફોટ, વિસ્ફોટ, વિસ્ફોટ","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
લાઇન વ્યસ્ત,লাইন ব্যস্ত
વ્યસ્ત સ્વર,ব্যস্ত সুৰ
બઝર,buzzer
બાયપાસ,পাৰ হোৱা
સર્કિટ,বৰ্তনী
"દરિયાઈ વાયર, કેબલ","সাগৰৰ তাঁৰ, কেবল"
કેડમિયમ,কেডমিয়াম
સીઝિયમ-કોષ,চিজিয়াম-কোষ
પાંજર દ્વિધ્રુવ,পাঞ্জাৰ ডাইপোল
પાંજર અસર,পাঞ্জাৰ ইফেক্ট
ગણતરી કરવી,গণনা কৰা
કેલ્ક્યુલેટર,কেলকুলেটৰ
કૅલેન્ડર,কেলেণ্ডাৰ
"માપાંકન, માપાંકન, પુનરાવર્તન","মানাংকন, মানাংকন, পুনৰীক্ষণ"
"માપાંકન ગુણક, માપાંકન ગુણક","মানাংকন বহুগুণক, মানাংকন বহুগুণক"
કેલિપર્સ,কেলিপাৰ
"કૉલ કેલ્ક્યુલેટર, ટોક કેલ્ક્યુલેટર","কল কেলকুলেটৰ, টক কেলকুলেটৰ"
"ગરમી (v.), કેલરી (ed.)","তাপ (v.), কেলৰি (ed.)"
"કેલરીમીટર, કેલરીમીટર","কেলৰিমিটাৰ, কেলৰিমিটাৰ"
"કેલરીમેટ્રી, કેલરીમેટ્રી","কেলৰিমেট্ৰি, কেলৰিমেট্ৰি"
કેમેરા,কেমেৰা
"કુલ્યા કિરણ, નહેર કિરણ","কুল্যা কিৰণ, খাল কিৰণ"
candela,কেণ্ডেলা
"મીણબત્તી, મીણબત્તી","মমবাতি, মমবাতি"
પ્રામાણિક,canonical
કેન્ટીલીવર,কেন্টিলিভাৰ
"ટોપી, ડગલો (ઇડી.), ઇન્ટરલેસિંગ (v.)","টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)"
હોલ્ડિંગ,ধৰি ৰখা
કેપેસિટર,কেপাচিটৰ
"કેપિલેરિટી, કેપિલેરિટી","কেপিলাৰিটি, কেপিলাৰিটি"
"રુધિરકેશિકા, રુધિરકેશિકા","কেপিলাৰী, কেপিলাৰী"
રુધિરકેશિકા બળ,কেপিলাৰী বল
"કેપ્સ્યુલ, કેપ્સ્યુલ, કેપ્સ્યુલ","কেপচুল, কেপচুল, কেপচুল"
કેપ્ચર,বন্দী কৰা
કાર્બન 14 શેડ્યુલિંગ,কাৰ্বন ১৪ সময়সূচী
"મુખ્ય બિંદુ, મુખ્ય સંખ્યા, ગણતરી સંખ્યા","মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা"
કાર્નો પ્રમેય,carno ৰ উপপাদ্য
વાહક,বাহক
કાર્ટેશિયન અક્ષ,কাৰ্টেচিয়ান অক্ষ
કારતૂસ,কাৰ্টিজ
"સોપાની (વિ.), સોપાનીપત (સં.)","সোপানী (ভ.), সোপানীপাট (সম্পা.)"
પ્રેરિત,অনুপ্ৰাণিত
"આપત્તિ, આફત","বিপৰ্যয়, দুৰ্যোগ"
લિમિટર ડાયોડ,লিমিটাৰ ডাইঅ&#39;ড
"ઓર્થોમીટર, કેથેટોમીટર","অৰ্থমিটাৰ, কেথেট&#39;মিটাৰ"
કેથેટ્રોન,কেথেট্ৰন
કેથોડ,কেথ&#39;ড
cation,কেটিয়ন
બીમિંગ પાનું,পোহৰ পৃষ্ঠা
કોટર,কোটৰ
"સીમાંત, આવરણ, આંતરછેદ, સૌથી વધુ સંખ્યા, આવરણ","প্ৰান্তীয়, আৱৰণ, ছেক্সন, সৰ্বোচ্চ সংখ্যা, আৱৰণ"
આકાશી,আকাশী
કોષ-સતત,কোষ-ধ্ৰুৱক
સિમેન્ટેડ લેન્સ,চিমেণ্টযুক্ত লেন্স
ફોકસ,ধ্যান কেন্দ্ৰিত
સેન્ટીગ્રેડ,চেন্টিগ্ৰেড
