Assamese,Odiya
ভিত্তি বিষয়,ମୂଳ ସମସ୍ୟା |
মূল পৰ্যায়,ମ basic ଳିକ ପର୍ଯ୍ୟାୟ |
"১.বেচ, ২. গোট, ৩. বিপৰ্যয়","1. ବ୍ୟାଚ୍, ୨ ଗୋଷ୍ଠୀ, 3 ବିପର୍ଯ୍ୟୟ |"
"1. বেচ ফাইল, 2. বেচ ফাইল","1. ବ୍ୟାଚ୍ ଫାଇଲ୍, 2 ବ୍ୟାଚ୍ ଫାଇଲ୍ |"
বেচৰ অৱস্থা,ବ୍ୟାଚ୍ ସ୍ଥିତି
"১.বেচ প্ৰচেছিং, ২. গ্ৰুপ প্ৰচেছিং","1. ବ୍ୟାଚ୍ ପ୍ରକ୍ରିୟାକରଣ, 2 ଗୋଷ୍ଠୀ ପ୍ରକ୍ରିୟାକରଣ |"
"1. বেচ ব্যৱস্থা, 2. কেটাপল্ট ব্যৱস্থা","1. ବ୍ୟାଚ୍ ସିଷ୍ଟମ୍, 2 କାଟାପଲ୍ଟ ସିଷ୍ଟମ୍ |"
baud,baud
বড হাৰ,ବାଉଡ୍ ହାର
ৰশ্মি ৰশ্মি,ବିମ୍ ବିମ୍ |
"1. নিৰ্দেশনা , 2. বেচ মাৰ্ক","1. ନିର୍ଦ୍ଦେଶାବଳୀ, ୨ ବ୍ୟାଚ୍ ମାର୍କ"
দ্বিমুখী যোগাযোগ,ଦ୍ୱି-ଦିଗୀୟ ଯୋଗାଯୋଗ |
প্ৰত্যক্ষ সংযোগ,ସିଧାସଳଖ ଲିଙ୍କ୍ |
বাইনাৰী ক&#39;ড,ବାଇନାରୀ କୋଡ୍ |
বাইনাৰী অংক,ବାଇନାରୀ ସଂଖ୍ୟା
বাইনাৰী বিনিয়োগ আউটপুট ব্যৱস্থা (BIOS),ବାଇନାରୀ ନିବେଶ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ (BIOS)
বাইনাৰী সংখ্যা,ବାଇନାରୀ ସଂଖ୍ୟା
বাইনাৰী অপাৰেটৰ,ବାଇନାରୀ ଅପରେଟର୍ |
বাইনাৰী সম্পৰ্ক,ବାଇନାରୀ ସମ୍ପର୍କ |
বাইনাৰী সন্ধান,ବାଇନାରୀ ସନ୍ଧାନ |
বাইনাৰী অন্বেষণ বৃক্ষ (BST),ବାଇନାରୀ ଏକ୍ସପ୍ଲୋର୍ସନ୍ ଟ୍ରି (BST)
"1. বাইনাৰী স্থানান্তৰ গছ, 2. বাইনাৰী স্থানান্তৰ","1. ବାଇନାରୀ ସ୍ଥାନାନ୍ତର ବୃକ୍ଷ, 2 ବାଇନାରୀ ସ୍ଥାନାନ୍ତର |"
বাইনাৰী গছ,ବାଇନାରୀ ଗଛ |
"১.দ্বিমেৰু স্মৃতিশক্তি, ২. বাইপোলাৰ মেম’ৰী","1. ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି, ୨। ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି"
"১/ জন্ম আৰু মৃত্যুৰ আৰ্হি, ২. জন্ম মৃত্যুৰ আৰ্হি","1. ଜନ୍ମ ଏବଂ ମୃତ୍ୟୁ ମଡେଲ୍, ୨। ଜନ୍ମ ମୃତ୍ୟୁ ମଡେଲ |"
জন্ম মৃত্যু প্ৰক্ৰিয়া,ଜନ୍ମ ମୃତ୍ୟୁ ପ୍ରକ୍ରିୟା |
"১.ডুয়েক, ২. বিট","1. ଡୁକ୍, ୨ ବିଟ୍"
বিট দোষ,ବିଟ୍ ଦୋଷ |
বিট মেপ,ବିଟ୍ ମାନଚିତ୍ର
"1. বিট , 2. মানচিত্ৰ, ৩. পিক্সেল (BMP)","1. ବିଟ୍, 2 ମାନଚିତ୍ର, 3 ପିକ୍ସେଲ (BMP)"
"1. বিট মেট্ৰিক্স, 2. বিট টেবুল","1. ବିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ, 2 ବିଟ୍ ଟେବୁଲ୍ |"
বিট পেটাৰ্ণ,ବିଟ୍ ପ୍ୟାଟର୍ |
বিটৰ অৱস্থান,ବିଟ୍ ସ୍ଥିତି |
"1. বিট হাৰ, 2. বিট হাৰ","1. ବିଟ୍ ହାର, ୨ ବିଟ୍ ହାର"
চকুত পটি পৰীক্ষা কৰা,ଦୃଷ୍ଟିହୀନ ପରୀକ୍ଷା |
shimmer,ଶିମର୍
অৱৰুদ্ধ কৰা,ବ୍ଲକ
"1. ব্লক কেচ, 2. ব্লক কেচ / চুংক মেমৰি","1. କ୍ୟାଚ୍ ଅବରୋଧ କରନ୍ତୁ, 2. କ୍ୟାଚ୍ / ଖଣ୍ଡ ମେମୋରୀକୁ ଅବରୋଧ କରନ୍ତୁ |"
ব্লক প্ৰ&#39;ব,ଅନୁସନ୍ଧାନକୁ ଅବରୋଧ କରନ୍ତୁ |
ভলিউম কপি,ଭଲ୍ୟୁମ୍ କପି
ব্লক ডায়াগ্ৰাম,ବ୍ଲକ ଚିତ୍ର
"1. ব্লক কৰা নেটৱৰ্ক, 2. ব্লক কৰা নেটৱাৰ্ক","1. ଅବରୋଧିତ ନେଟୱାର୍କ, 2. ଅବରୋଧିତ ନେଟୱାର୍କ |"
ব’ৰ্ড,ବୋର୍ଡ |
পৃষ্ঠাৰ স্মৃতিশক্তি,ପୃଷ୍ଠା ସ୍ମୃତି
বুলিয়ান বীজগণিত,ବୁଲିଅନ୍ ବୀଜ ବିବେଚନା |
বুলিয়ান সম্পৰ্ক,ବୁଲିଅନ୍ ସମ୍ପର୍କ |
বুট বিভাজন,ବୁଟ ବିଭାଜନ
বুট ষ্ট্ৰেপিং,ବୁଟ ଷ୍ଟ୍ରାପିଂ
1.বুটষ্ট্ৰেপ লোডাৰ,1. ବୁଟଷ୍ଟ୍ରାପ୍ ଲୋଡର୍ |
"১.দলং, ২.দলং","1. ବ୍ରିଜ୍, 2. ବ୍ରିଜ୍"
ব্ৰডবেণ্ড নেটৱৰ্ক,ବ୍ରଡବ୍ୟାଣ୍ଡ ନେଟୱାର୍କ |
সম্প্ৰচাৰ,ପ୍ରସାରଣ
সম্প্ৰচাৰ ৰেডিঅ&#39;,ରେଡିଓ ପ୍ରସାରଣ |
(নেট) ভ্যাৰিয়েন্স,(ନେଟ୍) ଭିନ୍ନତା |
(নেট) ভিকাৰ,(ନେଟ୍) ଭିକାର୍ |
বি-ট্ৰু,ବି-ଟ୍ରୁ |
"1.বাবল মেমৰি, 2.বাবল মেমৰি","1. ବବୁଲ୍ ମେମୋରୀ, 2. ବବୁଲ୍ ମେମୋରୀ |"
বুদবুদ সজাই পৰাই তোলা,ବବୁଲ୍ ସର୍ଟ୍ |
"১.বাল্টি, ২.বাল্টি","1. ବକେଟ୍, 2. ବକେଟ୍"
"১.ভ্ৰাতৃত্ববোধ ব্যৱস্থা, ২.বৃহৎ ব্যৱস্থা","1. ଭ୍ରାତୃତ୍ୱ ବ୍ୟବସ୍ଥା, 2. ବିଗ୍ ସିଷ୍ଟମ୍ |"
বাজেট ফলপ্ৰসূ নিয়ন্ত্ৰণ,ପ୍ରଭାବଶାଳୀ ବଜେଟ୍ ନିୟନ୍ତ୍ରଣ |
বাফাৰ,ବଫର୍
অভাৱ,ଅଭାବ
বাছ,ଯଥେଷ୍ଟ
"১.অষ্ট ব্যাংক, ২. বিট (আঠটা বিট)","1. ଅଷ୍ଟା ଭିଆଙ୍କ, ୨ ବିଟ୍ (ଆଠ ବିଟ୍)"
বাইট ক&#39;ড,ବାଇଟ୍ କୋଡ୍ |
C (কম্পিউটাৰ ভাষা),C (କମ୍ପ୍ୟୁଟର ଭାଷା)
"1.C Plus Plus, 2.C++ (কম্পিউটাৰ ভাষা)","1.C ପ୍ଲସ୍ ପ୍ଲସ୍, 2.C ++ (କମ୍ପ୍ୟୁଟର ଭାଷା)"
"১.নগদ ধন, ২. বেগাই","1. କ୍ୟାଶ୍, 2 ଦ୍ରୁତ, 3. ଜଳଖିଆ |"
"1.কেচ বাফাৰ, 2.মেমৰি বাফাৰ","1. କ୍ୟାଚ୍ ବଫର୍, 2. ମେମୋରୀ ବଫର୍ |"
"1.কেচ মেমৰি, 2.কেচ মেমৰি, 3.দ্ৰুত মেমৰি","1. କ୍ୟାଚ୍ ମେମୋରୀ, 2. କ୍ୟାଚ୍ ମେମୋରୀ, 3.ଫାଷ୍ଟ ମେମୋରୀ |"
গণনা কৰা,ଗଣନା
"১.কেলকুলেটৰ, ২.কেলকুলেটৰ","1. କାଲକୁଲେଟର, 2. କାଲକୁଲେଟର"
"1.কেলকুলেটৰ চিপ,2. কেলকুলেটৰ চিপ","1. କାଲକୁଲେଟର ଚିପ୍, 2 କାଲକୁଲେଟର ଚିପ୍"
আমন্ত্ৰণ কৰক,ଆହ୍ୱାନ କରନ୍ତୁ |
নাম কল,ନାମ କଲ୍
ৰেফাৰেন্স কল,ରେଫରେନ୍ସ କଲ୍
সন্মানীয় আহ্বান,ସମ୍ମାନ କଲ୍
ভেৰিয়েবল কল,ଭେରିଏବଲ୍ କଲ୍
আমন্ত্ৰণ গেট,ନିମନ୍ତ୍ରଣ ଫାଟକ |
"1. বাতিল কৰক, 2. বাতিল কৰক","1. ବାତିଲ୍, 2. ବାତିଲ୍"
বাতিল বুটাম,ପ୍ରତ୍ୟାହାର ବଟନ୍ |
"১.নিৰ্দিষ্ট কৰা, ২. কেননিক","1. ନିର୍ଦ୍ଦିଷ୍ଟ, 2 କାନୋନିକାଲ୍ |"
কেননিক ৰূপ,କାନୋନିକାଲ୍ ଫର୍ମ |
সক্ষমতা,ଦକ୍ଷତା
ক্ষমতা তালিকা,କ୍ଷମତା ତାଲିକା |
"১.সামৰ্থ্য, ২. ধৰি ৰখা","1. ସାମର୍ଥ୍ୟ, 2 ଧରିବା"
caps লক চাবি,କ୍ୟାପ୍ ଲକ୍ କୀ |
"১.কাৰ্ড, ২. চাদৰ","1. କାର୍ଡ, 2 ସିଟ୍ |"
কাৰ্ড ৰিডাৰ,କାର୍ଡ ରିଡର୍ |
প্ৰাধান্য,ପ୍ରସିଦ୍ଧି
বাহক,ବାହକ
বাহক বেণ্ড,ବାହକ ବ୍ୟାଣ୍ଡ |
বাহক বোজা,ବାହକ ଭାର
বাহক সংকেত,ବାହକ ସଙ୍କେତ
বাহক তৰংগ,ବାହକ ତରଙ୍ଗ |
লাভ কৰা হৈছে,ହାସଲ ହୋଇଛି |
স্ক’ৰ লাভ কৰা হৈছে,ସ୍କୋର ହାସଲ ହୋଇଛି |
অৰ্জন কৰা পতাকা,ପତାକା ହାସଲ କରିଛି |
"1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক","1. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ, 2. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |"
"1. কেছকেড, 2. কেছকেড","1. କ୍ୟାସକେଡ୍, 2. କ୍ୟାସକେଡ୍ |"
ঘটনা,ମାମଲା
কেথ&#39;ড-ৰে-টিউব (CRT),କ୍ୟାଥୋଡ୍-ରେ-ଟ୍ୟୁବ୍ (CRT)
কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব,କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ (CRT) କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ |
cd rom ডিস্ক ড্ৰাইভ,ସିଡି ରୋମ୍ ଡିସ୍କ ଡ୍ରାଇଭ୍ |
কোষ,କକ୍ଷ
কোষ এনিমেচন,ସେଲ୍ ଆନିମେସନ୍ |
চেলুলাৰ ফোন,ସେଲୁଲାର୍ ଫୋନ୍ |
"১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি","1. କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି, ୨। କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି"
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |
প্ৰমাণীকৃত টেপ,ପ୍ରାମାଣିକ ଟେପ୍ |
শিকলি,ଶୃଙ୍ଖଳା |
"1.series ডাটা, 2.series বিষয়বস্তু","1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |"
শৃংখল সংযোগ,ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |
চেইনিং,ଶିକୁଳି
"১.চেনেল, ২.চেনেল","1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ"
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |"
"1.চেনেল ছেট, 2.চেনেল ছেট","1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |"
প্ৰতীক,ପ୍ରତୀକ
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍"
আখৰৰ চাবি,ବର୍ଣ୍ଣ ଚାବି
চৰিত্ৰ পাঠক,ବର୍ଣ୍ଣ ପାଠକ
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |"
চিত্ৰকল্প,ଚିତ୍ରଣ
"১.চেছিছ, ২.চেছিছ","1. ଚାସିସ୍, 2. ଚାସିସ୍"
বিট পৰীক্ষা কৰক,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক পইণ্ট,ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |
মুঠ পৰীক্ষা কৰক,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
শব্দ পৰীক্ষা কৰক,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
চিপ,ଚିପ୍
চিপ চেট,ଚିପ୍ ସେଟ୍ |
"1.বাছি লোৱা, 2.বাছি লোৱা","1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |"
বৰ্ণানুক্ৰমে,ବର୍ଣ୍ଣାନୁକ୍ରମିକ
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ"
বৰ্তনী,ସର୍କିଟ
বৃত্ত তালিকা,ବୃତ୍ତ ତାଲିକା |
চেৰেছ,ସେରେସ୍
উল্লেখ,ଉଲ୍ଲେଖ କରନ୍ତୁ |
"1.শ্ৰেণী, 2.শ্ৰেণী","1.category, 2.category"
ক্লাছ ভেৰিয়েবল,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
শ্ৰেণীবিভাজন,ବର୍ଗୀକରଣ
স্ক্যাভেঞ্জিং,scavenging
ক্লিয়াৰ কৰা অঞ্চল,ଖାଲି ସ୍ଥାନ
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |"
টিপক,ଦବାନ୍ତୁ |
"১.গ্ৰাহক, ২. গ্ৰাহক","1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |"
গ্ৰাহকৰ ষ্টাব,ଗ୍ରାହକ ଷ୍ଟବ୍ |
শ্বিয়াৰিং আৰ্ট,କାଟିବା
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,କଳା ଲାଇବ୍ରେରୀ କାଟିବା |
ক্লিপ বৰ্ড,କ୍ଲିପ୍ ବୋର୍ଡ |
ক্লিপাৰ,କ୍ଲିପର୍
ক্লিপাৰ চিপ,କ୍ଲିପର୍ ଚିପ୍ |
ফৈদ,ଦଳ
"1.ৱাচ, ২. calad","1. ୱାଚ୍, 2 କାଲାଡ |"
ঘড়ীৰ চক্ৰ,ଘଣ୍ଟା ଚକ୍ର |
ঘড়ীৰ কম্পাঙ্ক,ଘଣ୍ଟା ଆବୃତ୍ତି
কালাদ হাৰ্ডৱেৰ,କାଲାଡ୍ ହାର୍ଡୱେର୍ |
কালাদ স্পেণ্ড,କାଲାଡ୍ ସ୍ପାନ୍ |
ঘড়ীৰ গতি,ଘଣ୍ଟା ଗତି
সময় সমন্বয়,ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
ঘড়ীৰ টিক,ଘଣ୍ଟା ଟିକ୍ |
ক্ল&#39;ন,କ୍ଲୋନ୍ |
বন্ধ কৰা,ବନ୍ଦ
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV)
বিৱৰণ,ବର୍ଣ୍ଣନା
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |"
মুঠি,ଗୁଣ୍ଡ |
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |"
আৱৰণযুক্ত কাগজ,ଆବୃତ କାଗଜ |
সমাক্ষীয়,ସମବାୟ
সমাক্ষীয় কেবল,ସମବାୟ କେବୁଲ୍ |
কোডাচিল,କୋଡାସିଲ୍ |
"১.কোড, ২.কোড","1. କୋଡ୍, 2. କୋଡ୍"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1. କୋଡ୍ ଜେନେରେଟର, 2 କୋଡ୍ ଜେନେରେଟର"
ক&#39;ড পৃষ্ঠা,କୋଡ୍ ପୃଷ୍ଠା |
"১.কোড শব্দ, ২.কোড শব্দ","1. କୋଡ୍ ଶବ୍ଦ, 2. କୋଡ୍ ଶବ୍ଦ |"
"১.কোডাৰ, ২.কোডাৰ","1. କୋଡର୍, 2. କୋଡର୍"
"1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা","1. ଏନକୋଡିଂ ପରୀକ୍ଷା, 2. କୋଡିଂ ପରୀକ୍ଷା |"
এনকোডিং ফৰ্ম,ଏନକୋଡିଂ ଫର୍ମ |
"1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট","1. ଏନକୋଡିଂ ସିଟ୍, 2. କୋଡିଂ ସିଟ୍ |"
সহগ,ଗୁଣବତ୍ତା
সংহতি,ମିଳନ
"1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট","1. କୋଲ୍ଡ ବୁଟ୍, 2. କୋଲ୍ଡ ଷ୍ଟାର୍ଟ |"
ঠাণ্ডা আৰম্ভণি,ଥଣ୍ଡା ଆରମ୍ଭ
সহযোগ,ସାହାଯ୍ୟ
পতন হোৱা,ଭୁଶୁଡ଼ିବା
"১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা","1. ସଂଯୋଜନା, 2.concatenate"
"1.সূচীভুক্ত টেপ,2. callet টেপ","1. ଇଣ୍ଡେକ୍ସଡ୍ ଟେପ୍, 2 କ୍ୟାଲେଟ୍ ଟେପ୍ |"
সংঘৰ্ষ,ଧକ୍କା |
বৃহদান্ত্ৰ,କୋଲନ୍
"১.আখৰ, ২.ৰং","1. ଅକ୍ଷର, 2. ରଙ୍ଗ"
ৰঙৰ পৰিপূৰকতা,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
ৰঙৰ টেবুল,ରଙ୍ଗ ଟେବୁଲ୍ |
স্তম্ভ,ସ୍ତମ୍ଭ
সংমিশ্ৰণ,ମିଶ୍ରଣ
কম্পোজিট বাকচ,ମିଶ୍ରିତ ବାକ୍ସ
"১.আদেশ, ২.আদেশ","1. କମାଣ୍ଡ, 2. କମାଣ୍ଡ"
কমাণ্ড বুটাম,ନିର୍ଦ୍ଦେଶ ବଟନ୍
কমাণ্ড তালিকা,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
