Marathi,Hindi
परिपूर्ण चतुर्भुज,पूर्ण चतुष्कोण
परिपूर्ण भागफल,पूर्ण भागफल
पूर्ण संच,पूर्ण समुच्चय
पूर्ण समाधान,पूर्ण हल
पूर्णपणे यादृच्छिक डिझाइन,पूर्णतया यादृच्छिकीकृत अभिकल्पना
जटिल स्वतंत्र चल,सम्मिश्र स्वतंत्र चर
जटिल संयुग्म,सम्मिश्र संयुग्मी
जटिल भिन्नता,सम्मिश्र अवकलन
जटिल कार्य,सम्मिश्र फलन
जटिल एकीकरण,सम्मिश्र समाकलन
जटिल मॅट्रिक्स,सम्मिश्र आव्यूह
जटिल संख्या,सम्मिश्र संख्या
जटिल संख्या फील्ड,सम्मिश्र संख्या क्षेत्र
जटिल अनुलंब मॅट्रिक्स,सम्मिश्र लांबिक आव्यूह
संमिश्र विमान,सम्मिश्र समतल
जटिल बेरीज,सम्मिश्र राशि
जटिल व्यस्त,सम्मिश्र व्युत्क्रम
संमिश्र परिणाम,सम्मिश्र परिणामी
जटिल लोकसंख्या,सम्मिश्र समष्टि
संमिश्र कार्य,सम्मिश्रमानी फलन
जटिल चल,सम्मिश्र चर
बेरीज प्रमाण,योगांतरानुपात
