Telugu,Tamil
సమావేశం,அசெம்பிளேஜ்
సమీకరణ సామర్థ్యం,ஒருங்கிணைப்பு செயல்திறன்
అస్సిమిలేటరీ రూట్,ஒருங்கிணைப்பு வேர்
సహాయక పునరుత్పత్తి సాంకేతికత,உதவி இனப்பெருக்க நுட்பம்
అసోసియేషన్ ప్రాంతం,சங்க பகுதி
అసోసియేటివ్ సహజీవనం,அசோசியேட்டிவ் சிம்பியோசிஸ்
కలగలుపు మరియు పున omb సంయోగం,வகைப்படுத்தல் மற்றும் மறுசீரமைப்பு
కారకం యొక్క కలగలుపు,காரணியின் வகைப்படுத்தல்
అస్టాకస్,ஆஸ்டாகஸ்
ఆస్టెరేసి,அஸ்டெரேசி
ఆస్టారేల్స్,நட்சத்திரங்கள்
గ్రహశకలం,சிறுகோள்
ఉబ్బసం,ஆஸ்துமா
ఆస్ట్రగలస్ గుమ్మర్,அஸ்ட்ராகலஸ் கம்மிஃபர்
జ్యోతిష్య కుదురు పోల్,நிழலிடா சுழல் கம்பம்
ఖగోళ శాస్త్రవేత్త,வானியலாளர்
అసమాన కార్యోటైప్,சமச்சீரற்ற காரியோடைப்
అసమాన,சமச்சீரற்ற
అథెరోమాటస్,Aththeromatous
అథెరోస్క్లెరోసిస్,பெருந்தமனி தடிப்பு
అథెరోస్క్లెరోటిక్ ఫలకం,பெருந்தமனி தடிப்பு தகடு
భౌగోళిక పటం,அட்லஸ்
అట్లాస్ వెన్నుపూస,அட்லஸ் முதுகெலும்பு
వాతావరణం,வளிமண்டலம்
వాతావరణం,வளிமண்டல
వాతావరణ ఇన్పుట్లు,வளிமண்டல உள்ளீடுகள்
అటామిక్ ఫోర్స్ మైక్రోస్కోప్,அணு சக்தி நுண்ணோக்கி
అణువు,அணு
ATP ASE,ATP ASE
కర్ణిక సంకోచం,ஏட்ரியல் சுருக்கம்
కర్ణిక దడ,ஏட்ரியல் குறு நடுக்கம்
కర్ణిక మధ్యస్థ,ஏட்ரியல் நேட்ரியூரிடிக் காரணி (ANF)
కర్ణిక నోడ్,ஏட்ரியல் முனை
కర్ణిక సిస్టోల్,ஏட்ரியல் சிஸ்டோல்
అట్రియోవెంట్రిక్యులర్ నోడ్,அட்ரியோவென்ட்ரிகுலர் முனை
అట్రియోవెంట్రిక్యులర్ వాల్వ్,அட்ரியோவென்ட்ரிகுலர் வால்வு
కర్ణిక,ஏட்ரியம் (பீட்ரியா)
కర్ణిక,ஏட்ரியம் (பீட்ரியா)
అట్రోపా బెల్లడోన్నా,அட்ரோபா பெல்லடோனா
క్షీణత,அட்ராபி
అట్రోపిన్ ఆల్కలాయిడ్,அட்ரோபின் ஆல்கலாய்டு
అటాచ్మెంట్ ప్లేట్,இணைப்பு தட்டு
శ్రవణ వల్కలం,செவிவழி புறணி
Ululosira,ஆலோசிரா
మూత్రకద్రవయ ఎముక,ஆரிகல் (ஆரிகுலா)
మూత్రకద్రవయ ఎముక,ஆரிகல் (ஆரிகுலா)
మూత్రకద్రవయ ఎముక,ஆரிகல் (ஆரிகுலா)
మూత్రకద్రవయ ఎముక,ஆரிகல் (ஆரிகுலா)
ఆస్ట్రాలోపిథెసిన్లు,ஆஸ்ட்ராலோபிதீசின்கள்
ఆటోకాలజీ,தன்னியக்கவியல்
ఆటోమేటెడ్ DNA సీక్వెన్సర్,தானியங்கு டி.என்.ஏ சீக்வென்சர்
ఆటోపోలిప్లోయిడ్,ஆட்டோபோலிப்ளோயிட்
ఆటోనలైజర్,ஆட்டோஅனலைசர்
ఆటోగామి,தன்னியக்க
ఆటోగామి,தன்னியக்க
ఆటోగ్రాఫ్ట్,ஆட்டோகிராஃப்ட்
స్వయం ప్రతిరక్షక వ్యాధి,தன்னுடல் தாங்குதிறன் நோய்
ఆటోమొబైల్ ఎగ్జాస్ట్,ஆட்டோமொபைல் வெளியேற்றம்
అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ,தன்னியக்க (விருப்பமில்லாத) நரம்பு மண்டலம்
ఆటోఫాగిక్ లైసోజోమ్,தன்னியக்க லைசோசோம்
ఆటోప్లాయిడ్,ஆட்டோப்ளோயிட்
ఆటోపోడియం,ஆட்டோபோடியம்
ఆటోపోలిప్లోయిడ్,ஆட்டோபோலிப்ளோயிட்
ఆటోసోమల్ క్రోమోరోమ్,ஆட்டோசோமல் குரோமோரோம்
ఆటోసోమల్ జన్యువు,ஆட்டோசோமால் மரபணு
ఆటోసోమ్,ஆட்டோசோம்
ఆటోటెట్రాప్లాయిడ్,ஆட்டோடெட்ராப்ளோயிட்
ఆటోటోమి,தன்னியக்கவியல்
ఆటోట్రిప్లోయిడ్ రకం,ஆட்டோட்ரிப்ளோயிட் வகை
ఆటోట్రోఫ్,ஆட்டோட்ரோஃப்
శరదృతువు కలప,இலையுதிர் மரம்
అక్సనోగ్రాఫ్,ஆக்சனோகிராஃப்
అక్సనోమీటర్,ஆக்சனோமீட்டர்
సహాయక పెరుగుదల,இறுதியில் வளர்ச்சி
ఆక్సిన్,ஆக்சின்
ఆక్సోట్రోఫ్,ஆக்சோட்ரோஃப்
ఒక v బండిల్,ஒரு வி மூட்டை
