Punjabi,Malayalam
ਐਨਾਲਾਗ ਪ੍ਰਸਾਰਣ,അനലോഗ് ട്രാൻസ്മിഷൻ
ਐਨਾਲਾਗ ਕਿਸਮ,അനലോഗ് തരം
ਵਿਸ਼ਲੇਸ਼ਣ ਬਲਾਕ,വിശകലന ബ്ലോക്ക്
ਵਿਸ਼ਲੇਸ਼ਣ ਮੋਡ,വിശകലന മോഡ്
ਵਿਸ਼ਲੇਸ਼ਣ ਇੰਜਣ,അനലിറ്റിക്കൽ എഞ്ചിൻ
ਪੂਰਵਜ ਦਾ ਕੰਮ,പൂർവ്വിക ചുമതല
ਸਹਾਇਕ ਉਪਕਰਣ,അനുബന്ധ ഉപകരണങ്ങൾ
ਅਤੇ,ഒപ്പം
ਅਤੇ ਸਰਕਟ,സർക്യൂട്ട്
ਅਤੇ ਤੱਤ,ഘടകവും
ਅਤੇ ਗੇਟ,ഗേറ്റിലും
ਅਤੇ ਮਾਸਕਿੰਗ,മാസ്കിംഗ്
ਅਤੇ ਓਪਰੇਸ਼ਨ ਨਹੀਂ (= ਬਾਹਰ ਕੱ .ਣਾ),പ്രവർത്തനമല്ല (= ഒഴിവാക്കൽ
ਅਤੇ ਓਪਰੇਸ਼ਨ,പ്രവർത്തനവും
ਅਨੇਕਸ ਮੈਮੋਰੀ,അനെക്സ് മെമ്മറി
ਐਨੋਟੇਸ਼ਨ,വ്യാഖ്യാനിലും
ਐਨੀਨੀਸੀਆਟਰ,Annnuniator
ਵਾਪਸ ਜਵਾਬ,ഉത്തരം തിരികെ
ਉੱਤਰ ਦੇਰੀ,ഉത്തരം കാലതാമസം
ਜਵਾਬ ਦੇਣ ਦਾ ਸਮਾਂ,ഉത്തരം നൽകുന്നു
ਦੀਵੇ ਦਾ ਜਵਾਬ,ഉത്തര വിളക്ക്
ਜਵਾਬ ਸੂਚੀ,ഉത്തരം പട്ടിക
ਜਵਾਬ ਸਿਰਫ,ഉത്തരം മാത്രം
ਐਂਟੀਪੇਸ਼ਨ ਮੋਡ,പ്രതീക്ഷ മോഡ്
ਅਨੁਮਾਨਤ ਬਫਰਿੰਗ,മുൻകൂട്ടി ബഫറിംഗ്
ਅਨੁਮਾਨਤ ਕੈਰੀ,മുൻകൂട്ടി കാരി
ਅਨੁਮਾਨਤ ਪੈਜਿੰਗ,മുൻകൂട്ടി പങ്കിടൽ
ਐਂਟੀਕਾਇਸਿਸ ਓਪਰੇਂਸ,ആന്റിക്കോസിൻസ് പ്രവർത്തനം
ਐਂਟੀਕੋਇੰ.ਰਤਸ ਇੰਦਰਾ ਤੱਤ,Anticoicient ഘടകം
ਅਫੀਮਿਕ ਐਂਟੀਨਾ,അപ്രൈയോഡിക് ആന്റിന
ਅਪਰਚਰ ਕਾਰਡ,അപ്പർച്ചർ കാർഡ്
ਅਪਰਚਰ ਕੋਡ,അപ്പർച്ചർ കോഡ്
ਅਪਰਚਰ ਟਾਈਮ,അപ്പർച്ചർ സമയം
ਅੰਤਿਕਾ,അനുബന്ധം
ਅਪੰਡਿਤ ਕੰਮ,അനുബന്ധ ചുമതല
ਐਪਲੀਕੇਸ਼ਨ ਡਿਵੈਲਪਰ,അപ്ലിക്കേഷൻ ഡെവലപ്പർ
ਐਪਲੀਕੇਸ਼ਨ ਲੇਅਰ,ആപ്ലിക്കേഷൻ ലെയർ
ਐਪਲੀਕੇਸ਼ਨ ਓਨੀਐਂਟਡ ਭਾਸ਼ਾ,ആപ്ലിക്കേഷൻ ഓറിയന്റഡ് ഭാഷ
ਐਪਲੀਕੇਸ਼ਨ ਪੈਕੇਜ,ആപ്ലിക്കേഷൻ പാക്കേജ്
ਐਪਲੀਕੇਸ਼ਨ ਪ੍ਰੋਗਰਾਮ,അപ്ലിക്കേഷൻ പ്രോഗ്രാം
ਐਪਲੀਕੇਸ਼ਨ ਪ੍ਰੋਗਰਾਮਿੰਗ,അപ്ലിക്കേഷൻ പ്രോഗ്രാമിംഗ്
ਐਪਲੀਕੇਸ਼ਨ ਲੋੜੀਂਦੀ ਭਾਸ਼ਾ,അപേക്ഷ ആവശ്യമായ ഭാഷ
ਐਪਲੀਕੇਸ਼ਨ ਸਾਫਟਵੇਅਰ,അപ്ലിക്കേഷൻ സോഫ്റ്റ്വെയർ
ਐਪਲੀਕ,പേഷൻ
ਲਗਭਗ ਸਿਧਾਂਤ,ഏകദേശ സിദ്ധാന്തം
ਮਨਮਾਨੀ ਪਹੁੰਚ,അനിയന്ത്രിതമായ പ്രവേശനം
ਆਰਬਿਟਰੇਰੀ ਤਰਤੀਬ ਕੰਪਿ computer ਟਰ,അനിയന്ത്രിതമായ ശ്രേണി കമ്പ്യൂട്ടർ
ਆਰਬਿਟਰੇਸ਼ਨ,മാദ്ധസ്ഥം
ਆਰਕੀਟੈਕਚਰ,വാസ്തുവിദ
ਪੁਰਾਲੇਖ,ശേഖരം
ਖੇਤਰ ਕੋਡ,ഏരിയ കോഡ്
ਖੇਤਰ ਖੋਜ,ഏരിയ തിരയൽ
ਖੇਤਰ ਸੰਚਾਰ,ഏരിയ കൈമാറ്റം
ਖੇਤਰ ਵੇਰੀਏਬਲ,ഏരിയ വേരിയബിൾ
ਦਲੀਲ,വാദം
ਆਰਗੁਮੈਂਟ ਪਤਾ,വാദം വിലാസം
ਆਰਗੁਮੈਂਟ ਸੂਚੀ,ആർദ്ര ലിസ്റ്റ്
ਹਿਸਾਬ ਦੀ ਹਦਾਇਤ,അരിറ്റെറ്റിക്കൽ നിർദ്ദേശം
ਹਿਸਾਬ ਅਤੇ ਤਰਕ ਇਕਾਈ,"അരിത്മെറ്റിക്, ലോജിക് യൂണിറ്റ്"
ਹਿਸਾਬ ਦੇ ਅਸਾਈਨਮੈਂਟ ਸਟੇਟਮੈਂਟ,അരിത്മെറ്റിക് അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്
ਹਿਸਾਬ ਦੀ ਜਾਂਚ,ഗണിത പരിശോധന
ਹਿਸਾਬ ਸਥਿਰ,അരിത്മെറ്റിക് സ്ഥിരാങ്കം
ਹਿਸਾਬ ਦਾ ਰੂਪਾਂਤਰਣ,അരിത്മെറ്റിക് പരിവർത്തനം
ਹਿਸਾਬ ਦਾ ਅੰਕੜਾ,അരിത്മെറ്റിക് ഡാറ്റ
ਹਿਸਾਬ ਅਪਵਾਦ,ഗണിത അപവാദം
ਹਿਸਾਬ ਸਮੀਕਰਨ,അരിത്മെറ്റിക് എക്സ്പ്രഷൻ
ਹਿਸਾਬ ਨਿਰਧਾਰਤ ਬਿੰਦੂ,അരിത്മെറ്റിക് നിശ്ചിത പോയിന്റ്
ਹਿਸਾਬ ਵਾਲੀ ਲੜੀ,അരിത്മെറ്റിക് ശ്രേണി
ਹਿਸਾਬ ਜੇ ਬਿਆਨ,പ്രസ്താവനയാണെങ്കിൽ അരിത്മെറ്റിക്
ਹਿਸਾਬ ਦਾ ਤਰਕ,അരിത്മെറ്റിക് ലോജിക്
ਗਣਿਤ ਦੀ ਤਰਕ ਦੀ ਇਕਾਈ,അരിത്മെറ്റിക് ലോജിക് യൂണിറ്റ്
ਗਣਿਤ ਦਾ ਕੰਮ,അരിത്മെറ്റിക് പ്രവർത്തനം
ਗਣਿਤ ਦਾ ਆਪਰੇਟਰ,അരിത്മെറ്റിക് ഓപ്പറേറ്റർ
ਹਿਸਾਬ ਓਵਰਫਲੋ,അരിത്മെറ്റിക് ഓവർഫ്ലോ
ਹਿਸਾਬ ਦੀ ਤਸਵੀਰ ਡਾਟਾ,അരിത്മെറ്റിക് പിക്ചർ ഡാറ്റ
ਹਿਸਾਬ ਨਾਲ ਤਰਜੀਹ,ഗണിത മുൻഗണന
ਹਿਸਾਬ ਪ੍ਰਾਇਮਰੀ ਪ੍ਰਾਇਮਰੀ,അരിത്മെറ്റിക് പ്രൈമറി
ਗਣਿਤ ਦਾ ਰਜਿਸਟਰ,അരിത്മെറ്റിക് രജിസ്റ്റർ
ਗਣਿਤ ਦਾ ਸੰਬੰਧ,അരിത്മെറ്റിക് ബന്ധം
ਹਿਸਾਬ ਸਕੈਨ,അരിത്മെറ്റിക് സ്കാൻ
ਹਿਸਾਬ ਭਾਗ,അരിത്മെറ്റിക് വിഭാഗം
ਹਿਸਾਬ ਦੀ ਸ਼ਿਫਟ,അരിത്മെറ്റിക് ഷിഫ്റ്റ്
ਹਿਸਾਬ ਨਾਲ ਤਬਦੀਲ,അരിത്മെറ്റിക് ഷിഫ്റ്റിംഗ്
ਗਣਿਤ ਦਾ ਬਿਆਨ,ഗണിത പ്രസ്താവന
ਹਿਸਾਬ ਦੀ ਮਿਆਦ,അരിത്മെറ്റിക് ടേം
ਹਿਸਾਬ ਅੰਡਰਫਲੋ,അരിത്മെറ്റിക് അണ്ടർഫ്ലോ
ਹਿਸਾਬ ਇਕਾਈ,അരിത്മെറ്റിക് യൂണിറ്റ്
ਐਰੇ,ശേണി
ਐਰੇ ਬੱਝ,അറേ ബന്ധിത
ਐਰੇ ਕੰਪਿ computer ਟਰ,അറേ കമ്പ്യൂട്ടർ
ਐਰੇ ਦੀ ਪਹਿਲੂ,അറേ അളവ്
ਐਰੇ ਐਲੀਮੈਂਟ,അറേ ഘടകം
ਐਰੇ ਸਮੀਕਰਨ,ശ്രമരീതി
ਐਰੇ ਦਾ ਨਾਮ,അറേ പേര്
Structures ਾਂਚਿਆਂ ਦੀ ਐਰੇ,ഘടനകളുടെ നിര
ਐਰੇ ਦੀ ਛਪਾਈ,അറേ പ്രിന്റിംഗ്
ਐਰੇ ਪ੍ਰੋਸੈਸਿੰਗ,അറേ പ്രോസസ്സിംഗ്
ਐਰੇ ਪ੍ਰੋਸੈਸਰ,അറേ പ്രോസസർ
ਕਲਾਤਮਕਤਾ ਬਿੰਦੂ,ആർട്ടിക്കേഷൻ പോയിന്റ്
ਨਕਲੀ ਬੋਧ,കൃത്രിമ കോഗ്നിഷൻ
ਬਣਾਵਟੀ ਗਿਆਨ,നിർമ്മിത ബുദ്ധി
ਨਕਲੀ ਭਾਸ਼ਾ,കൃത്രിമ ഭാഷ
ਨਕਲੀ ਵੇਰੀਏਬਲ,കൃത്രിമ വേരിയബിൾ
ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਡਾਟਾ ਬੈਂਕ,ആർട്സ് ആപ്ലിക്കേഷൻ ഡാറ്റ ബാങ്ക്
ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਸੰਗੀਤ,ആർട്സ് ആപ്ലിക്കേഷൻ സംഗീതം
ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਪੈਟਰਨ ਪੀੜ੍ਹੀ,ആർട്സ് ആപ്ലിക്കേഷൻ പാറ്റേൺ തലമുറ
ਚੜ੍ਹਨਾ,ആസര്ണം
ਚੜ੍ਹਾਈ ਜਾ ਰਹੀ ਕ੍ਰਮਬੱਧ,ആരോഹണം അടുക്കുക
ਐਸਿਲ,Alcyly
ASCII ਕੰਟਰੋਲ ਅੱਖਰ,ASCII നിയന്ത്രണ പ്രതീകം
ASCII ਕੁੰਜੀ ਬੋਰਡ,ASCII കീ ബോർഡ്
ਪਹਿਲੂ,വശം
ਪਹਿਲੂ ਅਤੇ,വശം
ਇਕੱਠਾ ਕਰਨ ਯੋਗ,സംയോജിപ്പിക്കുക
ਇਕੱਤਰ ਕੀਤਾ ਮੂਲ,ഒരുമിച്ചുകൂട്ടിയ ഉത്ഭവം
ਸੰਜਮ ਦੀ ਮਿਆਦ,ദൈർഘ്യം കൂടിച്ചേർന്നു
ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ,അസംബ്ലി
ਅਸੁਵਿਧਾਨਕ ਨਿਰਦੇਸ਼,അസംബ്ലിലർ നിർദ്ദേശം
ਅਸੈਂਬਲਰ ਸਹੂਲਤ,അസംബ്ലർ സൗകര്യം
ਇਕੱਠਾ ਕਰਨ ਵਾਲੀ ਭਾਸ਼ਾ,അസംബ്ലിലർ ഭാഷ
ਇਕੱਠ ਕਰਨਾ,കൂട്ടിച്ചേർക്കുന്നു
ਪੜਾਅ ਇਕੱਠਾ ਕਰਨਾ,ഒത്തുചേരൽ ഘട്ടം
ਸਮਾਂ ਇਕੱਲਾ,സമയം ഒത്തുചേരുന്നു
ਅਸੈਂਬਲੀ,നിയമനിര്മ്മാണസഭ
ਅਸੈਂਬਲੀ ਦੀ ਭਾਸ਼ਾ,നിയമസഭാ ഭാഷ
ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਪ੍ਰੋਗਰਾਮਿੰਗ,നിയമസഭാ ഭാഷ പ്രോഗ്രാമിംഗ്
ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਸਾਫਟਵੇਅਰ ਲਚਕਤਾ,അസംബ്ലി ഭാഷാ സോഫ്റ്റ്വെയർ വഴക്കം
ਅਸੈਂਬਲੀ ਦੀ ਸੂਚੀ,നിയമസഭാ പട്ടിക
ਵਿਧਾਨ ਸਭਾ ਪੜਾਅ,നിയമസഭാ ഘട്ടം
ਅਸੈਂਬਲੀ ਰੁਟੀਨ,നിയമസഭ
ਅਸੈਂਬਲੀ ਦਾ ਸਮਾਂ,നിയമസഭാലം
ਅਸੈਂਬਲੀ ਯੂਨਿਟ,നിയമസഭാസം
ਅਸਾਈਨਮੈਂਟ ਇੰਡੈਕਸਿੰਗ,അസൈൻമെന്റ് ഇൻഡെക്സിംഗ്
ਅਸਾਈਨਮੈਂਟ ਓਪਰੇਸ਼ਨ,അസൈൻമെന്റ് പ്രവർത്തനം
ਅਸਾਈਨਮੈਂਟ ਸਟੇਟਮੈਂਟ,അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്
ਐਸੋਸੀਏਟਿਵ ਪਤਾ,അസോസിയേറ്റീവ് വിലാസം
ਐਸੋਸੀਏਟਿਵ ਐਰੇ ਰਜਿਸਟਰ,അസോസിയേറ്റീവ് അറേ രജിസ്റ്റർ
ਐਸੋਸੀਏਟਿਵ ਕੁੰਜੀ,അസോസിയേറ്റീവ് കീ
ਐਸੋਸੀਏਟਿਵ ਭਾਸ਼ਾ,അസോസിയേറ്റീവ് ഭാഷ
ਐਸੋਸੀਏਟਿਵ ਮੈਮੋਰੀ,അസോസിയേറ്റീവ് മെമ്മറി
ਐਸੋਸੀਏਟਿਵ ਸਟੋਰੇਜ,അസോസിയേറ്റീവ് സംഭരണം
ਮੰਨਿਆ ਦਸ਼ਮਲਵ ਬਿੰਦੂ,ദശാംശസ്ഥാനം അനുമാനിച്ചു
ਅਸਮੈਟ੍ਰਿਕ ਉਪਕਰਣ,അസമമായ ഉപകരണം
ਅਸਮੈਟ੍ਰਿਕ I / O,അസമമായ ഐ / ഒ
ਅਸਿੰਕਰੋਨਸ,അസിൻക്രണസ്
ਅਸਿੰਕਰੋਨਸ ਕੰਪਿਟਰ,അസിൻക്രണസ് കമ്പ്യൂട്ടർ
ਅਸਿੰਕਰੋਨਸ ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ,അസിൻക്രണസ് ഡാറ്റ കൈമാറ്റം
ਅਸਿੰਕਰੋਨਸ ਡੇਟਾ ਸੰਚਾਰ,അസിൻക്രണസ് ഡാറ്റ ട്രാൻസ്മിഷൻ
ਅਸਿੰਕਰੋਨਸ ਉਪਕਰਣ,അസിൻക്രണസ് ഉപകരണങ്ങൾ
ਅਸਿੰਕਰੋਨਸ ਓਪਰੇਸ਼ਨ,അസിൻക്രണസ് പ്രവർത്തനം
ਅਸਿੰਕਰੋਨਸ ਸਿਗਨਲਿੰਗ,അസിൻക്രണസ് സിഗ്ലിംഗ്
ਅਸਿੰਕਰੋਨਸ ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ,അസിൻക്രണസ് ടൈം ഡിവിഷൻ മൾട്ടിക്സ്റ്റിംഗ്
ਅਸਿੰਕਰੋਨਸ ਸੰਚਾਰ,അസിൻക്രണസ് ട്രാൻസ്മിഷൻ
ਅਸਿੰਕਰੋਨਸ ਕੰਮ ਕਰਨਾ,അസിൻക്രണസ് ജോലി
ਅਟੁੱਟ ਪ੍ਰਕਿਰਿਆ,അറ്റാച്ചുചെയ്ത പ്രോസസ്സിംഗ്
ਨੱਥੀ ਸੋਧੀ,അറ്റാച്ചുചെയ്ത പ്രോസസർ
ਜੁੜੇ ਸਹਾਇਤਾ ਪ੍ਰੋਸੈਸਰ,അറ്റാച്ചുചെയ്ത പിന്തുണ പ്രോസസർ
ਚਲਾਇਆ ਕਾਰਵਾਈ,പങ്കെടുത്ത പ്രവർത്തനം
ਟ੍ਰੇਲ ਪ੍ਰਿੰਟਰ ਪੜ੍ਹਿਆ,ട്രയൽ പ്രിന്ററിൽ പങ്കെടുത്തത്
ਧਿਆਨ ਪਰਿਵਰਤਨ,ശ്രദ്ധ തടസ്സം
ਧਿਆਨ ਕੁੰਜੀ,ശ്രദ്ധ കീ
ਪਟੀਸ਼ਨ,അറ്റൻവറൻസ്
ਅਟੁੱਟ ਨਿਰੰਤਰ,അറ്റൻവറേഷൻ സ്ഥിരാങ്കം
ਪਟੀਸ਼ਨ ਵਿਗਾੜ,Attenuution വികസനം
ਅਟਥਿਏਸ਼ਨ ਬਰਾਬਰੀ,അറ്റൻവേഷൻ ഇക്വൈസർ
Attetuator,അറ്റൻവേറ്റർ
ਗੁਣ,ആട്രിബ്യൂട്ട്
ਆਡੀਅਲ ਅਲਾਰਮ,കേൾക്കാവുന്ന അലാറം
ਆਡੀਓ ਕੈਸੇਟ,ഓഡിയോ കാസറ്റ്
ਆਡੀਓ ਪੁੱਛਗਿੱਛ,ഓഡിയോ അന്വേഷണം
ਆਡੀਓ ਲਾਈਨ,ഓഡിയോ ലൈൻ
ਆਡੀਓ ਜਵਾਬ,ഓഡിയോ പ്രതികരണം
ਆਡੀਓ ਜਵਾਬ ਸੁਨੇਹਾ,ഓഡിയോ പ്രതികരണ സന്ദേശം
ਆਡੀਓ ਜਵਾਬ ਇਕਾਈ,ഓഡിയോ പ്രതികരണ യൂണിറ്റ്
ਆਡੀਓਟਾ ਸਟੋਰੇਜ ਯੂਨਿਟ,ഓഡിയോപെപ്പ് സ്റ്റോറേജ് യൂണിറ്റ്
"ਆਡੀਓ ਟੈਲੀਕਾਮ, ਲਾਈਨ",ഓഡിയോ ടെലികമ്മ്യൂണിക്കേഷൻ ലൈൻ
ਆਡੀਓ ਟਰਮੀਨਲ,ഓഡിയോ ടെർമിനൽ
ਆਡਿਟ ਕਮਾਂਡ ਭਾਸ਼ਾ,ഓഡിറ്റ് കമാൻഡ് ഭാഷ
ਆਡਿਟ ਪ੍ਰੋਗਰਾਮਿੰਗ,ഓഡിറ്റ് പ്രോഗ്രാമിംഗ്
ਆਡਿਟ ਟ੍ਰੇਲ,ഓഡിറ്റ് ട്രയൽ
ਨਾਜਿਟ,ഗഹെൻഡ്
ਵਧ,വര്ദ്ധിപ്പിക്കുക
Ug ਗਸਮੈਨਟਰ,വര്ഗം
ਲੇਖਕ,ഗന്ഥകാരി
ਲੇਖਕ,അധികാരമുള്ള
ਲੇਖਕ,രചയിതാവിന്റെ സംവിധാനം
ਅਧਿਕਾਰ,അധികാരം
ਅਧਿਕਾਰ ਕੋਡ,അംഗീകാര കോഡ്
ਅਧਿਕਾਰਤ ਲਾਇਬ੍ਰੇਰੀ,അംഗീകൃത ലൈബ്രറി
ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ,അംഗീകൃത പ്രോഗ്രാം
ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ ਦੀ ਸਹੂਲਤ,അംഗീകൃത പ്രോഗ്രാം സൗകര്യം
ਆਟੋ ਐਬਸਟ੍ਰੈਕਟ,യാന്ത്രിക സംഗ്രഹം
ਆਟੈਨਸਵਰ,തനിയെ ഉത്തരം
ਆਟੋ ਬੂਟਿੰਗ,യാന്ത്രിക ബൂട്ടിംഗ്
ਆਟੋ ਬਾਈਪਾਸ,യാന്ത്രിക ബൈപാസ്
ਆਟੋ ਕਾਲ (= ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ),യാന്ത്രിക കോൾ (= യാന്ത്രിക കോളിംഗ്)
ਆਟੋ ਕੋਡਰ,യാന്ത്രിക കോഡർ
ਆਟੋ ਡਾਇਲ,യാന്ത്രിക ഡയൽ
ਆਟੋਫਲੋ,ഓട്ടോഫ്ലോ
ਆਟੋ ਇੰਡੈਕਸ,യാന്ത്രിക സൂചിക
ਆਟੋ ਇੰਡੈਕਸਡ ਐਡਰੈੱਸ,യാന്ത്രിക സൂചിക വിലാസം
ਆਟੋਮੈਟਾ,ഓട്ടോമാറ്റ
ਆਟੋਮਟਾ ਸਿਧਾਂਤ,ഓട്ടോമാറ്റ സിദ്ധാന്തം
ਆਟੋਮੈਟਾ ਕਿਸਮ,ഓട്ടോപ്പണ്
ਸਵੈਚਾਲਤ ਬਾਈਬਲੀਓਗ੍ਰਾਫੀ,യാന്ത്രിക ഗ്രന്ഥസൂചിക
ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਮਾਧਿਅਮ,യാന്ത്രിക ഡാറ്റ മാധ്യമം
ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ,യാന്ത്രിക നിഘണ്ടു
ਸਵੈਚਾਲਿਤ ਸ਼ਬਦਾਵਲੀ,യാന്ത്രിക ഗ്ലോസറി
ਆਟੋਮੈਟਿਕ ਤਰਕ ਚਿੱਤਰ,യാന്ത്രിക ലോജിക് ഡയഗ്രം
ਸਵੈਚਾਲਤ ਪ੍ਰਬੰਧਨ,യാന്ത്രിക മാനേജുമെന്റ്
ਸਵੈਚਾਲਤ ਉਤਪਾਦਨ ਪ੍ਰਬੰਧਨ,യാന്ത്രിക പ്രൊഡക്ഷൻ മാനേജുമെന്റ്
ਆਟੋਮੈਟਿਕ ਸਟਾਕ ਕੰਟਰੋਲ,യാന്ത്രിക സ്റ്റോക്ക് നിയന്ത്രണം
ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟ,യാന്ത്രിക സംഗ്രഹം
ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟਿੰਗ,യാന്ത്രിക സംഗ്രഹം
ਆਪਣੇ ਆਪ ਹੀ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਉਪਕਰਣ,യാന്ത്രികമായി പ്രോഗ്രാം ചെയ്ത ഉപകരണങ്ങൾ
ਆਟੋਮੈਟਿਕ ਜਵਾਬ,യാന്ത്രിക ഉത്തരം
ਆਟੋਮੈਟਿਕ ਕਾਲ ਵਿਤਰਕ,യാന്ത്രിക കോൾ വിതരണക്കാരൻ
ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ,യാന്ത്രിക കോളിംഗ്
ਆਟੋਮੈਟਿਕ ਚੈੱਕ,യാന്ത്രിക പരിശോധന
ਆਟੋਮੈਟਿਕ ਕੋਡਿੰਗ,യാന്ത്രിക കോഡിംഗ്
ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ,യാന്ത്രിക കമ്പ്യൂട്ടിംഗ്
ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ ਇੰਜਣ,യാന്ത്രിക കമ്പ്യൂട്ടിംഗ് എഞ്ചിൻ
ਆਟੋਮੈਟਿਕ ਨਿਰੰਤਰ,യാന്ത്രിക സ്ഥിരത
ਆਟੋਮੈਟਿਕ ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ,യാന്ത്രിക നിയന്ത്രണ എഞ്ചിനീയറിംഗ്
ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,യാന്ത്രിക ഡാറ്റ പ്രോസസ്സിംഗ്
ਆਟੋਮੈਟਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ,യാന്ത്രിക ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം
ਆਟੋਮੈਟਿਕ ਦਸ਼ਮਲਵ ਅਨੁਕੂਲਤਾ,യാന്ത്രിക ദശാംശ വിന്യാസം
ਆਟੋਮੈਟਿਕ ਡਾਇਲਿੰਗ ਯੂਨਿਟ,യാന്ത്രിക ഡയലിംഗ് യൂണിറ്റ്
ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ,യാന്ത്രിക നിഘണ്ടു
ਆਟੋਮੈਟਿਕ ਬਰਾਬਰੀ,യാന്ത്രിക സമവാക്യം
ਆਟੋਮੈਟਿਕ ਐਰਰ ਸੁਧਾਰ,യാന്ത്രിക പിശക് തിരുത്തൽ
ਆਟੋਮੈਟਿਕ ਫੀਡ ਪੰਚ,യാന്ത്രിക തീറ്റ പഞ്ച്
