Bengali,Tamil
অবিচ্ছিন্ন ধ্রুবক,விழிப்புணர்வு மாறிலி
মনোযোগ বিকৃতি,விழிப்புணர்வு விலகல்
মনোযোগ সমতুল্য,விழிப்புணர்வு சமநிலை
অ্যাটেনুয়েটর,அட்டென்யூட்டர்
বৈশিষ্ট্য,பண்புக்கூறு
শ্রাবণ অ্যালার্ম,கேட்கக்கூடிய அலாரம்
অডিও ক্যাসেট,ஆடியோ கேசட்
অডিও তদন্ত,ஆடியோ விசாரணை
অডিও লাইন,ஆடியோ வரி
অডিও প্রতিক্রিয়া,ஆடியோ பதில்
অডিও প্রতিক্রিয়া বার্তা,ஆடியோ மறுமொழி செய்தி
অডিও প্রতিক্রিয়া ইউনিট,ஆடியோ மறுமொழி அலகு
অডিওটেপ স্টোরেজ ইউনিট,ஆடியோடேப் ஸ்டோரேஜ் யூனிட்
অডিও টেলিযোগাযোগ লাইন,ஆடியோ தொலைத்தொடர்பு வரி
অডিও টার্মিনাল,ஆடியோ முனையம்
অডিট কমান্ড ভাষা,தணிக்கை கட்டளை மொழி
অডিট প্রোগ্রামিং,தணிக்கை நிரலாக்க
নিরীক্ষা পথ,தணிக்கை சோதனை
অগেন্ড,ஆகஸ்ட்
অগমেন্ট,அதிகரிப்பு
অগমেন্টার,ஆக்மென்டர்
লেখক,நூலாசிரியர்
অনুমোদন,படைப்பாற்றல்
অনুমোদন ব্যবস্থা,படைப்பாற்றல் அமைப்பு
কর্তৃপক্ষ,அதிகாரம்
অনুমোদন কোড,அங்கீகார குறியீடு
অনুমোদিত গ্রন্থাগার,அங்கீகரிக்கப்பட்ட நூலகம்
অনুমোদিত প্রোগ্রাম,அங்கீகரிக்கப்பட்ட திட்டம்
অনুমোদিত প্রোগ্রাম সুবিধা,அங்கீகரிக்கப்பட்ட நிரல் வசதி
অটো অ্যাবস্ট্রাক্ট,வாகன சுருக்கம்
স্বয়ংক্রিয় উত্তর,ஆட்டோஆன்ஸ்வெர்
অটো বুটিং,ஆட்டோ துவக்க
অটো বাইপাস,ஆட்டோ பைபாஸ்
অটো কল (= স্বয়ংক্রিয় কলিং),ஆட்டோ அழைப்பு (= தானியங்கி அழைப்பு)
অটো কোডার,ஆட்டோ கோடர்
স্বয়ংক্রিয় কল,ஆட்டோ டயல்
অটোফ্লো,ஆட்டோஃப்ளோ
অটো সূচক,ஆட்டோ அட்டவணை
অটো ইনডেক্সড অ্যাড্রেসিং,ஆட்டோ குறியீட்டு முகவரி
অটোমেটা,தன்னியக்க
অটোমেটা তত্ত্ব,ஆட்டோமேட்டா கோட்பாடு
অটোমেটা টাইপ,தன்னியக்க வகை
স্বয়ংক্রিয় গ্রন্থপঞ্জি,தானியங்கு நூலியல்
স্বয়ংক্রিয় ডেটা মিডিয়াম,தானியங்கு தரவு ஊடகம்
স্বয়ংক্রিয় অভিধান,தானியங்கு அகராதி
স্বয়ংক্রিয় শব্দকোষ,தானியங்கு சொற்களஞ்சியம்
