Tamil,Kannada
ஒலி மறுசீரமைப்பு,ಅಕೌಸ್ಟಿಕ್ ಮರುಸ್ಥಾಪನೆ
கிளாட்னி வடிவங்கள்,ಕ್ಲಾಡ್ನಿ ಆಕಾರಗಳು
ஒலி வடிகட்டி,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
ஒலி ஜெனரேட்டர்,ಧ್ವನಿ ಜನರೇಟರ್
ஒலி தட்டு,ಅಕೌಸ್ಟಿಕ್ ಗ್ರ್ಯಾಟಿಂಗ್
ஒலி மின்மறுப்பு*,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
ஒலி மந்தநிலை,ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ
ஒலி தீவிரம்,ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ
ஒலி குறுக்கீடு மீட்டர்,ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್
ஒலி குறுக்கீடு கண்டறிதல்,ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ
ஒலி லென்ஸ்,ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್
ஒலி வரி,ಧ್ವನಿ ಸಾಲು
ஒலி நிறை,ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ
ஒலி பொருள்,ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು
ஒலியியல் என்பது இலவச பாதை,ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ
ஒலி முறை,ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್
ஒலி சத்தம்,ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ
ஒலி ஓம்*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
"ஒலியியல் குழு, ஒலி பலகை","ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್"
ஒலி நிலை மாறிலி,ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ
ஒலி ரிசீவர்,ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್
ஒலி அழுத்தம்,ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ
ஒலியின் சமச்சீர் விதி,ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ
ஒலி பரிமாற்றம்,ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ
ஒலியியல் பண்புகள்,ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು
ஒலி நாற்புறம்,ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್
ஒலி கதிர்வீச்சு உறுப்பு,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ
ஒலி கதிர்வீச்சு,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ
ஒலி எதிர்ப்பு,ಧ್ವನಿ ನಿರೋಧಕ
ஒலி ரேடியோமீட்டர்,ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್
ஒலி அதிர்ச்சி,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ஒலி பரஸ்பர தேற்றம்,ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ
ஒலி குறைப்பு காரணி,ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ
ஒலி பிரதிபலிப்பு குணகம்,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ
ஒலி ஒளிவிலகல்,ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ
ஒலி எதிர்ப்பு,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
ஒலி பதில்,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ஒலி சிதறல்,ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
கேட்கும் புள்ளி,ಶ್ರವಣ ಬಿಂದು
ஒலி விறைப்பு,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
ஒலி அமைப்பு,ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ
ஒலி வெப்பமானி,ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್
ஒலி வேகம்,ಅಕೌಸ್ಟಿಕ್ ವೇಗ
ஒலி அலை,ಧ್ವನಿ ತರಂಗ
ஒலியியல்,ಅಕೌಸ್ಟಿಕ್
ஒலி உறிஞ்சுதல் குணகம்,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
ஒலி உறிஞ்சுதல் கூறு,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ
ஒலி சுற்று,ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್
ஒலி பதில்,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ஒலி தாமதக் கோடு,ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ
ஒலி சிதைவு,ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
ஒலி ஒலியியல்,ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್
ஒலி வடிகட்டி,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
ஒலி மின்மறுப்பு*,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
ஃபோனோகிராஃப்,ಫೋನೋಗ್ರಾಫ್
ஒலி ஓம்*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
ஒலி மாறிலி,ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ
ஒலி ஃபோனான்,ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್
ஒலி பரிமாற்ற மாறிலி,ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ
ஒலி மாற்று குணகம்,ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ
ஒலி எதிர்ப்பு,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
ஒலி விறைப்பு,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
ஒலி அலகு,ಧ್ವನಿ ಘಟಕ
ஒலி எதிர்ப்பு,ಧ್ವನಿ ನಿರೋಧಕ
ஒலி பக்கக் கோடு,ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್
"ஒலியியல், ஒலியியல்","ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್"
ஒலி மீட்டர்,ಧ್ವನಿ ಮೀಟರ್
ஒலி அழுத்தம்,ಧ್ವನಿ ಒತ್ತಡ
கையகப்படுத்தல் ரேடார்,ಸ್ವಾಧೀನ ರೇಡಾರ್
ஒளிச்சேர்க்கை கதிர்வீச்சு,ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ
ஆக்டினியம் உமிழ்வு,ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ
ஆக்டினோ-யுரேனியம்,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ
ஆக்டினோ-யுரேனியம் தொடர்,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ
கதிரியக்க மின்சாரம்,ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್
"ஆக்டினோமீட்டர், ஃபோட்டோமிக்ரோமீட்டர்","ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್"
"செயல், செயல்","ಕ್ರಿಯೆ, ಕಾರ್ಯ"
செயல் மற்றும் எதிர்வினை,ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ
செயல் மாறிலி,ಕ್ರಮ ಸ್ಥಿರ
செல்வாக்கு மண்டலம்,ಪ್ರಭಾವದ ಗೋಳ
"செயல்படுத்தப்பட்டது, செயல்படுத்தப்பட்டது","ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ"
செயலில் பரவல்,ಸಕ್ರಿಯ ಪ್ರಸರಣ
"செயல்படுத்தப்பட்ட ஃபைபர், செயல்படுத்தப்பட்ட ஃபைபர்","ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್"
செயல்படுத்தும் விளைவு,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
செயல்படுத்தும் விளைவு,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
செயல்படுத்தும் பகுப்பாய்வு,ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ
செயல்பாட்டு மையம்,ಚಟುವಟಿಕೆ ಕೇಂದ್ರ
செயல்படுத்தும் சோதனையாளர்,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ
செயல்படுத்தும் ஆற்றல்,ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ
செயல்படுத்தும் என்ட்ரோபி,ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ
செயல்படுத்தல் அதிக மின்னழுத்தம்,ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್
செயல்படுத்தும் விகிதம்,ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ
"செயல்படுத்துபவர், செயல்படுத்துபவர்","ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್"
செயல்படுத்தும் அணு,ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು
முடுக்கி,ವೇಗವರ್ಧಕ
செயலில் உறிஞ்சுதல்,ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
செயலில் வான்வழி,ಸಕ್ರಿಯ ವೈಮಾನಿಕ
கதிர்வீச்சு ஆபத்து மண்டலம்,ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ
செயலில் உள்ள சாதனம்,ಸಕ್ರಿಯ ಸಾಧನ
செயலில் இலக்கு,ಸಕ್ರಿಯ ಗುರಿ
செயலில் உள்ள ஹைட்ரஜன்*,ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*
செயலில் கண்ணி,ಸಕ್ರಿಯ ಜಾಲರಿ
செயலில் வரி செயலில் வரி,ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್
செயலில் வளையம்,ಸಕ್ರಿಯ ಲೂಪ್
செயலில் உள்ள குறியீடு*,ಸಕ್ರಿಯ ಕೋಡ್*
செயலில் உள்ள பொருட்கள்,ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು
செயலில் உள்ள மூலக்கூறு,ಸಕ್ರಿಯ ಅಣು
செயலில் கண்ணி,ಸಕ್ರಿಯ ಜಾಲರಿ
செயலில் மறுஉருவாக்கம்,ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ
செயலில் உள்ள பகுதி,ಸಕ್ರಿಯ ಪ್ರದೇಶ
செயலில் கட்டுப்பாடு,ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ
செயலில் உள்ள செயற்கைக்கோள்,ಸಕ್ರಿಯ ಉಪಗ್ರಹ
செயலில் பிளவுபட்ட சூரிய சுடர்,ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ
செயலில் நுண்ணூட்டச்சத்துக்கள்,ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು
செயலில் கண்காணிப்பு அமைப்பு,ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ
செயலில் மின்மாற்றி,ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
செயலில் உட்கொள்ளல்,ಸಕ್ರಿಯ ಸೇವನೆ
செயல்பாட்டு குணகம்*,ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*
செயல்பாட்டுக் குறியீடு,ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ
செயல்பாட்டு விகிதம்,ಚಟುವಟಿಕೆಯ ಅನುಪಾತ
செயல்பாட்டு திசையன்,ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್
உண்மையான மானிட்டர்,ನಿಜವಾದ ಮಾನಿಟರ್
உண்மையான மன அழுத்தம்,ನಿಜವಾದ ಒತ್ತಡ
தூண்டுதல்,ಹುರಿದುಂಬಿಸು
தொடங்குபவர்,ಹುಟ್ಟುಗಾರ
தொடங்குபவர்,ಹುಟ್ಟುಗಾರ
தீவிரமானி,ಅಕ್ಯುಟಿಯೋಮೀಟರ್
கேட்கும் கூர்மை,ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ
புகைப்படக் கூர்மை மதிப்பு,ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ
குறுங்கோணம்,ತೀವ್ರ ಕೋನ
கிசுகிசுத்தல்,ಗುಸುಗುಸು
கடுமையான முக்கோணம்,ತೀವ್ರ ತ್ರಿಕೋನ
அசைக்ளிக்,ಅಸೈಕ್ಲಿಕ್
தேர்வுமுறை பயன்பாடு,ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್
உகந்த நிலை,ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ
தகவமைப்பு கட்டுப்பாட்டு அமைப்பு,ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
அடாப்டோமீட்டர்,ಅಡಾಪ್ಟೋಮೀಟರ್
அட்காக் ஆண்டெனா,ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ
மொத்தத்தில்,ಒಟ್ಟುಗೂಡಿಸಲು
தொகுப்பு நேரம்,ಸಂಕಲನ ಸಮಯ
தொகுத்தல்-கழித்தல் நேரம்,ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ
சேர்ப்பான்,ಸೇರಿಸುವವನು
"தொகை, கூட்டல், கூட்டுத்தொகை (பதிப்பு), சேர்க்கை (v.)","ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)"
கூட்டல் மாறிலி,ಸೇರ್ಪಡೆ ಸ್ಥಿರ
முடுக்கம்-தொகை விதி,ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ
தூரம்-தொகை விதி,ದೂರ-ಮೊತ್ತದ ನಿಯಮ
வேகம்-தொகை விதி,ವೇಗ-ಮೊತ್ತ ನಿಯಮ
திசையன்களின் தொகை,ವಾಹಕಗಳ ಮೊತ್ತ
சேகரிப்பு எதிர்வினை,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
கூடுதல் தளம்,ಹೆಚ್ಚುವರಿ ಮಹಡಿ
"இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)","ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)"
"சேர்க்கை, சேர்க்கை","ಸಂಯೋಜಕ, ಸಂಯೋಜಕ"
சேர்க்கை அமைப்பு,ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ
இணைப்பு எழுத்துக்கள்,ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು
மொத்த எழுத்து செயல்முறை,ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ
கூடுதல் நிரப்பு நிறம்,ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ
சேர்க்கை மாறிலி,ಸಂಯೋಜಕ ಸ್ಥಿರ
சேர்க்கை இழுவை,ಸಂಯೋಜಕ ಎಳೆತ
சேர்க்கை விளைவு,ಸಂಯೋಜಕ ಪರಿಣಾಮ
சேர்க்கை காரணி,ಸಂಯೋಜಕ ಅಂಶ
சேர்க்கை செயல்பாடு,ಸಂಯೋಜಕ ಕಾರ್ಯ
சேர்க்கை கலவை,ಸಂಯೋಜಕ ಮಿಶ್ರಣ
சேர்க்கை வேர்,ಸಂಯೋಜಕ ಮೂಲ
சேர்க்கை செயல்முறை,ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ
சேர்க்கை,ಸೇರಿಸುವಿಕೆ
சேர்க்கை குவாண்டம் எண்,ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
சேகரிப்பு எதிர்வினை,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
சேர்க்கை,ಸೇರಿಸುವಿಕೆ
அடிட்ரான்,ಅಡಿಟ್ರಾನ್
தெரியும்*,ತಿಳಿಯಿರಿ*
முகவரி கணக்கீடு,ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ
முகவரி,ವಿಳಾಸ
முகவரி குறியாக்கம்,ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ
முகவரி வெளிப்பாடு,ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ
முகவரித்திறன்,ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ
முகவரிப் பட்டி,ವಿಳಾಸ ಪಟ್ಟಿ
முகவரி விளக்கு,ವಿಳಾಸ ಬೆಳಕು
முகவரி மாற்றம்,ವಿಳಾಸ ಬದಲಾವಣೆ
பதன்ஷ்,ಪತಾಂಶ
முகவரி பதிவு,ವಿಳಾಸ ರಿಜಿಸ್ಟರ್
முகவரி தேர்வு சுவிட்ச்,ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್
முகவரி வரிசையாக்க அட்டவணை,ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ
உரையாற்றுதல்,ಉದ್ದೇಶಿಸಿ
adresograph,ಅಡ್ರೆಸೊಗ್ರಾಫ್
முகவரி அமைப்பு,ವಿಳಾಸ ವ್ಯವಸ್ಥೆ
ஒட்டுதல்,ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
