Assamese,Gujarati
"শূন্য, চাইফাৰ","શૂન્ય, સાઇફર"
বৃত্ত*,વર્તુળ*
অভিসৰণ বৃত্ত,કન્વર્જન્સ વર્તુળ
বৰ্তনী মেট্ৰিক্স,સર્કિટ મેટ્રિક્સ
"বৃত্তাকাৰ, বৃত্তাকাৰ,","પરિપત્ર, પરિપત્ર"
বৃত্তৰ asymptoes,પરિપત્ર એસિમ્પ્ટોટ્સ
বৃত্তাকাৰ কণ্ডুলাইন,ગોળાકાર કોન્ડ્યુલાઇન
বৃত্তাকাৰ গতি,પરિપત્ર ગતિ
circumcentre,પરિઘ કેન્દ્ર
অৱসৰপ্ৰাপ্ত*,નિવૃત્ત*
"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা","પ્રદક્ષિણા કરવી, આસપાસ દોરવું"
অতীত,ભૂતકાળ
পৰিসীমাবদ্ধ,ઘેરાયેલું
বিশিষ্ট কৰ্পৰেট,પ્રખ્યાત કોર્પોરેટ
ক্লাসিক গতিশীলতা,ક્લાસિક ગતિશીલતા
ক্লাসিক অপ্টিমাইজেচন,ક્લાસિક ઓપ્ટિમાઇઝેશન
দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা,ક્રોનિક નાણાકીય સમસ્યા
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,શાસ્ત્રીય આંકડાકીય મિકેનિક્સ
ভুলৰ শ্ৰেণীবিভাজন,ભૂલોનું વર્ગીકરણ
শ্ৰেণীৰ ব্যৱধান,વર્ગ અંતરાલ
শ্ৰেণী ব্যৱধান একক,વર્ગ અંતરાલ એકમ
শ্ৰেণী সীমা,વર્ગ મર્યાદા
ঘড়ীৰ কাঁটাৰ দিশত,ઘડિયાળની દિશામાં
বন্ধ কৰা হৈছে,બંધ
"বন্ধ, বন্ধ","બંધ, બંધ"
বন্ধ স্তৰৰ আৱৰণ,બંધ સ્તર આવરણ
বন্ধ ঘনক,બંધ સમઘન
"বন্ধ বক্ৰ, বন্ধ বক্ৰ","બંધ વળાંક, બંધ વળાંક"
বন্ধ প্ৰদেশ,બંધ પ્રાંત
বন্ধ আকৃতি,બંધ આકાર
বন্ধ ব্যৱধান,બંધ અંતરાલ
"বন্ধ অঞ্চল, বন্ধ অঞ্চল","બંધ પ્રદેશ, બંધ પ્રદેશ"
বন্ধ চেট,બંધ સેટ
"বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা","બંધ પાનું, બંધ પાનું"
নিলমান,નેમેસિસ
pronator,pronator
উত্তল বিন্দু,બહિર્મુખ બિંદુ
বন্দী-গ্ৰহণ কৰা,કેપ્ટિવ-સ્વીકૃત
বন্দী ছেট,કેપ્ટિવ સેટ
ক্লাষ্টাৰ পইণ্ট,ક્લસ્ટર પોઇન્ટ
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,ક્લસ્ટર નમૂના
ক্লাষ্টাৰ এগ্ৰিগেট,ક્લસ્ટર એકંદર
সমাক্ষীয় বৃত্ত,કોક્સિયલ વર્તુળ
সমাক্ষীয় প্যাৰাবোলা,કોક્સિયલ પેરાબોલા
সমাক্ষীয় সমতল,કોક્સિયલ પ્લેન
সমাক্ষীয় ত্ৰিভুজ,કોક્સિયલ ત્રિકોણ
কব-ডাগলাছ ফাংচন,કોબ-ડગ્લાસ કાર્ય
"এনকোডিং, ক&#39;ডিং, সংকেত","એન્કોડિંગ, કોડિંગ, નોટેશન"
উপাদান সংকেত,સામગ્રી સંકેત
সহ-প্ৰদেশ,સહ-પ્રાંત
সহগ মেট্ৰিক্স,ગુણાંક મેટ્રિક્સ
সম্পৰ্ক সহগ,સહસંબંધ ગુણાંક
নিৰ্ণয় সহগ,નિર્ધારણ ગુણાંક
ইলাষ্টিক সহগ,સ્થિતિસ્થાપકતા ગુણાંક
প্ৰসাৰণ সহগ,પ્રસરણ ગુણાંક
ঘৰ্ষণ সহগ,ઘર્ષણ ગુણાંક
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,રેખાંશ વિસ્તરણનો ગુણાંક
ৰিগ্ৰেছন সহগ,રીગ્રેસન ગુણાંક
পৃষ্ঠীয় টানৰ সহগ,સપાટીના તાણનો ગુણાંક
ভ্যাৰিয়েন্স সহগ,વિચલનો ગુણાંક
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","સહ-પરિબળ, સહ-પરિબળ, સહ-પરિબળ"
মুদ্ৰা টছ,સિક્કો ટૉસ
নমুনা সংগ্ৰহ কৰা,નમૂના સંગ્રહ
collinear,સમરેખા
প্ৰান্তিককৰণ,ગોઠવણી
"স্তম্ভ, স্তম্ভ","કૉલમ, કૉલમ"
স্তম্ভৰ ৰূপ,સ્તંભત્વ
স্তম্ভৰ দৰে,સ્તંભાકાર
স্তম্ভৰ মেট্ৰিক্স,સ્તંભાકાર મેટ્રિક્સ
স্তম্ভ মেট্ৰিক্স,કૉલમ મેટ્રિક્સ
স্তম্ভৰ ক্ৰম,કૉલમ ક્રમ
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,સ્તંભાકાર અધિક્રમિક મેટ્રિક્સ
স্তম্ভ ভেক্টৰ,કૉલમ વેક્ટર
স্তম্ভ অনুসৰি,કૉલમ મુજબ
যৌথ সমীকৰণ,સંયુક્ત સમીકરણ
"সাধাৰণ কোণ, সাধাৰণ কোণ","સામાન્ય કોણ, સામાન્ય કોણ"
সাধাৰণ অক্ষ,સામાન્ય અક્ષ
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","સામાન્ય આધાર, સામાન્ય આધાર"
সাৰ্বজনীন,સાર્વત્રિક
সাধাৰণ পাৰ্থক্য,સામાન્ય તફાવત
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","સામાન્ય પરિબળ, સામાન્ય પરિબળ, સામાન્ય પરિબળ"
"সহজ লগাৰিদম, সৰল লগাৰিদম","સરળ લઘુગણક, સરળ લઘુગણક"
"সাধাৰণ বহুগুণ, সাধাৰণ","સામાન્ય બહુવિધ, સામાન્ય"
সাধাৰণ অনুপাত,સામાન્ય ગુણોત્તર
ছেদক দফা,આંતરછેદ કલમ
সাধাৰণ বাহু,સામાન્ય હાથ
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","સામાન્ય સ્પર્શક, સામાન્ય સ્પર્શક"
সাধাৰণ অৱস্থান,સામાન્ય સ્થિતિ
কমিউটেটিভ নিয়ম,પરિવર્તનીય નિયમ
পৰিৱৰ্তনশীল বৈশিষ্ট্য,વિનિમયાત્મક મિલકત
কমিউটেটিভ নিয়ম,પરિવર્તનીય નિયમ
যোগফলৰ বিনিময়মূলক নিয়ম,રકમનો વિનિમયાત્મક કાયદો
গুণনৰ বিনিময়মূলক নিয়ম,ગુણાકારનો વિનિમયાત્મક નિયમ
কমিউটেটিভ অপাৰেচন,વિનિમયાત્મક કામગીરી
কমিউটেটিভ গ্ৰুপ,પરિવર્તનીય જૂથ
মেট্ৰিক্সৰ কমিউটেটিভ,મેટ્રિસિસનું વિનિમયાત્મક
কম্পেক্ট চেট,કોમ્પેક્ટ સેટ
"তুলনামূলকতা, তুলনাযোগ্যতা","તુલનાત્મકતા, તુલનાત્મકતા"
মাধ্যমৰ তুলনা,માધ્યમની સરખામણી
শতাংশ তুলনা কৰা,ટકાવારીની સરખામણી
তুলনামূলক পৰীক্ষা,સરખામણી કસોટી
সুসংহত সমীকৰণ,સુસંગત સમીકરણ
প্ৰতিযোগিতামূলক খেল,સ્પર્ધાત્મક રમત
প্ৰতিযোগিতামূলক অৱস্থান,સ્પર્ધાત્મક સ્થિતિ
প্ৰতিযোগিতামূলক কৌশল,સ્પર્ધાત્મક વ્યૂહરચના
"দোভাষী, কম্পাইলাৰ","દુભાષિયા, કમ્પાઇલર"
পৰিপূৰক,પૂરક
পৰিপূৰক কোণ,પૂરક કોણ
পৰিপূৰক পৰিঘটনা,પૂરક ઘટના
পৰিপূৰক কাৰক,પૂરક પરિબળ
পৰিপূৰক ফলন,પૂરક કાર્ય
পৰিপূৰক আধা জনসংখ্যা,પૂરક અડધી વસ્તી
পৰিপূৰক ব্যৱধান,પૂરક અંતરાલ
পৰিপূৰক গোট,પૂરક સમૂહ
"পৰিপূৰকতা, পৰিপূৰকতা","પૂરક, પૂરક"
পৰিপূৰক গোট,પૂરક સમૂહ
নিখুঁত স্ক&#39;ৰ,સંપૂર્ણ સ્કોર
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,સંપૂર્ણ સહસંબંધ મેટ્રિક્સ
সম্পূৰ্ণ পৰিসৰৰ জনসংখ্যা,સંપૂર્ણ શ્રેણી વસ્તી
নিখুঁত স্বাভাৱিক অৰ্থগ&#39;নেল ছেট,સંપૂર્ણ સામાન્ય ઓર્થોગોનલ સેટ
নিখুঁত চতুৰ্ভুজ,સંપૂર્ણ ચતુષ્કોણ
নিখুঁত ভাগফল,સંપૂર્ણ ગુણાંક
সম্পূৰ্ণ ছেট,સંપૂર્ણ સેટ
সম্পূৰ্ণ সমাধান,સંપૂર્ણ ઉકેલ
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન
জটিল স্বাধীন চলক,જટિલ સ્વતંત્ર ચલ
জটিল সংযুক্ত,જટિલ જોડાણ
জটিল ডিফাৰেন্সিয়েল,જટિલ વિભેદક
জটিল ফলন,જટિલ કાર્ય
