Marathi,Punjabi
"1. बायनरी ट्रान्सफर ट्री, 2. बायनरी हस्तांतरण","1. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ ਟ੍ਰੀ, 2. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ"
बायनरी झाड,ਬਾਈਨਰੀ ਰੁੱਖ
"1. द्विध्रुवीय स्मृती, 2. द्विध्रुवीय स्मृती","1. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ, 2. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ"
"1. जन्म आणि मृत्यू मॉडेल, 2. जन्म मृत्यू मॉडेल","1. ਜਨਮ ਅਤੇ ਮੌਤ ਦਾ ਮਾਡਲ, 2. ਜਨਮ ਮੌਤ ਮਾਡਲ"
जन्म मृत्यू प्रक्रिया,ਜਨਮ ਮੌਤ ਦੀ ਪ੍ਰਕਿਰਿਆ
"1. ड्यूक, 2. बिट","1. ਡੁਏਕ, 2. ਬਿੱਟ"
थोडा दोष,ਬਿੱਟ ਨੁਕਸ
बिट नकाशा,ਬਿੱਟ ਨਕਸ਼ਾ
"1. बिट, 2. नकाशा, 3. पिक्सेल (BMP)","1. ਬਿੱਟ, 2. ਨਕਸ਼ਾ, 3. ਪਿਕਸਲ (BMP)"
"1. बिट मॅट्रिक्स, 2. बिट टेबल","1. ਬਿੱਟ ਮੈਟ੍ਰਿਕਸ, 2. ਬਿੱਟ ਟੇਬਲ"
बिट नमुना,ਬਿੱਟ ਪੈਟਰਨ
बिट स्थिती,ਬਿੱਟ ਸਥਿਤੀ
"1. बिट रेट, 2. बिट दर","1. ਬਿੱਟ ਰੇਟ, 2. ਬਿੱਟ ਰੇਟ"
डोळ्यावर पट्टी चाचणी,ਅੰਨ੍ਹੇਵਾਹ ਟੈਸਟ
चमकणे,ਚਮਕਣਾ
ब्लॉक,ਬਲਾਕ
"1. ब्लॉक कॅशे, 2. ब्लॉक कॅशे / भाग मेमरी","1. ਬਲਾਕ ਕੈਸ਼, 2. ਬਲਾਕ ਕੈਸ਼/ਚੰਕ ਮੈਮੋਰੀ"
ब्लॉक चौकशी,ਬਲਾਕ ਪੜਤਾਲ
खंड प्रत,ਵਾਲੀਅਮ ਕਾਪੀ
ब्लॉक आकृती,ਬਲਾਕ ਚਿੱਤਰ
"1. ब्लॉक केलेले नेटवर्क, 2. ब्लॉक केलेले नेटवर्क","1. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ, 2. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ"
बोर्ड,ਫੱਟੀ
पृष्ठ मेमरी,ਪੰਨਾ ਮੈਮੋਰੀ
बुलियन बीजगणित,ਬੂਲੀਅਨ ਅਲਜਬਰਾ
बुलियन संबंध,ਬੂਲੀਅਨ ਸਬੰਧ
बूट विभाजन,ਬੂਟ ਭਾਗ
बूट strapping,ਬੂਟ ਸਟ੍ਰੈਪਿੰਗ
1.बूटस्ट्रॅप लोडर,1. ਬੂਟਸਟਰੈਪ ਲੋਡਰ
"1.ब्रिज, 2.ब्रिज","1.ਬ੍ਰਿਜ, 2.ਬ੍ਰਿਜ"
ब्रॉडबँड नेटवर्क,ਬਰਾਡਬੈਂਡ ਨੈੱਟਵਰਕ
प्रसारण,ਪ੍ਰਸਾਰਣ
रेडिओ प्रसारित करा,ਪ੍ਰਸਾਰਣ ਰੇਡੀਓ
(नेट) भिन्नता,(ਨੈੱਟ) ਪਰਿਵਰਤਨ
(net) vicar,(ਜਾਲ) ਵਿਕਾਰ
बी-ट्रू,ਬੀ-ਟ੍ਰੂ
"1.बबल मेमरी, 2.बबल मेमरी","1.ਬਬਲ ਮੈਮੋਰੀ, 2.ਬਬਲ ਮੈਮੋਰੀ"
बबल क्रमवारी,ਬੁਲਬੁਲਾ ਲੜੀਬੱਧ
"१ बादली, २ बादली","1. ਬਾਲਟੀ, 2. ਬਾਲਟੀ"
"1.बंधुत्व व्यवस्था, 2.मोठी व्यवस्था","1.ਭਾਈਚਾਰਾ ਸਿਸਟਮ, 2.ਵੱਡਾ ਸਿਸਟਮ"
प्रभावी बजेट नियंत्रण,ਬਜਟ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਨਿਯੰਤਰਣ
बफर,ਬਫਰ
उणीव,ਕਮੀ
पुरेसा,ਕਾਫ਼ੀ
"1. अष्ट व्यंक, 2. बिट (आठ बिट)","1. ਅਸ਼ਟ ਵਿਅੰਕ, 2. ਬਿੱਟ (ਅੱਠ ਬਿੱਟ)"
बाइट कोड,ਬਾਈਟ ਕੋਡ
सी (संगणक भाषा),ਸੀ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)
"१.सी प्लस प्लस, २.सी++ (संगणक भाषा)","1.C ਪਲੱਸ ਪਲੱਸ, 2.C++ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)"
"1.रोख, 2. जलद","1. ਨਕਦੀ, 2. ਤੇਜ਼"
"1.कॅशे बफर, 2.मेमरी बफर","1.ਕੈਸ਼ ਬਫਰ, 2.ਮੈਮੋਰੀ ਬਫਰ"
"1.कॅशे मेमरी, 2.कॅशे मेमरी, 3.फास्ट मेमरी","1.ਕੈਸ਼ ਮੈਮੋਰੀ, 2.ਕੈਸ਼ ਮੈਮੋਰੀ, 3.ਫਾਸਟ ਮੈਮੋਰੀ"
गणना,ਗਣਨਾ
"1.कॅल्क्युलेटर, 2.कॅल्क्युलेटर","1. ਕੈਲਕੁਲੇਟਰ, 2. ਕੈਲਕੁਲੇਟਰ"
"1.कॅल्क्युलेटर चिप,2. कॅल्क्युलेटर चिप","1. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ, 2. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ"
आवाहन करा,ਬੁਲਾਓ
नाव कॉल,ਨਾਮ ਕਾਲ
संदर्भ कॉल,ਹਵਾਲਾ ਕਾਲ
सन्मान कॉल,ਸਨਮਾਨ ਕਾਲ
व्हेरिएबल कॉल,ਵੇਰੀਏਬਲ ਕਾਲ
आवाहन गेट,ਸੱਦਾ ਗੇਟ
"1. रद्द करा, 2. रद्द करा","1. ਰੱਦ ਕਰੋ, 2. ਰੱਦ ਕਰੋ"
रद्द करण्याचे बटण,ਰੱਦ ਕਰਨ ਦਾ ਬਟਨ
"1. विहित, 2. विहित","1. ਨਿਰਧਾਰਤ, 2. ਕੈਨੋਨੀਕਲ"
प्रामाणिक फॉर्म,ਕੈਨੋਨੀਕਲ ਰੂਪ
क्षमता,ਯੋਗਤਾ
क्षमता यादी,ਸਮਰੱਥਾ ਸੂਚੀ
"1. क्षमता, 2. धारण","1. ਸਮਰੱਥਾ, 2. ਹੋਲਡ"
कॅप्स लॉक की,ਕੈਪਸ ਲਾਕ ਕੁੰਜੀ
"1.कार्ड, 2. पत्रक","1.ਕਾਰਡ, 2. ਸ਼ੀਟ"
कार्ड रीडर,ਕਾਰਡ ਰੀਡਰ
प्रमुखता,ਪ੍ਰਮੁੱਖਤਾ
वाहक,ਕੈਰੀਅਰ
वाहक बँड,ਕੈਰੀਅਰ ਬੈਂਡ
वाहक लोड,ਕੈਰੀਅਰ ਲੋਡ
वाहक सिग्नल,ਕੈਰੀਅਰ ਸਿਗਨਲ
वाहक लहर,ਕੈਰੀਅਰ ਲਹਿਰ
साध्य केले,ਪ੍ਰਾਪਤ ਕੀਤਾ
स्कोअर मिळवला,ਸਕੋਰ ਪ੍ਰਾਪਤ ਕੀਤਾ
ध्वज प्राप्त केला,ਝੰਡਾ ਪ੍ਰਾਪਤ ਕੀਤਾ
"1.काडतूस डिस्क, 2.काडतूस डिस्क","1.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ, 2.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ"
"1. धबधबा, 2. धबधबा","1. ਕੈਸਕੇਡ, 2. ਕੈਸਕੇਡ"
केस,ਕੇਸ
कॅथोड-रे-ट्यूब (सीआरटी),ਕੈਥੋਡ-ਰੇ-ਟਿਊਬ (ਸੀਆਰਟੀ)
कॅथोड रे ट्यूब (सीआरटी) कॅथोड रे ट्यूब,ਕੈਥੋਡ ਰੇ ਟਿਊਬ (CRT) ਕੈਥੋਡ ਰੇ ਟਿਊਬ
सीडी रोम डिस्क ड्राइव्ह,ਸੀਡੀ ਰੋਮ ਡਿਸਕ ਡਰਾਈਵ
सेल,ਸੈੱਲ
सेल अॅनिमेशन,ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ
भ्रमणध्वनी,ਸੈਲੂਲਰ ਫ਼ੋਨ
"1. केंद्रीय स्मृती, 2. केंद्रीय स्मृती","1. ਕੇਂਦਰੀ ਮੈਮੋਰੀ, 2. ਕੇਂਦਰੀ ਮੈਮੋਰੀ"
सेंट्रल प्रोसेसिंग युनिट (CPU),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
केंद्रीकृत प्रणाली,ਕੇਂਦਰੀ ਸਿਸਟਮ
प्रमाणित टेप,ਪ੍ਰਮਾਣਿਤ ਟੇਪ
साखळी,ਚੇਨ
"1.मालिका डेटा, 2.मालिका सामग्री","1. ਸੀਰੀਜ਼ ਡਾਟਾ, 2. ਸੀਰੀਜ਼ ਸਮੱਗਰੀ"
साखळी दुवा,ਚੇਨ ਲਿੰਕ
चेनिंग,ਚੇਨਿੰਗ
"1.चॅनेल, 2.चॅनेल","1.ਚੈਨਲ, 2.ਚੈਨਲ"
"1.चॅनेल व्यस्त टोन, 2.चॅनेल व्यस्त टोन","1.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ, 2.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ"
"1.चॅनेल क्षमता, 2.चॅनेल क्षमता","1.ਚੈਨਲ ਸਮਰੱਥਾ, 2.ਚੈਨਲ ਸਮਰੱਥਾ"
"1.चॅनेल कंट्रोलर, 2.चॅनेल कंट्रोलर","1.ਚੈਨਲ ਕੰਟਰੋਲਰ, 2.ਚੈਨਲ ਕੰਟਰੋਲਰ"
"1. चॅनल एरर, 2.चॅनल एरर","1.ਚੈਨਲ ਗਲਤੀ, 2.ਚੈਨਲ ਗਲਤੀ"
"1.चॅनेल प्रोग्राम, 2.चॅनेल प्रोग्राम","1.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ, 2.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ"
"1.चॅनेल विश्वसनीयता, 2.चॅनेल विश्वसनीयता","1.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ, 2.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ"
"1.चॅनेल सेट, 2.चॅनेल सेट","1.ਚੈਨਲ ਸੈੱਟ, 2.ਚੈਨਲ ਸੈੱਟ"
प्रतीक,ਪ੍ਰਤੀਕ
"1. कॅरेक्टर कोड, 2. वर्ण कोड","1. ਅੱਖਰ ਕੋਡ, 2. ਅੱਖਰ ਕੋਡ"
वर्ण की,ਅੱਖਰ ਕੁੰਜੀ
वर्ण वाचक,ਅੱਖਰ ਪਾਠਕ
"1. प्रतीक आकार, 2. प्रतीक आकार","1. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ, 2. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ"
सचित्र,ਚਿੱਤਰਕਾਰੀ
"1.चेसिस, 2.चेसिस","1.ਚੈਸਿਸ, 2.ਚੈਸਿਸ"
बिट तपासा,ਚੈੱਕ ਬਿੱਟ
चेक पॉइंट्स,ਚੈੱਕ ਪੁਆਇੰਟ
बेरीज तपासा,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
शब्द तपासा,ਚੈੱਕ ਸ਼ਬਦ
चिप,ਚਿੱਪ
चिप संच,ਚਿੱਪ ਸੈੱਟ
"1.निवडा, 2.निवडा","1. ਚੁਣੋ, 2. ਚੁਣੋ"
वर्णक्रमानुसार,ਵਰਣਮਾਲਾ ਅਨੁਸਾਰ
"1.सफर, 2. शून्य, 3. नाविक","1.ਸਫਰ, 2. ਜ਼ੀਰੋ, 3. ਸਮੁੰਦਰੀ ਜਹਾਜ਼"
सर्किट,ਸਰਕਟ
मंडळ यादी,ਚੱਕਰ ਸੂਚੀ
सेरेस,ਸੇਰੇਸ
उल्लेख,ਜ਼ਿਕਰ
"1.श्रेणी, 2.श्रेणी","1.ਸ਼੍ਰੇਣੀ, 2.ਸ਼੍ਰੇਣੀ"
वर्ग व्हेरिएबल,ਕਲਾਸ ਵੇਰੀਏਬਲ
वर्गीकरण,ਵਰਗੀਕਰਨ
सफाई,ਸਫ਼ਾਈ
साफ केलेले क्षेत्र,ਸਾਫ਼ ਕੀਤਾ ਖੇਤਰ
"1. सिस्टम साफ करा, 2. चॅनेल साफ करा","1. ਸਿਸਟਮ ਸਾਫ਼ ਕਰੋ, 2. ਚੈਨਲ ਸਾਫ਼ ਕਰੋ"
दाबा,ਪ੍ਰੈਸ
"1. ग्राहक, 2. ग्राहक","1. ਗਾਹਕ, 2. ਗਾਹਕ"
"1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर","1. ਕਲਾਇੰਟ ਸਰਵਰ, 2. ਕਲਾਇੰਟ ਸਰਵਰ"
ग्राहक स्टब,ਗਾਹਕ ਸਟੱਬ
कातरणे,ਕਟਾਈ
कातरणे कला लायब्ररी,ਸ਼ੀਅਰਿੰਗ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ
क्लिप बोर्ड,ਕਲਿੱਪ ਬੋਰਡ
क्लिपर,ਕਲਿੱਪਰ
क्लिपर चिप,ਕਲਿਪਰ ਚਿੱਪ
दुफळी,ਧੜੇ
"1.वॉच, 2. कॅलड","1. ਵਾਚ, 2. ਕੈਲਾਡ"
घड्याळ चक्र,ਘੜੀ ਚੱਕਰ
घड्याळ वारंवारता,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
कलाड हार्डवेअर,ਕਲਾਡ ਹਾਰਡਵੇਅਰ
कलाड स्पंद,ਕਲਾਡ ਸਪੈਂਡ
घड्याळाचा वेग,ਘੜੀ ਦੀ ਗਤੀ
वेळ सिंक्रोनाइझेशन,ਸਮਾਂ ਸਮਕਾਲੀਕਰਨ
घड्याळाची टिक,ਘੜੀ ਦੀ ਟਿੱਕ
क्लोन,ਕਲੋਨ
बंद,ਬੰਦ
क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही),ਬੰਦ ਸਰਕਟ ਟੀ.ਵੀ (ਸੀ.ਸੀ.ਟੀ.ਵੀ.)
वर्णन,ਵਰਣਨ
"1.क्लाउड संगणन, 2.क्लाउड संगणन","1. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ, 2. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ"
घड,ਝੁੰਡ
"1.कव्हर केलेले कार्ड, 2. लेपित पत्रक","1. ਕਵਰਡ ਕਾਰਡ, 2. ਕੋਟੇਡ ਸ਼ੀਟ"
लेपित कागद,ਕੋਟੇਡ ਕਾਗਜ਼
समाक्षीय,coaxial
समाक्षीय केबल,coaxial ਕੇਬਲ
कोडासिल,ਕੋਡਾਸਿਲ
"1.कोड, 2.कोड","1. ਕੋਡ, 2. ਕੋਡ"
"1. कोड जनरेटर, 2. कोड जनरेटर","1. ਕੋਡ ਜਨਰੇਟਰ, 2. ਕੋਡ ਜਨਰੇਟਰ"
कोड पृष्ठ,ਕੋਡ ਪੰਨਾ
"1.कोड शब्द, 2.कोड शब्द","1. ਕੋਡ ਸ਼ਬਦ, 2. ਕੋਡ ਸ਼ਬਦ"
"1.कोडर, 2.कोडर","1.ਕੋਡਰ, 2.ਕੋਡਰ"
"1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी","1. ਏਨਕੋਡਿੰਗ ਟੈਸਟ, 2. ਕੋਡਿੰਗ ਟੈਸਟ"
एन्कोडिंग फॉर्म,ਏਨਕੋਡਿੰਗ ਫਾਰਮ
"1. एन्कोडिंग शीट, 2. कोडिंग शीट","1. ਏਨਕੋਡਿੰਗ ਸ਼ੀਟ, 2. ਕੋਡਿੰਗ ਸ਼ੀਟ"
गुणांक,ਗੁਣਾਂਕ
एकसंधता,ਤਾਲਮੇਲ
"1.कोल्ड बूट, 2.कोल्ड स्टार्ट","1.ਕੋਲਡ ਬੂਟ, 2.ਕੋਲਡ ਸਟਾਰਟ"
थंड सुरुवात,ਠੰਡੀ ਸ਼ੁਰੂਆਤ
मदत,ਮਦਦ ਕਰੋ
कोसळणे,ਢਹਿ
"1.समावेश, 2.कॉन्केटनेट","1.ਇਨਕਾਰਪੋਰੇਸ਼ਨ, 2.ਕੰਕਟੇਨੇਟ"
"1.अनुक्रमित टेप,2. कॉलेट टेप","1. ਇੰਡੈਕਸਡ ਟੇਪ, 2. callet ਟੇਪ"
टक्कर,ਟੱਕਰ
कोलन,ਕੋਲਨ
"1.वर्ण, 2.रंग","1.ਅੱਖਰ, 2.ਰੰਗ"
रंग संपृक्तता,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
रंग टेबल,ਰੰਗ ਸਾਰਣੀ
स्तंभ,ਥੰਮ੍ਹ
संयोजन,ਸੁਮੇਲ
संमिश्र बॉक्स,ਮਿਸ਼ਰਿਤ ਬਾਕਸ
"1.command, 2.command","1.command, 2.command"
कमांड बटण,ਕਮਾਂਡ ਬਟਨ
आदेश यादी,ਹੁਕਮ ਸੂਚੀ
टिप्पणी,ਟਿੱਪਣੀ
"1. वचनबद्धता, 2. वचनबद्धता","1. ਵਚਨਬੱਧਤਾ, 2. ਵਚਨਬੱਧਤਾ"
गोष्ट,ਗੱਲ
कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL),ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (COBOL)
सामान्य त्रुटी,ਆਮ ਗਲਤੀ
सामान्य भाषा,ਆਮ ਭਾਸ਼ਾ
"1.सामान्य नाव, 2. सामान्य दिनचर्या","1. ਆਮ ਨਾਮ, 2. ਆਮ ਰੁਟੀਨ"
कम्युनिकेशन्स,ਸੰਚਾਰ
संप्रेषण लाइन,ਸੰਚਾਰ ਲਾਈਨ
संप्रेषण मोड,ਸੰਚਾਰ ਮੋਡ
"1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क","1. ਸੰਚਾਰ ਨੈੱਟਵਰਕ, 2. ਸੰਚਾਰ ਨੈੱਟਵਰਕ"
संप्रेषण पॅरामीटर,ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ
संप्रेषण प्रणाली,ਸੰਚਾਰ ਸਿਸਟਮ
कॉम्पॅक्शन,ਸੰਕੁਚਿਤ
कंप्रेसर,ਕੰਪ੍ਰੈਸਰ
कॉम्प्रेशन ट्रान्समिशन,ਸੰਕੁਚਨ ਸੰਚਾਰ
कंपनी नेटवर्क,ਕੰਪਨੀ ਨੈੱਟਵਰਕ
तुलना चाचणी,ਤੁਲਨਾ ਟੈਸਟ
"1. सुसंगतता, 2. सुसंगतता","1. ਇਕਸਾਰਤਾ, 2. ਅਨੁਕੂਲਤਾ"
सुसंगत,ਅਨੁਕੂਲ
संकलन,ਸੰਕਲਨ
संकलन आणि अंमलबजावणी,ਸੰਕਲਨ ਅਤੇ ਐਗਜ਼ੀਕਿਊਸ਼ਨ
"1.कंपाइलर, 2.प्रोग्राम ट्रान्सफर","1.ਕੰਪਾਈਲਰ, 2.ਪ੍ਰੋਗਰਾਮ ਟ੍ਰਾਂਸਫਰਰ"
कंपाइलर भाषा,ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ
पुरवणी,ਪੂਰਕ
दहाचे पूरक,ਦਸ ਦਾ ਪੂਰਕ
पुरवणी,ਪੂਰਕ
"1. पूर्णपणे अधिग्रहित, 2. पूर्णपणे अधिग्रहित","1. ਪੂਰੀ ਤਰ੍ਹਾਂ ਗ੍ਰਹਿਣ ਕੀਤਾ, 2. ਪੂਰੀ ਤਰ੍ਹਾਂ ਹਾਸਲ ਕੀਤਾ"
संमिश्र,ਮਿਸ਼ਰਿਤ
जटिल संख्या,ਕੰਪਲੈਕਸ ਨੰਬਰ
घटक,ਸੰਵਿਧਾਨਕ
com,com
संयुक्त,ਸੰਯੁਕਤ
संयोजन,ਸੁਮੇਲ
"1.गणनायोग्य, 2.गणनायोग्य","1.ਕੰਪਿਊਟੇਬਲ, 2.ਕੰਪਿਊਟੇਬਲ"
संगणक,ਕੰਪਿਊਟਰ
संगणक केंद्र,ਕੰਪਿਊਟਰ ਸੈਂਟਰ
संगणक तज्ञ,ਕੰਪਿਊਟਰ ਮਾਹਰ
संगणक ग्राफिक्स,ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ
संगणक सूचना,ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ
"1.संगणकीय भाषा, 2.संगणकीय भाषा","1.ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ, 2.ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ"
"1.संगणक नेटवर्क, 2.संगणक नेटवर्क","1. ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ, 2. ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ"
संगणक शास्त्र,ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ
संगणक सुरक्षा,ਕੰਪਿਊਟਰ ਸੁਰੱਖਿਆ
संगणक सिम्युलेशन,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ
संगणक तज्ञ,ਕੰਪਿਊਟਰ ਮਾਹਰ
संगणकीकरण,ਕੰਪਿਊਟਰੀਕਰਨ
संगणकतज्ज्ञ,ਕੰਪਿਊਟਰਿਸਟ
संगणकीकरण,ਕੰਪਿਊਟਰੀਕਰਨ
"1.गणना, 2. गणना","1.ਗਣਨਾ, 2. ਗਣਨਾ"
संकल्पना,ਸੰਕਲਪ
"1.सममिती, 2.सुसंगतता, 3.एकरूपता","1. ਸਮਰੂਪਤਾ, 2. ਇਕਸਾਰਤਾ, 3. ਇਕਸਾਰਤਾ"
"समवर्ती, एकसारखे","ਸਮਕਾਲੀ, ਸਮਾਨ"
प्रतिबंध व्हेरिएबल,ਪਾਬੰਦੀ ਵੇਰੀਏਬਲ
प्रतिबंधित ऑपरेटर,ਪ੍ਰਤਿਬੰਧਿਤ ਓਪਰੇਟਰ
प्रतिबंधित विधान,ਪ੍ਰਤੀਬੰਧਿਤ ਬਿਆਨ
चालक,ਡਰਾਈਵਰ
"1.दूरची परिषद, 2.परिषद","1. ਦੂਰ ਦੀ ਕਾਨਫਰੰਸ, 2. ਕਾਨਫਰੰਸ"
गोपनीयता,ਗੋਪਨੀਯਤਾ
"1.कॉन्फिगरेशन, 2.कॉन्फिगरेशन","1. ਸੰਰਚਨਾ, 2. ਸੰਰਚਨਾ"
गर्दी,ਭੀੜ
संयोजन,ਸੁਮੇਲ
कनेक्शन गती,ਕੁਨੈਕਸ਼ਨ ਦੀ ਗਤੀ
कनेक्शन,ਕੁਨੈਕਸ਼ਨ
कनेक्शनहीन संप्रेषण,ਕੁਨੈਕਸ਼ਨ ਰਹਿਤ ਸੰਚਾਰ
