Odiya,Assamese
"ସୀମାବଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ, ସୀମାବଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ, ସୀମାବଦ୍ଧ ଟେବୁଲ୍,","সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ টেবুল"
"ସୀମାବଦ୍ଧ ଅଞ୍ଚଳ ସୀମାବଦ୍ଧ ଅଞ୍ଚଳ,",সীমাবদ্ধ ভূখণ্ড সীমাবদ্ধ ভূখণ্ড
"ସୀମାବଦ୍ଧ ସେଟ୍ ସୀମାବଦ୍ଧ ସେଟ୍,",সীমাবদ্ধ ছেট সীমাবদ্ধ গোট
ବ୍ରାଉନି ଗତି |,ব্ৰাউনি গতি
ଗଣନା କରିବାକୁ,গণনা কৰা
ଗଣନା,গণনা কৰা
"କାଲକୁଲେଟର, କାଲକୁଲେଟର","কেলকুলেটৰ, কেলকুলেটৰ"
ଗଣନା *,গণনা*
ଗଣନା କାର୍ଯ୍ୟ ପଦ୍ଧତି |,গণনামূলক ক্ৰিয়া পদ্ধতি
"କାଲକୁଲେଟର, କାଲକୁଲେଟର","কেলকুলেটৰ, কেলকুলেটৰ"
"କାଲକୁଲସ୍, କାଲ୍କୁଲସ୍","কেলকুলাছ, কেলকুলাছ"
ଭିନ୍ନତା ଗଣନା,ভ্যাৰিয়েন্স কেলকুলাছ
କ୍ୟାଲୋରୀ,কেলৰি
ପ୍ରତ୍ୟାହାର ନିୟମ |,বাতিল নিয়ম
କାନୋନିକାଲ୍ ସମୀକରଣ |,কেননিক সমীকৰণ
କାନୋନିକାଲ୍ ଫର୍ମ |,কেননিক ৰূপ
"କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, କେ କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |","কেননিক মেট্ৰিক্স, কে কেননিক মেট্ৰিক্স"
କ୍ୟାଣ୍ଟର ସେଟ୍ |,কেন্টৰ ছেট
କ୍ୟାଣ୍ଟର ତ୍ରିକୋଣୀୟ ସେଟ୍ |,cantor ত্ৰিকোণীয় ছেট
ବାଧାପ୍ରାପ୍ତ ପରିବହନ ସମସ୍ୟା |,বাধ্যতামূলক পৰিবহণ সমস্যা
ଦକ୍ଷତା,সক্ষমতা
କ୍ୟାପିଲାରୀ ଫୋର୍ସ |,কেপিলাৰী বল
"ଗଣନା ସଂଖ୍ୟା, କାର୍ଡିନାଲ୍ ସଂଖ୍ୟା |","গণনা সংখ্যা, কাৰ্ডিনেল সংখ্যা"
କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |,কাৰ্টেচিয়ান অক্ষ
କାର୍ଟେସିଆନ୍ ସଂଯୋଜନା |,কাৰ্টেছিয়ান স্থানাংক
କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |,কাৰ্টেছিয়ান উৎপাদন
ସେଟ୍ ର କାର୍ଟେସିଆନ୍ ଗୁଣନ |,সমষ্টিৰ কাৰ্টেছিয়ান গুণন
"କେସ୍ ଷ୍ଟଡି, କେସ୍ ଷ୍ଟଡି |","কেছ ষ্টডি, কেছ ষ্টডি"
ବିପର୍ଯ୍ୟସ୍ତ ବକ୍ତବ୍ୟ |,দুৰ্যোগপূৰ্ণ ভাষণ
କ୍ୟାଟିନାରୀ,catinary
କାଚି ବଣ୍ଟନ |,কাউচি বিতৰণ
କ ush ଶୀଙ୍କ ସୂତ୍ର |,কৌশীৰ সূত্ৰ
କ ush ଶୀ-ଗୁରୁସା-ଥିଓରେମ୍ |,কৌশী-গুৰ্ষ-উপাপাদ্য
କ ush ସି-ରିମାନ୍-ବ୍ୟାନ୍ |,কৌছি-ৰাইমান-বান
କାଚି କ୍ରମ |,ক&#39;চি ক্ৰম
kaushi ଅବିଚ୍ଛେଦ୍ୟ |,কৌশি অবিচ্ছেদ্য
କ ush ଶୀ ମୁଖ୍ୟ ମୂଲ୍ୟ |,কৌশী মূল-মূল্য
କାଚି ରିମାଇଣ୍ଡର୍ ଥିଓରେମ୍ |,ক’চি ৰেমেইণ্ডাৰ উপপাদ্য
କାଲ୍-ହାମିଲଟନ୍-ଥିଓରେମ୍ |,কেলে-হেমিল্টন-উপাপাদ্য
ସ୍ୱର୍ଗୀୟ ଶରୀର |,আকাশী দেহ
ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାପ |,জ্যোতিৰ্বিজ্ঞানৰ জোখ-মাখ
ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ,আকাশী যান্ত্ৰিকতা
ସ୍ୱର୍ଗୀୟ ଶରୀର |,আকাশী দেহ
କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |,কোষ কম্পাঙ্ক
"ଜନଗଣନା, ଜନଗଣନା","লোকপিয়ল, লোকপিয়ল"
ଶତକଡା,শতাংশ
ସେଣ୍ଟିମିଟର |,চেন্টিমিটাৰ
ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |,চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি
"କେନ୍ଦ୍ରୀୟ, ଏକାଗ୍ର","কেন্দ্ৰীয়, সমকেন্দ্ৰিক"
କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ,কেন্দ্ৰীয় অক্ষ
କେନ୍ଦ୍ରୀୟ ବ୍ୟବଧାନ |,কেন্দ্ৰীয় ব্যৱধান
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ
କେନ୍ଦ୍ରୀୟ ଭିନ୍ନକ୍ଷମ ସାରଣୀ |,কেন্দ্ৰীয় অৱভেদ্য টেবুল
କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |,কেন্দ্ৰীয় সীমা উপপাদ্য
କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |,কেন্দ্ৰীয় মুহূৰ্ত
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |,কেন্দ্ৰীয় সম্পদ একক
କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |,কেন্দ্ৰীয় প্ৰবৃত্তি
କେନ୍ଦ୍ର *,কেন্দ্ৰ*
ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |,মাধ্যাকৰ্ষণ কেন্দ্ৰ
ଗୋଷ୍ଠୀ କେନ୍ଦ୍ର,গ্ৰুপ চেণ্টাৰ
ଜନ କେନ୍ଦ୍ର,ভৰ কেন্দ্ৰ
ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |,প্ৰতিসমতাৰ কেন্দ্ৰ
ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |,কেন্দ্ৰপৃথক বল
ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |,কেন্দ্ৰিক বল
"ସେଣ୍ଟ୍ରିପେଟାଲ୍ ମେରିଡିଆନ୍,",কেন্দ্ৰিক মেৰিডিয়ান
ନିଶ୍ଚିତତା,নিশ্চয়তা
cgs ପଦ୍ଧତି |,cgs পদ্ধতি
cgs ଏକକ,cgs ইউনিট
ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |,পাৰ্থক্যৰ শৃংখল নিয়ম
ସୁଯୋଗ ଦ୍ୱାରା,কেনেবাকৈ
ଅନିୟମିତ ପଦକ୍ଷେପ |,random move
ଅକ୍ଷ ଶିଫ୍ଟ |,অক্ষৰ স্থানান্তৰ
"ଆଧାର ପରିବର୍ତ୍ତନ ପାୟାଦର-ପରିବର୍ତ୍ତନ,",ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন
ଅନୁମତି,ক্ৰমবিন্যাস
ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା,বৈশিষ্ট্য সহগ
ଚରିତ୍ର ନିର୍ଣ୍ଣୟକାରୀ |,বৈশিষ্ট্য নিৰ্ণায়ক
ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ,বৈশিষ্ট্যপূৰ্ণ সমীকৰণ
"ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ, ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ |","বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য"
ଲୋଗାରିଦମର ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,লগাৰিদমৰ পূৰ্ণসংখ্যা
"ଚରିତ୍ରିକ ବହୁଭୂତ,",বৈশিষ্ট্যপূৰ্ণ বহুপদ
ଚରିତ୍ରିକ ମୂଲ୍ୟ,বৈশিষ্ট্যপূৰ্ণ মূল্য
ଚରିତ୍ର ଭେକ୍ଟର୍ |,বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ
ବର୍ଣ୍ଣ ସମ୍ପ୍ରଦାୟ,চৰিত্ৰ সম্প্ৰদায়
"ଚାର୍ଟ, ଚାର୍ଟ,","লেখচিত্ৰ, লেখচিত্ৰ"
ଚି-ବର୍ଗ ବଣ୍ଟନ |,কাই-স্কেয়াৰ বিতৰণ
ଚି-ବର୍ଗ ସୂତ୍ର |,কাই-বৰ্গ সূত্ৰ
ଚି-ବର୍ଗ ପରୀକ୍ଷା |,কাই-স্কেয়াৰ পৰীক্ষা
ଧ୍ୱନି *,কৰ্ড*
କୋର୍ଡ୍ ବିଭାଜନ ପଦ୍ଧତି |,কৰ্ড বিভাজন পদ্ধতি
ଲିଖିତ ବାର୍ତ୍ତା |,লিখিত বাৰ্তা
"ଶୂନ, ସାଇଫର୍","শূন্য, চাইফাৰ"
ବୃତ୍ତ *,বৃত্ত*
ସମ୍ମିଶ୍ରଣ ବୃତ୍ତ |,অভিসৰণ বৃত্ত
ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,বৰ্তনী মেট্ৰিক্স
"ବୃତ୍ତାକାର, ବୃତ୍ତାକାର,","বৃত্তাকাৰ, বৃত্তাকাৰ"
ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |,বৃত্তৰ asymptoes
ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |,বৃত্তাকাৰ কণ্ডুলাইন
ବୃତ୍ତାକାର ଗତି |,বৃত্তাকাৰ গতি
ସୁନ୍ନତ,circumcentre
ଅବସର ପ୍ରାପ୍ତ*,অৱসৰপ্ৰাপ্ত*
ବୁଲିବା ପାଇଁ |,"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা"
ଅତୀତ,অতীত
ସର୍କୁକ୍ରାଇଡ୍ |,পৰিসীমাবদ্ধ
ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |,বিশিষ্ট কৰ্পৰেট
କ୍ଲାସିକ୍ ଗତିଶୀଳତା |,ক্লাসিক গতিশীলতা
କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |,ক্লাসিক অপ্টিমাইজেচন
କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |,দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা
ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ,ভুলৰ শ্ৰেণীবিভাজন
ଶ୍ରେଣୀ ବ୍ୟବଧାନ,শ্ৰেণীৰ ব্যৱধান
ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |,শ্ৰেণী ব্যৱধান একক
ଶ୍ରେଣୀ ସୀମା,শ্ৰেণী সীমা
ଘଣ୍ଟା ବୁଲାଇ |,ঘড়ীৰ কাঁটাৰ দিশত
ବନ୍ଦ |,বন্ধ কৰা হৈছে
"ବନ୍ଦ, ବନ୍ଦ","বন্ধ, বন্ধ"
ବନ୍ଦ ସ୍ତର ଆବରଣ |,বন্ধ স্তৰৰ আৱৰণ
ବନ୍ଦ କ୍ୟୁବ୍ |,বন্ধ ঘনক
"ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର","বন্ধ বক্ৰ, বন্ধ বক্ৰ"
ବନ୍ଦ ପ୍ରଦେଶ |,বন্ধ প্ৰদেশ
ବନ୍ଦ ଆକୃତି |,বন্ধ আকৃতি
ବନ୍ଦ ବ୍ୟବଧାନ |,বন্ধ ব্যৱধান
"ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |","বন্ধ অঞ্চল, বন্ধ অঞ্চল"
ବନ୍ଦ ସେଟ୍ |,বন্ধ চেট
"ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |","বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা"
ନେମେସିସ୍,নিলমান
pronator,pronator
ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |,উত্তল বিন্দু
ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |,বন্দী-গ্ৰহণ কৰা
ବନ୍ଦୀ ସେଟ୍ |,বন্দী ছেট
କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |,ক্লাষ্টাৰ পইণ্ট
କ୍ଲଷ୍ଟର ନମୁନା,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |,ক্লাষ্টাৰ এগ্ৰিগেট
ସମବାୟ ବୃତ୍ତ |,সমাক্ষীয় বৃত্ত
ସମବାୟ ପାରାବୋଲା |,সমাক্ষীয় প্যাৰাবোলা
ସମବାୟ ସମତଳ |,সমাক্ষীয় সমতল
ସମବାୟ ତ୍ରିରଙ୍ଗା |,সমাক্ষীয় ত্ৰিভুজ
କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |,কব-ডাগলাছ ফাংচন
"ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |","এনকোডিং, ক&#39;ডিং, সংকেত"
ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |,উপাদান সংকেত
ସହ-ପ୍ରଦେଶ,সহ-প্ৰদেশ
କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,সহগ মেট্ৰিক্স
ସଂଶୋଧନ ଗୁଣବତ୍ତା,সম্পৰ্ক সহগ
ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା,নিৰ্ণয় সহগ
ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,ইলাষ্টিক সহগ
ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,প্ৰসাৰণ সহগ
ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,ঘৰ্ষণ সহগ
ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |,দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ
ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ৰিগ্ৰেছন সহগ
ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |,পৃষ্ঠীয় টানৰ সহগ
ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |,ভ্যাৰিয়েন্স সহগ
"ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |","সহ-কাৰক, সহ-কাৰক, সহ-কাৰক"
ମୁଦ୍ରା ଟସ୍,মুদ্ৰা টছ
ନମୁନା ସଂଗ୍ରହ,নমুনা সংগ্ৰহ কৰা
collinear,collinear
ଶ୍ରେଣୀବଦ୍ଧତା |,প্ৰান্তিককৰণ
"ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ","স্তম্ভ, স্তম্ভ"
ସ୍ତମ୍ଭ,স্তম্ভৰ ৰূপ
ସ୍ତମ୍ଭ,স্তম্ভৰ দৰে
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,স্তম্ভৰ মেট্ৰিক্স
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,স্তম্ভ মেট্ৰিক্স
ସ୍ତମ୍ଭ କ୍ରମ |,স্তম্ভৰ ক্ৰম
ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |,স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স
ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |,স্তম্ভ ভেক্টৰ
ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |,স্তম্ভ অনুসৰি
ମିଳିତ ସମୀକରଣ |,যৌথ সমীকৰণ
"ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |","সাধাৰণ কোণ, সাধাৰণ কোণ"
ସାଧାରଣ ଅକ୍ଷ,সাধাৰণ অক্ষ
"ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |","সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি"
ସର୍ବଭାରତୀୟ |,সাৰ্বজনীন
ସାଧାରଣ ପାର୍ଥକ୍ୟ |,সাধাৰণ পাৰ্থক্য
"ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ |","সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক"
"ସରଳ ଲୋଗାରିଦମ୍, ସରଳ ଲୋଗାରିଦମ୍ |","সহজ লগাৰিদম, সৰল লগাৰিদম"
"ସାଧାରଣ ଏକାଧିକ, ସାଧାରଣ |","সাধাৰণ বহুগুণ, সাধাৰণ"
ସାଧାରଣ ଅନୁପାତ |,সাধাৰণ অনুপাত
ଛକ ଧାରା,ছেদক দফা
ସାଧାରଣ ବାହୁ,সাধাৰণ বাহু
"ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ, ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |","সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক"
ସାଧାରଣ ସ୍ଥିତି |,সাধাৰণ অৱস্থান
ଯାତାୟାତ ନିୟମ |,কমিউটেটিভ নিয়ম
ଯାତାୟାତ ସମ୍ପତ୍ତି |,পৰিৱৰ্তনশীল বৈশিষ্ট্য
ଯାତାୟାତ ନିୟମ |,কমিউটেটিভ নিয়ম
ରାଶିର ଯାତାୟାତ ନିୟମ |,যোগফলৰ বিনিময়মূলক নিয়ম
ଗୁଣନର କ୍ରମାଗତ ନିୟମ |,গুণনৰ বিনিময়মূলক নিয়ম
ଯାତାୟାତ କାର୍ଯ୍ୟ,কমিউটেটিভ অপাৰেচন
ଯାତାୟାତ ଗୋଷ୍ଠୀ |,কমিউটেটিভ গ্ৰুপ
ମାଟ୍ରିକ୍ସର ଯାତାୟାତ |,মেট্ৰিক্সৰ কমিউটেটিভ
କମ୍ପାକ୍ଟ ସେଟ୍ |,কম্পেক্ট চেট
"ତୁଳନାତ୍ମକତା, ତୁଳନାତ୍ମକତା |","তুলনামূলকতা, তুলনাযোগ্যতা"
ଅର୍ଥର ତୁଳନା,মাধ্যমৰ তুলনা
ଶତକଡା ତୁଳନା,শতাংশ তুলনা কৰা
ତୁଳନା ପରୀକ୍ଷା,তুলনামূলক পৰীক্ষা
ସମନ୍ୱିତ ସମୀକରଣ |,সুসংহত সমীকৰণ
ପ୍ରତିଯୋଗୀ ଖେଳ |,প্ৰতিযোগিতামূলক খেল
ପ୍ରତିଯୋଗିତାମୂଳକ ସ୍ଥିତି |,প্ৰতিযোগিতামূলক অৱস্থান
ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |,প্ৰতিযোগিতামূলক কৌশল
"ଅନୁବାଦକ, ସଂକଳକ","দোভাষী, কম্পাইলাৰ"
