Bengali,Telugu
ক্যাপিটেশন ফি,క్యాపిటేషన్ ఫీజు
ক্যাপচার,క్యాప్చర్
যত্ন,సంరక్షణ
ক্যারিয়ার,కెరీర్
পেশার উন্নয়ন,కెరీర్ అభివృద్ధి
তত্ত্বাবধায়ক সরকার,కేర్ టేకర్ ప్రభుత్వం
এগিয়ে নিয়ে যাওয়া (সি/এফ),ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్)
জের টানা,ముందుకు తీసుకెళ్లు
পরিবহণ খরচ,మోసే ఖర్చు
বহন করুন,తీసుకువెళ్ళండి
কার্টেজ,కార్టేజ్
কেস,కేసు
কেস স্টাডি,సందర్భ పరిశీలన
নগদ,నగదు
নগদ ভারসাম্য,నగదు బ్యాలెన్స్
নগদ বই,నగదు పుస్తకం
টাকার কার্ড,నగదు కార్డు
নগদ শংসাপত্র,నగదు ధృవీకరణ పత్రం
টাকা প্রদান কেন্দ্র,నగదు కౌంటర్
অর্থকরী ফসল,వాణిజ్య పంట
নগদ ছাড়,నగదు తగ్గింపు
নগদ ডাউন,నగదు డౌన్
হাতে নগদ,చేతిలో నగదు
নগদ মেমো,నగదు మెమో
নগদে টাকা প্রদান,నగదు చెల్లింపు
জাত,కులం
বর্ণের শংসাপত্র,కుల ధృవీకరణ పత్రం
দুই মেয়ে,కాస్టింగ్ ఓటు
নৈমিত্তিক,సాధారణం
নৈমিত্তিক শ্রম,సాధారణం శ్రమ
নৈমিত্তিক ছুটি,సాధారణం సెలవు
দুর্ঘটনা,ప్రమాదం
নৈমিত্তিক কর্মখালি,సాధారణం ఖాళీ
ক্যাটালগ,జాబితా
শ্রেণিবদ্ধ,వర్గీకరణ
বিভাগ,వర్గం
খাদ্য পরিবেশন সেবা,భోజన సౌకర్యం కలిగించే వారు
সতর্ক করা,జాగ్రత్త
সতর্কতা টাকা,జాగ్రత్త డబ్బు
আগুন বন্ধ,అగ్నిని ఆపండి
"সিলিং (""দাম"" হিসাবে)","పైకప్పు (""ధర"" గా)"
উদযাপন,వేడుక
মুঠোফোন,సెల్ ఫోన్
সেন্সর,సెన్సార్
সেন্সর,అభిశంసన
সেন্সর গতি,సెన్సర్ మోషన్
জনগণনা,జనాభా లెక్కలు
কেন্দ্রীয় সেস,సెంట్రల్ సెస్
কেন্দ্রীয় সিভিল সার্ভিস বিধি,కేంద్ర పౌర సేవా నియమాలు
কেন্দ্রীয় আবগারি,సెంట్రల్ ఎక్సైజ్
কেন্দ্রীয় সরকার,కేంద్ర ప్రభుత్వం
কেন্দ্রীয়করণ,కేంద్రీకరణ
কেন্দ্রীভূত পরিষেবা,కేంద్రీకృత సేవ
কেন্দ্রীয়ভাবে অর্থায়িত স্কিম,కేంద్ర నిధుల పథకం
কেন্দ্রীয়ভাবে স্পনসর করা স্কিম,కేంద్ర ప్రాయోజిత పథకం
কেন্দ্রীয় কার্যালয়,కేంద్ర కార్యాలయం
কেন্দ্রীয় রাজস্ব,కేంద్ర ఆదాయాలు
কেন্দ্রীয় বিক্রয় কর,కేంద్ర అమ్మకపు పన్ను
কেন্দ্র,కేంద్రం
সেঞ্চুরি,శతాబ్దం
সিরিয়াল,ధాన్యం
সিরিয়ালিস্ট,ధాతువు
আনুষ্ঠানিক কুচকাওয়াজ,ఉత్సవ పరేడ్
অনুষ্ঠান,వేడుక
সনদপত্র,సర్టిఫికేట్
ফিটনেসের শংসাপত্র,ఫిట్‌నెస్ సర్టిఫికేట్
পোস্টিং শংসাপত্র,పోస్టింగ్ సర్టిఫికేట్
পরিষেবার শংসাপত্র,సేవా ధృవీకరణ పత్రం
শংসাপত্র,ధృవీకరణ
প্রত্যয়িত কপি,ధృవీకరించబడిన కాపీ
প্রত্যয়িত,ధృవీకరించండి
সেস,సెస్
অবসান,విరమణ
চেইন,గొలుసు
চেয়ারম্যান/চেয়ারপারসন,చైర్మన్/చైర్‌పర్సన్
চালান,చలాన్
চ্যালেঞ্জ,సవాలు
চেম্বার,గది
ব্যবসা মালিক সমিতি,వాణిజ్యమండలి
পরিবর্তন,మార్పు
বিশৃঙ্খলা,గందరగోళం
অধ্যায়,అధ్యాయం
চরিত্র হত্যাকাণ্ড,అక్షర హత్య
চরিত্র শংসাপত্র,అక్షర ధృవీకరణ పత్రం
চার্জ,ఆరోపణ
সম্পত্তি উপর চার্জ,ఆస్తిపై ఛార్జ్
অভিযোগ পত্র,ఛార్జ్ షీట్
দাতব্য,స్వచ్ఛంద సంస్థ
দানশীলতা,స్వచ్ఛంద సంస్థ
চার্ট,చార్ట్
সনদ,చార్టర్
চ্যাসিস নম্বর,చాసిన్ సంఖ్య
প্রতারণা,మోసం
পরীক্ষা করুন,తనిఖీ
তালিকা পরীক্ষা করুন,చెక్ జాబితా
পোস্ট পরীক্ষা করুন,తనిఖీ పోస్ట్
রসায়নবিদ,రసాయన శాస్త్రవేత్త
পরীক্ষা করুন,తనిఖీ
চেক করুন,చెక్ లెట్
প্রধান,చీఫ్
শিশুদের শিক্ষা ভাতা,పిల్లల విద్య భత్యం
শিশু শোষণ,పిల్లల దోపిడీ
