Assamese,Bengali
"বৃত্তাকাৰ, বৃত্তাকাৰ,","বৃত্তাকার, বৃত্তাকার"
বৃত্তৰ asymptoes,বৃত্তাকার উপসর্গ
বৃত্তাকাৰ কণ্ডুলাইন,বৃত্তাকার কন্ডুলাইন
বৃত্তাকাৰ গতি,বৃত্তাকার গতি
circumcentre,পরিধি কেন্দ্র
অৱসৰপ্ৰাপ্ত*,অবসরপ্রাপ্ত*
"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা","প্রদক্ষিণ করা, চারপাশে আঁকা"
অতীত,অতীত
পৰিসীমাবদ্ধ,পরিধিকৃত
বিশিষ্ট কৰ্পৰেট,বিশিষ্ট কর্পোরেট
ক্লাসিক গতিশীলতা,ক্লাসিক গতিবিদ্যা
ক্লাসিক অপ্টিমাইজেচন,ক্লাসিক অপ্টিমাইজেশান
দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা,দীর্ঘস্থায়ী আর্থিক সমস্যা
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,শাস্ত্রীয় পরিসংখ্যানগত বলবিদ্যা
ভুলৰ শ্ৰেণীবিভাজন,ত্রুটির শ্রেণীবিভাগ
শ্ৰেণীৰ ব্যৱধান,ক্লাসের ব্যবধান
শ্ৰেণী ব্যৱধান একক,ক্লাস ব্যবধান ইউনিট
শ্ৰেণী সীমা,শ্রেণীর সীমা
ঘড়ীৰ কাঁটাৰ দিশত,ঘড়ির কাঁটার দিকে
বন্ধ কৰা হৈছে,বন্ধ
"বন্ধ, বন্ধ","বন্ধ, বন্ধ"
বন্ধ স্তৰৰ আৱৰণ,বন্ধ স্তর আবরণ
বন্ধ ঘনক,বন্ধ ঘনক্ষেত্র
"বন্ধ বক্ৰ, বন্ধ বক্ৰ","বন্ধ বক্ররেখা, বন্ধ বক্ররেখা"
বন্ধ প্ৰদেশ,বন্ধ প্রদেশ
বন্ধ আকৃতি,বন্ধ আকৃতি
বন্ধ ব্যৱধান,বন্ধ ব্যবধান
"বন্ধ অঞ্চল, বন্ধ অঞ্চল","বদ্ধ অঞ্চল, বদ্ধ অঞ্চল"
বন্ধ চেট,বন্ধ সেট
"বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা","বন্ধ পাতা, বন্ধ পাতা"
নিলমান,নেমেসিস
pronator,pronator
উত্তল বিন্দু,উত্তল বিন্দু
বন্দী-গ্ৰহণ কৰা,বন্দী-স্বীকৃত
বন্দী ছেট,বন্দী সেট
ক্লাষ্টাৰ পইণ্ট,ক্লাস্টার পয়েন্ট
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,গুচ্ছের আদর্শ
ক্লাষ্টাৰ এগ্ৰিগেট,ক্লাস্টার সমষ্টি
সমাক্ষীয় বৃত্ত,সমাক্ষীয় বৃত্ত
সমাক্ষীয় প্যাৰাবোলা,সমাক্ষীয় প্যারাবোলা
সমাক্ষীয় সমতল,সমাক্ষ সমতল
সমাক্ষীয় ত্ৰিভুজ,সমাক্ষীয় ত্রিভুজ
কব-ডাগলাছ ফাংচন,কোব-ডগলাস ফাংশন
"এনকোডিং, ক&#39;ডিং, সংকেত","এনকোডিং, কোডিং, স্বরলিপি"
উপাদান সংকেত,উপাদান স্বরলিপি
সহ-প্ৰদেশ,সহ-প্রদেশ
সহগ মেট্ৰিক্স,সহগ ম্যাট্রিক্স
সম্পৰ্ক সহগ,পারস্পরিক সম্পর্ক সহগ
নিৰ্ণয় সহগ,সংকল্প সহগ
ইলাষ্টিক সহগ,স্থিতিস্থাপকতা সহগ
প্ৰসাৰণ সহগ,ব্যাপন সহগ
ঘৰ্ষণ সহগ,ঘর্ষণ গুণাঙ্ক
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,অনুদৈর্ঘ্য প্রসারণের সহগ
ৰিগ্ৰেছন সহগ,রিগ্রেশন সহগ
পৃষ্ঠীয় টানৰ সহগ,পৃষ্ঠ টান সহগ
ভ্যাৰিয়েন্স সহগ,ভিন্নতার সহগ
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","কো-ফ্যাক্টর, কো-ফ্যাক্টর, কো-ফ্যাক্টর"
মুদ্ৰা টছ,মুদ্রা শিরসঁচালন
নমুনা সংগ্ৰহ কৰা,নমুনা সংগ্রহ
collinear,সমরেখার
প্ৰান্তিককৰণ,প্রান্তিককরণ
"স্তম্ভ, স্তম্ভ","কলাম, কলাম"
স্তম্ভৰ ৰূপ,স্তম্ভ
স্তম্ভৰ দৰে,স্তম্ভ
স্তম্ভৰ মেট্ৰিক্স,কলামার ম্যাট্রিক্স
স্তম্ভ মেট্ৰিক্স,কলাম ম্যাট্রিক্স
স্তম্ভৰ ক্ৰম,কলামের ক্রম
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,স্তম্ভিক শ্রেণিবিন্যাস ম্যাট্রিক্স
স্তম্ভ ভেক্টৰ,কলাম ভেক্টর
স্তম্ভ অনুসৰি,কলাম অনুযায়ী
যৌথ সমীকৰণ,যৌথ সমীকরণ
"সাধাৰণ কোণ, সাধাৰণ কোণ","সাধারণ কোণ, সাধারণ কোণ"
সাধাৰণ অক্ষ,সাধারণ অক্ষ
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","সাধারণ ভিত্তি, সাধারণ ভিত্তি"
সাৰ্বজনীন,সর্বজনীন
সাধাৰণ পাৰ্থক্য,সাধারণ পার্থক্য
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক"
"সহজ লগাৰিদম, সৰল লগাৰিদম","সরল লগারিদম, সরল লগারিদম"
"সাধাৰণ বহুগুণ, সাধাৰণ","সাধারণ একাধিক, সাধারণ"
সাধাৰণ অনুপাত,সাধারণ অনুপাত
ছেদক দফা,ছেদ ধারা
সাধাৰণ বাহু,সাধারণ বাহু
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","সাধারণ স্পর্শক, সাধারণ স্পর্শক"
সাধাৰণ অৱস্থান,সাধারণ অবস্থান
কমিউটেটিভ নিয়ম,পরিবর্তনমূলক নিয়ম
পৰিৱৰ্তনশীল বৈশিষ্ট্য,পরিবর্তনমূলক সম্পত্তি
কমিউটেটিভ নিয়ম,পরিবর্তনমূলক নিয়ম
যোগফলৰ বিনিময়মূলক নিয়ম,যোগফলের পরিবর্তনমূলক আইন
গুণনৰ বিনিময়মূলক নিয়ম,গুণের পরিবর্তনমূলক নিয়ম
কমিউটেটিভ অপাৰেচন,পরিবর্তনমূলক অপারেশন
কমিউটেটিভ গ্ৰুপ,পরিবর্তনশীল দল
মেট্ৰিক্সৰ কমিউটেটিভ,ম্যাট্রিক্সের পরিবর্তনশীল
কম্পেক্ট চেট,কমপ্যাক্ট সেট
"তুলনামূলকতা, তুলনাযোগ্যতা","তুলনা, তুলনা"
মাধ্যমৰ তুলনা,উপায়ের তুলনা
শতাংশ তুলনা কৰা,শতাংশ তুলনা
তুলনামূলক পৰীক্ষা,তুলনা পরীক্ষা
সুসংহত সমীকৰণ,সুসংগত সমীকরণ
প্ৰতিযোগিতামূলক খেল,প্রতিযোগিতামূলক খেলা
প্ৰতিযোগিতামূলক অৱস্থান,প্রতিযোগিতামূলক অবস্থান
প্ৰতিযোগিতামূলক কৌশল,প্রতিযোগিতামূলক কৌশল
"দোভাষী, কম্পাইলাৰ","দোভাষী, কম্পাইলার"
পৰিপূৰক,সাপ্লিমেন্ট
পৰিপূৰক কোণ,পরিপূরক কোণ
পৰিপূৰক পৰিঘটনা,পরিপূরক ঘটনা
পৰিপূৰক কাৰক,পরিপূরক ফ্যাক্টর
পৰিপূৰক ফলন,পরিপূরক ফাংশন
পৰিপূৰক আধা জনসংখ্যা,পরিপূরক অর্ধেক জনসংখ্যা
পৰিপূৰক ব্যৱধান,পরিপূরক ব্যবধান
