Bengali,Marathi
কলাম ভেক্টর,स्तंभ वेक्टर
কলাম অনুযায়ী,स्तंभानुसार
যৌথ সমীকরণ,संयुक्त समीकरण
"সাধারণ কোণ, সাধারণ কোণ","सामान्य कोन, सामान्य कोन"
সাধারণ অক্ষ,सामान्य अक्ष
"সাধারণ ভিত্তি, সাধারণ ভিত্তি","कॉमन बेस, कॉमन बेस"
সর্বজনীন,सार्वत्रिक
সাধারণ পার্থক্য,सामान्य फरक
"সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক","कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर"
"সরল লগারিদম, সরল লগারিদম","साधे लॉगरिथम, साधे लॉगरिदम"
"সাধারণ একাধিক, সাধারণ","सामान्य एकाधिक, सामान्य"
সাধারণ অনুপাত,सामान्य प्रमाण
ছেদ ধারা,छेदनबिंदू खंड
সাধারণ বাহু,सामान्य हात
"সাধারণ স্পর্শক, সাধারণ স্পর্শক","सामान्य स्पर्शिका, सामान्य स्पर्शिका"
সাধারণ অবস্থান,सामान्य स्थिती
পরিবর্তনমূলক নিয়ম,बदली नियम
পরিবর্তনমূলক সম্পত্তি,बदली मालमत्ता
পরিবর্তনমূলক নিয়ম,बदली नियम
যোগফলের পরিবর্তনমূলক আইন,बेरीजचा कम्युटेटिव्ह कायदा
গুণের পরিবর্তনমূলক নিয়ম,गुणाकाराचा कम्युटेटिव्ह नियम
পরিবর্তনমূলক অপারেশন,बदली ऑपरेशन
পরিবর্তনশীল দল,बदली गट
ম্যাট্রিক্সের পরিবর্তনশীল,मॅट्रिक्सचे कम्युटेटिव्ह
কমপ্যাক্ট সেট,कॉम्पॅक्ट सेट
"তুলনা, তুলনা","तुलना, तुलना"
উপায়ের তুলনা,साधनांची तुलना
শতাংশ তুলনা,टक्केवारी तुलना
তুলনা পরীক্ষা,तुलना चाचणी
সুসংগত সমীকরণ,सुसंगत समीकरण
প্রতিযোগিতামূলক খেলা,स्पर्धात्मक खेळ
প্রতিযোগিতামূলক অবস্থান,स्पर्धात्मक स्थिती
প্রতিযোগিতামূলক কৌশল,स्पर्धात्मक धोरण
"দোভাষী, কম্পাইলার","दुभाषी, संकलक"
সাপ্লিমেন্ট,पुरवणी
পরিপূরক কোণ,पूरक कोन
পরিপূরক ঘটনা,पूरक कार्यक्रम
পরিপূরক ফ্যাক্টর,पूरक घटक
পরিপূরক ফাংশন,पूरक कार्य
পরিপূরক অর্ধেক জনসংখ্যা,पूरक अर्धी लोकसंख्या
পরিপূরক ব্যবধান,पूरक अंतराल
পরিপূরক সেট,पूरक संच
"পরিপূরক, পরিপূরক","पूरकता, पूरकता"
পরিপূরক সেট,पूरक संच
নিখুঁত স্কোর,परिपूर्ण स्कोअर
সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স,पूर्ण सहसंबंध मॅट्रिक्स
সম্পূর্ণ পরিসরের জনসংখ্যা,संपूर्ण श्रेणीची लोकसंख्या
নিখুঁত স্বাভাবিক অর্থোগোনাল সেট,परिपूर्ण सामान्य ऑर्थोगोनल सेट
নিখুঁত চতুর্ভুজ,परिपूर्ण चतुर्भुज
নিখুঁত ভাগফল,परिपूर्ण भागफल
সম্পূর্ণ সেট,पूर्ण संच
সম্পূর্ণ সমাধান,पूर्ण समाधान
সম্পূর্ণরূপে এলোমেলো নকশা,पूर्णपणे यादृच्छिक डिझाइन
