Malayalam,Hindi
മധ്യ എക്സ്ഹോസ്റ്റ് ട്രാൻസ്ഫോർമർ,मध्य निष्कासी ट्रांसफॉर्मर
"സെറാമിക്, കളിമണ്ണ്","सिरेमिक, मृत्तिका"
സെറാമിക് ഫില്ലർ,सिरेमिक पूरक
സെറാമിക് ഫിൽറ്റർ,सिरेमिक फिल्टर
സെറാമിക് മെറ്റീരിയൽ,सिरेमिक पदार्थ
സെറാമിക് റെസൊണേറ്റർ,सिरेमिक अनुनादी
സെറാമിക് ശബ്ദ റിസീവർ,सिरेमिक ध्वनि उद्ग्राही
cerenkov കാൽക്കുലേറ്റർ,सेरेन्कोव गणित्र
സർമാറ്റ്,सरमेट
ചാൽകോജെനൈഡ്,कैल्कोजेनाइड
കാൽകോപൈറൈറ്റ്,कैल्कोपाइराइट
"ചാനൽ, ചാനൽ","चैनल, वाहिका"
ചാനൽ ബാൻഡ് വിപുലീകരണം,चैनल बैंड विस्तार
ചാനൽ കോഡർ,चैनल कोडित्र
ചാനൽ ആവൃത്തി,चैनल आवृत्ति
ചാനൽ സ്വഭാവം,चैनल वरित्र
ചാനൽ വേർതിരിക്കൽ,चैनल पृथक्करण
ചാനൽ സിദ്ധാന്തം,चैनल सिद्धांत
പ്രതീക ജനറേറ്റർ,वर्ण जनित्र
സ്വഭാവം തിരിച്ചറിയൽ,संप्रतीक पहचान
സ്വഭാവ പ്രതിരോധം,अभिलाक्षणिक प्रतिबाधा
ചാർജ് കാരിയർ,आवेश वाहक
ചാർജ് നിയന്ത്രണ പാരാമീറ്റർ,आवेश नियंत्रक प्राचल
ചാർജ്ജ് കപ്പിൾഡ് ഉപകരണം,आवेश युग्मित युक्ति
ചാർജ് കപ്പിൾഡ് റാൻഡം ആക്സസ് മെമ്മറി,आवेश युग्मित यादृच्छिक अभिगम स्मृति
ചാർജ് സാന്ദ്രത,आवेश घनत्व
ചാർജ് ഇൻജക്ഷൻ ഉപകരണം,आवेश अंतःक्षेपण युक्ति
ചാർജ് നഷ്ടം,आवेश हानि
ചാർജ് പമ്പിംഗ്,आवेश पंपन
ചാർജ് സെൻസിംഗ് ആംപ്ലിഫയർ,आवेश संवेदी प्रवर्धक
ചാർജ് സംഭരണം,आवेश संचयन
ചാർജ്ജ് കണങ്ങൾ,आवेशित कण
വികാരാധീനമായ,आवेशक
ഫ്രെയിം,ढाँचा
robyshev ഫിൽട്ടർ,रोबिशेव फिल्टर
മൊത്തം പരിശോധിക്കുക,जाँच योग
ആവൃത്തി പരിശോധിക്കുക,जाँच आवृत्ति
കെമിക്കൽ ബോണ്ട്,रासायनिक आबंध
രാസ നീരാവി നിക്ഷേപം,रासायनिक वाष्प निक्षेपण
ചൈൽഡ് ലോക്ക് സൗകര്യം,चाइल्ड लॉक सुविधा
ബാലനിയമം,चाइल्ड का नियम
ചിപ്പ്,चिप
ചിപ്പ് സജീവമാക്കൽ,चिप सक्रियन
വീര്പ്പുമുട്ടുക,चोक
ഇടയ്ക്കിടെ,अन्तरायिक
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,अन्तरायिक प्रवर्धक
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,अन्तरायिक प्रवर्धक
ഇടവിട്ടുള്ള മോഡ്,अन्तरायिक विधा
ക്രോമ ആംപ്ലിഫയർ,क्रोमा प्रवर्धक
സ്വഭാവ രേഖാചിത്രം,वर्णकता आरेख
പിഗ്മെന്റേഷൻ,वर्णकत्व
സർക്കിൾ ഡയഗ്രം,वृत्त आरेख
സർക്യൂട്ട്,परिपथ
സർക്യൂട്ട് വിശകലനം,परिपथ विश्लेषण
സർക്യൂട്ട് ബ്രേക്കർ,परिपथ विच्छेदक
സർക്യൂട്ട് ഡയഗ്രം,परिपथ आरेख
സർക്യൂട്ട് നൊട്ടേഷൻ,परिपथ संकेतन
സർക്യൂട്ട് സ്വിച്ചിംഗ്,परिपथ स्विचन
വൃത്താകൃതിയിലുള്ള തരംഗ പാത,वृत्ताकार तरंग पथ
രക്തചംക്രമണം മെമ്മറി,परिसंचारक स्मृति
ബോണ്ടിംഗ് സർക്യൂട്ട്,बंधन परिपथ
ക്ലാപ്പ് ഓസിലേറ്റർ,क्लैप दोलित्र
ക്ലാസ് എ ആംപ്ലിഫയർ,वर्ग ए प्रवर्धक
ക്ലാസ് എ] ബി] സി] ഡി പ്രവർത്തനങ്ങൾ,वर्ग A] B] C] D प्रचालन
ക്ലാസ് ബി ആംപ്ലിഫയർ,वर्ग B प्रवर्धक
ക്ലാസ് സി ആംപ്ലിഫയർ,वर्ग C प्रवर्धक
ക്ലാസ് ഡി ആംപ്ലിഫയർ,वर्ग D प्रवर्धक
എസ് ക്ലാസ് ബോഡി,S वर्ग निकाय
"പുറത്താക്കൽ, ശുദ്ധി","निष्कासन, निर्मल"
കത്രിക,कर्तन
ഷീറിംഗ് സർക്യൂട്ട്,कर्तन परिपथ
കാലാഡ്,कालद
ക്ലോക്ക് ആവൃത്തി,कालद आवृत्ति
ക്ലോക്ക് പൾസ് ജനറേറ്റർ,कालद स्पंद जनित्र
കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്,कादल RS फ्लिप फ्लॉप
അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ,संवृत परिपथ टेलिविजन
അടച്ച ലൂപ്പ് പ്രവർത്തനം,संवृत पाश प्रचालन
അടച്ച ലൂപ്പ് നേട്ടം,संवृत पाश लब्धि
കോംപ്ലിമെന്ററി മെറ്റാലിക് സെമികണ്ടക്ടർ,पूरक धात्वाक्साइड अर्धचालक
CMOS ഉപകരണം,CMOS युक्ति
CMRR (പൊതു മോഡ് ന്യൂട്രലൈസേഷൻ അനുപാതം),सी.एम.आर.आर. (उभयनिष्ठ विधा निराकरण अनुपात)
CO2ലേസർ,CO2लेजर
ഏകോപന കേബിൾ,समाक्ष केबल
കോക്‌ഷ്യൽ കോട്ടർ,समाक्षीय कोटर
കോക്സിയൽ കണക്റ്റർ,समाक्ष संबंधक
"കോക്സിയൽ കണക്റ്റർ, കോക്സിയൽ കണക്റ്റർ","समाक्ष संबंधक, समाक्ष अनुयोजक"
ഏകപക്ഷീയ രേഖ,समाक्षीय लाइन
ഏകപക്ഷീയ രേഖ,समाक्षीय रेखा
ഏകപക്ഷീയ തരംഗ പാത,समाक्षीय तरंग पथक
കോഡ് മാറ്റം,कोड परिवर्तन
കോഡ് മാറ്റുന്നയാൾ,कोड परिवर्तक
"കോഡെക്, കോഡർ-ഡീകോഡർ","कोडेक, कोडर-विकोडर"
സ്റ്റീരിയോ കോഡിംഗ്,स्टीरियो कोडन
കപ്ലിംഗ് കോഫിഫിഷ്യന്റ്,युग्मन गुणांक
നിയന്ത്രണ ശക്തി,निग्रह बल
യോജിച്ച വെളിച്ചം,संसक्त प्रकाश
ജാതകം,कुंडली
കോയിൽ വൈൻഡിംഗ് മെഷീൻ,कुंडली वेष्टन मशीन
യാദൃശ്ചിക സർക്യൂട്ട്,संपाती परिपथ
ചൂടുള്ള കാഥോഡ് ട്യൂബ്,तप्त कैथोड नली
തണുത്ത വെൽഡിംഗ് പോയിന്റ്,शीत झलाई बिंदु
"കളക്ടർ, കളക്ടർ","संग्राही, संग्राहक"
സ്ട്രീം ശേഖരിക്കുന്നു,संग्राही धारा
കളക്ടർ ശോഷണം,संग्राही क्षय
കളക്ടർ കാര്യക്ഷമത,संग्राही दक्षता
സമാന്തര ലെൻസ്,समांतरकारी लेंस
ക്യാരക്ടർ ഡ്രാഫ്റ്റിംഗ്,वर्ण आलेखन
നിറം പൊട്ടി,रंग प्रस्फोट
"വർണ്ണ കോഡ്, പ്രതീക കോഡ്","रंग संकेत, वर्ण कोड"
