Bengali,Odiya
প্রকরণ ক্যালকুলাস,ଭିନ୍ନତା ଗଣନା
ক্যালোরি,କ୍ୟାଲୋରୀ
বিধি বাতিল করা,ପ୍ରତ୍ୟାହାର ନିୟମ |
ক্যানোনিকাল সমীকরণ,କାନୋନିକାଲ୍ ସମୀକରଣ |
ক্যানোনিকাল ফর্ম,କାନୋନିକାଲ୍ ଫର୍ମ |
"ক্যানোনিকাল ম্যাট্রিক্স, কে ক্যানোনিকাল ম্যাট্রিক্স","କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, କେ କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |"
ক্যান্টর সেট,କ୍ୟାଣ୍ଟର ସେଟ୍ |
ক্যান্টর ত্রিভুজাকার সেট,କ୍ୟାଣ୍ଟର ତ୍ରିକୋଣୀୟ ସେଟ୍ |
সীমাবদ্ধ পরিবহন সমস্যা,ବାଧାପ୍ରାପ୍ତ ପରିବହନ ସମସ୍ୟା |
ক্ষমতা,ଦକ୍ଷତା
কৈশিক বল,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
"গণনা সংখ্যা, কার্ডিনাল সংখ্যা","ଗଣନା ସଂଖ୍ୟା, କାର୍ଡିନାଲ୍ ସଂଖ୍ୟା |"
কার্টেসিয়ান অক্ষ,କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |
কার্টেসিয়ান স্থানাঙ্ক,କାର୍ଟେସିଆନ୍ ସଂଯୋଜନା |
কার্টিজিয়ান পণ্য,କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |
সেটের কার্টেসিয়ান গুন,ସେଟ୍ ର କାର୍ଟେସିଆନ୍ ଗୁଣନ |
"কেস স্টাডি, কেস স্টাডি","କେସ୍ ଷ୍ଟଡି, କେସ୍ ଷ୍ଟଡି |"
বিপর্যয়মূলক বক্তৃতা,ବିପର୍ଯ୍ୟସ୍ତ ବକ୍ତବ୍ୟ |
ক্যাটিনারি,କ୍ୟାଟିନାରୀ
কচি বন্টন,କାଚି ବଣ୍ଟନ |
কৌশির সূত্র,କ ush ଶୀଙ୍କ ସୂତ୍ର |
কচি-গুর্সা-তত্ত্ব,କ ush ଶୀ-ଗୁରୁସା-ଥିଓରେମ୍ |
কৌশি-রিম্যান-বান,କ ush ସି-ରିମାନ୍-ବ୍ୟାନ୍ |
কচি সিকোয়েন্স,କାଚି କ୍ରମ |
কৌশি অবিচ্ছেদ্য,kaushi ଅବିଚ୍ଛେଦ୍ୟ |
কৌশি প্রধান-মূল্য,କ ush ଶୀ ମୁଖ୍ୟ ମୂଲ୍ୟ |
কচি অবশিষ্ট উপপাদ্য,କାଚି ରିମାଇଣ୍ଡର୍ ଥିଓରେମ୍ |
ক্যালে-হ্যামিল্টন-উপাত্ত,କାଲ୍-ହାମିଲଟନ୍-ଥିଓରେମ୍ |
স্বর্গীয় শরীরের,ସ୍ୱର୍ଗୀୟ ଶରୀର |
জ্যোতির্বিদ্যা পরিমাপ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାପ |
স্বর্গীয় বলবিদ্যা,ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ
স্বর্গীয় শরীরের,ସ୍ୱର୍ଗୀୟ ଶରୀର |
সেল ফ্রিকোয়েন্সি,କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |
"আদমশুমারি, আদমশুমারি","ଜନଗଣନା, ଜନଗଣନା"
শতাংশ,ଶତକଡା
সেন্টিমিটার,ସେଣ୍ଟିମିଟର |
সেন্টিমিটার-গ্রাম-সেকেন্ড পদ্ধতি,ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |
"কেন্দ্রীয়, কেন্দ্রীভূত","କେନ୍ଦ୍ରୀୟ, ଏକାଗ୍ର"
কেন্দ্রীয় অক্ষ,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
কেন্দ্রীয় ফাঁক,କେନ୍ଦ୍ରୀୟ ବ୍ୟବଧାନ |
কেন্দ্রীয় পার্থক্য সূত্র,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
কেন্দ্রীয় ডিফারেনশিয়াল টেবিল,କେନ୍ଦ୍ରୀୟ ଭିନ୍ନକ୍ଷମ ସାରଣୀ |
কেন্দ্রীয় সীমা উপপাদ্য,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
কেন্দ্রীয় মুহূর্ত,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
কেন্দ্রীয় সম্পদ ইউনিট,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
কেন্দ্রীয় প্রবৃত্তি,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
কেন্দ্র*,କେନ୍ଦ୍ର *
অভিকর্ষের কেন্দ্র,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
গ্রুপ কেন্দ্র,ଗୋଷ୍ଠୀ କେନ୍ଦ୍ର
ভর কেন্দ্র,ଜନ କେନ୍ଦ୍ର
প্রতিসাম্য কেন্দ্র,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
অপকেন্দ্র বল,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
কেন্দ্রমুখী বল,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
"কেন্দ্রমুখী মেরিডিয়ান,",ସେଣ୍ଟ୍ରିପେଟାଲ୍ ମେରିଡିଆନ୍
নিশ্চিততা,ନିଶ୍ଚିତତା
সিজিএস পদ্ধতি,cgs ପଦ୍ଧତି |
সিজিএস ইউনিট,cgs ଏକକ
পার্থক্যের চেইন নিয়ম,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
"ভাগ্যে, ভাগ্যক্রমে",ସୁଯୋଗ ଦ୍ୱାରା
এলোমেলো পদক্ষেপ,ଅନିୟମିତ ପଦକ୍ଷେପ |
অক্ষ স্থানান্তর,ଅକ୍ଷ ଶିଫ୍ଟ |
"ভিত্তি পরিবর্তন পয়ধর-পরিবর্তন,",ଆଧାର ପରିବର୍ତ୍ତନ ପାୟାଦର-ପରିବର୍ତ୍ତନ
স্থানান্তর,ଅନୁମତି
বৈশিষ্ট্য সহগ,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
চরিত্রগত নির্ধারক,ଚରିତ୍ର ନିର୍ଣ୍ଣୟକାରୀ |
চরিত্রগত সমীকরণ,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
"চারিত্রিক ফাংশন, চরিত্রগত ফাংশন","ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ, ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ |"
লগারিদমের পূর্ণসংখ্যা,ଲୋଗାରିଦମର ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
"চরিত্রগত বহুপদ,",ଚରିତ୍ରିକ ବହୁଭୂତ
বৈশিষ্ট্যগত মান,ଚରିତ୍ରିକ ମୂଲ୍ୟ
চরিত্রগত ভেক্টর,ଚରିତ୍ର ଭେକ୍ଟର୍ |
চরিত্র সম্প্রদায়,ବର୍ଣ୍ଣ ସମ୍ପ୍ରଦାୟ
"চার্ট, চার্ট,","ଚାର୍ଟ, ଚାର୍ଟ"
চি-স্কোয়ার বিতরণ,ଚି-ବର୍ଗ ବଣ୍ଟନ |
চি-বর্গাকার সূত্র,ଚି-ବର୍ଗ ସୂତ୍ର |
চি-স্কয়ার পরীক্ষা,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
জ্যা*,ଧ୍ୱନି *
জ্যা বিভাজন পদ্ধতি,କୋର୍ଡ୍ ବିଭାଜନ ପଦ୍ଧତି |
লিখিত বার্তা,ଲିଖିତ ବାର୍ତ୍ତା |
"শূন্য, সাইফার","ଶୂନ, ସାଇଫର୍"
বৃত্ত*,ବୃତ୍ତ *
অভিসারী বৃত্ত,ସମ୍ମିଶ୍ରଣ ବୃତ୍ତ |
সার্কিট ম্যাট্রিক্স,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
"বৃত্তাকার, বৃত্তাকার,","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର"
বৃত্তাকার উপসর্গ,ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |
বৃত্তাকার কন্ডুলাইন,ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |
বৃত্তাকার গতি,ବୃତ୍ତାକାର ଗତି |
পরিধি কেন্দ্র,ସୁନ୍ନତ
অবসরপ্রাপ্ত*,ଅବସର ପ୍ରାପ୍ତ*
"প্রদক্ষিণ করা, চারপাশে আঁকা",ବୁଲିବା ପାଇଁ |
অতীত,ଅତୀତ
পরিধিকৃত,ସର୍କୁକ୍ରାଇଡ୍ |
বিশিষ্ট কর্পোরেট,ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |
ক্লাসিক গতিবিদ্যা,କ୍ଲାସିକ୍ ଗତିଶୀଳତା |
ক্লাসিক অপ্টিমাইজেশান,କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |
দীর্ঘস্থায়ী আর্থিক সমস্যা,କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |
শাস্ত্রীয় পরিসংখ্যানগত বলবিদ্যা,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
ত্রুটির শ্রেণীবিভাগ,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
ক্লাসের ব্যবধান,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
ক্লাস ব্যবধান ইউনিট,ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |
শ্রেণীর সীমা,ଶ୍ରେଣୀ ସୀମା
ঘড়ির কাঁটার দিকে,ଘଣ୍ଟା ବୁଲାଇ |
বন্ধ,ବନ୍ଦ |
"বন্ধ, বন্ধ","ବନ୍ଦ, ବନ୍ଦ"
বন্ধ স্তর আবরণ,ବନ୍ଦ ସ୍ତର ଆବରଣ |
বন্ধ ঘনক্ষেত্র,ବନ୍ଦ କ୍ୟୁବ୍ |
"বন্ধ বক্ররেখা, বন্ধ বক্ররেখা","ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର"
বন্ধ প্রদেশ,ବନ୍ଦ ପ୍ରଦେଶ |
বন্ধ আকৃতি,ବନ୍ଦ ଆକୃତି |
বন্ধ ব্যবধান,ବନ୍ଦ ବ୍ୟବଧାନ |
"বদ্ধ অঞ্চল, বদ্ধ অঞ্চল","ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |"
বন্ধ সেট,ବନ୍ଦ ସେଟ୍ |
"বন্ধ পাতা, বন্ধ পাতা","ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |"
নেমেসিস,ନେମେସିସ୍
pronator,pronator
উত্তল বিন্দু,ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |
বন্দী-স্বীকৃত,ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |
বন্দী সেট,ବନ୍ଦୀ ସେଟ୍ |
ক্লাস্টার পয়েন্ট,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
গুচ্ছের আদর্শ,କ୍ଲଷ୍ଟର ନମୁନା
ক্লাস্টার সমষ্টি,କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |
সমাক্ষীয় বৃত্ত,ସମବାୟ ବୃତ୍ତ |
সমাক্ষীয় প্যারাবোলা,ସମବାୟ ପାରାବୋଲା |
সমাক্ষ সমতল,ସମବାୟ ସମତଳ |
সমাক্ষীয় ত্রিভুজ,ସମବାୟ ତ୍ରିରଙ୍ଗା |
কোব-ডগলাস ফাংশন,କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
"এনকোডিং, কোডিং, স্বরলিপি","ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |"
উপাদান স্বরলিপি,ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |
সহ-প্রদেশ,ସହ-ପ୍ରଦେଶ
সহগ ম্যাট্রিক্স,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
পারস্পরিক সম্পর্ক সহগ,ସଂଶୋଧନ ଗୁଣବତ୍ତା
সংকল্প সহগ,ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା
স্থিতিস্থাপকতা সহগ,ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
ব্যাপন সহগ,ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
ঘর্ষণ গুণাঙ্ক,ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
অনুদৈর্ঘ্য প্রসারণের সহগ,ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
রিগ্রেশন সহগ,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
পৃষ্ঠ টান সহগ,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
ভিন্নতার সহগ,ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |
"কো-ফ্যাক্টর, কো-ফ্যাক্টর, কো-ফ্যাক্টর","ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |"
মুদ্রা শিরসঁচালন,ମୁଦ୍ରା ଟସ୍
নমুনা সংগ্রহ,ନମୁନା ସଂଗ୍ରହ
সমরেখার,collinear
প্রান্তিককরণ,ଶ୍ରେଣୀବଦ୍ଧତା |
"কলাম, কলাম","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
স্তম্ভ,ସ୍ତମ୍ଭ
স্তম্ভ,ସ୍ତମ୍ଭ
কলামার ম্যাট্রিক্স,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
কলাম ম্যাট্রিক্স,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
কলামের ক্রম,ସ୍ତମ୍ଭ କ୍ରମ |
স্তম্ভিক শ্রেণিবিন্যাস ম্যাট্রিক্স,ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |
কলাম ভেক্টর,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
কলাম অনুযায়ী,ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |
যৌথ সমীকরণ,ମିଳିତ ସମୀକରଣ |
"সাধারণ কোণ, সাধারণ কোণ","ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |"
সাধারণ অক্ষ,ସାଧାରଣ ଅକ୍ଷ
"সাধারণ ভিত্তি, সাধারণ ভিত্তি","ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |"
সর্বজনীন,ସର୍ବଭାରତୀୟ |
সাধারণ পার্থক্য,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
"সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক","ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ |"
"সরল লগারিদম, সরল লগারিদম","ସରଳ ଲୋଗାରିଦମ୍, ସରଳ ଲୋଗାରିଦମ୍ |"
"সাধারণ একাধিক, সাধারণ","ସାଧାରଣ ଏକାଧିକ, ସାଧାରଣ |"
সাধারণ অনুপাত,ସାଧାରଣ ଅନୁପାତ |
ছেদ ধারা,ଛକ ଧାରା
সাধারণ বাহু,ସାଧାରଣ ବାହୁ
"সাধারণ স্পর্শক, সাধারণ স্পর্শক","ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ, ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |"
সাধারণ অবস্থান,ସାଧାରଣ ସ୍ଥିତି |
পরিবর্তনমূলক নিয়ম,ଯାତାୟାତ ନିୟମ |
পরিবর্তনমূলক সম্পত্তি,ଯାତାୟାତ ସମ୍ପତ୍ତି |
পরিবর্তনমূলক নিয়ম,ଯାତାୟାତ ନିୟମ |
যোগফলের পরিবর্তনমূলক আইন,ରାଶିର ଯାତାୟାତ ନିୟମ |
গুণের পরিবর্তনমূলক নিয়ম,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
পরিবর্তনমূলক অপারেশন,ଯାତାୟାତ କାର୍ଯ୍ୟ
পরিবর্তনশীল দল,ଯାତାୟାତ ଗୋଷ୍ଠୀ |
ম্যাট্রিক্সের পরিবর্তনশীল,ମାଟ୍ରିକ୍ସର ଯାତାୟାତ |
কমপ্যাক্ট সেট,କମ୍ପାକ୍ଟ ସେଟ୍ |
"তুলনা, তুলনা","ତୁଳନାତ୍ମକତା, ତୁଳନାତ୍ମକତା |"
উপায়ের তুলনা,ଅର୍ଥର ତୁଳନା
শতাংশ তুলনা,ଶତକଡା ତୁଳନା
তুলনা পরীক্ষা,ତୁଳନା ପରୀକ୍ଷା
সুসংগত সমীকরণ,ସମନ୍ୱିତ ସମୀକରଣ |
