English,Bengali
conservation of mass,ভর সংরক্ষণ
conservative,পৃষ্ঠপোষক
consistency,"ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা"
consistency condition,ধারাবাহিকতা সীমাবদ্ধতা
consistent estimate,"সামঞ্জস্যপূর্ণ অনুমান, বিপরীত অনুমান"
consistent estimator,"সামঞ্জস্যপূর্ণ অনুমানকারী, অ-বিরোধী অনুমানকারী"
consistent statistic,"বৈপরীত্য নমুনা, সামঞ্জস্যপূর্ণ নমুনা"
consistent system,"সামঞ্জস্যপূর্ণ সত্তা, অ-বিরোধী সত্তা"
consol,কনসোল
constant,"স্থির, স্থির, ধ্রুবক, স্থাবর, অপরিবর্তনীয়, অভিন্ন"
constant acceleration,অভিন্ন ত্বরণ
constant function,ধ্রুবক ফাংশন
constant of gravity,মাধ্যাকর্ষণ বিন্দু
constant of integration,ইন্টিগ্রেশন ধ্রুবক
constant of proportionality,সমানুপাতিক ধ্রুবক
constant parameter,ধ্রুবক পরামিতি
constant polynomial,ধ্রুব বহুপদী
constant proportion,নির্দিষ্ট অনুপাত
constant speed,অভিন্ন নড়াচড়া
constant term,ধ্রুব মেয়াদ
constant velocity,অভিন্ন বেগ
constitutive equation,সৃষ্টিকর্তার সমীকরণ
constraint,বাধা
construct,"তৈরি করা, তৈরি করা"
construction,গঠন
consumer preference,ভোক্তাদের পছন্দ
consumption function,খরচ ফাংশন
contact angle,স্পর্শক কোণ
contact point,যোগাযোগ বিন্দু
contained in,অন্তর্ভুক্ত
contingency table,অধিভুক্তি টেবিল
continuum mechanics,ধারাবাহিক মেকানিক্স
continued fraction,বিভিন্ন অর্থ
continued product,আর্থিক পণ্য
continuity,"continuum, continuum"
continuity of function,ফাংশনের ধারাবাহিকতা
continuity test,ধারাবাহিক পরীক্ষা
continuous,"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
continuous derivative,ক্রমাগত ডেরিভেটিভ
continuous distribution,ক্রমাগত বিতরণ
continuous from above,ক্রমাগত উপরে
continuous function,ক্রমাগত ফাংশন
continuously differentiable,ক্রমাগত পার্থক্যযোগ্য
continuous map,ক্রমাগত মানচিত্র
continuous mapping,ক্রমাগত ম্যাপিং
continuous probability density function,ক্রমাগত সম্ভাব্যতা ঘনত্ব ফাংশন
continuous probability distribution,ক্রমাগত সম্ভাব্যতা বন্টন
continuous random variable,ক্রমাগত র্যান্ডম পরিবর্তনশীল
continuous sample space,ক্রমাগত নমুনা স্থান
continuous variable,ক্রমাগত পরিবর্তনশীল
continuous wave,একটানা তরঙ্গ
continuum,"continuum, continuum"
continuum hypothesis (= continuum axiom),ধারাবাহিক স্বতঃসিদ্ধ
continuum of real numbers (= set of real numbers),বাস্তব-সংখ্যা সেট
continuum theory,ধারাবাহিক নীতি
contour integration,কনট্যুর ইন্টিগ্রেশন
contraction mapping,সংকোচন ম্যাপিং
contradiction,বিরোধিতা করুন
contravariant,প্রতিফলন
control,নিয়ন্ত্রণ
control chart,নিয়ন্ত্রণ চার্ট
control chart for averages,গড় নিয়ন্ত্রণ চার্ট
control chart for defects,ত্রুটি নিয়ন্ত্রণ
control chart for ranges,প্রাঙ্গনের নিয়ন্ত্রণ
control chart for variables,ভেরিয়েবলের নিয়ন্ত্রণ
converge,"to converge, to converge"
convergence in mean,মানে অভিসারন
convergence in mean square,বর্গক্ষেত্র মানে অভিসরণ
convergence in probability,সম্ভাবনার মধ্যে অভিসরণ
convergence limit,অভিসার সীমা
convergence radius,অভিসার ব্যাসার্ধ
convergence region,অভিসারী অঞ্চল
convergent,"একত্রিত (ভার.), একত্রিত (n.)"
convergent sequence,অভিসারী ক্রম
convergent series,অভিসারী সিরিজ
converse,"বিপরীত, বিপরীত"
conversely,"বিপরীতভাবে, Vytyasane"
conversion fraction,রূপান্তর ভগ্নাংশ
conversion table,রূপান্তর টেবিল
convex,দূরে মুখোমুখি
convex body,মুখোমুখি শরীর
convex combination,বিপরীত সংমিশ্রণ
convex cover (=convex hull),মুখোমুখি আবরণ
convex function,বিচ্যুত ফাংশন
convex linear combinations,রৈখিক জমে সম্মুখীন
convex linear programming,রৈখিক প্রোগ্রামিং সম্মুখীন
convex metric space,দূরত্ব জনসংখ্যা সম্মুখীন
convex polyhedron,পলিহেড্রনের মুখোমুখি
convex programming,প্রোগ্রামিং সম্মুখীন
convex region,মুখোমুখি অঞ্চল
convex set,মুখোমুখি সেট
convolution,পরিচলন
convolution integral,অভিন্নতা অবিচ্ছেদ্য
convolution theorem (= faltung theorem),কম্প্রেশন উপপাদ্য
coordinate,"সমন্বয়, সমন্বয়, সমন্বিত"
coordinate axis,পরিচালক অক্ষ
coordinate geometry,স্থানাঙ্ক জ্যামিতি
