Assamese,Hindi
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1.प्रणाल व्यस्त टोन, 2.चैनल व्यस्त टोन"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1.प्रणाल क्षमता, 2.चैनल क्षमता"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1.प्रणाल नियंत्रक, 2.चैनल नियंत्रक"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1.प्रणाल त्रुटि, 2.चैनल त्रुटि"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1.चैनल कार्यक्रम, 2.चैनल प्रोग्राम"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1.प्रणाल विश्वसनीयता, 2.चैनल विश्वसनीयता"
"1.চেনেল ছেট, 2.চেনেল ছেট","1.प्रणाल समुच्चय, 2.चैनल समुच्चय"
প্ৰতীক,संप्रतीक
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1.संप्रतीक कूट, 2. संप्रतीक कोड"
আখৰৰ চাবি,संप्रतीक कुंजी
চৰিত্ৰ পাঠক,संप्रतीक पाठक
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1.संप्रतीक सािज, 2.संप्रतीक आमाप"
চিত্ৰকল্প,संचित्र
"১.চেছিছ, ২.চেছিছ","1.न्याधार, 2.चैसिस"
বিট পৰীক্ষা কৰক,जाँच बिट
চেক পইণ্ট,जाँच अंक
মুঠ পৰীক্ষা কৰক,जाँच योग
শব্দ পৰীক্ষা কৰক,जाँच शब्द
চিপ,चिप
চিপ চেট,चिप सेट
"1.বাছি লোৱা, 2.বাছি লোৱা","1.चुनना, 2.चयन"
বৰ্ণানুক্ৰমে,वर्णिक रूप से
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1.सािफर, 2. शून्य, 3. सीफर"
বৰ্তনী,परिपथ
বৃত্ত তালিকা,वर्तुल सूची
চেৰেছ,सायरस
উল্লেখ,उल्लेख
"1.শ্ৰেণী, 2.শ্ৰেণী","1.श्रेणी, 2.वर्ग"
ক্লাছ ভেৰিয়েবল,वर्ग चर
শ্ৰেণীবিভাজন,वर्गीकरण
স্ক্যাভেঞ্জিং,अपमार्जन
ক্লিয়াৰ কৰা অঞ্চল,अपमार्जित क्षेत्र
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1.अपमार्जित प्रणाली, 2.अपमार्जित चैनल"
টিপক,दबाना
"১.গ্ৰাহক, ২. গ্ৰাহক","1.ग्राहक, 2. क्लाइट"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1.ग्राहक परिसेवक, 2.ग्राहक सर्वर"
গ্ৰাহকৰ ষ্টাব,ग्राहक स्टब
শ্বিয়াৰিং আৰ্ট,कर्तन कला
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,कर्तन कला पुस्तकालय
ক্লিপ বৰ্ড,क्लिप बोर्ड
ক্লিপাৰ,क्लिपर
ক্লিপাৰ চিপ,क्लिपर चिप
ফৈদ,गुट
"1.ৱাচ, ২. calad","1.घड़ी, 2. कालद"
ঘড়ীৰ চক্ৰ,कालद चक्र
ঘড়ীৰ কম্পাঙ্ক,कालद आवृत्ति
কালাদ হাৰ্ডৱেৰ,कालद हार्डवेयर
কালাদ স্পেণ্ড,कालद स्पंद
ঘড়ীৰ গতি,कालद गति
সময় সমন্বয়,कालद तुल्यकालन
ঘড়ীৰ টিক,कालद टिक
ক্ল&#39;ন,क्लोन
বন্ধ কৰা,बंद
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),संवृत परिपथ टी.वी. (सी.सी.टी.वी.)
বিৱৰণ,संवरण
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1.मेघाभिकलन, 2.क्लाुड कंप्यूटिंग"
মুঠি,गुच्छ
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1.विलेपित कार्ड, 2. विलेपित पत्रक"
আৱৰণযুক্ত কাগজ,लेपित कागज
সমাক্ষীয়,समाक्षीय
সমাক্ষীয় কেবল,समाक्ष केबल
কোডাচিল,कोडासिल
"১.কোড, ২.কোড","1.कूट, 2.कोड"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1.कूट जनक, 2. कोड जनक"
ক&#39;ড পৃষ্ঠা,कूट पृष्ठ
"১.কোড শব্দ, ২.কোড শব্দ","1.कूट शब्द, 2.कोड शब्द"
"১.কোডাৰ, ২.কোডাৰ","1.कोडर, 2.कूटक"
"1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা","1.कूट लेखन जाँच, 2. कोडन जाँच"
এনকোডিং ফৰ্ম,कूट लेखन रूप
"1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট","1.कूटलेखन पत्र, 2. कोडन शीट"
সহগ,गुणांक
সংহতি,ससंजन
"1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট","1.शीत बूट, 2.शीत प्रारंभ"
ঠাণ্ডা আৰম্ভণি,शीत प्रारंभ
সহযোগ,सहयोग
পতন হোৱা,निपात
"১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা","1.परिमिलन, 2.समानुक्रमित करना"
"1.সূচীভুক্ত টেপ,2. callet টেপ","1.समानुक्रमित टेप, 2. कालेट टेप"
সংঘৰ্ষ,टक्कर
বৃহদান্ত্ৰ,कोलन
"১.আখৰ, ২.ৰং","1.वर्ण, 2.रंग"
ৰঙৰ পৰিপূৰকতা,रंग संतृप्ति
ৰঙৰ টেবুল,रंग सारणी
স্তম্ভ,स्तंभ
সংমিশ্ৰণ,संयोजन
কম্পোজিট বাকচ,समिश्र पेटी
"১.আদেশ, ২.আদেশ","1.समादेश, 2.कमांड"
কমাণ্ড বুটাম,समादेश बटन
কমাণ্ড তালিকা,समादेश सूची
টোকা,टिप्पणी
"১/ প্ৰতিশ্ৰুতি, ২/ প্ৰতিশ্ৰুতি","1.वचन बद्धता, 2.प्रतिबद्धता"
বস্তু,वस्तु
সাধাৰণ ব্যৱসায়মুখী ভাষা (COBOL),सामान्य व्यवसाय उन्मुखी भाषा (कोबोल)
সাধাৰণ ভুল,सामान्य त्रुटि
সাধাৰণ ভাষা,सामान्य भाषा
"১.সাধাৰণ নাম, ২. স্বাভাৱিক ৰুটিন","1.सामान्य नेमक, 2. सामान्य नित्यक्रम"
যোগাযোগ,संचार
যোগাযোগ লাইন,संचार रेखा
যোগাযোগ ধৰণ,संचार विधा
"1. যোগাযোগ নেটৱৰ্ক, 2. যোগাযোগ নেটৱৰ্ক","1. संचार नेटवर्क, 2. संचार जालक्रम"
যোগাযোগ প্ৰাচল,संचार प्राचल
যোগাযোগ ব্যৱস্থা,संचार तंत्र
সংকোচন,संहनन
কম্প্ৰেছাৰ,संपीडप्रसारित्र
কম্প্ৰেছন ট্ৰেন্সমিছন,संपीडप्रसारण
কোম্পানী নেটৱৰ্ক,कंपनी नेटवर्क
তুলনামূলক পৰীক্ষা,तुलना परीक्षण
"১.সামঞ্জস্যতা, ২.সামঞ্জস্যতা","1.सुसंगति, 2.संगतता"
উপযুক্ত,सुसंगत
সংকলন,संकलन
সংকলন আৰু নিষ্পাদন,संकलन तथा कार्यपालन
"1.কম্পাইলাৰ, 2.প্ৰগ্ৰেম ট্ৰেন্সফাৰ","1.संकलक, 2.क्रमादेश अंतरक"
কম্পাইলাৰ ভাষা,संकलक भाषा
পৰিপূৰক,पूरक
দহৰ পৰিপূৰক,दस-पूरक
পৰিপূৰক,पूरक
"১/ সম্পূৰ্ণৰূপে অৰ্জন কৰা, ২. সম্পূৰ্ণৰূপে অৰ্জন কৰা","1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल"
