Marathi,Gujarati
गोलाकार लहरी मार्ग,ગોળાકાર તરંગ માર્ગ
प्रसारित स्मृती,ફરતી મેમરી
बाँडिंग सर्किट,બંધન સર્કિટ
क्लॅप ऑसिलेटर,ક્લૅપ ઓસિલેટર
वर्ग ए एम्पलीफायर,વર્ગ A એમ્પ્લીફાયર
वर्ग A] B] C] D ऑपरेशन्स,વર્ગ A] B] C] D કામગીરી
वर्ग बी एम्पलीफायर,વર્ગ બી એમ્પ્લીફાયર
क्लास सी अॅम्प्लिफायर,વર્ગ સી એમ્પ્લીફાયર
वर्ग डी अॅम्प्लीफायर,વર્ગ ડી એમ્પ્લીફાયર
एस वर्ग शरीर,એસ વર્ગ શરીર
"निष्कासन, स्वच्छ","હકાલપટ્ટી, સ્વચ્છ"
कातरणे,ઉતારવું
कातरणे सर्किट,ઉતારવાની સર્કિટ
कॅलड,કેલાડ
घड्याळ वारंवारता,ઘડિયાળની આવર્તન
घड्याळ पल्स जनरेटर,ઘડિયાળ પલ્સ જનરેટર
कदल आरएस फ्लिप फ्लॉप,કદલ આરએસ ફ્લિપ ફ્લોપ
बंद सर्किट दूरदर्शन,બંધ સર્કિટ ટેલિવિઝન
बंद लूप ऑपरेशन,બંધ લૂપ કામગીરી
बंद लूप लाभ,બંધ લૂપ ગેઇન
पूरक मेटॅलिक सेमीकंडक्टर,પૂરક મેટાલિક સેમિકન્ડક્ટર
CMOS डिव्हाइस,CMOS ઉપકરણ
CMRR (कॉमन मोड न्यूट्रलायझेशन रेशो),સીએમઆરઆર (કોમન મોડ ન્યુટ્રલાઇઝેશન રેશિયો)
CO2 लेसर,CO2 લેસર
समाक्षीय केबल,કો - એક્ષેલ કેબલ
कोएक्सियल कोटर,કોક્સિયલ કોટર
समाक्षीय कनेक्टर,કોક્સિયલ કનેક્ટર
"समाक्षीय कनेक्टर, समाक्षीय कनेक्टर","કોક્સિયલ કનેક્ટર, કોક્સિયલ કનેક્ટર"
समाक्षीय रेषा,કોક્સિયલ રેખા
समाक्षीय रेषा,કોક્સિયલ રેખા
समाक्षीय लहरी मार्ग,કોક્સિયલ વેવ પાથ
कोड बदल,કોડ ફેરફાર
कोड चेंजर,કોડ ચેન્જર
"कोडेक, कोडर-डीकोडर","કોડેક, કોડર-ડીકોડર"
स्टिरिओ कोडिंग,સ્ટીરિયો કોડિંગ
कपलिंग गुणांक,જોડાણ ગુણાંક
प्रतिबंधक शक्ती,પ્રતિબંધક બળ
सुसंगत प्रकाश,સુસંગત પ્રકાશ
कुंडली,જન્માક્ષર
कॉइल वाइंडिंग मशीन,કોઇલ વિન્ડિંગ મશીન
योगायोग सर्किट,સંયોગ સર્કિટ
गरम कॅथोड ट्यूब,ગરમ કેથોડ ટ્યુબ
कोल्ड वेल्डिंग पॉइंट,કોલ્ડ વેલ્ડીંગ પોઈન્ટ
"कलेक्टर, कलेक्टर","કલેક્ટર, કલેક્ટર"
प्रवाह गोळा करणे,સંગ્રહ પ્રવાહ
संग्राहक क्षय,કલેક્ટર સડો
कलेक्टर कार्यक्षमता,કલેક્ટર કાર્યક્ષમતા
समांतर लेन्स,સમાંતર લેન્સ
वर्ण मसुदा,પાત્ર ડ્રાફ્ટિંગ
रंग फुटणे,રંગ વિસ્ફોટ
"रंग कोड, वर्ण कोड","રંગ કોડ, અક્ષર કોડ"
रंग भिन्नता सिग्नल,રંગ વિભેદક સંકેત
उतारा,મારણ
रंग मॉनिटर,રંગ મોનિટર
वर्ण पुनरुत्पादन,પાત્ર પ્રજનન
रंग संपृक्तता,રંગ સંતૃપ્તિ
रंगीत वाहक वारंवारता,રંગીન વાહક આવર્તન
अॅक्रोमॅटिक सिग्नल,વર્ણહીન સંકેત
रंगीत दूरदर्शन,રંગીન ટેલિવિઝન
रंगीत टेलिव्हिजन बॉडी,રંગીન ટેલિવિઝન બોડી
"स्तंभ स्पीकर, स्तंभीय आवाज ठेवणारा","કૉલમ સ્પીકર, કૉલમ સાઉન્ડ ડિપોઝિટર"
"कंघी फिल्टर, कंघी फिल्टर","કાંસકો ફિલ્ટર, કાંસકો ફિલ્ટર"
कनेक्शन सर्किट,કનેક્શન સર્કિટ
संयोजन तर्कशास्त्र,સંયુક્ત તર્ક
आज्ञा,આદેશ
सामान्य बेस अॅम्प्लीफायर,સામાન્ય આધાર એમ્પ્લીફાયર
सामान्य बेस कॉन्फिगरेशन,સામાન્ય આધાર રૂપરેખાંકન
सामान्य कलेक्टर अॅम्प्लीफायर,સામાન્ય કલેક્ટર એમ્પ્લીફાયર
सामान्य कलेक्टर कॉन्फिगरेशन,સામાન્ય કલેક્ટર રૂપરેખાંકન
सामान्य कॅपेसिटिव्ह अॅम्प्लिफायर,સામાન્ય કેપેસિટીવ એમ્પ્લીફાયર
सामान्य एमिटर अॅम्प्लिफायर,સામાન્ય ઉત્સર્જક એમ્પ્લીફાયર
सामान्य गेट अॅम्प्लीफायर,સામાન્ય દ્વાર એમ્પ્લીફાયર
भूवैज्ञानिक,ભૂસ્તરશાસ્ત્રીય
सामान्य मोड सिग्नल,સામાન્ય મોડ સિગ્નલ
वस्तुमान परतावा,સામૂહિક વળતર
सामान्य स्रोत अॅम्प्लीफायर,સામાન્ય સ્ત્રોત એમ્પ્લીફાયર
सामान्य एमिटर कॉन्फिगरेशन,સામાન્ય ઉત્સર્જક રૂપરેખાંકન
biconverter,બાયકન્વર્ટર
संप्रेषण उपग्रह,સંચાર ઉપગ્રહ
