Marathi,Telugu
मध्यवर्ती प्रायोजित योजना,కేంద్ర ప్రాయోజిత పథకం
मध्यवर्ती कार्यालय,కేంద్ర కార్యాలయం
मध्यवर्ती महसूल,కేంద్ర ఆదాయాలు
केंद्रीय विक्री कर,కేంద్ర అమ్మకపు పన్ను
मध्य,కేంద్రం
शतक,శతాబ్దం
अन्नधान्य,ధాన్యం
फेरेलिस्ट,ధాతువు
औपचारिक परेड,ఉత్సవ పరేడ్
सोहळा,వేడుక
प्रमाणपत्र,సర్టిఫికేట్
फिटनेसचे प्रमाणपत्र,ఫిట్‌నెస్ సర్టిఫికేట్
पोस्टिंगचे प्रमाणपत्र,పోస్టింగ్ సర్టిఫికేట్
सेवेचे प्रमाणपत्र,సేవా ధృవీకరణ పత్రం
प्रमाणपत्र,ధృవీకరణ
प्रमाणित प्रत,ధృవీకరించబడిన కాపీ
प्रमाणित करा,ధృవీకరించండి
सेस,సెస్
विराम,విరమణ
साखळी,గొలుసు
अध्यक्ष/अध्यक्ष,చైర్మన్/చైర్‌పర్సన్
चालान,చలాన్
आव्हान,సవాలు
खोली,గది
चेंबर ऑफ कॉमर्स,వాణిజ్యమండలి
बदला,మార్పు
अनागोंदी,గందరగోళం
धडा,అధ్యాయం
चारित्र्य हत्या,అక్షర హత్య
वर्ण प्रमाणपत्र,అక్షర ధృవీకరణ పత్రం
शुल्क,ఆరోపణ
मालमत्तेवर शुल्क आकार,ఆస్తిపై ఛార్జ్
शुल्क पत्रक,ఛార్జ్ షీట్
धर्मादाय,స్వచ్ఛంద సంస్థ
धर्मादाय संस्था,స్వచ్ఛంద సంస్థ
चार्ट,చార్ట్
सनद,చార్టర్
Chasis संख्या,చాసిన్ సంఖ్య
फसवणूक,మోసం
तपासा,తనిఖీ
यादी तपासा,చెక్ జాబితా
पोस्ट तपासा,తనిఖీ పోస్ట్
केमिस्ट,రసాయన శాస్త్రవేత్త
धनादेश,తనిఖీ
LET तपासा,చెక్ లెట్
प्रमुख,చీఫ్
मुले शिक्षण भत्ता,పిల్లల విద్య భత్యం
मुलाचे शोषण,పిల్లల దోపిడీ
बाल मजूर,బాల కార్మికులు
बाल कल्याण,పిల్లల సంక్షేమం
जुनाट,దీర్ఘకాలిక
कालक्रमानुसार ऑर्डर (= कालक्रमानुसार),కాలక్రమానుసారం (= కాలక్రమానుసారం)
मंडळ,వృత్తం
सर्किट हाऊस,సర్క్యూట్ హౌస్
परिपत्रक (= परिपत्रक पत्र),Circహ
अभिसरण,ప్రసరణ
परिस्थिती,పరిస్థితి
परिस्थितीजन्य पुरावा,సందర్భోచిత సాక్ష్యం
उद्धरण,ప్రస్తావన
नागरिकत्व,పౌరసత్వం
शहर भरपाई भत्ता,నగర పరిహార భత్యం
नागरी सुविधा,పౌర సౌకర్యాలు
दिवाणी,సివిల్
नागरी संहिता,సివిల్ కోడ్
नागरी सुरक्षा,పౌర రక్షణ
दिवाणी यादी,సివిల్ జాబితా
नागरी विवाह,పౌర వివాహం
नागरी प्रक्रिया कोड,సివిల్ ప్రొసీజర్ కోడ్
नागरी सेवा,సివిల్ సర్వీస్
दिवाणी खटला,సివిల్ సూట్
नागरी पुरवठा,పౌర సామాగ్రి
