Assamese,Gujarati
ৰেফাৰেন্স কল,સંદર્ભ કૉલ
সন্মানীয় আহ্বান,સન્માન કૉલ
ভেৰিয়েবল কল,ચલ કોલ
আমন্ত্ৰণ গেট,આમંત્રણ દ્વાર
"1. বাতিল কৰক, 2. বাতিল কৰক","1. રદ કરો, 2. રદ કરો"
বাতিল বুটাম,રદબાતલ બટન
"১.নিৰ্দিষ্ট কৰা, ২. কেননিক","1. નિર્ધારિત, 2. કેનોનિકલ"
কেননিক ৰূপ,પ્રમાણભૂત સ્વરૂપ
সক্ষমতা,ક્ષમતા
ক্ষমতা তালিকা,ક્ષમતા યાદી
"১.সামৰ্থ্য, ২. ধৰি ৰখা","1. ક્ષમતા, 2. હોલ્ડિંગ"
caps লক চাবি,કેપ્સ લોક કી
"১.কাৰ্ড, ২. চাদৰ","1.કાર્ડ, 2. શીટ"
কাৰ্ড ৰিডাৰ,કાર્ડ રીડર
প্ৰাধান্য,પ્રાધાન્ય
বাহক,વાહક
বাহক বেণ্ড,વાહક બેન્ડ
বাহক বোজা,વાહક લોડ
বাহক সংকেত,વાહક સંકેત
বাহক তৰংগ,વાહક તરંગ
লাভ কৰা হৈছে,હાંસલ કર્યું
স্ক’ৰ লাভ কৰা হৈছে,સ્કોર હાંસલ કર્યો
অৰ্জন কৰা পতাকা,ધ્વજ હાંસલ કર્યો
"1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক","1.કાર્ટિજ ડિસ્ક, 2.કાર્ટ્રિજ ડિસ્ક"
"1. কেছকেড, 2. কেছকেড","1. કાસ્કેડ, 2. કાસ્કેડ"
ঘটনা,કેસ
কেথ&#39;ড-ৰে-টিউব (CRT),કેથોડ-રે-ટ્યુબ (CRT)
কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব,કેથોડ રે ટ્યુબ (સીઆરટી) કેથોડ રે ટ્યુબ
cd rom ডিস্ক ড্ৰাইভ,સીડી રોમ ડિસ્ક ડ્રાઇવ
কোষ,કોષ
কোষ এনিমেচন,સેલ એનિમેશન
চেলুলাৰ ফোন,સેલ્યુલર ફોન
"১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি","1. સેન્ટ્રલ મેમરી, 2. કેન્દ્રીય મેમરી"
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,કેન્દ્રીયકૃત સિસ્ટમ
প্ৰমাণীকৃত টেপ,પ્રમાણિત ટેપ
শিকলি,સાંકળ
"1.series ডাটা, 2.series বিষয়বস্তু","1. શ્રેણી ડેટા, 2. શ્રેણી સામગ્રી"
শৃংখল সংযোগ,સાંકળ કડી
চেইনিং,સાંકળ
"১.চেনেল, ২.চেনেল","1.ચેનલ, 2.ચેનલ"
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1.ચેનલ વ્યસ્ત ટોન, 2.ચેનલ વ્યસ્ત ટોન"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1.ચેનલ ક્ષમતા, 2.ચેનલ ક્ષમતા"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1.ચેનલ કંટ્રોલર, 2.ચેનલ કંટ્રોલર"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1. ચેનલ ભૂલ, 2.ચેનલ ભૂલ"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1.ચેનલ પ્રોગ્રામ, 2.ચેનલ પ્રોગ્રામ"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1.ચેનલ વિશ્વસનીયતા, 2.ચેનલ વિશ્વસનીયતા"
"1.চেনেল ছেট, 2.চেনেল ছেট","1.ચેનલ સેટ, 2.ચેનલ સેટ"
প্ৰতীক,પ્રતીક
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1.કેરેક્ટર કોડ, 2. અક્ષર કોડ"
আখৰৰ চাবি,અક્ષર કી
চৰিত্ৰ পাঠক,પાત્ર વાચક
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ"
চিত্ৰকল্প,ચિત્રાત્મક
"১.চেছিছ, ২.চেছিছ","1.ચેસીસ, 2.ચેસીસ"
বিট পৰীক্ষা কৰক,બીટ તપાસો
চেক পইণ্ট,ચેક પોઈન્ટ
মুঠ পৰীক্ষা কৰক,કુલ તપાસો
শব্দ পৰীক্ষা কৰক,શબ્દ તપાસો
চিপ,ચિપ
চিপ চেট,ચિપ સેટ
"1.বাছি লোৱা, 2.বাছি লোৱা","1.પસંદ કરો, 2.પસંદ કરો"
বৰ্ণানুক্ৰমে,મૂળાક્ષરો પ્રમાણે
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1.સફર, 2. શૂન્ય, 3. નાવિક"
বৰ্তনী,સર્કિટ
বৃত্ত তালিকা,વર્તુળ યાદી
চেৰেছ,સેરેસ
উল্লেখ,ઉલ્લેખ
"1.শ্ৰেণী, 2.শ্ৰেণী","1.શ્રેણી, 2.વર્ગ"
ক্লাছ ভেৰিয়েবল,વર્ગ ચલ
শ্ৰেণীবিভাজন,વર્ગીકરણ
স্ক্যাভেঞ্জিং,સફાઈ
ক্লিয়াৰ কৰা অঞ্চল,સાફ કરેલ વિસ્તાર
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો"
টিপক,દબાવો
"১.গ্ৰাহক, ২. গ্ৰাহক","1. ગ્રાહક, 2. ગ્રાહક"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર"
গ্ৰাহকৰ ষ্টাব,ગ્રાહક સ્ટબ
শ্বিয়াৰিং আৰ্ট,કાપવાની કળા
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,ઉતારવાની કલા પુસ્તકાલય
ক্লিপ বৰ্ড,ક્લિપ બોર્ડ
ক্লিপাৰ,ક્લિપર
ক্লিপাৰ চিপ,ક્લિપર ચિપ
ফৈদ,જૂથ
"1.ৱাচ, ২. calad","1.ઘડિયાળ, 2. કેલાડ"
ঘড়ীৰ চক্ৰ,ઘડિયાળ ચક્ર
ঘড়ীৰ কম্পাঙ্ক,ઘડિયાળની આવર્તન
কালাদ হাৰ্ডৱেৰ,કલાદ હાર્ડવેર
কালাদ স্পেণ্ড,કલાદ સ્પાન્ડ
ঘড়ীৰ গতি,ઘડિયાળની ઝડપ
সময় সমন্বয়,સમય સુમેળ
ঘড়ীৰ টিক,ઘડિયાળની ટીક
ক্ল&#39;ন,ક્લોન
বন্ধ কৰা,બંધ
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),ક્લોઝ્ડ સર્કિટ ટીવી (CCTV)
বিৱৰণ,વર્ણન
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ"
মুঠি,ટોળું
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ"
আৱৰণযুক্ত কাগজ,કોટેડ કાગળ
সমাক্ষীয়,કોક્સિયલ
সমাক্ষীয় কেবল,કો - એક્ષેલ કેબલ
কোডাচিল,કોડાસિલ
"১.কোড, ২.কোড","1.કોડ, 2.કોડ"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1. કોડ જનરેટર, 2. કોડ જનરેટર"
ক&#39;ড পৃষ্ঠা,કોડ પેજ
"১.কোড শব্দ, ২.কোড শব্দ","1.કોડ શબ્દ, 2.કોડ શબ્દ"
"১.কোডাৰ, ২.কোডাৰ","1.કોડર, 2.કોડર"
"1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা","1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ"
এনকোডিং ফৰ্ম,એન્કોડિંગ ફોર્મ
"1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট","1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ"
সহগ,ગુણાંક
সংহতি,સંયોગ
"1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট","1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ"
ঠাণ্ডা আৰম্ভণি,ઠંડી શરૂઆત
সহযোগ,મદદ
পতন হোৱা,પતન
"১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা","1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ"
"1.সূচীভুক্ত টেপ,2. callet টেপ","1.અનુક્રમિત ટેપ, 2. કૉલેટ ટેપ"
সংঘৰ্ষ,અથડામણ
বৃহদান্ত্ৰ,કોલોન
"১.আখৰ, ২.ৰং","1.અક્ષરો, 2.રંગો"
ৰঙৰ পৰিপূৰকতা,રંગ સંતૃપ્તિ
ৰঙৰ টেবুল,રંગ ટેબલ
স্তম্ভ,આધારસ્તંભ
সংমিশ্ৰণ,સંયોજન
কম্পোজিট বাকচ,સંયુક્ત બોક્સ
"১.আদেশ, ২.আদেশ","1.command, 2.command"
কমাণ্ড বুটাম,આદેશ બટન
কমাণ্ড তালিকা,આદેશ યાદી
টোকা,ટિપ્પણી
"১/ প্ৰতিশ্ৰুতি, ২/ প্ৰতিশ্ৰুতি","1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા"
বস্তু,વસ્તુ
সাধাৰণ ব্যৱসায়মুখী ভাষা (COBOL),કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL)
সাধাৰণ ভুল,સામાન્ય ભૂલ
সাধাৰণ ভাষা,સામાન્ય ભાષા
"১.সাধাৰণ নাম, ২. স্বাভাৱিক ৰুটিন","1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા"
যোগাযোগ,કોમ્યુનિકેશન્સ
যোগাযোগ লাইন,સંચાર લાઇન
যোগাযোগ ধৰণ,સંચાર મોડ
"1. যোগাযোগ নেটৱৰ্ক, 2. যোগাযোগ নেটৱৰ্ক","1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક"
যোগাযোগ প্ৰাচল,સંચાર પરિમાણ
যোগাযোগ ব্যৱস্থা,સંચાર વ્યવસ્થા
সংকোচন,કોમ્પેક્શન
কম্প্ৰেছাৰ,કોમ્પ્રેસર
কম্প্ৰেছন ট্ৰেন্সমিছন,કમ્પ્રેશન ટ્રાન્સમિશન
কোম্পানী নেটৱৰ্ক,કંપની નેટવર્ક
তুলনামূলক পৰীক্ষা,સરખામણી કસોટી
"১.সামঞ্জস্যতা, ২.সামঞ্জস্যতা","1. સુસંગતતા, 2. સુસંગતતા"
উপযুক্ত,સુસંગત
সংকলন,સંકલન
সংকলন আৰু নিষ্পাদন,સંકલન અને અમલ
"1.কম্পাইলাৰ, 2.প্ৰগ্ৰেম ট্ৰেন্সফাৰ","1.કમ્પાઇલર, 2.પ્રોગ્રામ ટ્રાન્સફર"
কম্পাইলাৰ ভাষা,કમ્પાઇલર ભાષા
পৰিপূৰক,પૂરક
