Assamese,Hindi
বয়লাৰ গৰম কৰা,बॉयल ताप
বন্ধনী-শ্ৰেণী,ब्रेकेट-श्रेणी
বেগ নিয়ম,बॅग नियम
আন্তঃসংলগ্ন তাঁৰ,गुंफित तार
ব্ৰেক ক্লাছ,ब्रेक कक्षा
ব্ৰামা কম্প্ৰেছাৰ,ब्रामा संपीडक
শাখা-প্ৰশাখা,शाखन
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","ब्रेवे लैटिस, ब्रेवे जालक"
ব্ৰাছ ব্ৰেজিং,"पीतल से झालना, पीतल का टाँका लगाना"
ছেভাৰেন্স,विच्छेद
সংযোগকাৰী ভাঙি পেলাওক,विच्छेद संपर्कक
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","भंजन डायोड, जेनर डायोड"
হাড়ভঙা,विभंजन
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","प्रजनक रिऐक्टर, ब्रीडर परमाणु भट्टी, प्रजनक भट्टी"
প্ৰজনন,प्रजनन
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","अवमंदक विकिरण, ब्रैस्ट्रालुंग"
ব্ৰুষ্টাৰ-কোণ,ब्रूस्टर-कोण
ব্ৰুষ্টাৰ ফ্ৰীজ,ब्रूस्टर फ्रिज़
সেঁতু,सेतु
দলং বন্ধন,सेतु-बंधन
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","दीप्त, द्युतिमान, चमकीला"
ইলুমিনেটৰ,प्रदीपक
ৰেডিয়েন্স,प्रभास
"দ্যুতি, প্ৰভা","द्युति, प्रभा"
ব্ৰীলুৱান অঞ্চল,ब्रिलुवां क्षेत्र
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,ब्रिटिश मानक कैंडल
ভংগুৰ,भंगुर
ভংগুৰতা,भंगुरता
সম্প্ৰচাৰ,प्रसारण
বিস্তৃত,विस्तृत
ৰেট্ৰ&#39;গ্ৰেড,पार्वाभिमुखी
ব্ৰগলি সূত্ৰ,ब्रोग्ली सूत्र
খণ্ডিত,खंडित
ব্ৰাউনি গতি,ब्राउनी गति
"কুচি, বুৰুষ, কুৰ্চ, গুলম","कूची, बुरुश, कूर्च, गुल्म"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","बुबुद्, बुलबुला (सं.), बुदबुदाना (क्रि.)"
effervescence,बुदबुदाहट
প্ৰতিকাৰৰ ব্যৱস্থা,प्रतिकारी
সংকোচন,आकुंचन
"amp-প্ৰতিৰোধ, বাফাৰ","उभय प्रतिरोधी, बफ़र"
শব্দবিজ্ঞান,भवन-ध्वानिकी
বৰধন,वर्धन
বাল্ব,बल्ब
আবির্ভূত,उभरना
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","आयतन, स्थूलता, समष्टि, पुंज, प्रकाय"
আয়তন স্থিতিস্থাপকতা সহগ,आयतन प्रत्यास्थता गुणांक
জনসংখ্যাৰ সম্পত্তি,समष्टि गुणधर्म
সৰ্বোচ্চ উষ্ণতা,अधिकांशीय ताप
উখহি উঠা,"ककुद, उभार"
"bunch, bunch (n.), থুপ খাই থকা (ver.)","गुच्छ, पुंज (सं.), गुच्छित होना (क्रि.)"
মুঠি,गुच्छक
বুনচেন কোষ,बुन्सेन सेल
প্লাৱন ক্ষমতা,उत्प्लव
"buoyancy, প্লাৱন ক্ষমতা","उत्प्लावकता, उत्प्लावन"
বাৰ্গাৰ চাৰ্কিট,बर्गर परिपथ
চোৰৰ ঘণ্টা,चोर घंटी
"বাৰ্নাৰ, ইগনিটাৰ","बर्नर, ज्वालक"
সম্পূৰ্ণ ইগনিচন,पूर्णज्वलन
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","प्रस्फोट, स्फोट, विदर"
লাইন ব্যস্ত,व्यस्त लाइन
ব্যস্ত সুৰ,व्यस्तता टोन
buzzer,गुंजक
পাৰ হোৱা,उपपथ
বৰ্তনী,उपपथन
"সাগৰৰ তাঁৰ, কেবল","समुद्री तार, केबल"
কেডমিয়াম,कैडमियम
চিজিয়াম-কোষ,सीज़इयम-सेल
পাঞ্জাৰ ডাইপোল,पंजर द्विध्रुव
পাঞ্জাৰ ইফেক্ট,पंजर प्रभाव
গণনা কৰা,परिकलन करना
কেলকুলেটৰ,परिकलक
কেলেণ্ডাৰ,कैलेन्डर
"মানাংকন, মানাংকন, পুনৰীক্ষণ","अंशशोधन, अंशांकन, अनुसंशोधन"
"মানাংকন বহুগুণক, মানাংকন বহুগুণক","अंशोधन गुणक, अंशांकन गुणक"
কেলিপাৰ,कैलिपर्स
"কল কেলকুলেটৰ, টক কেলকুলেটৰ","कॉल गणित्र, वार्ता गणित्र"
"তাপ (v.), কেলৰি (ed.)","ऊष्मी (वि.), कैलोरिक (सं.)"
"কেলৰিমিটাৰ, কেলৰিমিটাৰ","कैलोरीमीटर, ऊष्मामापी"
"কেলৰিমেট্ৰি, কেলৰিমেট্ৰি","कलोरीमिति, ऊष्मामिति"
কেমেৰা,कैमरा
"কুল্যা কিৰণ, খাল কিৰণ","कुल्या किरण, कैनल किरण"
কেণ্ডেলা,कैंडेला
"মমবাতি, মমবাতি","मोमबत्ती, कैंडल"
canonical,"विहित, कैनानिकल"
কেন্টিলিভাৰ,"कैन्टीलीवर, प्रास"
"টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)","टोपी, आच्छद (सं.), अन्त्यकर्तन (क्रि.)"
ধৰি ৰখা,धारिता
কেপাচিটৰ,संधारित्र
"কেপিলাৰিটি, কেপিলাৰিটি","केशिकात्व, केशिकत्व"
"কেপিলাৰী, কেপিলাৰী","केशिका, कैपिलरी"
কেপিলাৰী বল,केशिका-बल
"কেপচুল, কেপচুল, কেপচুল","संपुटिका, संपुट, कैप्स्यूल"
বন্দী কৰা,प्रग्रहण
কাৰ্বন ১৪ সময়সূচী,कार्बन 14 कालनिर्धारण
"মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা","प्रधान दिग्बिन्दु, कार्डिनल संख्या, गणन-संख्या"
carno ৰ উপপাদ্য,कार्नो-प्रमेय
বাহক,वाहक
কাৰ্টেচিয়ান অক্ষ,कार्तीय अक्ष
কাৰ্টিজ,कार्टिज
"সোপানী (ভ.), সোপানীপাট (সম্পা.)","सोपानी (वि.), सोपानीपात (सं.)"
অনুপ্ৰাণিত,उत्प्रेरित
"বিপৰ্যয়, দুৰ্যোগ","प्रलय, विपद"
লিমিটাৰ ডাইঅ&#39;ড,सीमक डायोड
"অৰ্থমিটাৰ,কেথেট&#39;মিটাৰ","ऊर्ध्वतामापी, कैथेटोमीटर"
কেথেট্ৰন,कैथेट्रॉन
কেথ&#39;ড,कैथोड
কেটিয়ন,धनायन
পোহৰ পৃষ্ঠা,किरणस्पर्शी पृष्ठ
