Telugu,Tamil
మరగుజ్జు,குள்ள
డైసీ,டெய்ஸி
తేదీలు,தேதிகள்
రోజు జాస్మిన్,நாள் மல்லிகை
మెంతులు,வெந்தயம்
దిననాథ్ గడ్డి,தினநாத் புல்
డాడర్,டோடர்
"డూబ్ గడ్డి, బెర్ముడా గడ్డి","டூப் புல், பெர்முடா புல்"
డ్రూస్,ட்ரூஸ்
పొడి అల్లం,உலர் இஞ்சி
బీటిల్‌ను డీఫోలైట్ చేస్తుంది,வண்டு
డ్రోన్,ட்ரோன்
బాతు,வாத்து
ఎకాలజీ,சூழலியல்
ఎకోనొమెట్రిక్స్,எக்கோனோமெட்ரிக்ஸ்
ఆర్థిక సామర్థ్యం,பொருளாதார செயல்திறன்
ఎకోటైప్,சுற்றுச்சூழல்
ఎక్టోట్రోఫిక్,எக்டோட்ரோபிக்
ఎడాఫిక్,எடாபிக்
ఎడాఫాలజీ,எடாஃபாலஜி
అంచు,விளிம்பு
తినదగిన భాగం,உண்ணக்கூடிய பகுதி
డిమాండ్ యొక్క స్థితిస్థాపకత,தேவையின் நெகிழ்ச்சி
ఉత్పత్తి యొక్క స్థితిస్థాపకత,உற்பத்தியின் நெகிழ்ச்சி
విద్యుద్విశ్లేషణ,மின்னாற்பகுப்பு
ఎలెక్ట్రోఫోరేసిస్,எலக்ட்ரோபோரேசிஸ்
ఎలివియేషన్,நீர்த்தல்
ఎమాస్క్యులేటర్,எமாஸ்குலேட்டர்
ఎంబాంకింగ్,உள்ளடக்கியது
పిండం,கரு
పిండశాస్త్రం,கரு
ఆవిర్భావం,தோற்றம்
ఎమల్సిఫైయర్,குழம்பாக்கி
ఎండోజెనస్,எண்டோஜெனஸ்
ఎండోమిటోసిస్,எண்டோமிடோசிஸ்
ఎండోపరాసైట్,எண்டோபராசைட்
ఎండోస్పెర్మ్,எண்டோஸ்பெர்ம்
ఎంటర్ప్రైజ్,நிறுவனம்
కీటకాలజీ,பூச்சியியல்
పర్యావరణం,சூழல்
ఎంజైమ్,நொதி
ఎపికోటిల్ అంటుకట్టుట,எபிகோடைல் ஒட்டுதல்
ఎపిఫైట్,எபிபைட்
ఈక్విటీ,பங்கு
నిర్మూలన,ஒழிப்பு
అవసరమైన పోషకాలు,அத்தியாவசிய ஊட்டச்சத்துக்கள்
అంచనా,மதிப்பீடு
ఎటిలేషన్,Etiolation
యూజెనిక్,யூஜெனிக்
మూల్యాంకనం,மதிப்பீடு
ఆవిరిపోటు,ஆவியாதல்
ఇవాపో-ట్రాన్స్పిరేషన్,ஆவி-டிரான்ஸ்பிரேஷன்
ఎవర్‌గ్రీన్ విప్లవం,பசுமையான புரட்சி
సతత హరిత,பசுமையான
పరిణామం,பரிணாமம்
ఎక్సైజ్,கலால்
అలసట,சோர்வு (கருவுறுதல்)
దోపిడీ,சுரண்டல்
అన్వేషణ,ஆய்வு
ఎక్స్‌ట్రషన్,வெளியேற்றம்
కళ్ళు,கண் (சுகர்கேன்/உருளைக்கிழங்கு)
తినదగిన పైన్,உண்ணக்கூடிய பைன்
"ఏనుగు పాదం, యమ","யானை கால், யாம்"
యూకలిప్టస్,யூகலிப்டஸ்
వానపాము,மண்புழு
కీటక శాస్త్రవేత్త,பூச்சியியல் நிபுணர்
పర్యావరణవేత్త,சுற்றுச்சூழல் ஆய்வாளர்
కారకం,காரணி
కారకాల ఉత్పాదకత,காரணி உற்பத்தித்திறன்
కారకం,காரணி
కారకమైన బ్లాక్ డిజైన్,காரணி தொகுதி வடிவமைப்பு
ఫ్యాకల్టీ,முகநூல்
ఫాలో,தரிசு நிலம்
కుటుంబం,குடும்பம்
వ్యవసాయ మదింపు,பண்ணை மதிப்பீடு
వ్యవసాయ బడ్జెట్,பண்ணை பட்ஜெட்
వ్యవసాయ వ్యాపారం,பண்ணை வணிகம்
వ్యవసాయ ప్రణాళిక,பண்ணை திட்டமிடல்
రైతు,உழவர்
వ్యవసాయం,விவசாயம்
ఫాసియేషన్,திசைதிருப்பல்
మలం,மலம் கழித்தல்
కిణ్వ ప్రక్రియ,நொதித்தல்
సంతానోత్పత్తి,கருவுறுதல்
ఎరువులు,உரம்
ఎరువుల వినియోగ సామర్థ్యం,உரம் பயன்பாடு செயல்திறன்
ఫైబరస్,ஃபைப்ரஸ்
ఫీల్డ్,புலம்
క్షేత్ర సామర్థ్యం,புல திறன்
క్షేత్ర ప్రదర్శన,புலம் ஆர்ப்பாட்டம்
స్థిరీకరణ,சரிசெய்தல்
వరదలు,வெள்ளம்
ప్రవాహ రేఖ చిత్రం,ஓட்ட வரைபடம்
ఆహార విలువ,உணவு மதிப்பு
మేట,தீவனம் (தீவனம்)
అంచనా,முன்னறிவிப்பு
అటవీ,காடு
అటవీప్రాంతం,ஃபேஸ்டேஷன்
ఫ్రాండ్,ஃப்ராண்ட்
ఫ్రాస్ట్ రెసిస్టెంట్,உறைபனி எதிர்ப்பு
ఫ్రాస్ట్,பனி
స్తంభింపచేసిన (పండు & కూరగాయలు),உறைந்த (பழம் & காய்கறி)
