Bengali,Gujarati
চার্জ নিয়ন্ত্রণ পরামিতি,ચાર્જ નિયંત્રણ પરિમાણ
মিলিত ডিভাইস চার্জ,ચાર્જ જોડી ઉપકરણ
চার্জ যুগল র্যান্ডম অ্যাক্সেস মেমরি,ચાર્જ જોડી રેન્ડમ એક્સેસ મેમરી
চার্জ ঘনত্ব,ચાર્જ ઘનતા
চার্জ ইনজেকশন ডিভাইস,ચાર્જ ઈન્જેક્શન ઉપકરણ
চার্জ ক্ষতি,ચાર્જ નુકશાન
চার্জ পাম্পিং,ચાર્જ પમ્પિંગ
চার্জ সেন্সিং এমপ্লিফায়ার,ચાર્જ સેન્સિંગ એમ્પ્લીફાયર
চার্জ স্টোরেজ,ચાર્જ સંગ્રહ
চার্জিত কণা,ચાર્જ કણો
অনুরাগী,જુસ્સાદાર
ফ্রেম,ફ્રેમ
robyshev ফিল্টার,રોબીશેવ ફિલ્ટર
মোট চেক,કુલ તપાસો
ফ্রিকোয়েন্সি পরীক্ষা করুন,આવર્તન તપાસો
রাসায়নিক বন্ধন,રાસાયણિક બંધન
রাসায়নিক বাষ্প এজাহার,રાસાયણિક વરાળ જુબાની
চাইল্ড লক সুবিধা,ચાઇલ્ડ લોક સુવિધા
শিশুর আইন,બાળકનો કાયદો
চিপ,ચિપ
চিপ সক্রিয়করণ,ચિપ સક્રિયકરણ
দম বন্ধ করা,ગૂંગળામણ
বিরতিহীন,તૂટક તૂટક
বিরতিহীন পরিবর্ধক,તૂટક તૂટક એમ્પ્લીફાયર
বিরতিহীন পরিবর্ধক,તૂટક તૂટક એમ્પ્લીફાયર
বিরতিহীন মোড,તૂટક તૂટક મોડ
ক্রোমা পরিবর্ধক,ક્રોમા એમ્પ્લીફાયર
চরিত্রায়ন চিত্র,લાક્ષણિકતા રેખાકૃતિ
পিগমেন্টেশন,પિગમેન્ટેશન
বৃত্ত চিত্র,વર્તુળ રેખાકૃતિ
সার্কিট,સર્કિટ
সার্কিট বিশ্লেষণ,સર્કિટ વિશ્લેષણ
সার্কিট ব্রেকার,સર્કિટ બ્રેકર
বর্তনী চিত্র,પરિપથ આકૃતિ
সার্কিট স্বরলিপি,સર્કિટ નોટેશન
সার্কিট বদল,સર્કિટ સ્વિચિંગ
বৃত্তাকার তরঙ্গ পথ,ગોળાકાર તરંગ માર્ગ
সঞ্চালন স্মৃতি,ફરતી મેમરી
বন্ধন সার্কিট,બંધન સર્કિટ
ক্ল্যাপ অসিলেটর,ક્લૅપ ઓસિલેટર
ক্লাস A পরিবর্ধক,વર્ગ A એમ્પ્લીફાયર
ক্লাস A] B] C] D অপারেশন,વર્ગ A] B] C] D કામગીરી
ক্লাস B পরিবর্ধক,વર્ગ બી એમ્પ્લીફાયર
ক্লাস সি পরিবর্ধক,વર્ગ સી એમ્પ્લીફાયર
ক্লাস ডি পরিবর্ধক,વર્ગ ડી એમ્પ્લીફાયર
এস ক্লাস বডি,એસ વર્ગ શરીર
"বহিষ্কার, পরিষ্কার","હકાલપટ્ટી, સ્વચ્છ"
কর্তন,ઉતારવું
শিয়ারিং সার্কিট,ઉતારવાની સર્કિટ
ক্যালাড,કેલાડ
ঘড়ি ফ্রিকোয়েন্সি,ઘડિયાળની આવર્તન
ঘড়ির পালস জেনারেটর,ઘડિયાળ પલ્સ જનરેટર
কদল আরএস ফ্লিপ ফ্লপ,કદલ આરએસ ફ્લિપ ફ્લોપ
ক্লোজড সার্কিট টেলিভিশন,બંધ સર્કિટ ટેલિવિઝન
বন্ধ লুপ অপারেশন,બંધ લૂપ કામગીરી
বন্ধ লুপ লাভ,બંધ લૂપ ગેઇન
পরিপূরক ধাতব সেমিকন্ডাক্টর,પૂરક મેટાલિક સેમિકન્ડક્ટર
CMOS ডিভাইস,CMOS ઉપકરણ
সিএমআরআর (সাধারণ মোড নিরপেক্ষকরণ অনুপাত),સીએમઆરઆર (કોમન મોડ ન્યુટ્રલાઇઝેશન રેશિયો)
CO2 লেজার,CO2 લેસર
সমাক্ষ তারের,કો - એક્ષેલ કેબલ
সমাক্ষ কোটার,કોક્સિયલ કોટર
সমাক্ষ সংযোগকারী,કોક્સિયલ કનેક્ટર
"সমাক্ষ সংযোগকারী, সমাক্ষ সংযোগকারী","કોક્સિયલ કનેક્ટર, કોક્સિયલ કનેક્ટર"
সমাক্ষ রেখা,કોક્સિયલ રેખા
সমাক্ষ রেখা,કોક્સિયલ રેખા
সমাক্ষ তরঙ্গ পথ,કોક્સિયલ વેવ પાથ
কোড পরিবর্তন,કોડ ફેરફાર
কোড পরিবর্তনকারী,કોડ ચેન્જર
"কোডেক, কোডার-ডিকোডার","કોડેક, કોડર-ડીકોડર"
স্টেরিও কোডিং,સ્ટીરિયો કોડિંગ
কাপলিং সহগ,જોડાણ ગુણાંક
নিয়ন্ত্রক শক্তি,પ્રતિબંધક બળ
সুসঙ্গত আলো,સુસંગત પ્રકાશ
রাশিফল,જન્માક્ષર
কয়েল উইন্ডিং মেশিন,કોઇલ વિન્ડિંગ મશીન
কাকতালীয় সার্কিট,સંયોગ સર્કિટ
গরম ক্যাথোড টিউব,ગરમ કેથોડ ટ્યુબ
ঠান্ডা ঢালাই পয়েন্ট,કોલ્ડ વેલ્ડીંગ પોઈન્ટ
"সংগ্রাহক, সংগ্রাহক","કલેક્ટર, કલેક્ટર"
সংগ্রহ প্রবাহ,સંગ્રહ પ્રવાહ
সংগ্রাহক ক্ষয়,કલેક્ટર સડો
সংগ্রাহক দক্ষতা,કલેક્ટર કાર્યક્ષમતા
সমান্তরাল লেন্স,સમાંતર લેન્સ
চরিত্রের খসড়া,પાત્ર ડ્રાફ્ટિંગ
রঙ ফেটে যাওয়া,રંગ વિસ્ફોટ
"রঙ কোড, অক্ষর কোড","રંગ કોડ, અક્ષર કોડ"
রঙ ডিফারেনশিয়াল সংকেত,રંગ વિભેદક સંકેત
প্রতিষেধক,મારણ
রঙ মনিটর,રંગ મોનિટર
চরিত্রের প্রজনন,પાત્ર પ્રજનન
রঙ স্যাচুরেশন,રંગ સંતૃપ્તિ
রঙিন ক্যারিয়ার ফ্রিকোয়েন্সি,રંગીન વાહક આવર્તન
অ্যাক্রোমেটিক সংকেত,વર્ણહીન સંકેત
রঙিন টেলিভিশন,રંગીન ટેલિવિઝન
রঙিন টেলিভিশন বডি,રંગીન ટેલિવિઝન બોડી
"কলাম স্পিকার, কলামার শব্দ জমাকারী","કૉલમ સ્પીકર, કૉલમ સાઉન્ડ ડિપોઝિટર"
