Kannada,Assamese
ಬೈವೆಕ್ಟರ್,বাইভেক্টৰ
ಬೋಲ್ಟ್‌ಮನ್ ಸಮೀಕರಣ,বোল্টমেন সমীকৰণ
ಬೂಲಿಯನ್ ಬೀಜಗಣಿತ*,বুলিয়ান বীজগণিত*
ಬೋಸ್-ಐನ್ಸ್ಟೈನ್ ಅಂಕಿಅಂಶಗಳು,বস-আইনষ্টাইন পৰিসংখ্যা
ಮಿತಿ ನಿರ್ಬಂಧಗಳು,সীমাবদ্ধতা নিষেধাজ্ঞা
ಗಡಿ ಮಟ್ಟ,সীমা স্তৰ
ಗಡಿ ರೇಖೆ,সীমাৰেখা
ಮಿತಿ ಮೌಲ್ಯ,সীমা মূল্য
ಗಡಿ ಮೌಲ್ಯದ ಸಮಸ್ಯೆ,সীমা মূল্যৰ সমস্যা
"ಪರಿಮಿತಿ ಕಾರ್ಯ ಸೀಮಿತ ಹಣ್ಣು,",সীমাবদ্ধ ফলন সীমাবদ্ধ ফল
"ಬೌಂಡೆಡ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಬೌಂಡೆಡ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಬೌಂಡೆಡ್ ಟೇಬಲ್,","সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ টেবুল"
"ಗಡಿ ಪ್ರದೇಶ ಗಡಿ ಪ್ರದೇಶ,",সীমাবদ্ধ ভূখণ্ড সীমাবদ্ধ ভূখণ্ড
"ಬೌಂಡೆಡ್ ಸೆಟ್ ಬೌಂಡೆಡ್ ಸೆಟ್,",সীমাবদ্ধ ছেট সীমাবদ্ধ গোট
ಬ್ರೌನಿ ಚಲನೆ,ব্ৰাউনি গতি
ಲೆಕ್ಕಾಚಾರ ಮಾಡಲು,গণনা কৰা
ಲೆಕ್ಕಾಚಾರ,গণনা কৰা
"ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕ್ಯಾಲ್ಕುಲೇಟರ್","কেলকুলেটৰ, কেলকুলেটৰ"
ಲೆಕ್ಕಾಚಾರ*,গণনা*
ಕಂಪ್ಯೂಟೇಶನಲ್ ಕ್ರಿಯೆಯ ವಿಧಾನ,গণনামূলক ক্ৰিয়া পদ্ধতি
"ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕ್ಯಾಲ್ಕುಲೇಟರ್","কেলকুলেটৰ, কেলকুলেটৰ"
"ಕಲನಶಾಸ್ತ್ರ, ಕಲನಶಾಸ್ತ್ರ","কেলকুলাছ, কেলকুলাছ"
ವ್ಯತ್ಯಾಸ ಕಲನಶಾಸ್ತ್ರ,ভ্যাৰিয়েন্স কেলকুলাছ
ಕ್ಯಾಲೋರಿಗಳು,কেলৰি
ನಿಯಮವನ್ನು ರದ್ದುಗೊಳಿಸಿ,বাতিল নিয়ম
ಅಂಗೀಕೃತ ಸಮೀಕರಣ,কেননিক সমীকৰণ
ಅಂಗೀಕೃತ ರೂಪ,কেননিক ৰূপ
"ಕ್ಯಾನೋನಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಕೆ ಕ್ಯಾನೋನಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್","কেননিক মেট্ৰিক্স, কে কেননিক মেট্ৰিক্স"
ಕ್ಯಾಂಟರ್ ಸೆಟ್,কেন্টৰ ছেট
ಕ್ಯಾಂಟರ್ ತ್ರಿಕೋನ ಸೆಟ್,cantor ত্ৰিকোণীয় ছেট
ನಿರ್ಬಂಧಿತ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,বাধ্যতামূলক পৰিবহণ সমস্যা
ಸಾಮರ್ಥ್ಯ,সক্ষমতা
ಕ್ಯಾಪಿಲ್ಲರಿ ಬಲ,কেপিলাৰী বল
"ಎಣಿಕೆ ಸಂಖ್ಯೆ, ಕಾರ್ಡಿನಲ್ ಸಂಖ್ಯೆ","গণনা সংখ্যা, কাৰ্ডিনেল সংখ্যা"
ಕಾರ್ಟೇಶಿಯನ್ ಅಕ್ಷ,কাৰ্টেচিয়ান অক্ষ
ಕಾರ್ಟೇಶಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,কাৰ্টেছিয়ান স্থানাংক
ಕಾರ್ಟೇಶಿಯನ್ ಉತ್ಪನ್ನ,কাৰ্টেছিয়ান উৎপাদন
ಸೆಟ್‌ಗಳ ಕಾರ್ಟೇಶಿಯನ್ ಗುಣಾಕಾರ,সমষ্টিৰ কাৰ্টেছিয়ান গুণন
"ಕೇಸ್ ಸ್ಟಡಿ, ಕೇಸ್ ಸ್ಟಡಿ","কেছ ষ্টডি, কেছ ষ্টডি"
ದುರಂತ ಭಾಷಣ,দুৰ্যোগপূৰ্ণ ভাষণ
ಕ್ಯಾಟನರಿ,catinary
ಕೌಚಿ ವಿತರಣೆ,কাউচি বিতৰণ
ಕೌಶಿಯ ಸೂತ್ರ,কৌশীৰ সূত্ৰ
ಕೌಶಿ-ಗುರ್ಸಾ-ಪ್ರಮೇಯ,কৌশী-গুৰ্ষ-উপাপাদ্য
ಕೌಶಿ-ರೀಮನ್-ಬಾನ್,কৌছি-ৰাইমান-বান
ಕೌಚಿ ಅನುಕ್ರಮ,ক&#39;চি ক্ৰম
ಕೌಶಿ ಅವಿಭಾಜ್ಯ,কৌশি অবিচ্ছেদ্য
ಕೌಶಿ ಮುಖ್ಯ-ಮೌಲ್ಯ,কৌশী মূল-মূল্য
ಕೌಚಿ ಶೇಷ ಪ್ರಮೇಯ,ক’চি ৰেমেইণ্ডাৰ উপপাদ্য
ಕ್ಯಾಲೆ-ಹ್ಯಾಮಿಲ್ಟನ್-ಪ್ರಮೇಯ,কেলে-হেমিল্টন-উপাপাদ্য
ಆಕಾಶಕಾಯ,আকাশী দেহ
ಖಗೋಳ ಮಾಪನ,জ্যোতিৰ্বিজ্ঞানৰ জোখ-মাখ
ಆಕಾಶ ಯಂತ್ರಶಾಸ್ತ್ರ,আকাশী যান্ত্ৰিকতা
ಆಕಾಶಕಾಯ,আকাশী দেহ
ಜೀವಕೋಶದ ಆವರ್ತನ,কোষ কম্পাঙ্ক
"ಜನಗಣತಿ, ಜನಗಣತಿ","লোকপিয়ল, লোকপিয়ল"
ಶೇಕಡಾವಾರು,শতাংশ
ಸೆಂಟಿಮೀಟರ್,চেন্টিমিটাৰ
ಸೆಂಟಿಮೀಟರ್-ಗ್ರಾಂ-ಎರಡನೆಯ ವಿಧಾನ,চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি
"ಕೇಂದ್ರ, ಕೇಂದ್ರೀಕೃತ","কেন্দ্ৰীয়, সমকেন্দ্ৰিক"
ಕೇಂದ್ರ ಅಕ್ಷ,কেন্দ্ৰীয় অক্ষ
ಕೇಂದ್ರ ಅಂತರ,কেন্দ্ৰীয় ব্যৱধান
ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ
ಕೇಂದ್ರ ಭೇದಾತ್ಮಕ ಕೋಷ್ಟಕ,কেন্দ্ৰীয় অৱভেদ্য টেবুল
ಕೇಂದ್ರ ಮಿತಿ ಪ್ರಮೇಯ,কেন্দ্ৰীয় সীমা উপপাদ্য
ಕೇಂದ್ರ ಕ್ಷಣ,কেন্দ্ৰীয় মুহূৰ্ত
ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ,কেন্দ্ৰীয় সম্পদ একক
ಕೇಂದ್ರ ಪ್ರವೃತ್ತಿ,কেন্দ্ৰীয় প্ৰবৃত্তি
ಕೇಂದ್ರ*,কেন্দ্ৰ*
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕೇಂದ್ರ,মাধ্যাকৰ্ষণ কেন্দ্ৰ
ಗುಂಪು ಕೇಂದ್ರ,গ্ৰুপ চেণ্টাৰ
ಸಮೂಹ ಕೇಂದ್ರ,ভৰ কেন্দ্ৰ
ಸಮ್ಮಿತಿಯ ಕೇಂದ್ರ,প্ৰতিসমতাৰ কেন্দ্ৰ
ಕೇಂದ್ರಾಪಗಾಮಿ ಬಲದ,কেন্দ্ৰপৃথক বল
ಕೇಂದ್ರಾಭಿಮುಖ ಬಲ,কেন্দ্ৰিক বল
"ಕೇಂದ್ರಾಭಿಮುಖ ಮೆರಿಡಿಯನ್,",কেন্দ্ৰিক মেৰিডিয়ান
ಖಚಿತತೆ,নিশ্চয়তা
cgs ವಿಧಾನ,cgs পদ্ধতি
cgs ಘಟಕ,cgs ইউনিট
ವಿಭಿನ್ನತೆಯ ಸರಪಳಿ ನಿಯಮ,পাৰ্থক্যৰ শৃংখল নিয়ম
ಅಕಸ್ಮಾತ್ತಾಗಿ,কেনেবাকৈ
ಯಾದೃಚ್ಛಿಕ ಚಲನೆ,random move
ಅಕ್ಷದ ಶಿಫ್ಟ್,অক্ষৰ স্থানান্তৰ
"ಬೇಸ್ ಬದಲಾವಣೆ ಪೇಯಾಧರ್-ಬದಲಾವಣೆ,",ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন
ಕ್ರಮಪಲ್ಲಟನೆ,ক্ৰমবিন্যাস
ವಿಶಿಷ್ಟ ಗುಣಾಂಕ,বৈশিষ্ট্য সহগ
ವಿಶಿಷ್ಟ ನಿರ್ಧಾರಕ,বৈশিষ্ট্য নিৰ্ণায়ক
ವಿಶಿಷ್ಟ ಸಮೀಕರಣ,বৈশিষ্ট্যপূৰ্ণ সমীকৰণ
"ವಿಶಿಷ್ಟ ಕಾರ್ಯ, ವಿಶಿಷ್ಟ ಕಾರ್ಯ","বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য"
ಲಾಗರಿಥಮ್ನ ಪೂರ್ಣಾಂಕ,লগাৰিদমৰ পূৰ্ণসংখ্যা
"ವಿಶಿಷ್ಟ ಬಹುಪದೋಕ್ತಿ,",বৈশিষ্ট্যপূৰ্ণ বহুপদ
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ,বৈশিষ্ট্যপূৰ্ণ মূল্য
ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್,বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ
ಪಾತ್ರ ಸಮುದಾಯ,চৰিত্ৰ সম্প্ৰদায়
"ಚಾರ್ಟ್‌ಗಳು, ಚಾರ್ಟ್‌ಗಳು,","লেখচিত্ৰ, লেখচিত্ৰ"
ಚಿ-ಚದರ ವಿತರಣೆ,কাই-স্কেয়াৰ বিতৰণ
ಚಿ-ಚದರ ಸೂತ್ರ,কাই-বৰ্গ সূত্ৰ
ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,কাই-স্কেয়াৰ পৰীক্ষা
ಸ್ವರಮೇಳ*,কৰ্ড*
ಸ್ವರಮೇಳ ವಿಭಜಿಸುವ ವಿಧಾನ,কৰ্ড বিভাজন পদ্ধতি
ಲಿಖಿತ ಸಂದೇಶ,লিখিত বাৰ্তা
"ಶೂನ್ಯ, ಸೈಫರ್","শূন্য, চাইফাৰ"
ವೃತ್ತ*,বৃত্ত*
ಒಮ್ಮುಖ ವೃತ್ತ,অভিসৰণ বৃত্ত
ಸರ್ಕ್ಯೂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বৰ্তনী মেট্ৰিক্স
"ವೃತ್ತಾಕಾರದ, ವೃತ್ತಾಕಾರದ,","বৃত্তাকাৰ, বৃত্তাকাৰ"
ವೃತ್ತದ ರೋಗಲಕ್ಷಣಗಳು,বৃত্তৰ asymptoes
ವೃತ್ತಾಕಾರದ ನಾಳ,বৃত্তাকাৰ কণ্ডুলাইন
ವೃತ್ತಾಕಾರದ ಚಲನೆ,বৃত্তাকাৰ গতি
ಸುತ್ತಳತೆ,circumcentre
ನಿವೃತ್ತ*,অৱসৰপ্ৰাপ্ত*
ಪ್ರದಕ್ಷಿಣೆ ಮಾಡಲು,"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা"
ಹಿಂದಿನ,অতীত
ಸುತ್ತುವರಿದ,পৰিসীমাবদ্ধ
ಪ್ರಖ್ಯಾತ ಕಾರ್ಪೊರೇಟ್,বিশিষ্ট কৰ্পৰেট
ಕ್ಲಾಸಿಕ್ ಡೈನಾಮಿಕ್ಸ್,ক্লাসিক গতিশীলতা
ಕ್ಲಾಸಿಕ್ ಆಪ್ಟಿಮೈಸೇಶನ್,ক্লাসিক অপ্টিমাইজেচন
ದೀರ್ಘಕಾಲದ ಹಣಕಾಸಿನ ಸಮಸ್ಯೆ,দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা
ಶಾಸ್ತ್ರೀಯ ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಯಂತ್ರಶಾಸ್ತ್ರ,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
ದೋಷಗಳ ವರ್ಗೀಕರಣ,ভুলৰ শ্ৰেণীবিভাজন
ವರ್ಗ ಮಧ್ಯಂತರ,শ্ৰেণীৰ ব্যৱধান
ವರ್ಗ ಮಧ್ಯಂತರ ಘಟಕ,শ্ৰেণী ব্যৱধান একক
ವರ್ಗ ಮಿತಿ,শ্ৰেণী সীমা
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ীৰ কাঁটাৰ দিশত
ಮುಚ್ಚಲಾಗಿದೆ,বন্ধ কৰা হৈছে
"ಮುಚ್ಚಲಾಗಿದೆ, ಮುಚ್ಚಲಾಗಿದೆ","বন্ধ, বন্ধ"
ಮುಚ್ಚಿದ ಪದರದ ಕವರ್,বন্ধ স্তৰৰ আৱৰণ
ಮುಚ್ಚಿದ ಘನ,বন্ধ ঘনক
"ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ, ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ","বন্ধ বক্ৰ, বন্ধ বক্ৰ"
ಮುಚ್ಚಿದ ಪ್ರಾಂತ್ಯ,বন্ধ প্ৰদেশ
ಮುಚ್ಚಿದ ಆಕಾರ,বন্ধ আকৃতি
ಮುಚ್ಚಿದ ಮಧ್ಯಂತರ,বন্ধ ব্যৱধান
"ಮುಚ್ಚಿದ ಪ್ರದೇಶ, ಮುಚ್ಚಿದ ಪ್ರದೇಶ","বন্ধ অঞ্চল, বন্ধ অঞ্চল"
ಮುಚ್ಚಿದ ಸೆಟ್,বন্ধ চেট
"ಮುಚ್ಚಿದ ಪುಟ, ಮುಚ್ಚಿದ ಪುಟ","বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা"
ನೆಮೆಸಿಸ್,নিলমান
ಪ್ರತಿಪಾದಕ,pronator
ಪೀನ ಬಿಂದು,উত্তল বিন্দু
ಬಂಧಿತ-ಸ್ವೀಕರಿಸಲಾಗಿದೆ,বন্দী-গ্ৰহণ কৰা
ಬಂಧಿತ ಸೆಟ್,বন্দী ছেট
ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್,ক্লাষ্টাৰ পইণ্ট
ಕ್ಲಸ್ಟರ್ ಮಾದರಿ,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
ಕ್ಲಸ್ಟರ್ ಒಟ್ಟು,ক্লাষ্টাৰ এগ্ৰিগেট
ಏಕಾಕ್ಷ ವೃತ್ತ,সমাক্ষীয় বৃত্ত
ಏಕಾಕ್ಷ ಪ್ಯಾರಾಬೋಲಾ,সমাক্ষীয় প্যাৰাবোলা
ಏಕಾಕ್ಷ ಸಮತಲ,সমাক্ষীয় সমতল
ಏಕಾಕ್ಷ ತ್ರಿಕೋನ,সমাক্ষীয় ত্ৰিভুজ
ಕಾಬ್-ಡೌಗ್ಲಾಸ್ ಕಾರ್ಯ,কব-ডাগলাছ ফাংচন
"ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್, ಸಂಕೇತ","এনকোডিং, ক&#39;ডিং, সংকেত"
ವಸ್ತು ಸಂಕೇತ,উপাদান সংকেত
ಸಹ-ಪ್ರಾಂತ್ಯ,সহ-প্ৰদেশ
ಗುಣಾಂಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সহগ মেট্ৰিক্স
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,সম্পৰ্ক সহগ
ನಿರ್ಣಯ ಗುಣಾಂಕ,নিৰ্ণয় সহগ
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ,ইলাষ্টিক সহগ
ಪ್ರಸರಣ ಗುಣಾಂಕ,প্ৰসাৰণ সহগ
ಘರ್ಷಣೆ ಗುಣಾಂಕ,ঘৰ্ষণ সহগ
ರೇಖಾಂಶದ ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ,দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ
ಹಿಂಜರಿತ ಗುಣಾಂಕ,ৰিগ্ৰেছন সহগ
ಮೇಲ್ಮೈ ಒತ್ತಡದ ಗುಣಾಂಕ,পৃষ্ঠীয় টানৰ সহগ
ವ್ಯತ್ಯಾಸದ ಗುಣಾಂಕ,ভ্যাৰিয়েন্স সহগ
"ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್","সহ-কাৰক, সহ-কাৰক, সহ-কাৰক"
ನಾಣ್ಯ ಟಾಸ್,মুদ্ৰা টছ
ಮಾದರಿ ಸಂಗ್ರಹ,নমুনা সংগ্ৰহ কৰা
ಕೊಲಿನಿಯರ್,collinear
ಜೋಡಣೆ,প্ৰান্তিককৰণ
"ಕಾಲಮ್, ಕಾಲಮ್","স্তম্ভ, স্তম্ভ"
ಅಂಕಣಾತ್ಮಕತೆ,স্তম্ভৰ ৰূপ
ಸ್ತಂಭಾಕಾರದ,স্তম্ভৰ দৰে
ಸ್ತಂಭಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্তম্ভৰ মেট্ৰিক্স
ಕಾಲಮ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্তম্ভ মেট্ৰিক্স
ಕಾಲಮ್ ಆದೇಶ,স্তম্ভৰ ক্ৰম
ಸ್ತಂಭಾಕಾರದ ಕ್ರಮಾನುಗತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স
ಕಾಲಮ್ ವೆಕ್ಟರ್,স্তম্ভ ভেক্টৰ
ಕಾಲಮ್ ಬುದ್ಧಿವಂತ,স্তম্ভ অনুসৰি
ಜಂಟಿ ಸಮೀಕರಣ,যৌথ সমীকৰণ
"ಸಾಮಾನ್ಯ ಕೋನ, ಸಾಮಾನ್ಯ ಕೋನ","সাধাৰণ কোণ, সাধাৰণ কোণ"
ಸಾಮಾನ್ಯ ಅಕ್ಷ,সাধাৰণ অক্ষ
"ಸಾಮಾನ್ಯ ನೆಲೆ, ಸಾಮಾನ್ಯ ನೆಲೆ","সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি"
ಸಾರ್ವತ್ರಿಕ,সাৰ্বজনীন
ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ,সাধাৰণ পাৰ্থক্য
"ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ","সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক"
"ಸರಳ ಲಾಗರಿಥಮ್, ಸರಳ ಲಾಗರಿಥಮ್","সহজ লগাৰিদম, সৰল লগাৰিদম"
"ಸಾಮಾನ್ಯ ಬಹು, ಸಾಮಾನ್ಯ","সাধাৰণ বহুগুণ, সাধাৰণ"
ಸಾಮಾನ್ಯ ಅನುಪಾತ,সাধাৰণ অনুপাত
ಛೇದನದ ಷರತ್ತು,ছেদক দফা
ಸಾಮಾನ್ಯ ತೋಳು,সাধাৰণ বাহু
"ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ, ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ","সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক"
ಸಾಮಾನ್ಯ ಸ್ಥಾನ,সাধাৰণ অৱস্থান
ಪರಿವರ್ತಕ ನಿಯಮ,কমিউটেটিভ নিয়ম
ಪರಿವರ್ತಕ ಆಸ್ತಿ,পৰিৱৰ্তনশীল বৈশিষ্ট্য
ಪರಿವರ್ತಕ ನಿಯಮ,কমিউটেটিভ নিয়ম
ಮೊತ್ತದ ಪರಿವರ್ತಕ ಕಾನೂನು,যোগফলৰ বিনিময়মূলক নিয়ম
ಗುಣಾಕಾರದ ಪರಿವರ್ತಕ ನಿಯಮ,গুণনৰ বিনিময়মূলক নিয়ম
ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ,কমিউটেটিভ অপাৰেচন
ಪರಿವರ್ತಕ ಗುಂಪು,কমিউটেটিভ গ্ৰুপ
ಮಾತೃಕೆಗಳ ಪರಿವರ್ತಕ,মেট্ৰিক্সৰ কমিউটেটিভ
ಕಾಂಪ್ಯಾಕ್ಟ್ ಸೆಟ್,কম্পেক্ট চেট
"ಹೋಲಿಕೆ, ಹೋಲಿಕೆ","তুলনামূলকতা, তুলনাযোগ্যতা"
ಸಾಧನಗಳ ಹೋಲಿಕೆ,মাধ্যমৰ তুলনা
ಶೇಕಡಾವಾರು ಹೋಲಿಕೆ,শতাংশ তুলনা কৰা
ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ,তুলনামূলক পৰীক্ষা
ಸುಸಂಬದ್ಧ ಸಮೀಕರಣ,সুসংহত সমীকৰণ
ಸ್ಪರ್ಧಾತ್ಮಕ ಆಟ,প্ৰতিযোগিতামূলক খেল
ಸ್ಪರ್ಧಾತ್ಮಕ ಸ್ಥಾನ,প্ৰতিযোগিতামূলক অৱস্থান
ಸ್ಪರ್ಧಾತ್ಮಕ ತಂತ್ರ,প্ৰতিযোগিতামূলক কৌশল
"ಇಂಟರ್ಪ್ರಿಟರ್, ಕಂಪೈಲರ್","দোভাষী, কম্পাইলাৰ"
ಪೂರಕ,পৰিপূৰক
ಪೂರಕ ಕೋನ,পৰিপূৰক কোণ
ಪೂರಕ ಘಟನೆ,পৰিপূৰক পৰিঘটনা
ಪೂರಕ ಅಂಶ,পৰিপূৰক কাৰক
ಪೂರಕ ಕಾರ್ಯ,পৰিপূৰক ফলন
ಪೂರಕ ಅರ್ಧ ಜನಸಂಖ್ಯೆ,পৰিপূৰক আধা জনসংখ্যা
ಪೂರಕ ಮಧ್ಯಂತರ,পৰিপূৰক ব্যৱধান
ಪೂರಕ ಸೆಟ್,পৰিপূৰক গোট
"ಪೂರಕ, ಪೂರಕ","পৰিপূৰকতা, পৰিপূৰকতা"
ಪೂರಕ ಸೆಟ್,পৰিপূৰক গোট
