Telugu,Hindi
రుణాలు తీసుకునే శక్తి,"उधार लेने की शक्‍ति, ऋणादान शक्‍ति"
బాస్,बॉस
అడ్డంకి,गत्यवरोध
బ్రాకెట్,कोष्‍ठक
సరిహద్దు,सीमा
బహిష్కరణ,"बहिष्कार, बॉयकाट"
మెదడు కాలువ,प्रतिभा पलायन
శాఖ కార్యాలయం,शाखा कार्यालय
మించే,"भंग, तोड़ना"
ఒప్పందం ఉల్లంఘన,क़रार-भंग
విశ్వాసం ఉల్లంఘన,विश्‍वास भंग
ఒప్పంద ఉల్లంఘన,संविदा भंग
క్రమశిక్షణ ఉల్లంఘన,अनुशासन भंग
చట్ట ఉల్లంఘన,"विधिभंग, क़ानून तोड़ना"
శాంతి ఉల్లంఘన,शांति भंग
ప్రత్యేక హక్కు ఉల్లంఘన,विशेषाधिकार भंग
వాగ్దానం ఉల్లంఘన,वचन भंग
నియమం ఉల్లంఘన,नियम भंग
అవిశ్వాసం,"विश्‍वास भंग, अमानत में खयानत"
విచ్ఛిన్నం,"टूट-फूट, टूट-फूट प्रभार"
విచ్ఛిన్నం,ठप
సేవలో విరామం,सेवा में व्यवधान
విడిపోవటం,ब्योरा
జాతి,नस्ल
లంచం,"घूस, रिश्‍वत"
క్లుప్తంగా,"संक्षिप्त, पक्षसार, ब्रीफ़"
బ్రీఫింగ్,"सार बताना, पक्षसार बताना"
సంక్షిప్త పున ume ప్రారంభం,संक्षिप्त वृत्‍त
తెలివైన రికార్డు,"शानदार कीर्तिमान, शानदार रिकार्ड"
నోటీసులోకి తీసుకురండి,ध्यान में लाना
ప్రసార,प्रसारण
బ్రాడ్‌షీట్,बड़ा चिट्ठा
బ్రోచర్,विवरणिका
బ్రోకరేజ్,दलाली
ముందుకు తెచ్చింది (బి/ఎఫ్),अग्रानीत
బడ్జెట్ కేటాయింపు,बजट नियतन
బగెటరీ కంట్రోల్,बजट नियंत्रण
బడ్జెట్ అంచనా,"बजट प्राक्कलन, बजट अनुमान"
బడ్జెట్ నిబంధన,बजट प्रावधान
కట్టడం,"भवन, इमारत"
చాలా మొత్తం,"थोक, अंबार, ढेर, अधिकांश, परिमाण"
బల్క్ కొనుగోలు,थोक खारीद
బులెటిన్,बुलेटिन
బంపర్ పంట,भरपूर पैदावार
ఖాళీల బంచ్,रिक्‍तियों का गुच्छन
బంగ్లింగ్,"गोलमाल, गोलमाल करना"
బ్యూరోక్రసీ,"अधिकारी तंत्र, नौकरशाही, दफ्तरशाही"
బ్యూరోక్రాట్,दफ्तरशाह
వ్యాపార తరగతి,व्यवसाय वर्ग
వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు),कारोबार का समय
వ్యాపారవేత్త,"व्यवसायी, कारोबारी"
కొనండి,"वापसी खरीद, प्रतिक्रय"
కొనుగోలుదారు,"क्रेता, खरीदार"
బై ఎన్నిక (= ఎన్నికల ద్వారా),"उप-निर्वाचन, उपचुनाव"
చేతి ద్వారా,दस्ती
పోస్ట్ ద్వారా,"डाक से, डाक द्‌वारा"
క్యాబిన్ సామాను,केबिन असबाब
