Odiya,Malayalam
ଆଣ୍ଟ୍ଟରର ହାଇପୋଫାଇସିସ୍ |,ആന്റീരി ഹൈപ്പോഫിസിസ്
ପୂର୍ବର ସେଣ୍ଟ୍ରଭେଷ୍ଟ୍ରିକୁଲାର୍ ସଲ୍କସ୍ |,മുൻകാല ഇടവേള സൾക്കസ്
ଅଙ୍କନ,അഥേർ
ଆନାଥନ୍ ସଂସ୍କୃତି,ആന്തർ സംസ്കാരം
ଆନିଚାଇଡିୟମ୍ |,അങ്കാദിയം
ଆନ୍ଥ୍ରୋଜଏଡ୍ |,Antresood
ଆନ୍ଥୋକେସୋସ୍ |,ആന്തസംഘങ്ങൾ
ଆନ୍ଫୋସିଆରୋଟୋସିଡା |,ആന്തസൂറോടോപ്സിഡ
ଆନ୍ଥ୍ରାକ୍ସ |,ആന്ത്രാക്സ്
ଆନ୍ଥ୍ରୋପେନିକ୍ ବିଲୁପ୍ତ |,ആന്ത്രോപെനിക് വംശനാശം
ଆନ୍ଥ୍ରୋପୋଲୋଜି |,നരവംശശാസ്ത്രം
ଆଣ୍ଟିବଜାର କଟୁ,ആൻറി ബാക്ടീരിയൽ
ଆଣ୍ଟିବାୟୋଟିକ୍ ପେନିସିଲିନ୍ |,ആൻറിബയോട്ടിക് പെനിസിലിൻ
ଆଣ୍ଟିବାୟୋଟିକ୍ ପ୍ରତିରୋଧକ |,ആൻറിബയോട്ടിക് പ്രതിരോധം
ଆଣ୍ଟିବାୟୋଟିକ୍ (ଗୁଡିକ),ആൻറിബയോട്ടിക് (കൾ)
ଆଣ୍ଟିବଡି |,ആന്റിബോഡി
ଆଣ୍ଟିବଡି ଦମ୍ପତି |,ആന്റിബോഡി ദമ്പതികൾ
ଆଣ୍ଟିବଡି ମଧ୍ୟସ୍ଥତା ଅବିସ୍ମରଣୀୟ |,ആന്റിബോഡി മെറ്റലേറ്റഡ് പ്രതിരോധശേഷി
ଆଣ୍ଟିକୋଗୁଏଲାଣ୍ଟ |,Anicoagululant
ଆଣ୍ଟିକୋଡନ୍ ଲୁପ୍ |,ആന്റികോഡൻ ലൂപ്പ്
ପୃଥିବୀ ନିରାଶ,ആന്റീഡിപ്രസന്റ്
ଆଣ୍ଟିଭାସିଟିକ୍ ହରମୋନ୍ (ADH),ആന്റിഡിയുററ്റിക് ഹോർമോൺ (ADH)
ଆଣ୍ଟିଗେନ୍ ଜିନ୍,ആന്റിജൻ ജീൻ
ଆଣ୍ଟିଜେନ୍-ଆଣ୍ଟିବଡି ଜଟିଳ |,ആന്റിജൻ-ആന്റിബോഡി കോംപ്ലക്സ്
ଆଣ୍ଟିଜେନିକ୍ ନିର୍ଣ୍ଣୟ |,ആന്റിഗനിക് ഡിറ്റർമിനന്റ്
ଆଣ୍ଟିନ୍ୟୁଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |,ആന്റിനൈറ്റിഷണൽ ഫാക്ടർ
ଆଣ୍ଟିଅକ୍ସିଡାଣ୍ଟ୍ |,ആന്റിഓക്സിഡന്റ്
ଆଣ୍ଟିପୋଡାଲ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |,ആന്റിപോഡൽ ന്യൂക്ലിയസ്
ଆଣ୍ଟି-ସେନ୍ସ rna,ആന്റി സെൻസ് ആർഎൻഎ
ଆଣ୍ଟିଭାଇରାଲ୍ ପ୍ରୋଟିନ୍ |,ആൻറിവിറൽ പ്രോട്ടീൻ
ଆଣ୍ଟରୁମ୍,ആധാട്
ଅକ୍ୟୁଚେଟ୍ |,Anuclate
ମଳଦ୍ୱାର,ഗുദം
ଚିନ୍ତା ବ୍ୟାଧି,ഉത്കണ്ഠ രോഗം
ଆର୍ଟିକ୍ ଆର୍କ,അയോർട്ടിക് കമാനം
ଆର୍ଟିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,അയോർട്ടിക് ഗാംഗ്ലിയൻ
ଆର୍ଟିକ୍ ସେମିଲୁନାର୍ ଭଲଭ୍ |,അയോർട്ടിക് സെമിലുനാർ വാൽവ്
ଆର୍ଟିକ୍ ଭଲଭ୍ |,അയോർട്ടിക് വാൽവ്
APC (ଆନାଫାଜ୍ ପ୍ରୋତ୍ସାହିତ କରନ୍ତୁ),APC (Anaphas പ്രോത്സാഹിപ്പിക്കുന്നത്)
Apeleke etister,അപ്പോയിലൈക്ക് പൂർവ്വം
ଆପିଡ୍ |,ആഫിഡ്
ଆଫ୍ରୋଡାଇଟ୍ |,അഫ്രോഡൈറ്റ്
ଆପିକାଲ୍ ପ୍ରାଧାନ୍ୟ |,അഗ്ര ആധിപത്യം
ଆପିକାଲ୍ ପ୍ୟାଡ୍ |,അപ്ലിക്കേഷൻ പാഡ്
ଆପିକଲ୍ଟର |,അവലി
APIS Inica,Apis ഇൻഡിക്ക
ଆପ୍ଲାନୋସ୍ପୋର |,എപ്ലാനോസ്പോര്
Aplisiia |,അപ്ളീസിയ
ଆପୋନାପରୁ |,അപ്പോക്കാർപേ
ଆପେରପୋସ୍ |,അപ്പോക്കറസ്
ଆପିସିଆପସ୍ ଡିମରୀ |,അപ്പോക്കർബസ് അണ്ഡാശയം
ଆପୋକ୍ରାଇନ୍ ଗ୍ରନ୍ଥି |,അപ്പോക്രൈൻ ഗ്രന്ഥി
ଆଜୋରଜାଇମ୍,അപെൻസൈം
ଆପୋମାକ୍ଟ |,ശാന്തമായ
ଆପୋମିକ୍ସସ୍ |,അപ്പോമിക്സിസ്
ଆପପୋସମ୍,UpoPlasm
ଆପୋପ୍ଲୋପ୍ସିଆମ୍ ପଥ,Apopleastic വഴി
ଆପୋଟୋଏସ୍,അപ്പോപ്ടോസിസ്
ଉପକରଣ,ഉപകരണങ്ങള്
ଆପେଣ୍ଡିକୁଲାର୍ କଙ୍କାଳ,കൂട്ടിച്ചേർത്ത അസ്ഥികൂടം
କେନାଓମାର ପରିଶିଷ୍ଠ |,കീകത്തിന്റെ അനുബന്ധം
ଆପଲ୍ ଶାବକ |,ആപ്പിൾ ഒച്ചുകൾ
ଜଳସେଚନ,അക്വാകൾച്ചർ
ଆକ୍ୱାପୋରିନ୍ |,അക്വാപ്പീര
ଆକ୍ୱାଟିକ୍ ଆମ୍ଫିବିଆନ୍ |,ജലവിഷയക്കാരൻ
ଜଳୀୟ ଫର୍ମ |,ജലരീതി
ଜଳୀୟ ବାସସ୍ଥାନ |,ജല ആവാസവ്യവസ്ഥ
ଜଳୀୟ ଜୀବ |,ജലജീവിങ്ങള്
ଜଳୀୟ ଉଦ୍ଭିଦ |,ജലസ്വചന്തി
ଆକ୍ୱାଟିକ୍ ଶ୍ iration ାସକ୍ରିୟା |,ജലവിശ്വാസം
ଜଳୀୟ ତରଳ |,ജല ദ്രാവകം
ପ୍ରତିବନ୍ଧକ ହଲେର |,ജലീയ ഉന്മൂലനം
ପ୍ରତିବନ୍ଧକ ଉଦ୍ଭାବନ-ସେଲ୍ୟୁଲାର ତରଳ |,ജലീയ ഇൻട്രാ സെല്ലുലാർ ദ്രാവകം
ଜଳୀୟ ନମୁନା |,ജലീയ സാമ്പിള്
ଜଳୀୟ ସମାଧାନ |,ജലീയ പരിഹാരം
ଆକ୍ୱିଲା |,അക്വില
ଆରଆଡିଡୋସିସ୍,അറബിഡോപ്സിസ്
ଆରାଚ୍ନିଡା |,അരാക്നിഡ
ଆରାଚନୋଏଡ୍ |,അരാക്നോയിഡ്
ଆରୋନିସସ୍ |,അരാനിയസ്
ଅର୍ବରସେଣ୍ଟ |,അർബസവാളികമായ
ଆର୍ବୋରେସେଣ୍ଟ୍ ଲାଇକୋପୋଡ୍ |,അർബറോസന്റ് ലൈക്കോപോഡ്
ବହୁମାରକ,ആർക്കീഫായ
ଆର୍କେଗୋନିୟମ୍ |,ആൾജിഗോണിയം
ଦ୍ୱୀପପୁଞ୍ଜ,ദീപസമൂഹം
ଆର୍କଟିକ୍ |,ആർട്ടിക്
ଆର୍କଟିକ୍ ଟର୍ନ |,ആർട്ടിക് ടെർൺ
ଆର୍କଟିକ୍ ଟୁଣ୍ଡ୍ରା |,ആർട്ടിക് തുണ്ട്ര
ଅମାରୀ |,Ardea
ଆରେନଲର ଟିସୁ |,ഇറോളാർ ടിഷ്യു
ଆର୍ଜେନ (ପ୍ରିକ୍ଲି ପପି),ആർഗ്മോൺ (പ്രിക്ലി പോപ്പി)
ଆର୍ଜେନ ମେକ୍ସିକାନା |,ആർഗ്മോൺ മെക്സിക്കന
Arginine,അർജിനൈൻ
ଶୁଷ୍କ ଅଞ୍ଚଳ |,വരണ്ട പ്രദേശം
ଆରିଷ୍ଟୋଚିଆସିଆନା |,അരിസ്റ്റോളോസിയേസി
ବାହୁ ଖାଇବାକୁ,ആയുധ ഭക്ഷണം
ସେନା କୀଟ |,സൈനികമുറി
ଆରୋଏଡ୍,യുരോഗി
ସୁଗନ୍ଧ,സൗരഭം
ଆରେଷ୍ଟ୍ରର୍,അറസ്റ്റർ
ଆର୍ଟେମିସିଆ,ആർടെമിസിയ
ଧମନୀ ସିଷ୍ଟମିକ୍ |,ധമനികന്ത്രി
ଧମନୀତା |,ആർട്ടീസിറോട്ടിക്
ଆର୍ଥ୍ରୋପୋଡ୍ |,ആർത്രോപോഡ്
ଆର୍ଥ୍ରାଇଟିସ୍,സന്ധിവാതം
ଆର୍ଥ୍ରୋପୋଡା |,ആരോപോഡ
ଆର୍ଟିକୁଲାର୍ କାର୍ଟିଲେଜ୍ |,ആർട്ടിക്കിൾ തരുണാസ്ഥി
ସ୍ପଷ୍ଟ କରନ୍ତୁ,കൂട്ടിച്ചേര്ക്കുക
ସ୍ପଷ୍ଟ,ആവിഷ്കരിച്ചു
କୃତ୍ରିମ ପେସମେର |,കൃത്രിമ പേസ്മേക്കർ
କୃତ୍ରିମ ଚୟନ,കൃത്രിമ തിരഞ്ഞെടുപ്പ്
ଆର୍ଟୋକାର୍ପସ୍ ହେଟେରୋଫିଲେଲସ୍ |,ആർട്ടോകാർപസ് ഹെട്രോഫില്ലസ്
ଆଜବେଷ୍ଟୋସ୍ ଫାଇବର |,ആസ്ബറ്റോസ് ഫൈബർ
ଆଜବେଷ୍ଟଷ୍ଟାସ୍ |,ആസ്ബ്ടോസിസ്
ଆସାରସିସ୍ |,അസ്കാറിസ്
ଚୋରମାଟୋଗ୍ରାଫି ଆରୋହଣ |,ആരോഹണ ക്രോമാറ്റോഗ്രഫി
Ascidia,അസ്സിഡിയ
Ascidanian,അസ്സിഡിയൻ
ଆସ୍କାର୍ପ,അസ്കോർപ്പ്
ଆସୋନୋମିସେସ୍ |,അസ്കോംസൈക്കേറ്റുകൾ
ଆସ୍କୋରବିକ୍ ଏସିଡ୍ |,അസ്കോർബിക് ആസിഡ്
ଆସ୍କୋସ୍ପୋର |,അസ്കോസ്പോർ
ଆସୋକସ,അസ്കസ്
ଅଭିଶାପ,സൗപ്രചകമായ
ସମଲିଙ୍ଗୀ ପ୍ରଜନନ,അസംസ്കൃത പുനരുൽപാദനം
ଆଶାକର୍ମୀ ସ୍ପୋର |,അസുഖമായ തടസ്സം
ଅସର୍ୱାଗାଇନ୍ ସିନ୍ଥେଟେଜ୍ |,ശതാവരി സിന്തലേസ്
ଅସରପା,ശതാവരിച്ചെടി
ଆସପାର୍ଟିକ୍ ଏସିଡ୍ |,അസ്പാർട്ടിക് ആസിഡ്
ଆସପର୍ମିଲୁସ୍ ନାଇଜର |,അസ്പെർജില്ലസ് നൈഗർ
ଆସପାର୍ଗିଲସ୍,ആസ്പർജില്ലസ്
ଆସଫୋଡେଲସ୍ ଟେନୁଫୋଲୋସ୍ |,അസ്കോടെലസ് ടെനോയിഫോളിയസ്
ଆସ୍ପିରିନ୍ |,ആസ്പിരിൻ
ଆମ୍ପେ,അസേ
ସମାବେଶ,ഒത്തുചേരൽ
ଆସିମିଗ୍ନାଟିସିଆନିକ ଦକ୍ଷତା |,അനുമാനിക്കൽ കാര്യക്ഷമത
ଅନୁକରଣ ମୂଳ,ഉപദ്രവകരമായ റൂട്ട്
ଅନୁମୋଦିତ ପ୍ରଜନନ କ techni ଶଳ |,സഹായ പ്രത്യുത്പാദന സാങ്കേതികത
ସଙ୍ଗଠନ କ୍ଷେତ୍ର |,അസോസിയേഷൻ ഏരിയ
ଆସୋସିଟିଭ୍ ସେମ୍ବୋଜାଇସ୍ |,അസോസിയേറ്റീവ് സിംബയോസിസ്
Assortment ଏବଂ redommbination |,ശേഖരവും വീണ്ടും സംയോജനവും
ଫ୍ୟାକ୍ଟର୍ ଅଫ୍ ଫ୍ୟାକ୍ଟର୍ |,ഫാക്ടറിന്റെ ശേഖരം
ଆଷ୍ଟାକସ୍,Astacus
ଆଷ୍ଟାରାସିଆ |,ആദർശകം
ଆଶ୍ରୟ,ആസ്റ്ററൽസ്
ଆଷ୍ଟ୍ରୋଏଡ,ഛിന്നഗ്രഹം
ଶ୍ୱାସରୋଗ,ആത്സ്മ
ASTRTRALYUS GumMifer |,എന്റർഗലസ് ഗംമിഫർ
ଜ୍ୟୋତିଷ ସ୍ପିଣ୍ଡଲ୍ ପୋଲ |,ജ്യോതിരൽ സ്പിൻഡിൽ പോൾ
ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |,ജ്യോതിശാസ്ത്രക്കാരൻ
ଅସୀମେଟ୍ରିକ୍ କୁରୋଟାଇପ୍ |,അസമമായ കാരിയോടൈപ്പ്
ଅସମାନଗତ,അസമമായ
ଆଥେରୋମାଷ୍ଟସ୍ |,ഒരു ഹതുതയസ്
ଆଥେରୋସୋକ୍ଲୋରସିସ୍ |,രക്തപ്രവാഹത്തിന്
ଆଥେରୋସ୍ ଏକ୍ସପ୍ଲୋରିକ୍ ​​ପ୍ଲେକ୍ |,പീരസ്കിറ്റിക് പ്ലക്
Atlas,ഭൂപടപുസ്കം
ଆଟଲାସ୍ ଭର୍ଟବ୍ରା |,അറ്റ്ലസ് കശേരു
ବାୟୁମଣ୍ଡଳ,അന്തരീക്ഷം
ବାୟୁମଣ୍ଡଳ,അന്തരീക്ഷ
ବାୟୁମଣ୍ଡଳୀୟ ଇନପୁଟ୍ |,അന്തരീക്ഷ ഇൻപുട്ടുകൾ
ପରମାଣୁ ଶକ୍ତି ମାଇକ୍ରୋସ୍କୋପ୍ |,ആറ്റോമിക് ഫോഴ്സ് മൈക്രോസ്കോപ്പ്
ପରମାଣୁ,പരമാണു
Atp asee,Atp ase
ଆଟ୍ରିଆଲ୍ ସଂକୋଚନ |,Atrial സങ്കോചം
ଆଟ୍ରିଆଲ୍ ଫାଇବ୍ରିଲ୍ |,ആട്രിയൽ ഫൈബ്രിലേഷൻ
ଆର୍ମିଆଲ୍ ନାବିକ କାରକ (ANF),ആട്രിയൽ നറ്റിയുററ്റിക് ഘടകം (ANF)
ଆର୍ମିଆଲ୍ ନୋଡ୍ |,ആട്രിയൽ നോഡ്
ଆଟ୍ରିଆଲ୍ ସିଷ୍ଟସଲ୍ |,ആട്രാലയം സിസ്റ്റോൾ
Atrivicericular node |,ആട്രിയോവെൻട്രിക്കുലാർ നോഡ്
Atrivicerically ଭଲଭ୍ |,ആട്രിയോവെൻട്രിക്കുലാർ വാൽവ്
Atrium (Petatri),ആട്രിയം (പവേള)
Atrium (Petatri),ആട്രിയം (പവേള)
Atropa ବେଲୋଡୋନ୍ନା |,അട്രോപ ബെല്ലഡോണ
ଆଟ୍ରୋଫି |,അട്രോഫി
ଆଟ୍ରୋପାଇନ୍ ଆଲକାଲାଇଡ୍ |,ആട്രോപിൻ ആൽക്കലോയിഡ്
ସଂଲଗ୍ନ ପ୍ଲେଟଗୁଡିକ,അറ്റാച്ചുമെന്റ് പ്ലേറ്റ്
ଅଡିଟ୍ କର୍ଟେକ୍ସ |,ഓഡിറ്ററി കോർട്ടെക്സ്
ଅଲୋସଲା |,ഓലോസിറ
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),റൂറിക്കിൾ (അണ്സിക്ല)
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),റൂറിക്കിൾ (അണ്സിക്ല)
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),റൂറിക്കിൾ (അണ്സിക്ല)
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),റൂറിക്കിൾ (അണ്സിക്ല)
ଅଷ୍ଟ୍ରିଆଲୋଟୋଇଥିନ୍ |,ഓസ്ട്രേലിയനിവൈനുകൾ
ଅଗଣନା,അംഗരക്ഷക
ସ୍ୱୟଂଚାଳିତ DNA କ୍ରମିକ |,യാന്ത്രിക ഡിഎൻഎ സീക്വൻസർ
ଅଟୋପୋଲାପ୍ଲୋଡ୍ |,ഓട്ടോപോളിപ്ലോയിഡ്
ଅଟୋନାଲାଇସର |,ഓട്ടോനാലിസർ
ଅଟୋଗାମି |,ഓട്ടോഗാമി
ଅଟୋଗାମି |,ഓട്ടോഗാമി
ଅଟୋଗ୍ରାଫ୍ଟ,ഓട്ടോഗ്രാഫ്റ്റ്
ଅଟୋମେମୁନ୍ ରୋଗ |,സ്വയം രോഗപ്രതിരോധ രോഗം
ଅଟୋମୋବାଇଲ୍ ନିଷ୍କାସନ |,ഓട്ടോമൊബൈൽ എക്സ്ഹോസ്റ്റ്
ଅଟୋନୋମିକ୍ (ଅନିଚ୍ଛାକୃତ) ସ୍ନାୟୁ ପ୍ରଣାଳୀ |,ഓട്ടോണമിക് (അനിയന്ത്രിതമായ) നാഡീവ്യൂഹം
ଅଟୋଫହାଗିକ୍ ଲାଇସୋସ୍ |,ഓട്ടോഫാഗിക് ലിസോസോം
ଅଟୋପ୍ଲଏଡ୍,ഓട്ടോപ്ലോയിഡ്
ଅଟୋପୋଡିୟମ୍,ഓട്ടോപോഡിയം
ଅଟୋପୋଲାପ୍ଲୋଡ୍ |,ഓട്ടോപോളിപ്ലോയിഡ്
ଅଟୋସୋମାଲ କ୍ରୋମୋରୋମ |,ഓട്ടോസോമൽ ക്രോമറോം
ଅଟୋସୋମାଲ ଜିନ୍ |,ഓട്ടോസോമൽ ജീൻ
ଅଟୋସୋମ୍,ഓട്ടോസോം
ଅଟୋଟ୍ରାପର୍ଡର |,ഓട്ടോടെട്രലോയിഡ്
ଅଟୋଟୋମି |,ഓട്ടോടോമി
ଅଟୋଟ୍ରିପ୍ଲାଇଡ୍ ବିବିଧତା |,സ്വയമേവയുള്ള ഇനം
ଅଟୋୋଟ୍ରୋଫ୍,ഓട്ടോട്രോഫ്
ଶରତ କାଠ |,ശരത്കാല മരം
ଆର୍କନୋଗ୍ରାଫ୍ |,ഓഗാനോഗ്രാഫ്
ଆପନୋମିଟର |,ആസൂത്
Auxetic ଅଭିବୃଦ୍ଧି |,അസിസെറ്റിക് വളർച്ച
Auxin,ഓക്സിൻ
Auxotroph,ഓക്സോട്രോഫ്
ଏକ ଭି ବଣ୍ଡଲ୍ |,ഒരു V ബണ്ടിൽ
Aves,Aves
ଆଚେନ୍ନିଆ,അവിസെന്റിയ
Awn,അവര്യാദരാക്കുക
ଅକ୍ଷୀୟ କଙ୍କାଳ |,ആക്സിയൽ അസ്ഥികൂടം
ଆକ୍ସିଲ୍ |,ക്ഷാനം
ଆକ୍ସିଲାରୀ ଗୁଣ୍ଡ |,കക്ഷീയ മുകുളം
ଆକ୍ସଲରୀ,കക്ഷീയ
ଆକ୍ସିସ୍ ଭର୍ଟିବ୍ରା |,ആക്സിസ് കശേരു
ଆକ୍ସନ୍ |,ആക്സോൺ
ଆକ୍ମେନାଲ୍ ମେମ୍ବ୍ରେନ୍ |,ആക്സോണൽ മെംബ്രൺ
ଆକ୍ଡୋନାଲ୍ |,അനുച്ചാരണം
ଆକ୍ସୋନମେ |,ആക്സൊനം
Azospirillum |,അസോസ്പിരിലം
AzotoToTapacter,അസോടോബോക്റ്റർ
ଆୟଜାଗୋସ୍ ଶିରା |,അസിഗസ് സിര
ବାଣ୍ଡିଲସ୍ ଆନ୍ଥେରାକିସ୍ |,ബാസിലസ് ആന്ത്രാസിസ്
ବାଖିଲସ୍ ଥରି ବୁଲେନ୍ସିଏନସିସ୍ (BT),ബാസിലസ് തുരിംഗിയേൻസിസ് (ബിടി)
ବାଣ୍ଡିଲସ୍ |,ബാസിലസ്
ଜୀବାଣୁ,ബാക്ടീരിയ
ଜୀବାଣୁ,ബാക്ടീറിയൽ
ବ୍ୟାମିଆ କୃତ୍ରିମ କ୍ରୋମୋଜୋମ୍ (bac),ബാക്ടീരിയ കൃത്രിമ ക്രോമസോം (BAC)
ଜୀବାଣୁ ପାଥୋଜେନ |,ബാക്ടീരിയ രോഗകാരി
ବ୍ୟାକ୍ଟେରିଆ ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରେନ୍ |,ബാക്ടീരിയ പ്ലാസ്മ മെംബ്രൺ
ଜୀବାଣୁ ଷ୍ଟ୍ରେନ୍ |,ബാക്ടീരിയൽ സമ്മർദ്ദം
ଜୀବାଣୁ,ബാക്ടീരിയോളജിക്കൽ
ଜୀବାଣୁ ନାମକ ନିୟୋଜିତ |,ബാക്ടീരിയോളജിക്കൽ നാമകരണം
