Telugu,Tamil
బాడీ కెపాసిటెన్స్,உடல் கொள்ளளவு
బుక్‌మార్క్,புத்தககுறி
బూలియన్ బీజగణితం,பூலியன் இயற்கணிதம்
బూమ్,ஏற்றம்
బూస్ట్,பூஸ்ட்
బూస్టర్,பூஸ்டர்
బూస్టర్ లైట్,பூஸ்டர் ஒளி
బూస్టింగ్,அதிகரிக்கும்
బూటింగ్,துவக்க
బూట్స్ట్రాప్,பூட்ஸ்ட்ராப்
దిగువ కాంతి,கீழே ஒளி
బౌన్స్ లైట్,பவுன்ஸ் லைட்
విచ్ఛిన్నం,உடைக்கவும்
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,முறிவு மின்னழுத்தம்
వంతెన మూలకం,பாலம் உறுப்பு
బ్రిడ్జ్ రెక్టిఫైయర్,பாலம் திருத்தி
వంతెన ‘టి’ అటెన్యూయేటర్,பிரிட்ஜ் ‘டி’ அட்டென்யூட்டர்
వంతెన నిర్మాణం,பிரிட்ஜ் அமைப்பு
బ్రిడ్జింగ్,பாலம்
బ్రిడ్జింగ్ యాంప్లిఫైయర్,பாலம் பெருக்கி
వంతెన నష్టం,பாலம் இழப்பு
ప్రకాశం,பிரகாசம்
ప్రకాశం నియంత్రణ,பிரகாசம் கட்டுப்பாடு
పెళుసు,உடையக்கூடிய
పెళుసైన పదార్ధం,உடையக்கூடிய பொருள்
బ్రాడ్‌బ్యాండ్,பிராட்பேண்ட்
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,பிராட்பேண்ட் பெருக்கி
బ్రాడ్‌బ్యాండ్ ISDN,பிராட்பேண்ட் ஐ.எஸ்.டி.என்
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,பிராட்பேண்ட் அமைப்பு
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,ஒளிபரப்பு மற்றும் தொடர்பு தொழில்நுட்பம்
ప్రసార కవరేజ్,ஒளிபரப்பு பாதுகாப்பு
ప్రసార రిసీవర్,ஒளிபரப்பு ரிசீவர்
ప్రసార సేవా ప్రణాళిక,ஒளிபரப்பு சேவை திட்டமிடல்
ప్రసార ట్రాన్స్మిటర్,ஒளிபரப்பு டிரான்ஸ்மிட்டர்
బ్రాడ్‌కాస్టర్,ஒளிபரப்பாளர்
ప్రసారం,ஒளிபரப்பு
బ్రాడ్కాస్టింగ్ స్టేషన్,ஒளிபரப்பு நிலையம்
విరిగింది,உடைந்த
బ్రౌజర్,உலாவி
బ్రౌజింగ్,உலாவுதல்
బుడగ,குமிழி
బఫర్,இடையக
బఫర్ యాంప్లిఫైయర్,இடையக பெருக்கி
బఫర్ ట్యూబ్,இடையக குழாய்
బగ్,பிழை
అంతర్నిర్మిత యాంటెన్నా,உள்ளமைக்கப்பட்ட ஆண்டெனா
బర్నర్,பர்னர்
బర్నింగ్,எரியும்
పేలుడు లోపం,வெடிப்பு பிழை
పేలుడు చొప్పించే పల్స్,வெடிப்பு செருகும் துடிப்பு
పేలుడు దశ,வெடிப்பு கட்டம்
బస్సు,பேருந்து
వ్యాపార నైపుణ్యం,வணிக நுண்ணறிவு
బజర్,பஸர்
పాస్ ద్వారా,வழங்கியவர்
ఉత్తీర్ణత ద్వారా,கடந்து செல்வதன் மூலம்
బైపాస్ కండెన్సర్,பைபாஸ் மின்தேக்கி
సి,C
సి+ప్రోగ్రామింగ్ భాష,சி+நிரலாக்க மொழி
క్యాబినెట్,மந்திரி சபை
కేబుల్,கேபிள்
కేబుల్ సమ్మేళనం,கேபிள் கலவை
కేబుల్ ఈక్వలైజేషన్,கேபிள் சமன்பாடு
కేబుల్ నష్టం,கேபிள் இழப்பு
కాష్,கேச்
కాషింగ్,கேச்சிங்
కాడ్మియం సెల్,காட்மியம் செல்
మెషీన్ లెక్కిస్తోంది,கணக்கிடும் இயந்திரம்
లెక్కింపు,கணக்கீடு
కాలిక్యులేటర్,கால்குலேட்டர்
క్రమాంకనం,அளவீடு செய்யுங்கள்
కాలిపర్స్,காலிபர்ஸ்
కేలరీమీటర్,கலோரிமீட்டர்
క్యామ్‌కార్డర్,கேம்கார்டர்
కెమెరా,புகைப்பட கருவி
కెమెరా అమరిక,கேமரா சீரமைப்பு
కెమెరా ఎపర్చరు,கேமரா துளை
కెమెరా కవరేజ్,கேமரா கவரேஜ்
కెమెరా లైనప్,கேமரா வரிசை
కెమెరా ట్యూబ్,கேமரா குழாய்
పందిరి,விதானம்
సామర్ధ్యం,திறன்
