Odiya,Malayalam
ଅଡିଓ ଗୁଣ,ഓഡിയോ നിലവാരം
ଅଡିଓ ସଙ୍କେତ,ഓഡിയോ സിഗ്നൽ
ଅଡିଓ ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,ഓഡിയോ സിഗ്നൽ പ്രോസസ്സിംഗ്
ଅଡିଓ ସ୍ପେକ୍ଟ୍ରମ୍,ഓഡിയോ സ്പെക്ട്രം
ଅଡିଓ ଷ୍ଟୋରେଜ୍ |,ഓഡിയോ സ്റ്റോറേജ്
ଅଡିଓ ସବ୍-କ୍ୟାରିଅର୍ |,ഓഡിയോ ഉപ-കാരിയർ
ଅଡିଓ ଟ୍ରାନ୍ସଫର୍ମର |,ഓഡിയോ ട്രാൻസ്ഫോർമർ
ଅଡିଓ ଟ୍ରାନ୍ସମିଟର |,ഓഡിയോ ട്രാൻസ്മിറ്റർ
ଅଡିଓ / ଭିଡିଓ ସଙ୍କୋଚନ |,ഓഡിയോ / വീഡിയോ കംപ്രഷൻ
ଅଡିଓ-ଫ୍ରିକ୍ୱେନ୍ସି ଓସକ୍ଲୁଟର |,ഓഡിയോ-ഫ്രീക്വൻസി ഓസ്സിലേറ്റർ
ଅଡିଓ-ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନାଲ୍ |,ഓഡിയോ-ഫ്രീക്വൻസി സിഗ്നൽ
ଅଡିଓମେଟ୍ରି |,ഓഡിയോമെട്രി
ଅଡିଓ-ଭିଜୁଆଲ୍ ସାହାଯ୍ୟ |,ഓഡിയോ-വിഷ്വൽ സഹായം
ଅଡିଟୋରୀ ଧାରଣା |,ഓഡിറ്ററി ധാരണ
ପ୍ରାମାଣିକିକରଣ,പ്രാമാണീകരണം
ପ୍ରାଧିକୃତ ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |,അംഗീകൃത കാരിയർ ആവൃത്തി
ଅଟୋ କ୍ୟାଡ୍,ഓട്ടോ കാഡ്
ଅଟୋ ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,യാന്ത്രിക ഡയഗ്നോസ്റ്റിക്സ്
ସ୍ୱୟଂଚାଳିତ |,ഓട്ടോമാറ്റിക്
ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ |,യാന്ത്രിക നിയന്ത്രണം
ସ୍ୱୟଂଚାଳିତ ଚିହ୍ନଟ |,യാന്ത്രിക കണ്ടെത്തൽ
ସ୍ୱୟଂଚାଳିତ ଯନ୍ତ୍ରପାତି |,യാന്ത്രിക ഉപകരണങ്ങൾ
ସ୍ୱୟଂଚାଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କଣ୍ଟ୍ରୋଲ୍ |,യാന്ത്രിക ആവൃത്തി നിയന്ത്രണം
ସ୍ୱୟଂଚାଳିତ ସୀମା |,യാന്ത്രിക പരിധി
ସ୍ୱୟଂଚାଳିତ ଯନ୍ତ୍ର,യാന്ത്രിക യന്ത്രം
ସ୍ୱୟଂଚାଳିତ ଫାସା ନିୟନ୍ତ୍ରଣ |,യാന്ത്രിക ഫാസ നിയന്ത്രണം
ସ୍ୱୟଂଚାଳିତ ଚିତ୍ର ଟ୍ରାନ୍ସମିସନ୍ |,യാന്ത്രിക ചിത്രം ട്രാൻസ്മിഷൻ
ସ୍ୱୟଂଚାଳିତ ପ୍ଲେକ୍ |,യാന്ത്രിക പ്ലേബാക്ക്
ସ୍ୱୟଂଚାଳିତ ଶକ୍ତି ନିୟନ୍ତ୍ରଣ |,യാന്ത്രിക വൈദ്യുതി നിയന്ത്രണം
ସ୍ୱୟଂଚାଳିତ ପ୍ରୋଗ୍ରାମିଂ |,യാന്ത്രിക പ്രോഗ്രാമിംഗ്
ସ୍ୱୟଂଚାଳିତ ରେକର୍ଡିଂ |,യാന്ത്രിക റെക്കോർഡിംഗ്
ସ୍ୱୟଂଚାଳିତ ପୁନ et ସେଟ୍ |,യാന്ത്രിക പുന .സജ്ജമാക്കുക
ସ୍ୱୟଂଚାଳିତ ସଟକଟର୍ ​​|,യാന്ത്രിക ഷട്ടർ
ସ୍ୱୟଂଚାଳିତ ସିଷ୍ଟମ୍ |,യാന്ത്രിക സംവിധാനം
ସ୍ୱୟଂଚାଳିତ ଟେଲିଫୋନ୍ |,യാന്ത്രിക ടെലിഫോൺ
ସ୍ୱୟଂଚାଳିତ ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |,യാന്ത്രിക താപനില നിയന്ത്രണം
ସ୍ୱୟଂଚାଳିତ ଭୋଲଟେଜ୍ ନିୟାମକ |,ഓട്ടോമാറ്റിക് വോൾട്ടേജ് റെഗുലേറ്റർ
ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ସଙ୍କେତ ଅନୁବାଦକ |,യാന്ത്രിക വോളിയം കംപ്രസർ
ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ କଣ୍ଟ୍ରୋଲ୍ |,യാന്ത്രിക വോളിയം നിയന്ത്രണം
ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ବିସ୍ତାର କରନ୍ତୁ |,യാന്ത്രിക വോളിയം എക്സ്പാൻഡർ
ସ୍ୱୟଂଚାଳିତ,യന്തവല്ക്കരണം
ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ,യന്തമോടിക്കൽ
ସ୍ୱୟଂଚାଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କଣ୍ଟ୍ରୋଲ୍ |,ഓട്ടോമേഷൻ ഫ്രീക്റ്റി കണ്ട്രോളർ
ସହାୟକକାରୀ,ഉക്സിലറി
ସହାୟକ ଅଡିଓ ବସ୍ |,സഹായ ഓഡിയോ ബസ്
ଉପଲବ୍ଧ ଶକ୍ତି ଉପଲବ୍ଧ |,ലഭ്യമായ ശക്തി
ଆଭାଲାନେ ଭାଙ୍ଗିବା |,ഹിമപാത തകർച്ച
ହାରାହାରି ଜୀବନ,ശരാശരി ജീവിതം
ହାରାହାରି ଚାପ,ശരാശരി മർദ്ദം
ହାରାହାରି ଗତି,ശരാശരി വേഗത
ସ୍ପିନ୍ ର ଅକ୍ଷ |,സ്പിൻ ആക്സിസ്
ଆଜିମ୍ୟୁଥ୍,അസിമുത്ത്
ଆଜିମ୍ୟୁଥ କୋଣ |,അസിമുത്ത് ആംഗിൾ
ଆଜିମ୍ୟୁଥ୍ ତ୍ରୁଟି |,അസിമുത്ത് പിശക്
ପଛ ହାଲୁକା,ബാക്ക് ലൈറ്റ്
ବ୍ୟାକ୍ ପ୍ରୋଜେକସନ |,ബാക്ക് പ്രൊജക്ഷൻ
ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ (= ଓଲଟା ଭୋଲଟେଜ୍),ബാക്ക് വോൾട്ടേജ് (= റിവേഴ്സ് വോൾട്ടേജ്)
ବ୍ୟାକଫାୟାର (ଆକ୍ ବ୍ୟାକ୍),ബാക്ക്ഫയർ (ആർക്ക് ബാക്ക്)
ପୃଷ୍ଠଭୂମି ଆଲୋକ |,പശ്ചാത്തല വെളിച്ചം
ପୃଷ୍ଠଭୂମି ଶବ୍ଦ,പശ്ചാത്തലം ശബ്ദം
ପୃଷ୍ଠଭୂମି ପ୍ରୋଜେକସନ |,പശ്ചാത്തലം പ്രൊജക്ഷൻ
ନକଲ ସଂରକ୍ଷଣ,ബാക്കപ്പ്
ବାଧା,അന്ധാളിപ്പക്കുക
ବେକିଂ,ബേക്കിംഗ്
ସନ୍ତୁଳିତ ଅଡିଓ,സമതുലിതമായ ഓഡിയോ
ସନ୍ତୁଳିତ ଅଡିଓ ରେଖା |,സമതുലിതമായ ഓഡിയോ ലൈൻ
ସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ ଲାଇନ୍ |,സമതുലിതമായ ട്രാൻസ്മിഷൻ ലൈൻ
ସନ୍ତୁଳନ |,സന്തുഗതം
ବାଲାଷ୍ଟ |,ബാല്ലാസ്റ്റ്
ବାଲାଷ୍ଟ ଫ୍ୟାକ୍ଟର୍ |,ബാലസ്റ്റ് ഫാക്ടർ
ବାଲୁନ୍ |,Sulun
ବ୍ୟାଣ୍ଡ,കൂട്ടം
ବ୍ୟାଣ୍ଡ ପାସ୍ ଫିଲ୍ଟର୍ |,ബാൻഡ് പാസ് ഫിൽട്ടർ
ବ୍ୟାଣ୍ଡ ସିଲେକ୍ଟର୍ |,ബാൻഡ് സെലക്ടർ
ବ୍ୟାଣ୍ଡ ବିଭାଜନ,ബാൻഡ് വിഭജനം
ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |,ബാൻഡ് നിർത്തുക ഫിൽട്ടർ
ବ୍ୟାଣ୍ଡ ସୁଇଚ୍,ബാൻഡ് സ്വിച്ച്
ବ୍ୟାଣ୍ଡ ଟ୍ୟୁନିଂ,ബാൻഡ് ട്യൂറിംഗ്
ବ୍ୟାଣ୍ଡୱିଡଥ୍ |,ബാൻഡ്വിഡ്ത്ത്
ଦଣ୍ଡିକା,ബാർ
ବାର୍ କୋଡ୍,ബാർ കോഡ്
ବାର୍ ଡାଟା |,ബാർബെ ഡാറ്റ
ଖାଲି ବ୍ୟାଣ୍ଡ |,നഗ്നമായ ബാൻഡ്
ଖାଲି ଦୀପ,നഗ്നമായ വിളക്ക്
ବର୍ଣ୍ଣ କବାଟ,കളപ്പുര വാതിൽ
ମୂଳା ବ୍ୟାଣ୍ଡ,അടിസ്ഥാന ബാൻഡ്
ବେସ୍ ବ୍ୟାଣ୍ଡ ସିଗ୍ନାଲ୍ |,അടിസ്ഥാന ബാൻഡ് സിഗ്നൽ
ମୂଳ ବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ୍ |,അടിസ്ഥാന ബാൻഡ് സംവിധാനം
ବେସ୍ ବ୍ରାଉଜର୍ |,അടിസ്ഥാന ബ്ര .സർ
ମୂଳ କଲେକ୍ଟର ଜଙ୍କସନ |,അടിസ്ഥാന ശേഖരണ ജംഗ്ഷൻ
ମୂଳ ଇନସୁଲେଟର |,അടിസ്ഥാന ഇൻസുലേറ്റർ
ବାସ୍,ബാസ്
ବାସ୍ କ୍ଷତିପୂରଣ |,ബാസ് നഷ്ടപരിഹാരം
ବ୍ୟାସ୍ ଉଚ୍ଚ ସ୍ୱିସ୍ ଶିଖର (ୱୋଫର୍),ബാസ് ഉച്ചഭാഷിണി (വൂഫർ)
ବ୍ୟାଚ୍ ସ୍କାନିଂ |,ബാച്ച് സ്കാനിംഗ്
ବ୍ୟାଟେରୀ ଚାର୍ଜିଂ |,ബാറ്ററി ചാർജിംഗ്
ବିମ୍,രശ്മി
Beat,അടിക്കുക
ଫ୍ରିକ୍ୱେନ୍ସି ଓସ୍କିଲେଟର୍ ବିଟ୍ କରନ୍ତୁ |,ബീറ്റ് ഫ്രീക്വൻസി ഓസ്സിലേറ്റർ
ବେଲ,കാല്
ପକ୍ଷ,പക്ഷപാതം
ପକ୍ଷର ସର୍କିଟ |,ബയ്യ്സ് സർക്യൂട്ട്
ବାୟିଆସ୍ ଫ୍ରିକ୍ୱେନ୍ସି,പക്ഷപാതം
ପକ୍ଷପାତ ଭୋଲଟେଜ୍ |,ബിയാസ് വോൾട്ടേജ്
ଅଗ୍ରଗାମୀ ଦିଗରେ ପକ୍ଷପାତିତ |,മുന്നോട്ടുള്ള ദിശയിൽ പക്ഷപാതപരമാണ്
ଦ୍ୱି-ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |,ദ്വിദിശ മൈക്രോഫോൺ
ବିଲବୋର୍ଡ |,ബിൽബോർഡ്
ବିଲବୋର୍ଡ ଆବେଦନ |,ബിൽബോർഡ് അപ്ലിക്കേഷൻ
ଦ୍ୱି-ଧାତବ ଉପାଦାନ |,ദ്വി-മെറ്റാലിക് ഘടകം
ବାଇନାରୀ,ബൈനറി
ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ |,ബൈനറി കോഡ് ചെയ്ത ദശാംശ
ବାଇନାରୀ ଅଙ୍କ (ବିଟ୍),ബൈനറി അക്ക (ബിറ്റ്)
ବାଇନାରୀ ନମ୍ବର |,ബൈനറി നമ്പർ
ମହଲାରିକାରୀ ଶ୍ରବଣ |,ബിനാറൽ കേൾവി
ଦ୍ୱିପାକ୍ଷିକ |,ബൈനോക്കുലർ
ବାୟୋମେଟ୍ରିକ୍ |,ബയോമെട്രിക്
ଦ୍ୱିପାକ୍ଷିକ ଟ୍ରାନ୍ସସିଗର |,ബൈപോളാർ ട്രാൻസിസ്റ്റർ
ବିଟ୍ ଆବଣ୍ଟନ,ബിറ്റ് വിഹിതം
ବିଟ୍ ହାର |,ബിറ്റ് നിരക്ക്
କଳା ଏବଂ ଧଳା ଟିଭି |,ബ്ലാക്ക് & വൈറ്റ് ടിവി
ଖାଲି,ശൂനമായ
ଖାଲି ବ୍ୟବଧାନ,ശൂന്യമായ ഇടവേള
ଖାଲି ସ୍ତର,ശൂന്യമായ നില
ରକ୍ତସ୍ରାବ ପ୍ରତିରୋଧ,രക്തസ്രാവം പ്രതിരോധം
ବ୍ଲାକ୍ କ୍ୟାମେରା |,ക്യാമറ നീക്കം ചെയ്തു
ଅନ୍ଧାର ଚମକ,അന്ധമായ തിളക്കം
Ink ଲକ,കണ്ണുചിമ്മുക
ବ୍ଲିଙ୍କିଂ |,കണ്ണുചിനിക്കല്
ବ୍ଲକ କୋଡ୍,ബ്ലോക്ക് കോഡ്
ଚିତ୍ରକୁ ଅବରୋଧ କରନ୍ତୁ |,ബ്ലോക്ക് ഡയഗ്രം
ବ୍ଲକ ଇଣ୍ଟରଲେଭ୍ କରନ୍ତୁ |,ബ്ലോക്ക് ഇന്റർലീവ്
କ୍ୟାପେସିଟରକୁ ଅବରୋଧ କରିବା |,തടയൽ കപ്പാസിറ്റർ
ଓସିଲେଟରକୁ ଅବରୋଧ କରିବା |,OSCILLER തടയുന്നു
ଫୁଲ,പൂത്തും
ଲ୍ୟାମ୍ପ ଉଡ଼ାନ୍ତୁ |,Blow തുക വിളക്ക്
Blow ଟକା ପାଇପ୍,തിരിച്ചടിക്കുക
ଡ଼ିଆ,കൊള്ള
ବ୍ଲୁଟୁଥ୍,ബ്ലൂടൂത്ത്
ଶରୀର ଆକ୍ରୀତା |,ശരീര കപ്പാസിറ്റൻസ്
ବୁକମାର୍କ,ബുക്ക്മാർക്ക്
ବୁଲିଅନ୍ ଆଲଜେବ୍ରା |,ബൂളിയൻ ആൾജിബ്ര
ବ om ାନ୍ତୁ,കുതിപ്പ്
ବୃଦ୍ଧି କର |,ഉത്തേജിപ്പിക്കുക
ବୁଷ୍ଟର୍,ബൂസ്റ്റർ
ବଷ୍ଟର୍ ଆଲୋକ |,ബൂസ്റ്റർ ലൈറ്റ്
ବୃଦ୍ଧି କରିବା,വർദ്ധിപ്പിക്കുന്നു
ବୁଟିଙ୍ଗ,ബൂട്ടിംഗ്
ବୁଟଷ୍ଟ୍ରାପ,ബൂട്ട്സ്ട്രാപ്പ്
ତଳ ଆଲୋକ,അടിവര
ବାଉନ୍ସ ଆଲୋକ,വെളിച്ചം ബന്ദികളാക്കുക
ଭାଙ୍ଗନ୍ତୁ,ബ്രേക്ക് ഡൗൺ
ଭୋଲଟେଜ୍ ଭାଙ୍ଗନ୍ତୁ |,വോൾട്ടേജ് തകർക്കുക
ସେଜ୍ ଉପାଦାନ,ബ്രിഡ്ജ് ഘടകം
ବ୍ରିଜ୍ ରେକ୍ଟିଫିରିଟ୍ |,ബ്രിഡ്ജ് റെക്ലിഫയർ
ବ୍ରିଜ୍ 'ଟୋଟେଏଟ୍ସର୍ |,'ടി' അറ്റൻവേറ്റർ
ବ୍ରିଜ୍ ଗଠନ |,വഞ്ചന ഘടന
Eriding,ഗാഡ്ഗിംഗ്
ଏମ୍ପଲିଫାୟର୍ ବ୍ରିଜ୍ |,ആംപ്ലിഫയർ
କ୍ଷୟକ୍ଷତି,ചിട്ടമ്മനഷ്ടം
ଉଜ୍ଜ୍ୱଳତା,തെളിച്ചം
ଉଜ୍ଜ୍ୱଳତା ନିୟନ୍ତ୍ରଣ |,തെളിച്ചം നിയന്ത്രണം
ଭଗ୍ନ,വേഗം പൊട്ടുന്ന
ଭଗ୍ନ ପଦାର୍ଥ |,പൊട്ടുന്ന പദാർത്ഥം
ବ୍ରଡବ୍ୟାଣ୍ଡ |,ബ്രോഡ്ബാൻഡ്
ବ୍ରଡବ୍ୟାଣ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |,ബ്രോഡ്ബാൻഡ് ആംപ്ലിഫയർ
ବ୍ରଡବ୍ୟାଣ୍ଡ ISDN,ബ്രോഡ്ബാൻഡ് ISDN
ବ୍ରଡବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ |,ബ്രോഡ്ബാൻഡ് സിസ്റ്റം
ପ୍ରସାରଣ ଏବଂ ଯୋଗାଯୋଗ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,പ്രക്ഷേപണവും ആശയവിനിമയ സാങ്കേതികവിദ്യയും
ପ୍ରସାରଣ କଭରେଜ୍ |,കവറേജ് പ്രക്ഷേപണം ചെയ്യുക
ବ୍ରଡକାଷ୍ଟ ରିସିଭର୍ |,ബ്രോഡ്കാസ്റ്റ് റിസീവർ
ପ୍ରସାରଣ ସେବା ଯୋଜନା,സേവന സേവന ആസൂത്രണം
ବିସ୍ତାରିତ ଟ୍ରାନ୍ସମିଟର |,ലംഘനം
ବ୍ରଡ୍ କ୍ୟାଷ୍ଟର |,ബ്രോഡ്കാസ്റ്റർ
ପ୍ରସାରଣ,ബ്രോഡ്കാസ്റ്റിംഗ്
ପ୍ରସାରଣ ଷ୍ଟେସନ |,ബ് ബ്ലാൻസിംഗ് സ്റ്റേഷൻ
ଭଙ୍ଗା,പൊട്ടിയ
ବ୍ରାଉଜର୍,ബ്ര browser സർ
ବ୍ରାଉଜିଂ,ബ്രൗസിംഗ്
ବବୁଲ୍ |,കുമിള
ବଫର୍,ബഫർ
ବଫର୍ ଏମ୍ପିଫାୟର୍ |,ബഫർ ആംപ്ലിഫയർ
ବଫର୍ ଟ୍ୟୁବ୍ |,ബഫർ ട്യൂബ്
ତ୍ରୁଟି,മൂട്ട
ବିଲ୍ଟ-ଇନ୍ ଆଣ୍ଟେନା |,അന്തർനിർമ്മിത ആന്റിന
ବର୍ନର୍,ബർണർ
ଜଳିବା,കത്തിക്കുക
ବିସ୍ଫୋରଣ ତ୍ରୁଟି |,ബർസ്റ്റ് പിശക്
ବିସ୍ଫୋରଣ ସନ୍ନିବେଶ ନାଡ |,ബർസ്റ്റ് ഉൾപ്പെടുത്തൽ പൾസ്
ବିସ୍ଫୋରଣ ପର୍ଯ୍ୟାୟ |,ബർസ്റ്റ് ഘട്ടം
ବସ୍,ബസ്
ବ୍ୟବସାୟ ବୁଦ୍ଧି,ബിസിനസ്സ് ഇന്റലിജൻസ്
ବଜର୍,ബസ്സര്
ପାସ୍ ଦ୍ୱାରା,പാസാണ്
ପାସ୍ କରି,കടന്നുപോകുന്നതിലൂടെ
ବାଇପାସ୍ କଣ୍ଡେନ୍ସର୍ |,തടങ്കൽ
ଗ,സി
C + ପ୍ରୋଗ୍ରାମିଂ ଭାଷା |,C + പ്രോഗ്രാമിംഗ് ഭാഷ
କ୍ୟାବିନେଟ୍,മന്തിസഭ
କେବୁଲ୍ |,കന്വി
କେବୁଲ୍ କମ୍ପାଉଣ୍ଡ |,കേബിൾ സംയുക്തം
କେବୁଲ ସମାନତା,കേബിൾ സമവാക്യം
କେବୁଲ୍ ହ୍ରାସ |,കേബിൾ നഷ്ടം
କ୍ୟାଚ୍,കാഷെ
କ୍ୟାଚିଂ,കാഷിംഗ്
କ୍ୟାଡମିୟମ୍ କକ୍ଷ,കാഡ്മിയം സെൽ
ଯନ୍ତ୍ର ଗଣନା,കണക്കാക്കുന്നു യന്ത്രം
ଗଣନା,കണക്കുകൂട്ടല്
କାଲକୁଲେଟର,കണക്കുകൂട്ടല് യന്തം
କାଲିବ୍ରେଟ୍ କରନ୍ତୁ |,കാലിബ്രേറ്റ് ചെയ്യുക
କାଲିପର୍,കാലിപ്പർ
କାଲୋରିମିଟର |,കലോറിമീറ്റർ
କ୍ୟାମକାର୍ଡ,കാംകോർഡർ
କ୍ୟାମେରା,കാമറ
କ୍ୟାମେରା ଆଲାଇନ୍ମେଣ୍ଟ |,ക്യാമറ വിന്യാസം
କ୍ୟାମେରା ଆପେଚର |,ക്യാമറ അപ്പർച്ചർ
କ୍ୟାମେରା କଭରେଜ୍ |,ക്യാമറ കവറേജ്
କ୍ୟାମେରା ଲାଇନ- ଅପ୍ |,ക്യാമറ ലൈൻ-അപ്പ്
କ୍ୟାମେରା ଟ୍ୟୁବ୍ |,ക്യാമറ ട്യൂബ്
ଛାତ,മേലാപ്പ്
ସାମର୍ଥ୍ୟ |,കഴിവ്
ପତ୍ର,കപ്പാസിറ്റാൻസ്
