English,Assamese
permanent virtual circuit,স্থায়ী ভাৰ্চুৱেল বৰ্তনী
Persistant,অবিৰত
personel computer (PC),ব্যক্তিগত কম্পিউটাৰ (PC)
personnel digital assistant (PDA),ব্যক্তিগত ডিজিটেল সহায়ক (PDA)
Phantom,"ফেণ্টম, ভাৰ্চুৱেল"
Phase,"১.ফেজ, ২.ফেজ, ফেজ"
Phoneme,ধ্বনি
phonetic system,শব্দ ব্যৱস্থা
photo diode,ফটো ডাইঅ&#39;ড
Physical,"১.শাৰীৰিক, ২.বাহ্যিক"
physical interface,ভৌতিক আন্তঃপৃষ্ঠ
Pico,পেকোয়ে
pie chart,পাই চাৰ্ট
pie graph,"১.পাই গ্ৰাফ, ২.পাই গ্ৰাফ"
Pitch,ব্যৱধান
Pixel,পিক্সেল
plain ascii (ASCII),সহজ ascii
plain text,সাধাৰণ লিখনী
Planning,পৰিকল্পনা
Platform,"প্লেটফৰ্ম, প্লেটফৰ্ম"
Plotter,প্লটাৰ
plotting head,ড্ৰাফটিং হেড
Plugboard,প্লাগবোৰ্ড
Point,নিবিদা
point to point protocol (PPP),চাইট টু চাইট প্ৰটোকল (PPP)
Pointer,পইণ্টাৰ
Polarization,মেৰুকৰণ
Polling,ক্ৰমবিন্যাস
polygon clipping,বহুভুজ ছিয়াৰিং
Polymorphism,বহুৰূপতা
Polynomial,বহুপদ
POP (post office protocol),POP (ডাকঘৰ প্ৰট&#39;কল)
Pop-up menu,"1.sin-up মেনু, 2.appear মেনু"
Portability,পোৰ্টেবিলিটি
Portrait,চিত্ৰিত
post order,ক্ৰমাগত
post script,"1.বেক লিপি, 2.বেক লিপি"
postamble bit,বেক বিট
Postfix,সংলগ্ন কৰা হৈছে
power down,বন্ধ
Power-off,অবৈদ্যুতিক
Power-on,বৈদ্যুতিক
Power-up,পাৱাৰ ৰিচিভাৰ
preamble bit,প্ৰি স্পীড বিট
precedance graph,অগ্ৰাধিকাৰ গ্ৰাফ
Predicate,predicate
preemptive scheduling,প্ৰি-এম্পটিভ সময়সূচী
Pre-fix,উপসৰ্গযুক্ত
Preprocessing,প্ৰিপ্ৰচেছিং
Process,প্ৰক্ৰিয়া
process switch,প্ৰক্ৰিয়া চুইচ
Processing,প্ৰক্ৰিয়াকৰণ
Processor,প্ৰচেছৰ
Production,উৎপাদন
Program,"১.প্ৰগ্ৰেম, ২.প্ৰগ্ৰেম"
program compilation,কাৰ্য্যক্ৰম ব্যাখ্যা
Program cash,কাৰ্য্যক্ৰম বিৰতি
program debugging,প্ৰগ্ৰেম ঠিক কৰা
program design,প্ৰগ্ৰেম ডিজাইন
program evaluation & review technique (PERT),"কাৰ্য্যক্ৰম মূল্যায়ন পৰ্যালোচনা কৌশল (PERT, PERT)"
program halt,প্ৰগ্ৰেম বিৰতি
program library,"১.কাৰ্যসূচী পুথিভঁৰাল, ২.কাৰ্যসূচী সংগ্ৰহ"
program run,প্ৰগ্ৰেম চলোৱা
Programmer,"১.প্ৰগ্ৰেমাৰ, ২.প্ৰগ্ৰেমাৰ"
Prolog,prolog
PROM,পি-ৰম
Propagation,"1.সংক্ৰমণ, 2.প্ৰসাৰণ"
Proposition,সাধনযোগ্য
protected key,সুৰক্ষিত চাবি
Protection,সংৰক্ষণ
Protocol,প্ৰট&#39;কল
protocol translation,"1. প্ৰট&#39;কল স্থানান্তৰ, 2. প্ৰট&#39;কল অনুবাদ, 3. প্ৰট&#39;কল ব্যাখ্যা"
pseudo code,ছ্যুডো ক&#39;ড
public data network,"১.ৰাজহুৱা তথ্য, ২.ৰাজহুৱা তথ্য নেটৱৰ্ক"
public domain,"১.ৰাজহুৱা ডমেইন, ২.ৰাজহুৱা ডমেইন"
public key encripting,ৰাজহুৱা কি&#39; এনক্ৰিপচন
Pulse,নাড়ী
pulse code modulation,পালছ ক&#39;ড মডুলেচন
pulse digital modulation (PDM),পালছ ডিজিটেল মডুলেচন (PDM)
pulse train,স্পন্দাৱলি
Punctuation,বিৰাম চিহ্ন
Push,"চাপ, ভৰোৱা"
push down automata,ডাউনলোড automata
pushup list,উলম্ব তালিকা
quad density,দ্বিঘাত
Qualification,"১.অৰ্হতা, ২.অৰ্হতা"
Quantifier,quantifier
Quantize,পৰিমাণীকৰণ কৰা
Quantizer,ভাগফল
Quantum,কোৱাণ্টাম
quantum clock,কোৱাণ্টাম ঘড়ী
quantum computing,"১.কোৱাণ্টাম কপুটান, ২.কোৱাণ্টাম গণনা"
querry by example,উদাহৰণ প্ৰশ্ন
Query,"১/ অনুসন্ধান, ২/ অনুসন্ধান"
query language,প্ৰশ্ন ভাষা
query processing,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
Queue,লানি পতা
queue management,শাৰী ব্যৱস্থাপনা
queue register,শাৰী পঞ্জীয়ন
queuing network,"1. শাৰী নে&#39;টৱৰ্ক, 2. শাৰী নে&#39;টৱৰ্ক"
queuining theory,শাৰী তত্ত্ব
quick acess memory,দ্ৰুত অভিগম মেমৰি
Quotient,ভাগফল
radio frequency interference (RFI),ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইন্টাৰফেৰেন্স (RFI)
Radix,ৰেডিক্স
random access computer equipment (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
random access memory (RAM),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
random scan,ৰেণ্ডম স্কেনিং
Raster,"১.ৰেষ্টাৰ, ২.ৰেষ্টাৰ"
raster scan,ৰেষ্টাৰ স্কেনিং
re engineering,পুনৰ অভিযান্ত্ৰিকীকৰণ
re enlargement,পুনৰুজ্জীৱিতকৰণ
Reachability,"1. অভিগম্যতা, 2. অভিগম্যতা"
Read,পঢ়ি থকা
read head,ৰিডিং হেড
read only,"১.কেৱল পঢ়া, ২.কেৱল পঢ়া"
read only memory,"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি"
read write head,পঢ়া লিখাৰ মূৰ
read/write cycle,"1. পঢ়া চক্ৰ, 2. লিখা চক্ৰ"
read/write head,"১.পঢ়া চক্ৰ, ২.লিখাৰ মূৰ"
read/write,"1. পঢ়া স্মৃতি, 2. লিখা স্মৃতি"
Reader,পাঠক
reading,"পঢ়া, পঢ়া"
read-out,"১.পঢ়া, ২.পঢ়া পোষ্ট কৰা"
real,সময় বাস্তৱ
real time processing,"1. দ্ৰুত সঁহাৰি প্ৰক্ৰিয়াকৰণ, 2. তাৎক্ষণিক সঁহাৰি প্ৰক্ৰিয়াকৰণ"
Receiver,ৰিচিভাৰ
recognition logic,চিনাক্তকৰণ যুক্তি
Recompile,পুনৰ প্ৰগ্ৰেমিং স্থানান্তৰ
Record,নথিভুক্ত
recording head,"১/ ৰেকৰ্ডিং হেড, ২. ৰেকৰ্ডিং হেড"
recoverable error,সংশোধনযোগ্য ভুল
Recovery,পূৰ্ণতা
recursim theorem,পুনৰাবৃত্তি উপপাদ্য
Recursion,পুনঃব্যৱহাৰ
recursive function,পুনৰাবৃত্তিমূলক ফলন
reduced instruction set computer (RISC),ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
Redundancy,অতিৰিক্ততা
redundant array of independent disks (RAID),"1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)"
Re-entrant,পুনৰ প্ৰৱেশ
re-entrant code,পুনৰ প্ৰৱেশ ক&#39;ড
Reference,সন্দৰ্ভ
referential integrity,ৰেফাৰেন্সিয়েল অখণ্ডতা
Reflectivity,প্ৰতিফলনশীলতা
Reflextion,প্ৰতিফলন
Refraction,বিবৰ্তন
Refresh,সতেজতা
Regeneration,পুনৰুত্পাদন
Register,পঞ্জীয়ন কৰা
regular grammar,নিয়মীয়া ব্যাকৰণ
Relation,সম্পৰ্ক
relational database,সম্পৰ্কীয় ডাটাবেছ
relational database management system (RDBMS),সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
relational model,সম্পৰ্কীয় আৰ্হি
Relative,"1. আপেক্ষিক, 2. আপেক্ষিক"
relative addressing,আপেক্ষিক সম্বোধন
Relay,"1. ৰিলে, 2. সংক্ৰমণ"
reliability modeling,নিৰ্ভৰযোগ্যতা আৰ্হি
Reliable,নিৰ্ভৰযোগ্য
relocatable code,"1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য"
Remote,দূৰ
remote host,ৰিম&#39;ট ফিডাৰ
remote job entry,দূৰৱৰ্তী কৰ্ম প্ৰৱেশ
remote log-in,"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ"
remote procedure call (RPC),দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC)
remote sensing,ৰিম&#39;ট চেন্সিং
Rename,নামকৰণ কৰা
Rendering,"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ"
Repeater,ৰিপিটাৰ
Reply,উত্তৰদিশ
Request,"1. অনুৰোধ, 2. অনুৰোধ"
request for comments (RFC),মন্তব্যৰ অনুৰোধ (RFC)
request/reply protocol,"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল"
rerun program,পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম
Research,গৱেষণা
reset cycle,পুনৰুদ্ধাৰ কৰা চক্ৰ
Resident,স্মৃতিবিদ
Resolution,পাৰ্থক্য
Resources,সম্পদসমূহ
responsee time,সঁহাৰিৰ সময়
Restart,"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ"
Restore,পুনৰুদ্ধাৰ কৰা
Retrace,পুনৰ ট্ৰেচ কৰক
Retransmission,"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ"
Retrieve,পুনৰুদ্ধাৰ
Retry,পুনৰ চেষ্টা কৰক
Return,"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ"
return code,ৰিগ্ৰেছন ক&#39;ড
return key,ৰিগ্ৰেছন কি&#39;
reusable code,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
Rewritable,পুনৰ লিখিব পৰা
RGB monitor,rgb মনিটৰ
Ribbon,ফিতা
right issue,চৰকাৰী বিষয়টো
Robot,"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম"
Robotics,"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব"
Robust,"শক্তিশালী, শক্তিশালী"
Role,ভূমিকা
roll back,আকৌ ৰোলিং কৰা
roll in,engulfment
roll out,আউটফ্ল&#39;
ROM,"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)"
Root,মূলত
root directory,মূল পঞ্জিকা
round of error,আনুমানিক ভুল
Router,"১.ৰাউটাৰ, ২.ৰাউটাৰ"
Routing,"ৰুটিং, ৰুটিং"
RS232C interface,RS232C আন্তঃপৃষ্ঠ
RSA encryption,RSA এনক্ৰিপচন
RTC,rtc
run length encoding,ৱৰ্কিং ডিটেইল ক&#39;ডিং
run time,কাৰ্যকাল
run time error,চলনসময়ৰ ত্ৰুটি
Sample,"1. নমুনা, 2. নমুনা"
Sampling,নমুনা সংগ্ৰহ কৰা
Satellite,"১.উপগ্ৰহ, ২.উপগ্ৰহ"
Saturating,চেচুৰেচন
Save,সঞ্চয় কৰা
Scalability,"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি"
Scalar,স্কেলাৰ
Scanning,স্কেনিং কৰা
Scenario,ভূচিত্ৰ
Scheduler,scheduler
screen image projector,স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ
Script,চিত্ৰনাট্য
scripting language,লিপিৰ ভাষা
Scrolling,"১.কইল, ২.স্ক্ৰল"
SDLC (sychronous data link control),সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC)
Search,"১.অন্বেষণ, ২.আৱিষ্কাৰ"
search engine,চাৰ্চ ইঞ্জিন
search tree,search tree
Searching,"1.অন্বেষণ, 2.আৱিষ্কাৰ"
Secondary,মাধ্যমিক
Sector,"১.খণ্ড, ২.খণ্ড"
security policy,সুৰক্ষা নীতি
seek time,সন্ধান শব্দ
Segment,"১.ধাৰা, ২.ধাৰা"
Segmentation,"১.বিভাজন, ২.বিভাজন"
selection sort,নিৰ্বাচন সজাই পৰাই তোলা
self contained,"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ"
Semantics,"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান"
Semaphore,চেমাফোৰ
Semiconductor,অৰ্ধপৰিবাহী
semontic web,fantasy web
sequential access method,ক্ৰমিক অভিগম পদ্ধতি
Serial,ক্ৰমাগত
Serializer,ছিৰিয়েল
Server,"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ"
server crash,চাৰ্ভাৰ ক্ৰেচ
server license,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
servo multiplier,চাৰ্ভো বহুগুণক
Set,set of
set point,নিৰ্দিষ্ট বিন্দু
set up,ব্যৱস্থা
Shade,ছাঁ
Shading,চিনেমাট&#39;গ্ৰাফী
Shadow,অনুসৰণ কৰা
share file,ফাইলটো শ্বেয়াৰ কৰক
shared access,অংশীদাৰী অভিগম
Sharing,ভাগ কৰি দে
Shell,"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল"
shift character,বিচ্যুতিৰ চিহ্ন
short circuit,চুটি পথ
short instruction,চুটি নিৰ্দেশনা
Sibling,সহোদৰ
side effect,"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ"
sign bit,sign bit
Signal,সূত্ৰ
signal processing,সংকেত প্ৰক্ৰিয়াকৰণ
Signalling,সংকেত
signal-to-noise ratio,"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
Signature,"১.চহী, ২. স্বাক্ষৰ"
signature testing,মাৰ্কাৰ পৰীক্ষা
significant digit,উল্লেখযোগ্য নম্বৰ
silicon chip,ছিলিকন চিপ
Simple Mail Transfer Protocol (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
Simplex,একক
simplex node,"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড"
Simulation,চিমুলেচন
Simulator,অনুকৰণকাৰী
Simultaneous,"১.সমকালীন, ২.সমকালীন"
simultaneous processing,একেলগে প্ৰক্ৰিয়াকৰণ
Singleton,একক
site licence,"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স"
Size,"১.আকাৰ, ২.আকাৰ"
Sizing,জোখ-মাখ কৰা
Sketching,"1. চিত্ৰণ, 2. চিত্ৰণ"
Skip,প্লুটি
Skipping,"১.প্লুটি, ২.প্লুটিকাৰন"
Slash,"১.স্লেচ, ২.কাট"
slave computer,কম্পিউটাৰৰ অধীনত
sliding window protocol,snake উইন্ডো প্ৰট&#39;কল
Slip,"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা"
Slot,ছাঁদ
small computer system interface (SCSI),SCSI (SCSI)
smart card,স্মাৰ্ট কাৰ্ড
snail mail,শামুক মেইল
Snapshot,স্নেপশ্বট
soft computing,"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন"
soft copy,চফ্ট কপি
soft font,সহজ ফন্ট
Software,ছ’ফ্টৱেৰ
software engineering,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
software license,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
software piracy,চফ্টৱেৰ পাইৰেচি
Spectrum,বৰ্ণালী
Spiral,"1.স্ক্ৰু, 2.স্পাইৰেল"
spread sheet,"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট"
Standard,মানদণ্ড
standard generalized markup language (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
Standardization,প্ৰামাণিককৰণ
standby time,অপেক্ষাৰ সময়
star LAN,তাৰক লান
star topology,তৰাৰ অৱস্থান
start bit,আৰম্ভণিৰ বিট
Starvation,"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট"
static memory',"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি"
status channel,ষ্টেটাছ চেনেল
step size,"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা"
stop and wait protocol,বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল
stop code,ব্ৰেক ক&#39;ড
stop key,pause key
Storability,সংৰক্ষণযোগ্যতা
stored program,সংৰক্ষিত প্ৰগ্ৰেম
string data,শৃংখলা তথ্য
structured coding,"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং"
structured query language (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
style sheet,"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি"
Sub-directory,উপ-ডাইৰেকটৰি
Subnet,"১.চাবনেট, ২.চাবনেট"
Subtree,উপবৃক্ষ
Summarization,"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ"
super computer,"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ"
super computing,"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন"
super key,কি&#39; চাবি
super user,শীৰ্ষ ব্যৱহাৰকাৰী
supervised learning,তত্বাৱধানত শিক্ষণ
support chip,সহায়ক চিপ
Surf,নেট ভ্যাৰিয়েন্স
Surfing,"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান"
Swap,অদলবদল
swap in,ইনবাউণ্ড
swap out,আউটফ্ল&#39;
Swapping,শ্বেপিং
switched network,"1.চুইচ কৰা নেটৱৰ্ক, 2. চুইচ কৰা নেটৱাৰ্ক"
Switching,চুইচিং
switching theory,চুইচিং নীতি
symbolic programming,প্ৰতীকী প্ৰগ্ৰেমিং
Synchronization,সমন্বয়
Synchronizer,সমন্বয়ক
Synchronous,সমকালীন
synchronous digital hierarchy (SDH),সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH)
syntax analysis,বাক্য বিশ্লেষণ
system analysis,ব্যৱস্থা বিশ্লেষণ
system engineering,চিষ্টেম ইঞ্জিনিয়াৰিং
system hacker,"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ"
system integrator,চিস্টেম ইন্টিগ্ৰেটৰ
system log,চিস্টেম লগ
system mask,চিস্টেম কভাৰ
system network architecture (SNA),ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA)
system programmer,"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ"
system restart,"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ"
system shutdown,চিস্টেম সমাপ্তি
system testing,চিস্টেম পৰীক্ষা
system utility,চিস্টেম সঁজুলি
systematic code,"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা"
tab command,টেব কমাণ্ড
Table,অনুসূচী
table look up,টেবুলাৰ অভাৰভিউ
table space,টেবুলৰ স্থান
Tablet,ফলক
tabular array,"1.tabular, 2.এৰে এৰে"
tabulating function,টেবুলেচন ফাংচন
tagged architecture,"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন"
tagged image file format (TIFF),চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF)
tandam system,টেণ্ডেম ব্যৱস্থা
tape density,টেপ ঘনত্ব
tape mask,টেপ কভাৰ
tar file,tar ফাইল
Task,কাম
task bar,ৱৰ্ক গাইড
task scheduler,কাৰ্য্যসূচীকাৰী
TCP/IP (transmission control protocol/internet protocol),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP)
teardown operation,কাটিং অপাৰেচন
Telecom,টেলিকমিউনিকেচন
Telecommunication,টেলিকমিউনিকেচন
Teleconference,টেলিকম
Teleconferencing,টেলিকনফাৰেন্স
Telegraphy,"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী"
Telemetry,"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি"
Telephone,"১.টেলিফোন, ২.টেলিফোন"
Telephony,টেলিফোন
Teleprinter,"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ"
Teleprocessing,টেলিপ্ৰচেছিং
Television,"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন"
Telex,টেলেক্স
Telnet,"১.নেটৱৰ্ক, ২.টেলনেট"
Temperature,"১.গৰম, ৩.তাপমাত্ৰা"
Template,"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা"
ten's complement,দহৰ পৰিপূৰক
tera byte,টেৰা বাইট
tera flops,টেৰা ফেলপছ
terminal cursor,"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ"
terminal node,"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড"
terminal window,টাৰ্মিনেল উইন্ডো
Termination,ending
Ternary,ট্ৰাই-বেছ
ternary operation,তিনিটা বেচ অপাৰেচন
Test,পৰীক্ষা কৰা হৈছে
test coverage,পৰীক্ষাৰ কভাৰেজ
test run,পৰীক্ষা নিষ্পাদন
Test-data,পৰীক্ষাৰ তথ্য
Text,"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী"
text box,লিখনী বাকচ
text cursor,লিখনী কাৰ্চাৰ
text editor,টেক্সট সম্পাদক
text file,লিখনী নথিপত্ৰ
text mode,পাঠ্যক্ৰম
text processing,টেক্সট প্ৰচেছিং
text to speech (TTS),বক্তৃতা-পাঠ (TTS)
texture mapping,টেক্সচাৰ মেপিং
T-flip-flop,"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ"
thermal printer,তাপীয় ছীলাৰ
thin film memory,"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি"
thin film transistor,(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT)
Thrashing,"১.ৰত্ন, ২.হেচিং"
Thread,থ্ৰেড বেংগল
Threading,থ্ৰেডিং
threetier network,"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক"
Throughput,প্ৰবাহ ক্ষমতা
time complexity,সময়ৰ জটিলতা
time division multiplexing (TDM),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
time frame,সময়সীমা
time frame,একে সময়তে
time machine,"1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন"
time out,টাইম আপ
time quantization,"1.Callocation, 2.Cal কোৱাণ্টাইজেচন"
time series,সময় শৃংখলা
time sharing,"১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা"
time sharing system,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
time stamp,কল ষ্টেপ
timing diagram,সময়ৰ ডায়েগ্ৰাম
Tint,চৰিত্ৰ
Toggle,টগল কৰক
toggling speed,toggle move
Token,"১.চিহ্ন, ২.টোকেন"
token bus,টোকেন বাছ
token bus,টোকেন বাছ
token bus network,টোকেন বাছ নেটৱাৰ্ক
token ring,"১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি"
token talk,টোকেন আলোচনা
Tool,"১.সঁজুলি, ২.সঁজুলি"
top down,টপ-ফুট
top down design,টপ ফুট ডিজাইন
top down parsing,"1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি"
Topology,"১.অৱস্থান, ২.অৱস্থান বিজ্ঞান"
touch pad,টাচ পেড
touch screen,টাচ্ছ স্ক্ৰীন
Trace,"১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং"
Tracing,ট্ৰেচিং
Track,"১.পথ, ২.পথ, ৩.লিক"
track disk,"1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক"
track tape,পথ টেপ
Tracking,"১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক"
Trailer,"১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক"
Trajectory,ট্ৰেজেক্টৰী
Transaction,"১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়"
transaction file,"1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল"
transaction log,"1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ"
Transcribe,"1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা"
Transducer,ট্ৰেন্সডুচাৰ
transfer rate,স্থানান্তৰ হাৰ
transfer time,স্থানান্তৰ সময়
Transformation,ৰূপান্তৰ
transient error,ক্ষণিকৰ ভুল
transit time,ট্ৰেঞ্জিচন পিৰিয়ড
Transition,"১. পৰিৱৰ্তন, ২. অনন্তকাল"
Transitive,সংক্ৰামক
Transitivity,সংক্ৰমিত
Translation,"১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা"
Transmission,"১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ"
transmission control protocol (TCP),যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
transmission line,"১.সংবহন লাইন, ২.সংবহন লাইন"
Transmitter,ট্ৰেন্সমিটাৰ
Transparency,স্বচ্ছতা
Transponder,ট্ৰেন্সপণ্ডাৰ
Transportation,"১.পৰিবহণ, ২.ৰিগ্ৰেছন"
Transposition,ট্ৰেন্সপজিচন
Transputer,ট্ৰেন্সপিউটাৰ
Transreceiver,"1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ"
Trapping,"১.ফান্দ, ২.ফান্দ, ৩. ধৰা"
Traverse,ঘূৰ্ণন
tree (traversal),গছ (পৰিৱৰ্তন)
tree network,গছৰ নেটৱৰ্ক
tributary circuit,সহায়ক বৰ্তনী
trival graph,তুচ্ছ ডায়েগ্ৰাম
trouble shoot,সমস্যা সমাধান কৰা
Truncate,ৰিপড অফ
truth table,সত্য টেবুল
Tuner,"১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ"
Tunnelling,"১.টানেলিং, ২.টানেলিং"
Tunning,"১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং"
Tuple,tuple
turbo pascal,টাৰ্বো পাস্কেল
turing machine,টুৰিং মেচিন
turn aroud time,টাৰ্ণআউট সময়
turn around document,টাৰ্ণআউট নথিপত্ৰ
turnaround sequence,turn sequence
twin cable,দম্পতী কেবল
twisted pair,"1. ওলোটা যোৰ, 2. ওলোটা যোৰ"
two part assembler,ডাবল পাছ সোঁৱৰাই দিয়া
two's complement,দুটাৰ পৰিপূৰক
type,প্ৰকাৰ
type face,"1.টাইপ মুখ, 2.চৰিত্ৰ"
type head,টাইপোগ্ৰাফিক শীৰ্ষ
type wheel,প্ৰিন্টাৰ চকা
Typing,টাইপিং কৰা
un interruptable power source (UPS),অবিৰত শক্তিৰ উৎস
unary operation,"১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা"
unary operation,একক অপাৰেচন
unary operator,"1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ"
Uncertainity,অনিশ্চয়তা
unconditional statement,নিষিদ্ধ বিবৃতি
Uncountable,অগণনযোগ্য
Uncover,উন্মোচন কৰা
Undecidable,অনিৰ্ণায়ক
Undefined,অসংজ্ঞায়িত
