Hindi,Odiya
कौशी सूत्र,କ ush ଶୀଙ୍କ ସୂତ୍ର |
कौशी-गूर्सा-प्रमेय,କ ush ଶୀ-ଗୁରୁସା-ଥିଓରେମ୍ |
कौशी-रीमान-प्रतिबंध,କ ush ସି-ରିମାନ୍-ବ୍ୟାନ୍ |
कौशी अनुक्रम,କାଚି କ୍ରମ |
कौशी समाकल,kaushi ଅବିଚ୍ଛେଦ୍ୟ |
कौशी मुख्य-मान,କ ush ଶୀ ମୁଖ୍ୟ ମୂଲ୍ୟ |
कौशी अवशेष प्रमेय,କାଚି ରିମାଇଣ୍ଡର୍ ଥିଓରେମ୍ |
कैले-हैमिल्टन-प्रमेय,କାଲ୍-ହାମିଲଟନ୍-ଥିଓରେମ୍ |
"खपिंड, खगोलीय पिंड",ସ୍ୱର୍ଗୀୟ ଶରୀର |
खगोलीय माप,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାପ |
खगोलीय यांत्रिकी,ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ
खगोलीय पिंड,ସ୍ୱର୍ଗୀୟ ଶରୀର |
कोशिका बारंबारता,କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |
"गणना , जनगणना","ଜନଗଣନା, ଜନଗଣନା"
शततमक,ଶତକଡା
सेन्टीमीटर,ସେଣ୍ଟିମିଟର |
सेन्टीमीटर-ग्राम-सेकंड पद्‌धति,ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |
"केन्द्रीय , सकेन्द्र","କେନ୍ଦ୍ରୀୟ, ଏକାଗ୍ର"
केन्द्रीय अक्ष,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
केन्द्रीय अंतर,କେନ୍ଦ୍ରୀୟ ବ୍ୟବଧାନ |
केन्द्रीय अंतर सूत्र,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
केन्द्रीय अंतर सारणी,କେନ୍ଦ୍ରୀୟ ଭିନ୍ନକ୍ଷମ ସାରଣୀ |
केन्द्रीय सीमा प्रमेय,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
केन्द्रीय आघूर्ण,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
केन्द्रीय संसाधन एकक,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
केन्द्रीय प्रवतिृ,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
केन्द्र*,କେନ୍ଦ୍ର *
गुरुत्व-केन्द्र,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
समूह-केन्द्र,ଗୋଷ୍ଠୀ କେନ୍ଦ୍ର
संहति-केन्द्र,ଜନ କେନ୍ଦ୍ର
सममिति-केन्द्र,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
अपकेन्द्री बल,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
अभिकेन्द्र-बल,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
"केन्द्रक मध्यगासंपात,",ସେଣ୍ଟ୍ରିପେଟାଲ୍ ମେରିଡିଆନ୍
निश्चितता,ନିଶ୍ଚିତତା
c.g.s.पद्‌धति,cgs ପଦ୍ଧତି |
c.g.s.मात्रक,cgs ଏକକ
अवकलन का शृंखला नियम,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
संयोग हेतु,ସୁଯୋଗ ଦ୍ୱାରା
सांयोगिक चाल,ଅନିୟମିତ ପଦକ୍ଷେପ |
अक्ष-परिवर्तन,ଅକ୍ଷ ଶିଫ୍ଟ |
"आधार परिवर्तन पायाधार-बदल,",ଆଧାର ପରିବର୍ତ୍ତନ ପାୟାଦର-ପରିବର୍ତ୍ତନ
क्रम परिवर्तन,ଅନୁମତି
अभिलक्षणिक गुणांक,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
अभिलक्षणिक सारणिक,ଚରିତ୍ର ନିର୍ଣ୍ଣୟକାରୀ |
अभिलक्षण-समीकरण,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
"अभिलक्षण-फलन, कैरेक्टेरिस्टिक फलन","ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ, ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ |"
लघुगणक का पूर्णांश,ଲୋଗାରିଦମର ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
"अभिलक्षणिक बहुपद,",ଚରିତ୍ରିକ ବହୁଭୂତ
अभिलक्षणिक मान,ଚରିତ୍ରିକ ମୂଲ୍ୟ
अभिलक्षणिक सदिश,ଚରିତ୍ର ଭେକ୍ଟର୍ |
संप्रतीक समुदाय,ବର୍ଣ୍ଣ ସମ୍ପ୍ରଦାୟ
"चार्ट, संचित्र तक्ता,","ଚାର୍ଟ, ଚାର୍ଟ"
काई-वर्ग बंटन,ଚି-ବର୍ଗ ବଣ୍ଟନ |
काई-वर्गं सूत्र,ଚି-ବର୍ଗ ସୂତ୍ର |
काई-वर्ग परीक्षण,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
जीवा*,ଧ୍ୱନି *
जीवा-द्विभाजन-विधि,କୋର୍ଡ୍ ବିଭାଜନ ପଦ୍ଧତି |
बीजलिखित संदेश,ଲିଖିତ ବାର୍ତ୍ତା |
"शून्य, सिफर","ଶୂନ, ସାଇଫର୍"
वृत्त*,ବୃତ୍ତ *
अभिसरण वत्तृ,ସମ୍ମିଶ୍ରଣ ବୃତ୍ତ |
परिपथ आव्यूह,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
"वृत्ताकार, वर्तुल,","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର"
वर्तुल अनंतस्पर्शी,ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |
वृत्तीय कंडुलिनी,ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |
वर्तुल गति,ବୃତ୍ତାକାର ଗତି |
परिकेन्द्र,ସୁନ୍ନତ
परिवृत्त*,ଅବସର ପ୍ରାପ୍ତ*
"परिगत करना, परितः खींचना",ବୁଲିବା ପାଇଁ |
परिगत,ଅତୀତ
परिवृत,ସର୍କୁକ୍ରାଇଡ୍ |
चिरप्रतिष्ठित निगमनिक,ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |
चिरप्रतिष्ठित गतिकी,କ୍ଲାସିକ୍ ଗତିଶୀଳତା |
चिरप्रतिष्ठित इष्टतमन,କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |
चिरप्रतिष्ठित वित्तनाश समस्या,କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |
चिरप्रतिष्ठित सांख्यिकीय यांत्रिकी,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
त्रुटियों का वर्गीकरण,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
वर्ग-अंतराल,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
वर्गांतराल एकक,ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |
वर्ग-सीमा,ଶ୍ରେଣୀ ସୀମା
दक्षिणावर्त,ଘଣ୍ଟା ବୁଲାଇ |
संविवृत,ବନ୍ଦ |
"संवृत, बंद","ବନ୍ଦ, ବନ୍ଦ"
संवृत अवमख समावरक,ବନ୍ଦ ସ୍ତର ଆବରଣ |
संवृत घन,ବନ୍ଦ କ୍ୟୁବ୍ |
"बंद वक्र, संवृत वक्र","ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର"
संवृत प्रांत,ବନ୍ଦ ପ୍ରଦେଶ |
बंद आकृति,ବନ୍ଦ ଆକୃତି |
संवृत अंतराल,ବନ୍ଦ ବ୍ୟବଧାନ |
"संवृत प्रदेश, बंद प्रदेश","ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |"
संवृत समच्चय,ବନ୍ଦ ସେଟ୍ |
"बंद पृष्ठ, संवृत पृष्ठ","ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |"
" निमीलन, वेष्टन , संवरक",ନେମେସିସ୍
संवरण-संकारक (संवरक),pronator
संवरक-बिन्दु,ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |
संवरक-अभिगृहीत,ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |
संवरक समुच्चय,ବନ୍ଦୀ ସେଟ୍ |
गुच्छ बिन्दु,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
गुच्छ प्रतिचयन,କ୍ଲଷ୍ଟର ନମୁନା
गुच्छ समुच्चय,କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |
समाक्ष वृत्त,ସମବାୟ ବୃତ୍ତ |
समाक्ष परवलय,ସମବାୟ ପାରାବୋଲା |
समाक्ष समतल,ସମବାୟ ସମତଳ |
समाक्ष त्रिभुज,ସମବାୟ ତ୍ରିରଙ୍ଗା |
कोब-डगलस फलन,କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
" कूटलेखन, कोडन , संकेतन","ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |"
सामग्री का संकेतीकरण,ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |
सहप्रांत,ସହ-ପ୍ରଦେଶ
गुणांक आव्यूह,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
सहसंबंध-गुणांक,ସଂଶୋଧନ ଗୁଣବତ୍ତା
निर्धारण गुणांक,ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା
प्रत्यास्थता गुणांक,ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
प्रसार गुणांक,ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
घर्षण गुणांक,ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
अनुदैर्घ्य प्रसार का गुणांक,ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
समाश्रयण गुणांक,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
पृष्ठ तनाव का गुणांक,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
विचरण गुणांक,ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |
"सह-खण्ड, सह गुणन खंड,सहकारक","ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |"
सिक्का उछाल,ମୁଦ୍ରା ଟସ୍
प्रतिदर्श-संचय,ନମୁନା ସଂଗ୍ରହ
सरेख,collinear
सरेखता,ଶ୍ରେଣୀବଦ୍ଧତା |
"स्तंभ, कॉलम","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
स्तंभतुल्यता,ସ୍ତମ୍ଭ
स्तंभ-तुल्य,ସ୍ତମ୍ଭ
स्तंभ तुल्य आव्यूह,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
स्तंभ आव्यूह,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
स्तंभ कोटि,ସ୍ତମ୍ଭ କ୍ରମ |
स्तंभ समानीत सोपानक आव्यूह,ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |
स्तंभ सदिश,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
स्तंभानुसार,ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |
संयुक्त समीकरण,ମିଳିତ ସମୀକରଣ |
"उभयनिष्ठ कोण, सर्वनिष्ठ कोण","ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |"
सर्वनिष्ठ अक्ष,ସାଧାରଣ ଅକ୍ଷ
"सर्वनिष्ठ आधार, उभयनिष्ठ बेस","ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |"
सार्व हर,ସର୍ବଭାରତୀୟ |
सार्व अंतर,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
" सार्वगुणन-खंड, समापवर्तक , सार्व उपादान","ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ |"
"साधारण लघुगणक, साधारण लॉगेरिथ्म","ସରଳ ଲୋଗାରିଦମ୍, ସରଳ ଲୋଗାରିଦମ୍ |"
"सार्व गुणज, समापवर्त्य","ସାଧାରଣ ଏକାଧିକ, ସାଧାରଣ |"
सार्व अनुपात,ସାଧାରଣ ଅନୁପାତ |
सर्वनिष्ठ परिच्छेद,ଛକ ଧାରା
सर्वनिष्ठ भुजा,ସାଧାରଣ ବାହୁ
"उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा","ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ, ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |"
सर्वनिष्ठ पद,ସାଧାରଣ ସ୍ଥିତି |
क्रमविनिमेय नियम,ଯାତାୟାତ ନିୟମ |
क्रमविनिमेय गुणधर्म,ଯାତାୟାତ ସମ୍ପତ୍ତି |
क्रमविनिमेय-नियम,ଯାତାୟାତ ନିୟମ |
योग का क्रमविनिमेय नियम,ରାଶିର ଯାତାୟାତ ନିୟମ |
गुणन का क्रमविनिमेय नियम,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
क्रमविनिमेय संक्रिया,ଯାତାୟାତ କାର୍ଯ୍ୟ
क्रमविनिमेयक समूह,ଯାତାୟାତ ଗୋଷ୍ଠୀ |
आव्यूहों का क्रमविनिमेय,ମାଟ୍ରିକ୍ସର ଯାତାୟାତ |
संहत समुच्चय,କମ୍ପାକ୍ଟ ସେଟ୍ |
"तुलनात्मकता, तुलनीयता","ତୁଳନାତ୍ମକତା, ତୁଳନାତ୍ମକତା |"
माध्यों की तुलना,ଅର୍ଥର ତୁଳନା
प्रतिशतता-तुलना,ଶତକଡା ତୁଳନା
तुलना परीक्षण,ତୁଳନା ପରୀକ୍ଷା
सुसंगत समीकरण,ସମନ୍ୱିତ ସମୀକରଣ |
स्पर्धी खेल,ପ୍ରତିଯୋଗୀ ଖେଳ |
स्पर्धी स्थिति,ପ୍ରତିଯୋଗିତାମୂଳକ ସ୍ଥିତି |
स्पर्धी युक्ति,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
" अनुभाषक , संकलक","ଅନୁବାଦକ, ସଂକଳକ"
पूरक,ସପ୍ଲିମେଣ୍ଟ
पूरक कोण,ସଂପୃକ୍ତ କୋଣ |
पूरक घटना,ସଂପୃକ୍ତ ଘଟଣା |
पूरक कारक,ସଂପନ୍ନ କାରକ |
पूरक फलन,ସଂପନ୍ନ କାର୍ଯ୍ୟ
पूरक अर्ध समष्टि,ସଂପୃକ୍ତ ଅଧା ଜନସଂଖ୍ୟା |
पूरक अंतराल,ବ୍ୟବଧାନ
पूरक समुच्चय,ସଂପନ୍ନ ସେଟ୍ |
"पूरकीकरण, पूरक-निर्धारण","ସଂପନ୍ନତା, ସଂପନ୍ନତା |"
पूरक समुच्चय,ସଂପନ୍ନ ସେଟ୍ |
पूर्ण गणना,ସଂପୂର୍ଣ୍ଣ ସ୍କୋର |
पूर्ण सहसंबंध मैट्रिक्स,ପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
