English,Kannada
Artificial language,ಕೃತಕ ಭಾಷೆ
Artificial variable,ಕೃತಕ ವೇರಿಯಬಲ್
Arts application data bank,ಆರ್ಟ್ಸ್ ಅಪ್ಲಿಕೇಶನ್ ಡೇಟಾ ಬ್ಯಾಂಕ್
Arts application music,ಆರ್ಟ್ಸ್ ಅಪ್ಲಿಕೇಶನ್ ಸಂಗೀತ
Arts application pattern generation,ಕಲೆಗಳ ಅಪ್ಲಿಕೇಶನ್ ಮಾದರಿ ಉತ್ಪಾದನೆ
Ascender,ತುತ್ತಾಗುವವನು
Ascending sort,ಆರೋಹಣ ರೀತಿಯ
ASCIL,ಮನ್ನಣೆ
ASCII control character,ASCII ನಿಯಂತ್ರಣ ಪಾತ್ರ
ASCII key board,ಎಎಸ್ಸಿಐಐ ಕೀ ಬೋರ್ಡ್
Aspect,ಆಕಾರ
Aspect and,ಆಕಾರ ಮತ್ತು
Assemble,ಜೋಡಿಸು
Assembled origin,ಜೋಡಿಸಲಾದ ಮೂಲ
Assemble duration,ಅವಧಿಯನ್ನು ಜೋಡಿಸಿ
Assembler,ಷೋಬರೆ
Assembler directive,ಅಸೆಂಬ್ಲರ್ ನಿರ್ದೇಶನ
Assembler facility,ಅಸೆಂಬ್ಲರ್ ಸೌಲಭ್ಯ
Assembler language,ಅಸೆಂಬ್ಲರ್ ಭಾಷೆ
Assembling,ಜೋಡಣೆ
Assembling phase,ಜೋಡಣೆ ಹಂತ
Assembling time,ಜೋಡಣೆ ಸಮಯ
Assembly,ಸಭೆ
Assembly language,ಜೋಡಣೆ ಭಾಷೆ
Assembly language programming,ಅಸೆಂಬ್ಲಿ ಭಾಷಾ ಪ್ರೋಗ್ರಾಮಿಂಗ್
Assembly language software flexibility,ಅಸೆಂಬ್ಲಿ ಭಾಷಾ ಸಾಫ್ಟ್‌ವೇರ್ ನಮ್ಯತೆ
Assembly listing,ಅಸೆಂಬ್ಲಿ ಪಟ್ಟಿ
Assembly phase,ಅಸೆಂಬ್ಲಿ ಹಂತ
Assembly routine,ಜೋಡಣೆ ದಿನಚರಿ
Assembly time,ಜೋಡಣೆ ಸಮಯ
Assembly unit,ಅಸೆಂಬ್ಲಿ ಘಟಕ
Assignment indexing,ನಿಯೋಜನೆ ಸೂಚ್ಯಂಕ
Assignment operation,ನಿಯೋಜನೆ
Assignment statement,ನಿಯೋಜನೆ ಹೇಳಿಕೆ
Associative address,ಸಹಾಯಕ ವಿಳಾಸ
Associative array register,ಸಹಾಯಕ ಅರೇ ರಿಜಿಸ್ಟರ್
Associative key,ಸಹಾಯಕ ಕೀಲಿಯ
Associative language,ಸಹಾಯಕ ಭಾಷೆ
Associative memory,ಸಹಾಯಕ ಸ್ಮರಣೆ
Associative storage,ಸಹಾಯಕ ಸಂಗ್ರಹ
Assumed decimal point,ದಶಮಾಂಶ ಬಿಂದುವನ್ನು med ಹಿಸಲಾಗಿದೆ
Asymmetric device,ಅಸಾಧಾರಣವಲ್ಲದ ಸಾಧನ
Asymmetric i/o,ಅಸಮಪಾರ್ಶ್ವದ I/O
Asynchronous,ಅಸಮಕಾಲಿಕ
Asynchronous computer,ಅಸಮಕಾಲಿಕ ಕಂಪ್ಯೂಟರ್
Asynchronous data transfer,ಅಸಮಕಾಲಿಕ ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ
Asynchronous data transmission,ಅಸಮಕಾಲಿಕ ದತ್ತಾಂಶ ಪ್ರಸರಣ
Asynchronous devices,ಅಸಮಕಾಲಿಕ ಸಾಧನಗಳು
Asynchronous operation,ಅಸಮಕಾಲಿಕ ಕಾರ್ಯಾಚರಣೆ
Asynchronous signalling,ಅಸಮಕಾಲಿಕ ಸಂಕೇತ
Asynchronous time division multiplexing,ಅಸಮಕಾಲಿಕ ಸಮಯ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
Asynchronous transmission,ಅಸಮಕಾಲಿಕ ಪ್ರಸರಣ
Asynchronous working,ಅಸಮಕಾಲಿಕ ಕೆಲಸ
Attached processing,ಲಗತ್ತಿಸಲಾದ ಸಂಸ್ಕರಣೆ
Attached processor,ಲಗತ್ತಿಸಲಾದ ಪ್ರೊಸೆಸರ್
Attached support processor,ಲಗತ್ತಿಸಲಾದ ಬೆಂಬಲ ಪ್ರೊಸೆಸರ್
Attended operation,ಕಾರ್ಯಾಚರಣೆಯಲ್ಲಿ ಭಾಗವಹಿಸಿದರು
Attended trail printer,ಟ್ರಯಲ್ ಪ್ರಿಂಟರ್‌ಗೆ ಹಾಜರಾದರು
Attention interruption,ಅಡಚಣೆ
Attention key,ಗಮನ
Attenuation,ಗಮನ
Attenuation constant,ಅಟೆನ್ಯೂಯೇಷನ್ ​​ಸ್ಥಿರ
Attenuation distortion,ಅಟೆನ್ಯೂಯೇಷನ್ ​​ಅಸ್ಪಷ್ಟತೆ
Attenuation equalizer,ಅಟೆನ್ಯೂಯೇಷನ್ ​​ಈಕ್ವಲೈಜರ್
Attenuator,ಕೈಗೆಟುಕುವವನು
Attribute,ಗುಣಲಕ್ಷಣ
Audible alarm,ಶ್ರವ್ಯ ಎಚ್ಚರಿಕೆ
Audio cassette,ಆಡಿಯೊ ಕ್ಯಾಸೆಟ್
Audio enquiry,ಆಡಿಯೊ ವಿಚಾರಣೆ
Audio line,ಆಡಿಯೊ ಮಾರ್ಗ
Audio response,ಆಡಿಯೊ ಪ್ರತಿಕ್ರಿಯೆ
Audio response message,ಆಡಿಯೊ ಪ್ರತಿಕ್ರಿಯೆ ಸಂದೇಶ
Audio response unit,ಆಡಿಯೊ ಪ್ರತಿಕ್ರಿಯೆ ಘಟಕ
Audiotape storage unit,ಆಡಿಯೊಟೇಪ್ ಶೇಖರಣಾ ಘಟಕ
Audio telecommunication line,ಆಡಿಯೊ ದೂರಸಂಪರ್ಕ ಮಾರ್ಗ
Audio terminal,ಆಡಿಯೊ ಟರ್ಮಿನಲ್
Audit command language,ಲೆಕ್ಕಪರಿಶೋಧನೆ ಆಜ್ಞಾ ಭಾಷೆ
Audit programming,ಲೆಕ್ಕಪರಿಶೋಧನೆ ಪ್ರೋಗ್ರಾಮಿಂಗ್
Audit trail,ಲೆಕ್ಕಪರಿಶೋಧನೆ
Augend,ವಾತಾವರಣ
Augment,ಹೆಚ್ಚಿಸು
Augmenter,ವೃದ್ಧಕ
Author,ಲೇಖಕ
Authoring,ಲೇಖಕ
Authoring system,ಲೇಖಕ ವ್ಯವಸ್ಥೆ
Authority,ಅಧಿಕಾರ
Authorization code,ದೃ code
Authorized library,ಅಧಿಕೃತ ಗ್ರಂಥಾಲಯ
Authorized program,ಅಧಿಕೃತ ಕಾರ್ಯಕ್ರಮ
Authorized program facility,ಅಧಿಕೃತ ಕಾರ್ಯಕ್ರಮ ಸೌಲಭ್ಯ
Auto abstract,ಸ್ವಯಂ ಅಮೂರ್ತ
Autoanswer,ಆಟೀರಿಯಾನ್ಸ್ವರ್
Auto booting,ಆಟೋ ಬೂಟಿಂಗ್
Auto bypass,ಆಟೋ ಬೈಪಾಸ್
Auto call (=automatic calling),ಸ್ವಯಂ ಕರೆ (= ಸ್ವಯಂಚಾಲಿತ ಕರೆ)
Auto coder,ಸ್ವಯಂ ಕೋಡರ್
Auto dial,ಸ್ವಯಂ ಡಯಲ್
Autoflow,ಸ್ವೇಚ್l
Auto index,ಆಟೋ ಸೂಚ್ಯಂಕ
Auto indexed addressing,ಸ್ವಯಂ ಸೂಚ್ಯಂಕ ವಿಳಾಸ
Automata,ಆಟೊಮಾಟಾ
Automata theory,ಆಟೊಮ್ಯಾಟಾ ಸಿದ್ಧಾಂತ
Automata type,ಆಟೊಮ್ಯಾಟಾ ಪ್ರಕಾರ
Automated bibliography,ಸ್ವಯಂಚಾಲಿತ ಗ್ರಂಥಸೂಚಿ
Automated data medium,ಸ್ವಯಂಚಾಲಿತ ಡೇಟಾ ಮಾಧ್ಯಮ
Automated dictionary,ಸ್ವಯಂಚಾಲಿತ ನಿಘಂಟು
Automated glossary,ಸ್ವಯಂಚಾಲಿತ ಗ್ಲಾಸರಿ
Automated logic diagram,ಸ್ವಯಂಚಾಲಿತ ತರ್ಕ ರೇಖಾಚಿತ್ರ
Automated management,ಸ್ವಯಂಚಾಲಿತ ನಿರ್ವಹಣೆ
Automated production management,ಸ್ವಯಂಚಾಲಿತ ಉತ್ಪಾದನಾ ನಿರ್ವಹಣೆ
Automated stock control,ಸ್ವಯಂಚಾಲಿತ ಸ್ಟಾಕ್ ನಿಯಂತ್ರಣ
Automatic abstract,ಸ್ವಯಂಚಾಲಿತ ಅಮೂರ್ತ
Automatic abstracting,ಸ್ವಯಂಚಾಲಿತ ಅಮೂರ್ತ
Automatically programmed tools,ಸ್ವಯಂಚಾಲಿತವಾಗಿ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ ಪರಿಕರಗಳು
Automatic answering,ಸ್ವಯಂಚಾಲಿತ ಉತ್ತರ
Automatic call distributor,ಸ್ವಯಂಚಾಲಿತ ಕರೆ ವಿತರಕ
Automatic calling,ಸ್ವಯಂಚಾಲಿತ ಕರೆ
Automatic check,ಸ್ವಯಂಚಾಲಿತ ಪರಿಶೀಲನೆ
Automatic coding,ಸ್ವಯಂಚಾಲಿತ ಕೋಡಿಂಗ್
Automatic computing,ಸ್ವಯಂಚಾಲಿತ ಕಂಪ್ಯೂಟಿಂಗ್
Automatic computing engine,ಸ್ವಯಂಚಾಲಿತ ಕಂಪ್ಯೂಟಿಂಗ್ ಎಂಜಿನ್
Automatic constant,ಸ್ವಯಂಚಾಲಿತ
Automatic control engineering,ಸ್ವಯಂಚಾಲಿತ ನಿಯಂತ್ರಣ ಎಂಜಿನಿಯರಿಂಗ್
Automatic data processing,ಸ್ವಯಂಚಾಲಿತ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
Automatic data processing system,ಸ್ವಯಂಚಾಲಿತ ಡೇಟಾ ಸಂಸ್ಕರಣಾ ವ್ಯವಸ್ಥೆ
Automatic decimal alignment,ಸ್ವಯಂಚಾಲಿತ ದಶಮಾಂಶ ಜೋಡಣೆ
Automatic dialing unit,ಸ್ವಯಂಚಾಲಿತ ಡಯಲಿಂಗ್ ಘಟಕ
Automatic dictionary,ಸ್ವಯಂಚಾಲಿತ ನಿಘಂಟು
Automatic equalization,ಸ್ವಯಂಚಾಲಿತ ಸಮೀಕರಣ
Automatic error correction,ಸ್ವಯಂಚಾಲಿತ ದೋಷ ತಿದ್ದುಪಡಿ
Automatic feed punch,ಸ್ವಯಂಚಾಲಿತ ಫೀಡ್ ಪಂಚ್
Automatic function,ಸ್ವಯಂಚಾಲಿತ ಕಾರ್ಯ
Automatic indexing,ಸ್ವಯಂಚಾಲಿತ ಸೂಚಿಕೆ
Automatic library call,ಸ್ವಯಂಚಾಲಿತ ಗ್ರಂಥಾಲಯ ಕರೆ
Automatic message accounting,ಸ್ವಯಂಚಾಲಿತ ಸಂದೇಶ ಲೆಕ್ಕಪತ್ರ ನಿರ್ವಹಣೆ
Automatic number identification,ಸ್ವಯಂಚಾಲಿತ ಸಂಖ್ಯೆ ಗುರುತಿಸುವಿಕೆ
Automatic pagination,ಸ್ವಯಂಚಾಲಿತ ಹೊಣೆಗಾರಿಕೆ
Automatic programming,ಸ್ವಯಂಚಾಲಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
Automatic punch,ಸ್ವಯಂಚಾಲಿತ ಪಂಚ್
Automatic recovery program,ಸ್ವಯಂಚಾಲಿತ ಮರುಪಡೆಯುವಿಕೆ ಕಾರ್ಯಕ್ರಮ
Automatic repeat request,ಸ್ವಯಂಚಾಲಿತ ಪುನರಾವರ್ತಿತ ವಿನಂತಿ
Automatic restart,ಸ್ವಯಂಚಾಲಿತ ಮರುಪ್ರಾರಂಭ
Automatic routine,ಸ್ವಯಂಚಾಲಿತ ದಿನಚರಿ
Automatic sequencing,ಸ್ವಯಂಚಾಲಿತ ಅನುಕ್ರಮ
Automatic sequential operation,ಸ್ವಯಂಚಾಲಿತ ಅನುಕ್ರಮ ಕಾರ್ಯಾಚರಣೆ
Automatic stop,ಸ್ವಯಂಚಾಲಿತ ನಿಲುಗಡೆ
Automatic variable,ಸ್ವಯಂಚಾಲಿತ ವೇರಿಯಬಲ್
Automatic volume recognition,ಸ್ವಯಂಚಾಲಿತ ಪರಿಮಾಣ ಗುರುತಿಸುವಿಕೆ
Automatic volume switching,ಸ್ವಯಂಚಾಲಿತ ಪರಿಮಾಣ ಸ್ವಿಚಿಂಗ್
Automation,ಸ್ವಯಂಚಾಲಿತ
Automation concept,ಆಟೊಮೇಷನ್ ಪರಿಕಲ್ಪನೆ
Automatisation,ಸ್ವಯಂಚಾಲಿತಗೊಳಿಸುವಿಕೆ
Automaton,ಸ್ವಯಂಚಾಲಿತ
Automatic message routing,ಸ್ವಯಂಚಾಲಿತ ಸಂದೇಶ ರೂಟಿಂಗ್
Automoniter,ಆಟೋನೆಟರ್
Automoniter routine,ಆಟೊನೈಟರ್ ದಿನಚರಿ
Autonomous channel operation,ಸ್ವಾಯತ್ತ ಚಾನಲ್ ಕಾರ್ಯಾಚರಣೆ
Autonomous working,ಸ್ವಾಯತ್ತ ಕೆಲಸ
Autoplotter,ಸ್ವಯಂಚಾಲಿತ
Auxiliary console,ಸಹಾಯಕ ಕನ್ಸೋಲ್
Auxiliary equipment,ಸಹಾಯಕ ಉಪಕರಣ
Auxiliary memory,ಸಹಾಯಕ ಸ್ಮರಣೆ
Auxiliary operation,ಸಹಾಯಕ ಕಾರ್ಯಾಚರಣೆ
Auxiliary routine,ಸಹಾಯಕ ದಿನಚರಿ
Auxiliary storage,ಸಹಾಯಕ ಶೇಖರಣೆ
Auxiliary store,ಸಹಾಯಕ
Availability,ಲಭ್ಯತೆ
Available machine time,ಲಭ್ಯವಿರುವ ಯಂತ್ರ ಸಮಯ
Available point,ಲಭ್ಯ
Available space list,ಲಭ್ಯವಿರುವ ಬಾಹ್ಯಾಕಾಶ ಪಟ್ಟಿ
Available time,ಲಭ್ಯವಿರುವ ಸಮಯ
Available access time,ಲಭ್ಯವಿರುವ ಪ್ರವೇಶ ಸಮಯ
Average conditional information,ಸರಾಸರಿ ಷರತ್ತುಬದ್ಧ ಮಾಹಿತಿ
Average edge time,ಸರಾಸರಿ ಅಂಚಿನ ಸಮಯ
Average information content,ಸರಾಸರಿ ಮಾಹಿತಿ ವಿಷಯ
Average information rate,ಸರಾಸರಿ ಮಾಹಿತಿ ದರ
Average transinformation content,ಸರಾಸರಿ ಟ್ರಾನ್ಸ್‌ಇನ್‌ಫಾರ್ಮೇಶನ್ ವಿಷಯ
Average transinformation rate,ಸರಾಸರಿ ಟ್ರಾನ್ಸ್‌ಇನ್‌ಫಾರ್ಮೇಶನ್ ದರ
Background display image (= static display  Image),ಹಿನ್ನೆಲೆ ಪ್ರದರ್ಶನ ಚಿತ್ರ (= ಸ್ಥಿರ ಪ್ರದರ್ಶನ  ಚಿತ್ರ)
Backgrounding (= background processing),ಹಿನ್ನೆಲೆ (= ಹಿನ್ನೆಲೆ ಪ್ರಕ್ರಿಯೆ)
Background job,ಹಿನ್ನೆಲೆ
Background noise,ಹಿನ್ನೆಲೆ ಶಬ್ದ
Background printing,ಹಿನ್ನೆಲೆ ಮುದ್ರಣ
Background processing,ಹಿನ್ನೆಲೆ ಸಂಸ್ಕರಣೆ
Background program,ಹಿನ್ನೆಲೆ ಕಾರ್ಯಕ್ರಮ
Background reader,ಹಿನ್ನೆಲೆ
Background region,ಹಿನ್ನೆಲೆ ಪ್ರದೇಶ
Backing storage (= auxiliary  Storage),ಬೆಂಬಲ ಸಂಗ್ರಹಣೆ (= ಸಹಾಯಕ  ಸಂಗ್ರಹಣೆ)
Backing store,ಹಿಮ್ಮೇಳ
Back plane,ಬೆನ್ನಿನ ವಿಮಾನ
Backspace,ಬ್ಯಾಕ್ಸ್‌ಪೇಸ್
Backspace character,ಬ್ಯಾಕ್‌ಸ್ಪೇಸ್ ಪಾತ್ರ
Backspacing,ಬ್ಯಾಕ್ಸ್‌ಪ್ರನ್ನೆ
Backtracking,ಹಿಮ್ಮಾಡುವಿಕೆ
Backtracking structured programming,ರಚನಾತ್ಮಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅನ್ನು ಬ್ಯಾಕ್‌ಟ್ರಾಕಿಂಗ್ ಮಾಡುವುದು
Backup,ಬಾಗುತ್ತಾ ಹೋಗು
Backup copy,ಬ್ಯಾಕಪ್ ನಕಲು
Backup file,ಬ್ಯಾಕಪ್ ಫೈಲ್
Backup memory,ಬ್ಯಾಕಪ್ ಮೆಮೊರಿ
Backup programmer,ಬ್ಯಾಕಪ್ ಪ್ರೋಗ್ರಾಮರ್
Backup store,ಬ್ಯಾಕಪ್ ಅಂಗಡಿ
Backward channel,ಹಿಂದುಳಿದ ಚಾನೆಲ್
Backward error analysis,ಹಿಂದುಳಿದ ದೋಷ ವಿಶ್ಲೇಷಣೆ
Backward file recovery,ಹಿಂದುಳಿದ ಫೈಲ್ ಚೇತರಿಕೆ
Backward recovery,ಹಿಂದುಳಿದ ಚೇತರಿಕೆ
Backward supervision,ಹಿಂದುಳಿದ ಮೇಲ್ವಿಚಾರಣೆ
Backward trace,ಹಿಂದುಳಿದ ಜಾಡಿನ
Balance,ಸಮತೋಲನ
Balanced circuit,ಸಮತೋಲಿತ ಸರ್ಕ್ಯೂಟ್
Balanced digit system,ಸಮತೋಲಿತ ಅಂಕಿಯ ವ್ಯವಸ್ಥೆ
Balanced error,ಸಮತೋಲಿತ ದೋಷ
Balanced merge,ಸಮತೋಲಿತ ವಿಲೀನ
Balanced merge sort,ಸಮತೋಲಿತ ವಿಲೀನ ವಿಂಗಡಣೆ
Balanced sorting,ಸಮತೋಲಿತ ವಿಂಗಡಣೆ
Balanced station,ಸಮತೋಲಿತ ನಿಲ್ದಾಣ
Balanced ternary system,ಸಮತೋಲಿತ ತ್ರಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
Balanced forward statement,ಸಮತೋಲಿತ ಫಾರ್ವರ್ಡ್ ಹೇಳಿಕೆ
Balanced network,ಸಮತೋಲಿತ ಜಾಲ
Band,ಬಂಡಿ
Bandpass,ಗಡಿಪಾರು
Bandpass filter,ಬ್ಯಾಂಡ್‌ಪಾಸ್ ಫಿಲ್ಟರ್
Band printer,ಗಡಿ ಮುದ್ರಕ
Band stop filter,ಬ್ಯಾಂಡ್ ಸ್ಟಾಪ್ ಫಿಲ್ಟರ್
Bandwidth,ಬಂಡಿಡಿ
Banner word,ಬ್ಯಾನರ್ ಪದ
Bar code,ಪಾಂಡಿತ್ಯ
Bar code reader,ಬಾರ್ ಕೋಡ್ ಓದುಗ
Bar code scanner,ಬಾರ್ ಕೋಡ್ ಸ್ಕ್ಯಾನರ್
Bar printer,ಗಡಿ ಮುದ್ರಕ
Barrel printing (= drum printing),ಬ್ಯಾರೆಲ್ ಮುದ್ರಣ (= ಡ್ರಮ್ ಮುದ್ರಣ)
Base,ಬೇನೆ
Base address,ಮೂಲ ವಿಳಾಸ
Base addressing,ಬೇಸ್ ವಿಳಾಸ
Base address register,ಮೂಲ ವಿಳಾಸ ನೋಂದಣಿ
Base band,ಬೇಸ್ ಬಂಡಿ
Base band channel,ಬೇಸ್ ಬ್ಯಾಂಡ್ ಚಾನೆಲ್
Based storage allocation,ಆಧಾರಿತ ಶೇಖರಣಾ ಹಂಚಿಕೆ
Based variable,ಆಧಾರ
Base element,ಅಂಶ
Base item,ಬಾಸ್ ಐಟಂ
Base language,ಭಾಷೆ
Base notation,ಮೂಲ ಸಂಕೇತ
Base number,ಆಧಾರ ಸಂಖ್ಯೆ
Base register,ವಿಂಗಡಣೆ
Base volume,ಬಾರೆಸ್ಟ್ ಪ್ರಮಾಣ
BASIC,ಮೂಲಭೂತ
Basic access method,ಮೂಲ ಪ್ರವೇಶ ವಿಧಾನ
Basic binary loader,ಮೂಲ ಬೈನರಿ ಲೋಡರ್
Basic code,ಮೂಲ ಕೋಡ್
Basic coding,ಮೂಲಭೂತ ಕೋಡಿಂಗ್
Basic direct access method,ಮೂಲ ನೇರ ಪ್ರವೇಶ ವಿಧಾನ
Basic exchange  Format,ಮೂಲ ವಿನಿಮಯ  ಸ್ವರೂಪ
Basic external  Function,ಮೂಲಭೂತ ಬಾಹ್ಯ  ಕಾರ್ಯ
Basic input/output,ಮೂಲ ಇನ್ಪುಟ್/.ಟ್ಪುಟ್
Basic instruction,ಮೂಲ ಸೂಚನೆ
Basic linkage,ಮೂಲ ಸಂಪರ್ಕ
Basic looping,ಮೂಲಭೂತ ಲೂಪಿಂಗ್
Basic matrix,ಮೂಲಭೂತ
Basic matrix instruction,ಮೂಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸೂಚನೆ
Basic real constant,ಮೂಲ ನೈಜ ಸ್ಥಿರ
Basic sequential access method,ಮೂಲ ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
Basic service,ಮೂಲಭೂತ ಸೇವೆ
Basic subscript,ಮೂಲಮಾಪಕ
Basic system instruction,ಮೂಲ ಸಿಸ್ಟಮ್ ಸೂಚನೆ
Basic telecommunications access method,ಮೂಲ ದೂರಸಂಪರ್ಕ ಪ್ರವೇಶ ವಿಧಾನ
Basic weight,ಮೂಲ ತೂಕ
Batch,ದಡ
Batch control record,ಬ್ಯಾಚ್ ನಿಯಂತ್ರಣ ದಾಖಲೆ
Batched communication,ಬ್ಯಾಚ್ಡ್ ಸಂವಹನ
Batched job,ಬ್ಯಾಚ್ಡ್ ಕೆಲಸ
Batch header document,ಬ್ಯಾಚ್ ಹೆಡರ್ ಡಾಕ್ಯುಮೆಂಟ್
Batching,ದಾಟಲು
Batch operating system,ಬ್ಯಾಚ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
Batch partition,ಬ್ಯಾಚ್ ವಿಭಾಗ
Batch position,ಬ್ಯಾಚ್ ಸ್ಥಾನ
Batch processing,ಜರಡಿ ಸಂಸ್ಕರಣೆ
Batch region,ಬ್ಯಾಚ್ ಪ್ರದೇಶ
Batch session,ಬ್ಯಾಚ್ ಅಧಿವೇಶನ
Batch terminal,ಟರ್ಮಿ
Batch ticket,ಜರಡಿ ಟಿಕೆಟ್
Batch total,ಬ್ಯಾಚ್ ಒಟ್ಟು
Batch transaction file,ಬ್ಯಾಚ್ ವಹಿವಾಟು ಫೈಲ್
Batten system (= cordonnier system = peek-a-- boo system),ಬ್ಯಾಟನ್ ಸಿಸ್ಟಮ್ (= ಕಾರ್ಡೊನಿಯರ್ ಸಿಸ್ಟಮ್ = ಪೀಕ್-ಎ-- ಬೂ ಸಿಸ್ಟಮ್)
Baud,ಗಡಿ
Baudot code,ಪೌಡೋಟ್ ಕೋಡ್
Baud code,ಬೌಡ್ ಕೋಡ್
Baud rate,ಬೌಡ್ ದರ
Bead,ಮಣಿ
Beam deflection,ಕಿರಣದ ವಿಚಲನ
Beam store,ಕಿರಣದ ಅಂಗಡಿ
Beamwidth (= aperture angle),ಬೀಮ್‌ವಿಡ್ತ್ (= ಅಪರ್ಚರ್ ಕೋನ)
Beat,ಹೊಡೆ
Begin,ಆರಂಭಿಸಲು
Begin block,ಬ್ಲಾಕ್ ಪ್ರಾರಂಭಿಸಿ
Beginning of a file label,ಫೈಲ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ
Beginning of information marker,ಮಾಹಿತಿ ಮಾರ್ಕರ್ನ ಪ್ರಾರಂಭ
Beginning of tape mark,ಟೇಪ್ ಮಾರ್ಕ್ನ ಪ್ರಾರಂಭ
Beginning of volume label,ವಾಲ್ಯೂಮ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ
Bell character,ಗಂಟೆ ಪಾತ್ರ
Bellfast,ಬೆನ್ನೆಲುಬು
Bench mark,ಮಾನದಂಡ
Benchmark routine,ಮಾನದಂಡದ ದಿನಚರಿ
Benchmark test,ಮಾನದಂಡ ಪರೀಕ್ಷೆ
Bias,ಪಕ್ಷಪಾತ
Bias distortion,ಪಕ್ಷಪಾತ ವ್ಯಂಗ್ಯ
Bias testing,ಪಕ್ಷಪಾತ ಪರೀಕ್ಷೆ
Bibliography,ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ
Biconditional operation (=equivalence   Operation),ದ್ವಿಭಾಷಾ ಕಾರ್ಯಾಚರಣೆ (= ಸಮಾನತೆ  ಕಾರ್ಯಾಚರಣೆ)
Biconnected graph,ದ್ವಿತೀಯಕ ಗ್ರಾಫ್
Bid,ಬಿಡು
Bidirectional bus,ದ್ವೈರುಣದ ಬಸ್
Bidirectional flow,ದ್ವೈರುಣದ
Bidirectional printing,ದ್ವೈರಚನಾ ಮುದ್ರಣ
Bifurcation,ವಿಭಜನೆ
Binary,ಬೈನರಿ
Binary approximation,ಬೈನರಿ ಅಂದಾಜು
Binary arithmetic operation,ಬೈನರಿ ಅಂಕಗಣಿತದ ಕಾರ್ಯಾಚರಣೆ
Binary card,ಬೈನರಿ ಕಾರ್ಡ್
Binary cell,ಬೈನರಿ ಕೋಶ
Binary chain,ಬೈನರಿ ಸರಪಳಿ
Binary choice,ಬೈನರಿ ಆಯ್ಕೆ
Binary choice model,ಬೈನರಿ ಆಯ್ಕೆ ಮಾದರಿ
Binary chop (= dichotmizing search),ಬೈನರಿ ಚಾಪ್ (= ಡಿಕೋಟ್‌ಮೈಜಿಂಗ್ ಹುಡುಕಾಟ)
Binary code,ಬೈನರಿ ಕೋಡ್
Binary coded character,ಬೈನರಿ ಕೋಡೆಡ್ ಅಕ್ಷರ
Binary coded decimal,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ
Binary coded decimal code,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಕೋಡ್
Binary coded decimal interchange code,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಇಂಟರ್ಚೇಂಜ್ ಕೋಡ್
Binary coded decimal representation,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಪ್ರಾತಿನಿಧ್ಯ
Binary coded decimal system,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ
Binary-coded decimal-to decimal converter,ಬೈನರಿ-ಕೋಡೆಡ್ ದಶಮಾಂಶದಿಂದ ದಶಮಾಂಶ ಪರಿವರ್ತಕ
Binary coded digit,ಬೈನರಿ ಕೋಡೆಡ್ ಅಂಕಿಯ
Binary coded notation,ಬೈನರಿ ಕೋಡೆಡ್ ಸಂಕೇತ
Binarycoding,ಬೈರರಿ ಕೋಡಿಂಗ್
Binary control octal,ಬೈನರಿ ನಿಯಂತ್ರಣ ಆಕ್ಟಲ್
Binary conversion,ಬೈನರಿ ಪರಿವರ್ತನೆ
Binary counter,ಬೈನರಿ ಕೌಂಟರ್
