Bengali,Kannada
আধার নম্বর,ಆಧಾರ್ ಸಂಖ್ಯೆ
ভিত্তি টেবিল,ಬೇಸ್ ಟೇಬಲ್
বেসিক (একটি কম্পিউটার ভাষা),ಮೂಲಭೂತ (ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ)
"1. মৌলিক নিয়ন্ত্রণ, 2. ভিত্তি নিয়ন্ত্রণ","1. ಮೂಲ ನಿಯಂತ್ರಣ, 2. ಮೂಲ ನಿಯಂತ್ರಣ"
"1. মূল বিনিয়োগ, 2. ভিত্তি বিনিয়োগ","1. ಮೂಲ ಹೂಡಿಕೆ, 2. ಮೂಲ ಹೂಡಿಕೆ"
মৌলিক নির্দেশ,ಮೂಲ ಸೂಚನೆ
ভিত্তি সমস্যা,ಮೂಲ ಸಮಸ್ಯೆ
মৌলিক পর্যায়,ಮೂಲ ಹಂತ
"1. ব্যাচ, 2। গ্রুপ, 3। বিপর্যয়","1. ಬ್ಯಾಚ್, 2. ಗುಂಪು, 3. ದುರಂತ"
"1. ব্যাচ ফাইল, 2. ব্যাচ ফাইল","1. ಬ್ಯಾಚ್ ಫೈಲ್, 2. ಬ್ಯಾಚ್ ಫೈಲ್"
ব্যাচ অবস্থা,ಬ್ಯಾಚ್ ಸ್ಥಿತಿ
"1. ব্যাচ প্রসেসিং, 2. গ্রুপ প্রক্রিয়াকরণ","1. ಬ್ಯಾಚ್ ಪ್ರಕ್ರಿಯೆ, 2. ಗುಂಪು ಸಂಸ್ಕರಣೆ"
"1. ব্যাচ সিস্টেম, 2. ক্যাটাপল্ট সিস্টেম","1. ಬ್ಯಾಚ್ ವ್ಯವಸ್ಥೆ, 2. ಕವಣೆ ವ್ಯವಸ್ಥೆ"
বউড,ಬಾಡ್
বড হার,ಬೌಡ್ ದರ
মরীচি মরীচি,ಕಿರಣದ ಕಿರಣ
"1. নির্দেশিকা, 2. ব্যাচ চিহ্ন","1. ಮಾರ್ಗಸೂಚಿಗಳು, 2. ಬ್ಯಾಚ್ ಮಾರ್ಕ್"
দ্বিমুখী যোগাযোগ,ದ್ವಿಮುಖ ಸಂವಹನ
সরাসরি লিঙ্ক,ನೇರ ಸಂಪರ್ಕ
বাইনারি কোড,ಬೈನರಿ ಕೋಡ್
বাইনারি সংখ্যা,ಬೈನರಿ ಅಂಕೆಗಳು
বাইনারি ইনভেস্টমেন্ট আউটপুট সিস্টেম (BIOS),ಬೈನರಿ ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್ (BIOS)
বাইনারি সংখ্যা,ಬೈನರಿ ಸಂಖ್ಯೆ
বাইনারি অপারেটর,ಬೈನರಿ ಆಪರೇಟರ್
বাইনারি সম্পর্ক,ದ್ವಿಮಾನ ಸಂಬಂಧ
বাইনারি অনুসন্ধান,ಬೈನರಿ ಹುಡುಕಾಟ
বাইনারি এক্সপ্লোরেশন ট্রি (বিএসটি),ಬೈನರಿ ಎಕ್ಸ್‌ಪ್ಲೋರೇಶನ್ ಟ್ರೀ (BST)
"1. বাইনারি ট্রান্সফার ট্রি, 2. বাইনারি স্থানান্তর","1. ಬೈನರಿ ಟ್ರಾನ್ಸ್ಫರ್ ಟ್ರೀ, 2. ಬೈನರಿ ವರ್ಗಾವಣೆ"
বাইনারি গাছ,ಅವಳಿ ಮರ
"1. বাইপোলার মেমরি, 2. বাইপোলার মেমরি","1. ಬೈಪೋಲಾರ್ ಮೆಮೊರಿ, 2. ಬೈಪೋಲಾರ್ ಮೆಮೊರಿ"
"1. জন্ম ও মৃত্যু মডেল, 2. জন্ম মৃত্যু মডেল","1. ಜನನ ಮತ್ತು ಮರಣ ಮಾದರಿ, 2. ಜನನ ಮರಣ ಮಾದರಿ"
জন্ম মৃত্যু প্রক্রিয়া,ಜನನ ಮರಣ ಪ್ರಕ್ರಿಯೆ
"1. ডুয়েক, 2। বিট","1. ಡ್ಯೂಕ್, 2. ಸ್ವಲ್ಪ"
বিট দোষ,ಸ್ವಲ್ಪ ತಪ್ಪು
বিট মানচিত্র,ಬಿಟ್ ನಕ್ಷೆ
"1. বিট, 2। মানচিত্র, 3. পিক্সেল (BMP)","1. ಬಿಟ್, 2. ನಕ್ಷೆ, 3. ಪಿಕ್ಸೆಲ್ (BMP)"
"1. বিট ম্যাট্রিক্স, 2. বিট টেবিল","1. ಬಿಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, 2. ಬಿಟ್ ಟೇಬಲ್"
বিট প্যাটার্ন,ಬಿಟ್ ಮಾದರಿ
বিট অবস্থান,ಬಿಟ್ ಸ್ಥಾನ
"1. বিট রেট, 2. বিট হার","1. ಬಿಟ್ ದರ, 2. ಬಿಟ್ ದರ"
চোখ বেঁধে পরীক্ষা,ಕಣ್ಣುಮುಚ್ಚಿ ಪರೀಕ್ಷೆ
শিমার,ಮಿನುಗು
ব্লক,ಬ್ಲಾಕ್
"1. ব্লক ক্যাশে, 2. ব্লক ক্যাশে / খণ্ড মেমরি","1. ಬ್ಲಾಕ್ ಕ್ಯಾಶ್, 2. ಬ್ಲಾಕ್ ಕ್ಯಾಷ್ / ಚಂಕ್ ಮೆಮೊರಿ"
ব্লক প্রোব,ಬ್ಲಾಕ್ ತನಿಖೆ
ভলিউম কপি,ಸಂಪುಟ ನಕಲು
ব্লক ডায়াগ্রাম,ಬ್ಲಾಕ್ ರೇಖಾಚಿತ್ರ
"1. ব্লক করা নেটওয়ার্ক, 2. ব্লক করা নেটওয়ার্ক","1. ನಿರ್ಬಂಧಿಸಿದ ನೆಟ್ವರ್ಕ್, 2. ನಿರ್ಬಂಧಿಸಿದ ನೆಟ್ವರ್ಕ್"
বোর্ড,ಬೋರ್ಡ್
পৃষ্ঠা মেমরি,ಪುಟ ಮೆಮೊರಿ
বুলিয়ান বীজগণিত,ಬೂಲಿಯನ್ ಬೀಜಗಣಿತ
বুলিয়ান সম্পর্ক,ಬೂಲಿಯನ್ ಸಂಬಂಧ
বুট পার্টিশন,ಬೂಟ್ ವಿಭಾಗ
বুট strapping,ಬೂಟ್ ಸ್ಟ್ರಾಪಿಂಗ್
1. বুটস্ট্র্যাপ লোডার,1.ಬೂಟ್ ಸ್ಟ್ರಾಪ್ ಲೋಡರ್
"1.ব্রিজ, 2.ব্রিজ","1.ಸೇತುವೆ, 2.ಸೇತುವೆ"
ব্রডব্যান্ড নেটওয়ার্ক,ಬ್ರಾಡ್ಬ್ಯಾಂಡ್ ನೆಟ್ವರ್ಕ್
সম্প্রচার,ಪ್ರಸಾರ
রেডিও সম্প্রচার,ರೇಡಿಯೋ ಪ್ರಸಾರ
(নেট) ভিন্নতা,(ನಿವ್ವಳ) ವ್ಯತ್ಯಾಸ
(net) vicar,(ನಿವ್ವಳ) ವಿಕಾರ್
বি-ট্রু,ಬಿ-ಟ್ರು
"1.বুদবুদ মেমরি, 2.বাবল মেমরি","1.ಬಬಲ್ ಮೆಮೊರಿ, 2.ಬಬಲ್ ಮೆಮೊರಿ"
বুদবুদ সাজানোর,ಬಬಲ್ ರೀತಿಯ
"1.বালতি, 2.বালতি","1.ಬಕೆಟ್, 2.ಬಕೆಟ್"
"1. ভ্রাতৃত্ব ব্যবস্থা, 2. বড় সিস্টেম","1.ಭ್ರಾತೃತ್ವ ವ್ಯವಸ್ಥೆ, 2.ದೊಡ್ಡ ವ್ಯವಸ್ಥೆ"
বাজেট কার্যকর নিয়ন্ত্রণ,ಬಜೆಟ್ ಪರಿಣಾಮಕಾರಿ ನಿಯಂತ್ರಣ
বাফার,ಬಫರ್
ঘাটতি,ಕೊರತೆ
যথেষ্ট,ಸಾಕು
"1. অষ্ট ব্যাঙ্ক, 2. বিট (আট বিট)","1. ಅಷ್ಟ ವ್ಯಾಂಕ್, 2. ಬಿಟ್ (ಎಂಟು ಬಿಟ್‌ಗಳು)"
বাইট কোড,ಬೈಟ್ ಕೋಡ್
সি (কম্পিউটার ভাষা),ಸಿ (ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ)
"1.C প্লাস প্লাস, 2.C++ (কম্পিউটার ভাষা)","1.C ಪ್ಲಸ್ ಪ್ಲಸ್, 2.C++ (ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ)"
"1.নগদ, 2. দ্রুত, 3. দ্রুত","1.ನಗದು, 2. ವೇಗವಾಗಿ"
"1.ক্যাশ বাফার, 2.মেমরি বাফার","1.ಕ್ಯಾಶ್ ಬಫರ್, 2.ಮೆಮೊರಿ ಬಫರ್"
"1.ক্যাশ মেমরি, 2.ক্যাশ মেমরি, 3.ফাস্ট মেমরি","1.ಕ್ಯಾಶ್ ಮೆಮೊರಿ, 2.ಕ್ಯಾಶ್ ಮೆಮೊರಿ, 3.ಫಾಸ್ಟ್ ಮೆಮೊರಿ"
গণনা,ಲೆಕ್ಕಾಚಾರ
"1.ক্যালকুলেটর, 2.ক্যালকুলেটর","1.ಕ್ಯಾಲ್ಕುಲೇಟರ್, 2.ಕ್ಯಾಲ್ಕುಲೇಟರ್"
"1.ক্যালকুলেটর চিপ,2. ক্যালকুলেটর চিপ","1.ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಚಿಪ್, 2. ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಚಿಪ್"
আহ্বান করুন,ಆವಾಹನೆ ಮಾಡಿ
নাম কল,ಹೆಸರು ಕರೆ
রেফারেন্স কল,ಉಲ್ಲೇಖ ಕರೆ
সম্মান কল,ಗೌರವ ಕರೆ
পরিবর্তনশীল কল,ವೇರಿಯಬಲ್ ಕರೆ
আমন্ত্রণ গেট,ಆಹ್ವಾನ ಗೇಟ್
"1. বাতিল, 2. বাতিল","1. ರದ್ದು, 2. ರದ್ದು"
প্রত্যাহার বোতাম,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವ ಬಟನ್
"1. নির্ধারিত, 2. ক্যানোনিকাল","1. ನಿಗದಿತ, 2. ಅಂಗೀಕೃತ"
ক্যানোনিকাল ফর্ম,ಅಂಗೀಕೃತ ರೂಪ
ক্ষমতা,ಸಾಮರ್ಥ್ಯ
ক্ষমতা তালিকা,ಸಾಮರ್ಥ್ಯ ಪಟ್ಟಿ
"1. সক্ষমতা, 2. ধারণ","1. ಸಾಮರ್ಥ್ಯ, 2. ಹಿಡಿದು"
ক্যাপ লক কী,ಕ್ಯಾಪ್ಸ್ ಲಾಕ್ ಕೀ
"1.কার্ড, 2. শীট","1.ಕಾರ್ಡ್, 2. ಹಾಳೆ"
কার্ড পাঠক,ಕಾರ್ಡ್ ರೀಡರ್
বিশিষ্টতা,ಪ್ರಾಮುಖ್ಯತೆ
বাহক,ವಾಹಕ
ক্যারিয়ার ব্যান্ড,ವಾಹಕ ಬ್ಯಾಂಡ್
ক্যারিয়ার লোড,ವಾಹಕ ಲೋಡ್
ক্যারিয়ার সংকেত,ವಾಹಕ ಸಂಕೇತ
ক্যারিয়ার তরঙ্গ,ವಾಹಕ ತರಂಗ
অর্জন,ಸಾಧಿಸಿದೆ
স্কোর অর্জিত,ಸ್ಕೋರ್ ಸಾಧಿಸಲಾಗಿದೆ
পতাকা অর্জন,ಧ್ವಜವನ್ನು ಸಾಧಿಸಿದೆ
"1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক","1.ಕಾರ್ಟ್ರಿಡ್ಜ್ ಡಿಸ್ಕ್, 2.ಕಾರ್ಟ್ರಿಡ್ಜ್ ಡಿಸ್ಕ್"
"1. ক্যাসকেড, 2. ক্যাসকেড","1. ಕ್ಯಾಸ್ಕೇಡ್, 2. ಕ್ಯಾಸ್ಕೇಡ್"
মামলা,ಪ್ರಕರಣ
ক্যাথোড-রে-টিউব (সিআরটি),ಕ್ಯಾಥೋಡ್-ರೇ-ಟ್ಯೂಬ್ (CRT)
ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব,ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್ (CRT) ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್
সিডি রম ডিস্ক ড্রাইভ,ಸಿಡಿ ರೋಮ್ ಡಿಸ್ಕ್ ಡ್ರೈವ್
সেল,ಕೋಶ
সেল অ্যানিমেশন,ಸೆಲ್ ಅನಿಮೇಷನ್
মোবাইল ফোন,ಸೆಲ್ಯುಲಾರ್ ಫೋನ್
"1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি","1. ಕೇಂದ್ರ ಸ್ಮರಣೆ, 2. ಕೇಂದ್ರ ಸ್ಮರಣೆ"
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU),ಕೇಂದ್ರೀಯ ಸಂಸ್ಕರಣಾ ಘಟಕ (CPU)
কেন্দ্রীভূত ব্যবস্থা,ಕೇಂದ್ರೀಕೃತ ವ್ಯವಸ್ಥೆ
প্রমাণীকৃত টেপ,ದೃಢೀಕೃತ ಟೇಪ್
চেইন,ಚೈನ್
"1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট","1.ಸರಣಿ ಡೇಟಾ, 2.ಸರಣಿ ವಿಷಯ"
চেইন লিঙ্ক,ಸರಪಳಿಯ ಕೊಂಡಿ
চেইনিং,ಚೈನ್ನಿಂಗ್
"1.চ্যানেল, 2.চ্যানেল","1.ಚಾನೆಲ್, 2.ಚಾನಲ್"
"1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন","1.ಚಾನೆಲ್ ಬ್ಯುಸಿ ಟೋನ್, 2.ಚಾನೆಲ್ ಬ್ಯುಸಿ ಟೋನ್"
"1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা","1.ಚಾನೆಲ್ ಸಾಮರ್ಥ್ಯ, 2.ಚಾನೆಲ್ ಸಾಮರ್ಥ್ಯ"
"1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার","1.ಚಾನೆಲ್ ನಿಯಂತ್ರಕ, 2.ಚಾನೆಲ್ ನಿಯಂತ್ರಕ"
"1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷","1. ಚಾನಲ್ ದೋಷ, 2.ಚಾನೆಲ್ ದೋಷ"
"1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম","1.ಚಾನೆಲ್ ಪ್ರೋಗ್ರಾಂ, 2.ಚಾನೆಲ್ ಪ್ರೋಗ್ರಾಂ"
"1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা","1.ಚಾನೆಲ್ ವಿಶ್ವಾಸಾರ್ಹತೆ, 2.ಚಾನೆಲ್ ವಿಶ್ವಾಸಾರ್ಹತೆ"
"1.চ্যানেল সেট, 2.চ্যানেল সেট","1.ಚಾನೆಲ್ ಸೆಟ್, 2.ಚಾನೆಲ್ ಸೆಟ್"
প্রতীক,ಲಾಂಛನ
"1. অক্ষর কোড, 2. অক্ষর কোড","1.ಕ್ಯಾರೆಕ್ಟರ್ ಕೋಡ್, 2. ಅಕ್ಷರ ಕೋಡ್"
অক্ষর কী,ಅಕ್ಷರ ಕೀ
চরিত্র পাঠক,ಅಕ್ಷರ ಓದುಗ
"1. প্রতীকের আকার, 2. প্রতীকের আকার","1. ಲಾಂಛನದ ಗಾತ್ರ, 2. ಲಾಂಛನದ ಗಾತ್ರ"
সচিত্র,ಚಿತ್ರಾತ್ಮಕ
"1.চ্যাসিস, 2.চ্যাসিস","1.ಚಾಸಿಸ್, 2.ಚಾಸಿಸ್"
বিট চেক,ಚೆಕ್ ಬಿಟ್
চেক পয়েন্ট,ಚೆಕ್ ಪಾಯಿಂಟ್‌ಗಳು
মোট চেক,ಮೊತ್ತವನ್ನು ಪರಿಶೀಲಿಸಿ
চেক শব্দ,ಪದವನ್ನು ಪರಿಶೀಲಿಸಿ
চিপ,ಚಿಪ್
চিপ সেট,ಚಿಪ್ ಸೆಟ್
"1. চয়ন করুন, 2. চয়ন করুন৷","1.ಆಯ್ಕೆ, 2.ಆಯ್ಕೆ"
বর্ণানুক্রমিকভাবে,ವರ್ಣಮಾಲೆಯಂತೆ
"1.সফর, 2. শূন্য, 3. নাবিক","1.ಸಫರ್, 2. ಶೂನ್ಯ, 3. ಸಮುದ್ರಯಾನ"
সার্কিট,ಸರ್ಕ್ಯೂಟ್
চেনাশোনা তালিকা,ವಲಯ ಪಟ್ಟಿ
সেরেস,ಸೆರೆಸ್
উল্লেখ,ಉಲ್ಲೇಖಿಸಿ
"1.শ্রেণী, 2.শ্রেণী","1.ವರ್ಗ, 2.ವರ್ಗ"
ক্লাস পরিবর্তনশীল,ವರ್ಗ ವೇರಿಯಬಲ್
শ্রেণীবিভাগ,ವರ್ಗೀಕರಣ
স্ক্যাভেঞ্জিং,ಕೆರೆದುಕೊಳ್ಳಿ
পরিষ্কার এলাকা,ತೆರವುಗೊಳಿಸಿದ ಪ್ರದೇಶ
"1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন","1. ಸಿಸ್ಟಮ್ ಅನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸಿ, 2. ಚಾನಲ್ ಅನ್ನು ತೆರವುಗೊಳಿಸಿ"
চাপুন,ಒತ್ತಿ
"1. গ্রাহক, 2. ক্লায়েন্ট","1. ಗ್ರಾಹಕ, 2. ಗ್ರಾಹಕ"
"1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার","1.ಕ್ಲೈಂಟ್ ಸರ್ವರ್, 2.ಕ್ಲೈಂಟ್ ಸರ್ವರ್"
গ্রাহক স্টাব,ಗ್ರಾಹಕ ಸ್ಟಬ್
কর্তন,ಕತ್ತರಿಸುವುದು
শিয়ারিং আর্ট লাইব্রেরি,ಶಿಯರಿಂಗ್ ಆರ್ಟ್ ಲೈಬ್ರರಿ
ক্লিপ বোর্ড,ಕ್ಲಿಪ್ ಬೋರ್ಡ್
ক্লিপার,ಕ್ಲಿಪ್ಪರ್
ক্লিপার চিপ,ಕ್ಲಿಪ್ಪರ್ ಚಿಪ್
উপদল,ಬಣ
"1.ঘড়ি, 2. ক্যালাড","1. ವೀಕ್ಷಿಸಿ, 2. ಕ್ಯಾಲಡ್"
ঘড়ি চক্র,ಗಡಿಯಾರ ಚಕ್ರ
ঘড়ি ফ্রিকোয়েন্সি,ಗಡಿಯಾರದ ಆವರ್ತನ
কালাদ হার্ডওয়্যার,ಕಲಾದ್ ಯಂತ್ರಾಂಶ
কালাদ স্প্যান্ড,ಕಲಾದ್ ಸ್ಪ್ಯಾಂಡ್
ঘরির গতি,ಗಡಿಯಾರದ ವೇಗ
সময় সিঙ্ক্রোনাইজেশন,ಸಮಯ ಸಿಂಕ್ರೊನೈಸೇಶನ್
ঘড়ির টিক টিক,ಗಡಿಯಾರ ಟಿಕ್
ক্লোন,ತದ್ರೂಪಿ
বন্ধ,ಆರಿಸಿ
ক্লোজড সার্কিট টিভি (সিসিটিভি),ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್ ಟಿವಿ (CCTV)
বর্ণনা,ವಿವರಣೆ
"1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং","1.ಕ್ಲೌಡ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಕ್ಲೌಡ್ ಕಂಪ್ಯೂಟಿಂಗ್"
গুচ্ছ,ಗುಂಪನ್ನು
"1.কভারড কার্ড, 2. প্রলিপ্ত শীট","1. ಕವರ್ಡ್ ಕಾರ್ಡ್, 2. ಲೇಪಿತ ಹಾಳೆ"
লেপা কাগজ,ಲೇಪಿತ ಕಾಗದ
সমাক্ষীয়,ಏಕಾಕ್ಷ
সমাক্ষ তারের,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
কোডাসিল,ಕೊಡಸಿಲ್
"1.কোড, 2.কোড","1.ಕೋಡ್, 2.ಕೋಡ್"
"1. কোড জেনারেটর, 2. উৎপাদকের কোড","1. ಕೋಡ್ ಜನರೇಟರ್, 2. ಕೋಡ್ ಜನರೇಟರ್"
কোড পৃষ্ঠা,ಕೋಡ್ ಪುಟ
"1.কোড শব্দ, 2.কোড শব্দ","1.ಕೋಡ್ ವರ್ಡ್, 2.ಕೋಡ್ ವರ್ಡ್"
"1.কোডার, 2.কোডার","1.ಕೋಡರ್, 2.ಕೋಡರ್"
"1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা","1. ಎನ್ಕೋಡಿಂಗ್ ಟೆಸ್ಟ್, 2. ಕೋಡಿಂಗ್ ಟೆಸ್ಟ್"
এনকোডিং ফর্ম,ಎನ್ಕೋಡಿಂಗ್ ರೂಪ
"1. এনকোডিং শীট, 2. কোডিং শীট","1. ಎನ್ಕೋಡಿಂಗ್ ಶೀಟ್, 2. ಕೋಡಿಂಗ್ ಶೀಟ್"
গুণাঙ্ক,ಗುಣಾಂಕ
সংহতি,ಒಗ್ಗಟ್ಟು
"1.কোল্ড বুট, 2.কোল্ড স্টার্ট","1.ಕೋಲ್ಡ್ ಬೂಟ್, 2.ಕೋಲ್ಡ್ ಸ್ಟಾರ್ಟ್"
ঠান্ডা শুরু,ಶೀತ ಆರಂಭ
সাহায্য,ಸಹಾಯ
পতন,ಕುಸಿತ
"1.সংগঠন, 2.সংযুক্তি","1.ಸಂಘಟನೆ, 2.ಸಂಯೋಜಿತ"
"1. ইন্ডেক্সড টেপ, 2. কলেট টেপ","1.ಇಂಡೆಕ್ಸ್ಡ್ ಟೇಪ್, 2. ಕ್ಯಾಲೆಟ್ ಟೇಪ್"
