Assamese,Malayalam
"কেন্দ্ৰীয়, সমকেন্দ্ৰিক","കേന്ദ്ര, കേന്ദ്രീകൃത"
কেন্দ্ৰীয় অক্ষ,കേന്ദ്ര അക്ഷം
কেন্দ্ৰীয় ব্যৱধান,കേന്ദ്ര വിടവ്
কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ,കേന്ദ്ര വ്യത്യാസ ഫോർമുല
কেন্দ্ৰীয় অৱভেদ্য টেবুল,കേന്ദ്ര ഡിഫറൻഷ്യൽ പട്ടിക
কেন্দ্ৰীয় সীমা উপপাদ্য,കേന്ദ്ര പരിധി സിദ്ധാന്തം
কেন্দ্ৰীয় মুহূৰ্ত,കേന്ദ്ര നിമിഷം
কেন্দ্ৰীয় সম্পদ একক,കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്
কেন্দ্ৰীয় প্ৰবৃত্তি,കേന്ദ്ര സഹജാവബോധം
কেন্দ্ৰ*,കേന്ദ്രം*
মাধ্যাকৰ্ষণ কেন্দ্ৰ,ഗുരുത്വാകർഷണ കേന്ദ്രം
গ্ৰুপ চেণ্টাৰ,ഗ്രൂപ്പ് കേന്ദ്രം
ভৰ কেন্দ্ৰ,ബഹുജന കേന്ദ്രം
প্ৰতিসমতাৰ কেন্দ্ৰ,സമമിതിയുടെ കേന്ദ്രം
কেন্দ্ৰপৃথক বল,അപകേന്ദ്ര ബലം
কেন্দ্ৰিক বল,അപകേന്ദ്രബലം
"কেন্দ্ৰিক মেৰিডিয়ান,",സെൻട്രിപെറ്റൽ മെറിഡിയൻ
নিশ্চয়তা,ഉറപ്പ്
cgs পদ্ধতি,cgs രീതി
cgs ইউনিট,cgs യൂണിറ്റ്
পাৰ্থক্যৰ শৃংখল নিয়ম,വ്യത്യാസത്തിന്റെ ശൃംഖല
কেনেবাকৈ,ആകസ്മികമായി
random move,ക്രമരഹിതമായ നീക്കം
অক্ষৰ স্থানান্তৰ,അച്ചുതണ്ട് ഷിഫ്റ്റ്
"ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন,",അടിസ്ഥാന മാറ്റം പേയാധാര് മാറ്റം
ক্ৰমবিন্যাস,ക്രമമാറ്റം
বৈশিষ্ট্য সহগ,സ്വഭാവ ഗുണകം
বৈশিষ্ট্য নিৰ্ণায়ক,സ്വഭാവ നിർണ്ണയം
বৈশিষ্ট্যপূৰ্ণ সমীকৰণ,സ്വഭാവ സമവാക്യം
"বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য","സ്വഭാവ പ്രവർത്തനം, സ്വഭാവ പ്രവർത്തനം"
লগাৰিদমৰ পূৰ্ণসংখ্যা,ലോഗരിതം പൂർണ്ണസംഖ്യ
"বৈশিষ্ট্যপূৰ্ণ বহুপদ,",സ്വഭാവ ബഹുപദം
বৈশিষ্ট্যপূৰ্ণ মূল্য,സ്വഭാവ മൂല്യം
বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ,സ്വഭാവ വെക്റ്റർ
চৰিত্ৰ সম্প্ৰদায়,സ്വഭാവ സമൂഹം
"লেখচিত্ৰ, লেখচিত্ৰ,","ചാർട്ടുകൾ, ചാർട്ടുകൾ"
কাই-স্কেয়াৰ বিতৰণ,ചി-സ്ക്വയർ വിതരണം
কাই-বৰ্গ সূত্ৰ,ചി-സ്ക്വയർ ഫോർമുല
কাই-স্কেয়াৰ পৰীক্ষা,ചി-സ്ക്വയർ ടെസ്റ്റ്
কৰ্ড*,കോർഡ്*
কৰ্ড বিভাজন পদ্ধতি,കോർഡ് വിഭജന രീതി
লিখিত বাৰ্তা,എഴുതിയ സന്ദേശം
"শূন্য, চাইফাৰ","പൂജ്യം, സൈഫർ"
বৃত্ত*,വൃത്തം*
অভিসৰণ বৃত্ত,ഒത്തുചേരൽ വൃത്തം
বৰ্তনী মেট্ৰিক্স,സർക്യൂട്ട് മാട്രിക്സ്
"বৃত্তাকাৰ, বৃত্তাকাৰ,","വൃത്താകൃതിയിലുള്ള, വൃത്താകൃതിയിലുള്ള"
বৃত্তৰ asymptoes,വൃത്താകൃതിയിലുള്ള അസിംപ്റ്റോട്ടുകൾ
বৃত্তাকাৰ কণ্ডুলাইন,വൃത്താകൃതിയിലുള്ള ചാലകം
বৃত্তাকাৰ গতি,വൃത്താകൃതിയിലുള്ള ചലനം
circumcentre,ചുറ്റളവ്
অৱসৰপ্ৰাপ্ত*,വിരമിച്ചു*
"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা",പ്രദക്ഷിണം ചെയ്യാൻ
অতীত,കഴിഞ്ഞ
পৰিসীমাবদ্ধ,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
বিশিষ্ট কৰ্পৰেট,പ്രമുഖ കോർപ്പറേറ്റ്
ক্লাসিক গতিশীলতা,ക്ലാസിക് ഡൈനാമിക്സ്
ক্লাসিক অপ্টিমাইজেচন,ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ
দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা,വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
ভুলৰ শ্ৰেণীবিভাজন,പിശകുകളുടെ വർഗ്ഗീകരണം
শ্ৰেণীৰ ব্যৱধান,ക്ലാസ് ഇടവേള
শ্ৰেণী ব্যৱধান একক,ക്ലാസ് ഇടവേള യൂണിറ്റ്
শ্ৰেণী সীমা,ക്ലാസ് പരിധി
ঘড়ীৰ কাঁটাৰ দিশত,ഘടികാരദിശയിൽ
বন্ধ কৰা হৈছে,അടച്ചു
"বন্ধ, বন্ধ","അടഞ്ഞ, അടഞ്ഞ"
বন্ধ স্তৰৰ আৱৰণ,അടഞ്ഞ പാളി കവർ
বন্ধ ঘনক,അടച്ച ക്യൂബ്
"বন্ধ বক্ৰ, বন্ধ বক্ৰ","അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം"
বন্ধ প্ৰদেশ,അടച്ച പ്രവിശ്യ
বন্ধ আকৃতি,അടഞ്ഞ രൂപം
বন্ধ ব্যৱধান,അടച്ച ഇടവേള
"বন্ধ অঞ্চল, বন্ধ অঞ্চল","അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം"
বন্ধ চেট,അടച്ച സെറ്റ്
"বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা","അടച്ച പേജ്, അടച്ച പേജ്"
নিলমান,ശത്രുത
pronator,സഫിക്സ്-ഓപ്പറേറ്റർ
উত্তল বিন্দু,കോൺവെക്സ് പോയിന്റ്
বন্দী-গ্ৰহণ কৰা,ബന്ദി-അംഗീകരിച്ചു
বন্দী ছেট,ക്യാപ്റ്റീവ് സെറ്റ്
ক্লাষ্টাৰ পইণ্ট,ക്ലസ്റ്റർ പോയിന്റ്
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,ക്ലസ്റ്റർ സാമ്പിൾ
ক্লাষ্টাৰ এগ্ৰিগেট,ക്ലസ്റ്റർ അഗ്രഗേറ്റ്
সমাক্ষীয় বৃত্ত,ഏകപക്ഷീയ വൃത്തം
সমাক্ষীয় প্যাৰাবোলা,ഏകപക്ഷീയ പരവലയം
সমাক্ষীয় সমতল,ഏകപക്ഷീയ തലം
সমাক্ষীয় ত্ৰিভুজ,ഏകപക്ഷീയ ത്രികോണം
কব-ডাগলাছ ফাংচন,കോബ്-ഡഗ്ലസ് പ്രവർത്തനം
"এনকোডিং, ক&#39;ডিং, সংকেত","എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ"
উপাদান সংকেত,മെറ്റീരിയൽ നൊട്ടേഷൻ
সহ-প্ৰদেশ,സഹ-പ്രവിശ്യ
সহগ মেট্ৰিক্স,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
সম্পৰ্ক সহগ,പരസ്പരബന്ധം ഗുണകം
নিৰ্ণয় সহগ,നിർണയ ഗുണകം
ইলাষ্টিক সহগ,ഇലാസ്തികത ഗുണകം
প্ৰসাৰণ সহগ,ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്
ঘৰ্ষণ সহগ,ഘർഷണ ഗുണകം
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,രേഖാംശ വികാസത്തിന്റെ ഗുണകം
ৰিগ্ৰেছন সহগ,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
পৃষ্ঠীয় টানৰ সহগ,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
ভ্যাৰিয়েন্স সহগ,വ്യത്യാസത്തിന്റെ ഗുണകം
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","സഹഘടകം, സഹഘടകം, സഹഘടകം"
মুদ্ৰা টছ,നാണയം ടോസ്
নমুনা সংগ্ৰহ কৰা,സാമ്പിൾ ശേഖരണം
collinear,കോളിനിയർ
প্ৰান্তিককৰণ,വിന്യാസം
"স্তম্ভ, স্তম্ভ","കോളം, കോളം"
স্তম্ভৰ ৰূপ,സ്തംഭനാവസ്ഥ
স্তম্ভৰ দৰে,സ്തംഭം
স্তম্ভৰ মেট্ৰিক্স,നിര മാട്രിക്സ്
স্তম্ভ মেট্ৰিক্স,കോളം മാട്രിക്സ്
স্তম্ভৰ ক্ৰম,നിര ക്രമം
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,സ്തംഭ ശ്രേണിയിലുള്ള മാട്രിക്സ്
স্তম্ভ ভেক্টৰ,നിര വെക്റ്റർ
স্তম্ভ অনুসৰি,കോളം തിരിച്ച്
যৌথ সমীকৰণ,സംയുക്ത സമവാക്യം
"সাধাৰণ কোণ, সাধাৰণ কোণ","പൊതുകോണ്, പൊതുകോണ്"
সাধাৰণ অক্ষ,പൊതു അക്ഷം
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","പൊതുവായ അടിസ്ഥാനം, പൊതു അടിത്തറ"
সাৰ্বজনীন,സാർവത്രികമായ
সাধাৰণ পাৰ্থক্য,പൊതുവായ വ്യത്യാസം
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","പൊതു ഘടകം, പൊതു ഘടകം, പൊതു ഘടകം"
"সহজ লগাৰিদম, সৰল লগাৰিদম","ലളിതമായ ലോഗരിതം, ലളിതമായ ലോഗരിതം"
"সাধাৰণ বহুগুণ, সাধাৰণ","പൊതുവായ ഒന്നിലധികം, പൊതുവായ"
সাধাৰণ অনুপাত,പൊതു അനുപാതം
ছেদক দফা,ഇന്റർസെക്ഷൻ ക്ലോസ്
সাধাৰণ বাহু,സാധാരണ ഭുജം
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","പൊതു സ്പർശം, പൊതു സ്പർശം"
সাধাৰণ অৱস্থান,പൊതു സ്ഥാനം
কমিউটেটিভ নিয়ম,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
পৰিৱৰ্তনশীল বৈশিষ্ট্য,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
