Marathi,Tamil
पत्ता प्रकाश,முகவரி விளக்கு
पत्ता बदलणे,முகவரி மாற்றம்
पतांश,பதன்ஷ்
पत्ता नोंदवही,முகவரி பதிவு
पत्ता निवड स्विच,முகவரி தேர்வு சுவிட்ச்
पत्ता क्रमवारी टेबल,முகவரி வரிசையாக்க அட்டவணை
संबोधित,உரையாற்றுதல்
adresograph,adresograph
पत्ता प्रणाली,முகவரி அமைப்பு
आसंजन,ஒட்டுதல்
आसंजन ताण,ஒட்டுதல் அழுத்தம்
चिकट ऊर्जा,பிசின் ஆற்றல்
चिकट ब्लॉकिंग,பிசின் தடுப்பு
adiabat,அடியாபட்
adiabatic,அடியாபாடிக்
adiabatic प्रवेग,அடியாபாடிக் முடுக்கம்
adiabatic अंदाजे,அடியாபாடிக் தோராயம்
adiabatic खंड गुणांक,அடியாபாட்டிக் தொகுதி குணகம்
adiabatic थर्मामीटर,அடியாபாட்டிக் வெப்பமானி
adiabatic बदल,அடிபயாடிக் மாற்றம்
"adiabatic चार्ट, adiabatic चार्ट","அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்"
adiabatic compressibility,அடியாபாடிக் சுருக்கத்தன்மை
adiabatic कॉम्प्रेशन,அடியாபாடிக் சுருக்கம்
adiabatic गर्भनिरोधक,அடியாபாடிக் கருத்தடை
adiabatic कूलिंग मर्यादा,அடியாபாடிக் குளிரூட்டும் வரம்பு
adiabatic वक्र,அடியாபாடிக் வளைவு
adiabatic विरूपण,அடியாபாடிக் சிதைவு
adiabatic demagnetization,அடியாபாடிக் டிமேக்னடைசேஷன்
adiabatic रिझोल्यूशन,அடிபயாடிக் தீர்மானம்
adiabatic विस्थापन,அடியாபாடிக் இடப்பெயர்ச்சி
adiabatic प्रभाव,அடிபயாடிக் விளைவு
adiabatic लवचिकता,அடியாபாடிக் நெகிழ்ச்சி
adiabatic ellipsoid,அடியாபாடிக் நீள்வட்டம்
adiabatic पूर्ण-उष्णतेचे नुकसान,அடியாபாட்டிக் முழு வெப்ப இழப்பு
adiabatic समीकरण,அடியாபாடிக் சமன்பாடு
adiabatic राज्य समीकरण,அடியாபாடிக் நிலை சமன்பாடு
adiabatic समतोल तापमान,அடியாபாடிக் சமநிலை வெப்பநிலை
adiabatic शिल्लक,அடிபயாடிக் சமநிலை
adiabatic प्रसार,அடியாபாடிக் பரவல்
adiabatic ज्वाला तापमान,அடியாபாடிக் சுடர் வெப்பநிலை
adiabatic प्रवाह,அடியாபாடிக் ஓட்டம்
adiabatic उच्चार,அடிபயாடிக் உச்சரிப்பு
