Tamil,Hindi
CMRR (பொதுவான முறை நடுநிலைப்படுத்தல் விகிதம்),सी.एम.आर.आर. (उभयनिष्ठ विधा निराकरण अनुपात)
CO2லேசர்,CO2लेजर
கோஆக்சியல் கேபிள்,समाक्ष केबल
கோஆக்சியல் கோட்டர்,समाक्षीय कोटर
கோஆக்சியல் இணைப்பான்,समाक्ष संबंधक
"கோஆக்சியல் கனெக்டர், கோஆக்சியல் கனெக்டர்","समाक्ष संबंधक, समाक्ष अनुयोजक"
கோஆக்சியல் கோடு,समाक्षीय लाइन
கோஆக்சியல் கோடு,समाक्षीय रेखा
கோஆக்சியல் அலை பாதை,समाक्षीय तरंग पथक
குறியீடு மாற்றம்,कोड परिवर्तन
குறியீடு மாற்றி,कोड परिवर्तक
"கோடெக், கோடர்-டிகோடர்","कोडेक, कोडर-विकोडर"
ஸ்டீரியோ குறியீட்டு முறை,स्टीरियो कोडन
இணைத்தல் குணகம்,युग्मन गुणांक
கட்டுப்படுத்தும் சக்தி,निग्रह बल
ஒத்திசைவான ஒளி,संसक्त प्रकाश
ஜாதகம்,कुंडली
சுருள் முறுக்கு இயந்திரம்,कुंडली वेष्टन मशीन
தற்செயல் சுற்று,संपाती परिपथ
சூடான கேத்தோடு குழாய்,तप्त कैथोड नली
குளிர் வெல்டிங் புள்ளி,शीत झलाई बिंदु
"சேகரிப்பான், சேகரிப்பான்","संग्राही, संग्राहक"
ஸ்ட்ரீம் சேகரிக்கிறது,संग्राही धारा
சேகரிப்பான் சிதைவு,संग्राही क्षय
சேகரிப்பான் திறன்,संग्राही दक्षता
