Tamil,Bengali
தூரம்-தொகை விதி,দূরত্ব-সমষ্টি নিয়ম
வேகம்-தொகை விதி,বেগ-সমষ্টি নিয়ম
திசையன்களின் தொகை,ভেক্টরের সমষ্টি
சேகரிப்பு எதிர்வினை,সংগ্রহ প্রতিক্রিয়া
கூடுதல் தளம்,অতিরিক্ত মেঝে
"இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)","সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)"
"சேர்க்கை, சேர்க்கை","additive, additive"
சேர்க்கை அமைப்பு,সংযোজন ব্যবস্থা
இணைப்பு எழுத்துக்கள்,যৌগিক অক্ষর
மொத்த எழுத்து செயல்முறை,সামগ্রিক অক্ষর প্রক্রিয়া
கூடுதல் நிரப்பு நிறம்,সংযোজন পরিপূরক রঙ
சேர்க்கை மாறிலி,additive ধ্রুবক
சேர்க்கை இழுவை,সংযোজন ট্র্যাকশন
சேர்க்கை விளைவு,সংযোজন প্রভাব
சேர்க்கை காரணி,সংযোজন ফ্যাক্টর
சேர்க்கை செயல்பாடு,সংযোজন ফাংশন
சேர்க்கை கலவை,সংযোজন মিশ্রণ
சேர்க்கை வேர்,সংযোজক মূল
சேர்க்கை செயல்முறை,সংযোজন প্রক্রিয়া
சேர்க்கை,যোগযোগ্যতা
சேர்க்கை குவாண்டம் எண்,সংযোজন কোয়ান্টাম সংখ্যা
சேகரிப்பு எதிர்வினை,সংগ্রহ প্রতিক্রিয়া
சேர்க்கை,যোগযোগ্যতা
அடிட்ரான்,aditron
தெரியும்*,জানি*
முகவரி கணக்கீடு,ঠিকানা গণনা
முகவரி,ঠিকানা
முகவரி குறியாக்கம்,ঠিকানা এনক্রিপশন
முகவரி வெளிப்பாடு,ঠিকানা অভিব্যক্তি
முகவரித்திறன்,ঠিকানাযোগ্যতা
முகவரிப் பட்டி,ঠিকানার অংশ
முகவரி விளக்கு,ঠিকানা আলো
முகவரி மாற்றம்,ঠিকানা পরিবর্তন
பதன்ஷ்,পতনশ
முகவரி பதிவு,ঠিকানা রেজিস্টার
முகவரி தேர்வு சுவிட்ச்,ঠিকানা নির্বাচন সুইচ
முகவரி வரிசையாக்க அட்டவணை,ঠিকানা সাজানোর টেবিল
உரையாற்றுதல்,সম্বোধন
adresograph,adresograph
முகவரி அமைப்பு,ঠিকানা সিস্টেম
ஒட்டுதல்,আনুগত্য
ஒட்டுதல் அழுத்தம்,আনুগত্য চাপ
பிசின் ஆற்றல்,আঠালো শক্তি
பிசின் தடுப்பு,আঠালো ব্লকিং
அடியாபட்,adiabat
அடியாபாடிக்,adiabatic
அடியாபாடிக் முடுக்கம்,adiabatic ত্বরণ
அடியாபாடிக் தோராயம்,adiabatic অনুমান
அடியாபாட்டிக் தொகுதி குணகம்,adiabatic ভলিউম সহগ
அடியாபாட்டிக் வெப்பமானி,adiabatic থার্মোমিটার
அடிபயாடிக் மாற்றம்,adiabatic পরিবর্তন
"அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்","adiabatic চার্ট, adiabatic চার্ট"
அடியாபாடிக் சுருக்கத்தன்மை,adiabatic কম্প্রেসিবিলিটি
அடியாபாடிக் சுருக்கம்,adiabatic কম্প্রেশন
அடியாபாடிக் கருத்தடை,adiabatic গর্ভনিরোধক
அடியாபாடிக் குளிரூட்டும் வரம்பு,adiabatic কুলিং সীমা
அடியாபாடிக் வளைவு,adiabatic বক্ররেখা
அடியாபாடிக் சிதைவு,adiabatic বিকৃতি
அடியாபாடிக் டிமேக்னடைசேஷன்,adiabatic demagnetization
அடிபயாடிக் தீர்மானம்,adiabatic রেজল্যুশন
அடியாபாடிக் இடப்பெயர்ச்சி,adiabatic স্থানচ্যুতি
அடிபயாடிக் விளைவு,adiabatic প্রভাব
அடியாபாடிக் நெகிழ்ச்சி,adiabatic স্থিতিস্থাপকতা
அடியாபாடிக் நீள்வட்டம்,adiabatic ellipsoid
அடியாபாட்டிக் முழு வெப்ப இழப்பு,adiabatic পূর্ণ-তাপ ক্ষতি
