Bengali,Gujarati
অডিও প্রতিক্রিয়া বার্তা,Auduy ડિઓ પ્રતિસાદ સંદેશ
অডিও প্রতিক্রিয়া ইউনিট,Audit ડિઓ પ્રતિસાદ એકમ
অডিওটেপ স্টোরেজ ইউনিট,ખવડ -સંગ્રહ એકમ
অডিও টেলিযোগাযোগ লাইন,Audડતી ટેલિકમ્યુનિકેશન રેખા
অডিও টার্মিনাল,Audio ડિઓ ટર્મિન
অডিট কমান্ড ভাষা,ઓડિટ ભાષા
অডিট প্রোগ্রামিং,હિસાબ -તપાસણી
নিরীক্ষা পথ,વિષ્લેષણ
অগেন্ড,યોજવું
অগমেন্ট,વૃદ્ધિ
অগমেন্টার,વૃદ્ધિ કરનાર
লেখক,લેખક
অনুমোদন,લેખક
অনুমোদন ব্যবস্থা,અર્થતંત્ર
কর্তৃপক্ষ,અધિકાર
অনুমোদন কোড,સત્તાપત્ર
অনুমোদিত গ্রন্থাগার,અધિકૃત ગ્રંથાલય
অনুমোদিত প্রোগ্রাম,અધિકૃત કાર્યક્રમ
অনুমোদিত প্রোগ্রাম সুবিধা,અધિકૃત કાર્યક્રમ સુવિધા
অটো অ্যাবস্ট্রাক্ট,સ્વત abstractભાશ્રલ
স্বয়ংক্রিয় উত্তর,શૌર્ય
অটো বুটিং,સ્વત bootટ -બુટિંગ
অটো বাইপাস,સ્વત by બાયપાસ
অটো কল (= স্বয়ংক্রিয় কলিং),Auto ટો ક call લ (= સ્વચાલિત ક calling લિંગ)
অটো কোডার,સ્વત autoાંડ
স্বয়ংক্রিয় কল,ઓટો ડાયલ
অটোফ্লো,સ્વચ્છતા
অটো সূচক,ઓટો અનુક્રમણિકા
অটো ইনডেক্সড অ্যাড্রেসিং,ઓટો અનુક્રમિત સરનામાં
অটোমেটা,નકલો
অটোমেটা তত্ত্ব,આપમેળે સિદ્ધાંત
অটোমেটা টাইপ,સ્વત્વાર્પણ પ્રકાર
স্বয়ংক্রিয় গ্রন্থপঞ্জি,સ્વચાલિત ગ્રંથસૂચિ
স্বয়ংক্রিয় ডেটা মিডিয়াম,સ્વચાલિત ડેટા માધ્યમ
স্বয়ংক্রিয় অভিধান,સ્વચાલિત શબ્દકોશ
স্বয়ংক্রিয় শব্দকোষ,સ્વચાલિત સ્થગિત
স্বয়ংক্রিয় লজিক ডায়াগ্রাম,સ્વચાલિત તર્ક આકૃતિ
স্বয়ংক্রিয় ব্যবস্থাপনা,સ્વચાલિત સંચાલન
স্বয়ংক্রিয় উত্পাদন ব্যবস্থাপনা,સ્વચાલિત ઉત્પાદન વ્યવસ્થાપન
স্বয়ংক্রিয় স্টক নিয়ন্ত্রণ,સ્વચાલિત સ્ટોક નિયંત્રણ
স্বয়ংক্রিয় বিমূর্ত,સ્વચાલિત મુદ્દો
স্বয়ংক্রিয় বিমূর্ততা,સ્વચાલિત અમૂર્તતા
স্বয়ংক্রিয়ভাবে প্রোগ্রাম করা সরঞ্জাম,આપમેળે પ્રોગ્રામ કરેલા સાધનો
স্বয়ংক্রিয় উত্তর,સ્વચાલિત જવાબ
স্বয়ংক্রিয় কল বিতরণকারী,સ્વચાલિત ક call લ વિતરક
স্বয়ংক্রিয় কলিং,સ્વચાલિત બોલાવવું
স্বয়ংক্রিয় চেক,સ્વચાલિત તપાસ
স্বয়ংক্রিয় কোডিং,સ્વચાલિત કોડિંગ
স্বয়ংক্রিয় কম্পিউটিং,સ્વચાલિત કમ્પ્યુટિંગ
স্বয়ংক্রিয় কম্পিউটিং ইঞ্জিন,સ્વચાલિત કમ્પ્યુટિંગ એન્જિન
স্বয়ংক্রিয় ধ্রুবক,સ્વચાલિત સ્થિર
স্বয়ংক্রিয় নিয়ন্ত্রণ ইঞ্জিনিয়ারিং,સ્વચાલિત નિયંત્રણ ઇજનેર
স্বয়ংক্রিয় ডেটা প্রসেসিং,સ્વચાલિત ડેટા પ્રોસેસિંગ
স্বয়ংক্রিয় ডেটা প্রসেসিং সিস্টেম,સ્વચાલિત ડેટા પ્રોસેસિંગ સિસ્ટમ
স্বয়ংক্রিয় দশমিক প্রান্তিককরণ,સ્વચાલિત દશાંશ ગોઠવણી
স্বয়ংক্রিয় ডায়ালিং ইউনিট,સ્વચાલિત ડાયલિંગ એકમ
স্বয়ংক্রিয় অভিধান,સ્વચાલિત શબ્દકોશ
স্বয়ংক্রিয় সমতা,સ્વચાલિત સમાનતા
স্বয়ংক্রিয় ত্রুটি সংশোধন,સ્વચાલિત ભૂલ સુધારણા
স্বয়ংক্রিয় ফিড পাঞ্চ,સ્વચાલિત ફીડ પંચ
স্বয়ংক্রিয় ফাংশন,સ્વચાલિત કાર્ય
স্বয়ংক্রিয় সূচক,સ્વચાલિત અનુક્રમણિકા
স্বয়ংক্রিয় গ্রন্থাগার কল,સ્વચાલિત ગ્રંથાલય
স্বয়ংক্রিয় বার্তা অ্যাকাউন্টিং,સ્વચાલિત સંદેશ હિસાબ
স্বয়ংক্রিয় সংখ্যা সনাক্তকরণ,સ્વચાલિત સંખ્યા ઓળખ
স্বয়ংক্রিয় পৃষ্ঠা,સ્વચાલિત પૃષ્ઠભૂમિ
স্বয়ংক্রিয় প্রোগ্রামিং,સ્વચાલિત કાર્યક્રમ
স্বয়ংক্রিয় পাঞ্চ,સ્વચાલિત પંચ
স্বয়ংক্রিয় পুনরুদ্ধার প্রোগ্রাম,સ્વચાલિત પુન recovery પ્રાપ્તિ કાર્યક્રમ
স্বয়ংক্রিয় পুনরাবৃত্তি অনুরোধ,સ્વચાલિત પુનરાવર્તન વિનંતી
স্বয়ংক্রিয় পুনঃসূচনা,સ્વચાલિત ફરીથી પ્રારંભ કરો
স্বয়ংক্রিয় রুটিন,સ્વચાલિત નિયમિત
স্বয়ংক্রিয় সিকোয়েন্সিং,સ્વચાલિત અનુક્રમ
স্বয়ংক্রিয় ক্রমিক অপারেশন,સ્વચાલિત ક્રમિક કામગીરી
