Hindi,Punjabi
समुच्चयों का कार्तीय गुणन,ਸੈੱਟਾਂ ਦਾ ਕਾਰਟੇਸੀਅਨ ਗੁਣਾ
"केस अध्ययन, वस्तुस्थिति अध्ययन","ਕੇਸ ਸਟੱਡੀ, ਕੇਸ ਸਟੱਡੀ"
विपत्तिपूर्ण उच्चावचन,ਵਿਨਾਸ਼ਕਾਰੀ ਭਾਸ਼ਣ
कैटिनरी,ਕੈਟਿਨਰੀ
कौशी बंटन,ਕੌਚੀ ਵੰਡ
कौशी सूत्र,ਕੌਸ਼ੀ ਦਾ ਸੂਤਰ
कौशी-गूर्सा-प्रमेय,ਕੌਸ਼ੀ-ਗੁਰਸਾ-ਪ੍ਰਮੇਯ
कौशी-रीमान-प्रतिबंध,ਕੌਸ਼ੀ-ਰਿਮਨ-ਬਾਨ
कौशी अनुक्रम,ਕਾਚੀ ਕ੍ਰਮ
कौशी समाकल,ਕੌਸ਼ੀ ਅਟੁੱਟ
कौशी मुख्य-मान,ਕੌਸ਼ਿ ਮੁਖ—ਮੁੱਲ
कौशी अवशेष प्रमेय,ਕਾਚੀ ਬਾਕੀ ਪ੍ਰਮੇਯ
कैले-हैमिल्टन-प्रमेय,ਕੈਲੇ-ਹੈਮਿਲਟਨ-ਪ੍ਰਮੇਯ
"खपिंड, खगोलीय पिंड",ਆਕਾਸ਼ੀ ਸਰੀਰ
खगोलीय माप,ਖਗੋਲ-ਵਿਗਿਆਨਕ ਮਾਪ
खगोलीय यांत्रिकी,ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ
खगोलीय पिंड,ਆਕਾਸ਼ੀ ਸਰੀਰ
कोशिका बारंबारता,ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ
"गणना , जनगणना","ਮਰਦਮਸ਼ੁਮਾਰੀ, ਮਰਦਮਸ਼ੁਮਾਰੀ"
शततमक,ਪ੍ਰਤੀਸ਼ਤ
सेन्टीमीटर,ਸੈਂਟੀਮੀਟਰ
सेन्टीमीटर-ग्राम-सेकंड पद्‌धति,ਸੈਂਟੀਮੀਟਰ-ਗ੍ਰਾਮ-ਦੂਜੀ ਵਿਧੀ
"केन्द्रीय , सकेन्द्र","ਕੇਂਦਰੀ, ਕੇਂਦਰਿਤ"
केन्द्रीय अक्ष,ਕੇਂਦਰੀ ਧੁਰਾ
केन्द्रीय अंतर,ਕੇਂਦਰੀ ਪਾੜਾ
केन्द्रीय अंतर सूत्र,ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ
केन्द्रीय अंतर सारणी,ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ
केन्द्रीय सीमा प्रमेय,ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ
केन्द्रीय आघूर्ण,ਕੇਂਦਰੀ ਪਲ
केन्द्रीय संसाधन एकक,ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ
केन्द्रीय प्रवतिृ,ਕੇਂਦਰੀ ਪ੍ਰਵਿਰਤੀ
केन्द्र*,ਕੇਂਦਰ*
गुरुत्व-केन्द्र,ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ
समूह-केन्द्र,ਸਮੂਹ ਕੇਂਦਰ
संहति-केन्द्र,ਪੁੰਜ ਕੇਂਦਰ
सममिति-केन्द्र,ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ
अपकेन्द्री बल,ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ
अभिकेन्द्र-बल,centripetal ਫੋਰਸ
"केन्द्रक मध्यगासंपात,",ਸੈਂਟਰੀਪੇਟਲ ਮੈਰੀਡੀਅਨ
निश्चितता,ਨਿਸ਼ਚਤਤਾ
c.g.s.पद्‌धति,cgs ਵਿਧੀ
c.g.s.मात्रक,cgs ਯੂਨਿਟ
अवकलन का शृंखला नियम,ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ
संयोग हेतु,ਮੌਕਾ ਦੇ ਕੇ
सांयोगिक चाल,ਬੇਤਰਤੀਬ ਚਾਲ
अक्ष-परिवर्तन,ਧੁਰੀ ਸ਼ਿਫਟ
"आधार परिवर्तन पायाधार-बदल,",ਅਧਾਰ ਪਰਿਵਰਤਨ ਪਯਾਧਰ-ਤਬਦੀਲੀ
क्रम परिवर्तन,ਪਰਮਿਊਟੇਸ਼ਨ
अभिलक्षणिक गुणांक,ਗੁਣ ਗੁਣ
अभिलक्षणिक सारणिक,ਵਿਸ਼ੇਸ਼ਤਾ ਨਿਰਧਾਰਕ
अभिलक्षण-समीकरण,ਗੁਣ ਸਮੀਕਰਨ
"अभिलक्षण-फलन, कैरेक्टेरिस्टिक फलन","ਚਰਿੱਤਰ-ਕਾਰਜ, ਗੁਣ-ਕਾਰ"
लघुगणक का पूर्णांश,ਲਘੂਗਣਕ ਦਾ ਪੂਰਨ ਅੰਕ
"अभिलक्षणिक बहुपद,",ਗੁਣ ਬਹੁਪਦ
अभिलक्षणिक मान,ਗੁਣ ਮੁੱਲ
अभिलक्षणिक सदिश,ਗੁਣ ਵੈਕਟਰ
संप्रतीक समुदाय,ਅੱਖਰ ਭਾਈਚਾਰੇ
"चार्ट, संचित्र तक्ता,","ਚਾਰਟ, ਚਾਰਟ"
काई-वर्ग बंटन,ਚੀ-ਵਰਗ ਵੰਡ
काई-वर्गं सूत्र,ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ
काई-वर्ग परीक्षण,ਚੀ-ਵਰਗ ਟੈਸਟ
जीवा*,ਤਾਰ*
जीवा-द्विभाजन-विधि,ਤਾਰ ਵੰਡਣ ਦੀ ਵਿਧੀ
बीजलिखित संदेश,ਲਿਖਤੀ ਸੁਨੇਹਾ
"शून्य, सिफर","ਜ਼ੀਰੋ, ਸਿਫਰ"
वृत्त*,ਚੱਕਰ*
अभिसरण वत्तृ,ਕਨਵਰਜੈਂਸ ਸਰਕਲ
परिपथ आव्यूह,ਸਰਕਟ ਮੈਟਰਿਕਸ
"वृत्ताकार, वर्तुल,","ਸਰਕੂਲਰ, ਸਰਕੂਲਰ"
वर्तुल अनंतस्पर्शी,ਚੱਕਰ asymptoes
वृत्तीय कंडुलिनी,ਸਰਕੂਲਰ ਕੰਡਿਊਲਾਈਨ
वर्तुल गति,ਸਰਕੂਲਰ ਮੋਸ਼ਨ
परिकेन्द्र,ਘੇਰਾ ਕੇਂਦਰ
परिवृत्त*,ਸੇਵਾਮੁਕਤ*
"परिगत करना, परितः खींचना","ਚੱਕਰ ਲਗਾਉਣ ਲਈ, ਆਲੇ ਦੁਆਲੇ ਖਿੱਚਣ ਲਈ"
परिगत,ਬੀਤੇ
परिवृत,ਘੇਰਾਬੰਦ
चिरप्रतिष्ठित निगमनिक,ਉੱਘੇ ਕਾਰਪੋਰੇਟ
चिरप्रतिष्ठित गतिकी,ਕਲਾਸਿਕ ਗਤੀਸ਼ੀਲਤਾ
चिरप्रतिष्ठित इष्टतमन,ਕਲਾਸਿਕ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
चिरप्रतिष्ठित वित्तनाश समस्या,ਪੁਰਾਣੀ ਵਿੱਤੀ ਸਮੱਸਿਆ
चिरप्रतिष्ठित सांख्यिकीय यांत्रिकी,ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ
त्रुटियों का वर्गीकरण,ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ
वर्ग-अंतराल,ਕਲਾਸ ਅੰਤਰਾਲ
वर्गांतराल एकक,ਕਲਾਸ ਅੰਤਰਾਲ ਇਕਾਈ
वर्ग-सीमा,ਕਲਾਸ ਸੀਮਾ
दक्षिणावर्त,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
संविवृत,ਬੰਦ
"संवृत, बंद","ਬੰਦ, ਬੰਦ"
संवृत अवमख समावरक,ਬੰਦ ਪਰਤ ਕਵਰ
संवृत घन,ਬੰਦ ਘਣ
"बंद वक्र, संवृत वक्र","ਬੰਦ ਕਰਵ, ਬੰਦ ਕਰਵ"
संवृत प्रांत,ਬੰਦ ਸੂਬਾ
बंद आकृति,ਬੰਦ ਸ਼ਕਲ
संवृत अंतराल,ਬੰਦ ਅੰਤਰਾਲ
"संवृत प्रदेश, बंद प्रदेश","ਬੰਦ ਖੇਤਰ, ਬੰਦ ਖੇਤਰ"
संवृत समच्चय,ਬੰਦ ਸੈੱਟ
"बंद पृष्ठ, संवृत पृष्ठ","ਬੰਦ ਪੰਨਾ, ਬੰਦ ਪੰਨਾ"
" निमीलन, वेष्टन , संवरक",ਨੇਮੇਸਿਸ
संवरण-संकारक (संवरक),pronator
संवरक-बिन्दु,ਕਨਵੈਕਸ ਬਿੰਦੂ
संवरक-अभिगृहीत,ਬੰਦੀ-ਪ੍ਰਵਾਨ ਕੀਤਾ
संवरक समुच्चय,ਬੰਦੀ ਸੈੱਟ
गुच्छ बिन्दु,ਕਲੱਸਟਰ ਪੁਆਇੰਟ
गुच्छ प्रतिचयन,ਕਲੱਸਟਰ ਨਮੂਨਾ
गुच्छ समुच्चय,ਸਮੂਹ ਕਲੱਸਟਰ
समाक्ष वृत्त,coaxial ਚੱਕਰ
समाक्ष परवलय,coaxial parabola
समाक्ष समतल,coaxial ਜਹਾਜ਼
समाक्ष त्रिभुज,coaxial ਤਿਕੋਣ
कोब-डगलस फलन,ਕੋਬ-ਡਗਲਸ ਫੰਕਸ਼ਨ
" कूटलेखन, कोडन , संकेतन","ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ, ਨੋਟੇਸ਼ਨ"
सामग्री का संकेतीकरण,ਸਮੱਗਰੀ ਸੰਕੇਤ
सहप्रांत,ਸਹਿ-ਸੂਬਾ
गुणांक आव्यूह,ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ
सहसंबंध-गुणांक,ਸਬੰਧ ਗੁਣਾਂਕ
निर्धारण गुणांक,ਨਿਰਧਾਰਨ ਗੁਣਾਂਕ
प्रत्यास्थता गुणांक,ਲਚਕੀਲੇ ਗੁਣਾਂਕ
प्रसार गुणांक,ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ
घर्षण गुणांक,ਰਗੜ ਗੁਣਾਂਕ
अनुदैर्घ्य प्रसार का गुणांक,ਲੰਬਕਾਰੀ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ
समाश्रयण गुणांक,ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
पृष्ठ तनाव का गुणांक,ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ
विचरण गुणांक,ਵਿਭਿੰਨਤਾ ਦਾ ਗੁਣਾਂਕ
"सह-खण्ड, सह गुणन खंड,सहकारक","ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ"
सिक्का उछाल,ਸਿੱਕਾ ਟੌਸ
प्रतिदर्श-संचय,ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ
सरेख,ਸਮਰੇਖਾ
सरेखता,ਅਲਾਈਨਮੈਂਟ
"स्तंभ, कॉलम","ਕਾਲਮ, ਕਾਲਮ"
स्तंभतुल्यता,ਕਾਲਮਨਾਰੀਟੀ
स्तंभ-तुल्य,ਕਾਲਮ
स्तंभ तुल्य आव्यूह,ਕਾਲਮ ਮੈਟ੍ਰਿਕਸ
स्तंभ आव्यूह,ਕਾਲਮ ਮੈਟਰਿਕਸ
स्तंभ कोटि,ਕਾਲਮ ਕ੍ਰਮ
स्तंभ समानीत सोपानक आव्यूह,ਕਾਲਮ ਲੜੀਵਾਰ ਮੈਟ੍ਰਿਕਸ
स्तंभ सदिश,ਕਾਲਮ ਵੈਕਟਰ
स्तंभानुसार,ਕਾਲਮ ਅਨੁਸਾਰ
संयुक्त समीकरण,ਸੰਯੁਕਤ ਸਮੀਕਰਨ
"उभयनिष्ठ कोण, सर्वनिष्ठ कोण","ਸਾਂਝਾ ਕੋਣ, ਸਾਂਝਾ ਕੋਣ"
सर्वनिष्ठ अक्ष,ਆਮ ਧੁਰਾ
"सर्वनिष्ठ आधार, उभयनिष्ठ बेस","ਸਾਂਝਾ ਅਧਾਰ, ਸਾਂਝਾ ਅਧਾਰ"
सार्व हर,ਯੂਨੀਵਰਸਲ
सार्व अंतर,ਆਮ ਅੰਤਰ
" सार्वगुणन-खंड, समापवर्तक , सार्व उपादान","ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ"
"साधारण लघुगणक, साधारण लॉगेरिथ्म","ਸਧਾਰਨ ਲਘੂਗਣਕ, ਸਧਾਰਨ ਲਘੂਗਣਕ"
"सार्व गुणज, समापवर्त्य","ਆਮ ਮਲਟੀਪਲ, ਆਮ"
सार्व अनुपात,ਆਮ ਅਨੁਪਾਤ
सर्वनिष्ठ परिच्छेद,ਇੰਟਰਸੈਕਸ਼ਨ ਧਾਰਾ
सर्वनिष्ठ भुजा,ਆਮ ਬਾਂਹ
"उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा","ਸਾਂਝਾ ਸਪਰਸ਼, ਸਾਂਝਾ ਸਪਰਸ਼"
सर्वनिष्ठ पद,ਆਮ ਸਥਿਤੀ
क्रमविनिमेय नियम,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
क्रमविनिमेय गुणधर्म,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ
क्रमविनिमेय-नियम,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
योग का क्रमविनिमेय नियम,ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
गुणन का क्रमविनिमेय नियम,ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਨਿਯਮ
क्रमविनिमेय संक्रिया,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
क्रमविनिमेयक समूह,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸਮੂਹ
आव्यूहों का क्रमविनिमेय,ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਟਾਂਦਰਾ
संहत समुच्चय,ਸੰਖੇਪ ਸੈੱਟ
"तुलनात्मकता, तुलनीयता","ਤੁਲਨਾਤਮਕਤਾ, ਤੁਲਨਾਤਮਕਤਾ"
माध्यों की तुलना,ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ
प्रतिशतता-तुलना,ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ
तुलना परीक्षण,ਤੁਲਨਾ ਟੈਸਟ
सुसंगत समीकरण,ਇਕਸਾਰ ਸਮੀਕਰਨ
स्पर्धी खेल,ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ
स्पर्धी स्थिति,ਮੁਕਾਬਲੇ ਵਾਲੀ ਸਥਿਤੀ
स्पर्धी युक्ति,ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ
" अनुभाषक , संकलक","ਦੁਭਾਸ਼ੀਏ, ਕੰਪਾਈਲਰ"
पूरक,ਪੂਰਕ
पूरक कोण,ਪੂਰਕ ਕੋਣ
पूरक घटना,ਪੂਰਕ ਘਟਨਾ
पूरक कारक,ਪੂਰਕ ਕਾਰਕ
पूरक फलन,ਪੂਰਕ ਫੰਕਸ਼ਨ
पूरक अर्ध समष्टि,ਪੂਰਕ ਅੱਧੀ ਆਬਾਦੀ
पूरक अंतराल,ਪੂਰਕ ਅੰਤਰਾਲ
पूरक समुच्चय,ਪੂਰਕ ਸੈੱਟ
"पूरकीकरण, पूरक-निर्धारण","ਪੂਰਕ, ਪੂਰਕ"
पूरक समुच्चय,ਪੂਰਕ ਸੈੱਟ
पूर्ण गणना,ਸੰਪੂਰਣ ਸਕੋਰ
पूर्ण सहसंबंध मैट्रिक्स,ਪੂਰਾ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
पूर्ण दरीक समष्टि,ਪੂਰੀ ਸੀਮਾ ਆਬਾਦੀ
पूर्ण प्रसामान्यलांबिक समुच्चय,ਸੰਪੂਰਣ ਆਮ ਆਰਥੋਗੋਨਲ ਸੈੱਟ
पूर्ण चतुष्कोण,ਸੰਪੂਰਣ ਚਤੁਰਭੁਜ
पूर्ण भागफल,ਸੰਪੂਰਣ ਭਾਗ
पूर्ण समुच्चय,ਪੂਰਾ ਸੈੱਟ
पूर्ण हल,ਪੂਰਾ ਹੱਲ
पूर्णतया यादृच्छिकीकृत अभिकल्पना,ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ
सम्मिश्र स्वतंत्र चर,ਗੁੰਝਲਦਾਰ ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
सम्मिश्र संयुग्मी,ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ
सम्मिश्र अवकलन,ਗੁੰਝਲਦਾਰ ਅੰਤਰ
सम्मिश्र फलन,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
सम्मिश्र समाकलन,ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ
सम्मिश्र आव्यूह,ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ
सम्मिश्र संख्या,ਕੰਪਲੈਕਸ ਨੰਬਰ
सम्मिश्र संख्या क्षेत्र,ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ
सम्मिश्र लांबिक आव्यूह,ਗੁੰਝਲਦਾਰ ਲੰਬਕਾਰੀ ਮੈਟ੍ਰਿਕਸ
सम्मिश्र समतल,ਮਿਸ਼ਰਿਤ ਜਹਾਜ਼
सम्मिश्र राशि,ਗੁੰਝਲਦਾਰ ਜੋੜ
सम्मिश्र व्युत्क्रम,ਗੁੰਝਲਦਾਰ ਉਲਟ
सम्मिश्र परिणामी,ਮਿਸ਼ਰਿਤ ਨਤੀਜਾ
सम्मिश्र समष्टि,ਗੁੰਝਲਦਾਰ ਆਬਾਦੀ
सम्मिश्रमानी फलन,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
सम्मिश्र चर,ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ
योगांतरानुपात,ਸਮੀਕਰਨ ਅਨੁਪਾਤ
" घटक , संबद्‌ध घटक","ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ"
घटक विश्लेषण,ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ
प्रसरण-घटक,ਪਰਿਵਰਤਨ ਕਾਰਕ
सदिश-घटक,ਵੈਕਟਰ ਕੰਪੋਨੈਂਟ
संयुक्त फलन,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
संयुक्त परिकल्पना,ਸੰਯੁਕਤ ਨਜ਼ਰ
भाज्य संख्या,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ
संयुक्त श्रेणी,ਸੰਯੁਕਤ ਸ਼੍ਰੇਣੀ
सदिश-संयोजन,ਵੈਕਟਰ ਸੁਮੇਲ
मिश्र कोण,ਮਿਸ਼ਰਤ ਕੋਣ
मिश्र भाग,ਮਿਸ਼ਰਤ ਭਾਗ
मिश्र भिन्न,ਮਿਸ਼ਰਤ ਭਾਗ
चक्रवृद्‌धि ब्याज,ਮਿਸ਼ਰਿਤ ਵਿਆਜ
मिश्र प्रायिकता,ਮਿਸ਼ਰਤ ਸੰਭਾਵਨਾ
संपीड्य प्रवाह,ਸੰਕੁਚਿਤ ਵਹਾਅ
संपीडन,ਕੰਪਰੈਸ਼ਨ
अभिकलन,ਗਣਨਾ
अभिकलनी सूत्र,ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ
अभिकलित मान,ਗਣਨਾ ਮੁੱਲ
"कंप्यूटर, अभिकलित्र (मशीन), अभिकलक (व्यक्ति)","ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ (ਮਸ਼ੀਨ), ਕੰਪਿਊਟਰ (ਵਿਅਕਤੀ)"
अभिकलित्र कलनविधि,ਗਣਨਾ ਐਲਗੋਰਿਦਮ
अभिकलित्र क्रमादेश,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ
अभिकलित्र क्रमादेशन,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
अभिकलित्र अनुकार,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ
अभिकलन,ਗਣਨਾ
उन्मुख फलन,ਅਧਾਰਿਤ ਫੰਕਸ਼ਨ
