Gujarati,Tamil
બંધ આકાર,மூடிய வடிவம்
બંધ અંતરાલ,மூடிய இடைவெளி
"બંધ પ્રદેશ, બંધ પ્રદેશ","மூடப்பட்ட பகுதி, மூடப்பட்ட பகுதி"
બંધ સેટ,மூடிய தொகுப்பு
"બંધ પાનું, બંધ પાનું","மூடிய பக்கம், மூடிய பக்கம்"
નેમેસિસ,விரோதி
pronator,முன்மொழிபவர்
બહિર્મુખ બિંદુ,குவிந்த புள்ளி
કેપ્ટિવ-સ્વીકૃત,சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட
કેપ્ટિવ સેટ,சிறைப்பிடிக்கப்பட்ட தொகுப்பு
ક્લસ્ટર પોઇન્ટ,கொத்து புள்ளி
ક્લસ્ટર નમૂના,கொத்து மாதிரி
ક્લસ્ટર એકંદર,கொத்து மொத்த
કોક્સિયલ વર્તુળ,கோஆக்சியல் வட்டம்
કોક્સિયલ પેરાબોલા,கோஆக்சியல் பரவளையம்
કોક્સિયલ પ્લેન,கோஆக்சியல் விமானம்
કોક્સિયલ ત્રિકોણ,கோஆக்சியல் முக்கோணம்
કોબ-ડગ્લાસ કાર્ય,கோப்-டக்ளஸ் செயல்பாடு
"એન્કોડિંગ, કોડિંગ, નોટેશન","குறியாக்கம், குறியீட்டு முறை, குறியீடு"
સામગ્રી સંકેત,பொருள் குறியீடு
સહ-પ્રાંત,இணை மாகாணம்
ગુણાંક મેટ્રિક્સ,குணகம் அணி
સહસંબંધ ગુણાંક,தொடர்பு குணகம்
નિર્ધારણ ગુણાંક,தீர்மான குணகம்
સ્થિતિસ્થાપકતા ગુણાંક,நெகிழ்ச்சி குணகம்
પ્રસરણ ગુણાંક,பரவல் குணகம்
ઘર્ષણ ગુણાંક,உராய்வு குணகம்
રેખાંશ વિસ્તરણનો ગુણાંક,நீளமான விரிவாக்கத்தின் குணகம்
રીગ્રેસન ગુણાંક,பின்னடைவு குணகம்
સપાટીના તાણનો ગુણાંક,மேற்பரப்பு பதற்றத்தின் குணகம்
વિચલનો ગુણાંક,மாறுபாட்டின் குணகம்
"સહ-પરિબળ, સહ-પરિબળ, સહ-પરિબળ","இணை காரணி, இணை காரணி, இணை காரணி"
સિક્કો ટૉસ,நாணயத்தை சுண்டி எறி
નમૂના સંગ્રહ,மாதிரி சேகரிப்பு
સમરેખા,கோலினியர்
ગોઠવણી,சீரமைப்பு
"કૉલમ, કૉલમ","நிரல், நிரல்"
સ્તંભત્વ,நெடுவரிசை
સ્તંભાકાર,நெடுவரிசை
સ્તંભાકાર મેટ્રિક્સ,நெடுவரிசை அணி
કૉલમ મેટ્રિક્સ,நிரல் அணி
કૉલમ ક્રમ,நெடுவரிசை ஒழுங்கு
સ્તંભાકાર અધિક્રમિક મેટ્રિક્સ,நெடுவரிசை படிநிலை அணி
કૉલમ વેક્ટર,நெடுவரிசை திசையன்
કૉલમ મુજબ,பத்தி வாரியாக
સંયુક્ત સમીકરણ,கூட்டு சமன்பாடு
"સામાન્ય કોણ, સામાન્ય કોણ","பொதுவான கோணம், பொதுவான கோணம்"
સામાન્ય અક્ષ,பொதுவான அச்சு
"સામાન્ય આધાર, સામાન્ય આધાર","பொதுவான அடிப்படை, பொதுவான அடிப்படை"
સાર્વત્રિક,உலகளாவிய
સામાન્ય તફાવત,பொதுவான வேறுபாடு
"સામાન્ય પરિબળ, સામાન્ય પરિબળ, સામાન્ય પરિબળ","பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி"
"સરળ લઘુગણક, સરળ લઘુગણક","எளிய மடக்கை, எளிய மடக்கை"
"સામાન્ય બહુવિધ, સામાન્ય","பொதுவான பல, பொதுவான"
સામાન્ય ગુણોત્તર,பொதுவான விகிதம்
આંતરછેદ કલમ,வெட்டும் விதி
સામાન્ય હાથ,பொதுவான கை
"સામાન્ય સ્પર્શક, સામાન્ય સ્પર્શક","பொதுவான தொடுகோடு, பொதுவான தொடுகோடு"
સામાન્ય સ્થિતિ,பொதுவான நிலை
પરિવર્તનીય નિયમ,பரிமாற்ற விதி
વિનિમયાત્મક મિલકત,பரிமாற்ற சொத்து
પરિવર્તનીય નિયમ,பரிமாற்ற விதி
રકમનો વિનિમયાત્મક કાયદો,தொகையின் பரிமாற்றச் சட்டம்
ગુણાકારનો વિનિમયાત્મક નિયમ,பெருக்கத்தின் பரிமாற்ற விதி
વિનિમયાત્મક કામગીરી,பரிமாற்ற செயல்பாடு
પરિવર્તનીય જૂથ,பரிமாற்ற குழு
મેટ્રિસિસનું વિનિમયાત્મક,மெட்ரிக்குகளின் பரிமாற்றம்
કોમ્પેક્ટ સેટ,சிறிய தொகுப்பு
"તુલનાત્મકતા, તુલનાત્મકતા","ஒப்பீடு, ஒப்பீடு"
