Hindi,Odiya
"1. द्वयंक ,2. बिट","1. ଡୁକ୍, ୨ ବିଟ୍"
बिट दोष,ବିଟ୍ ଦୋଷ |
बिट प्रतिचित्र,ବିଟ୍ ମାନଚିତ୍ର
"1. बिट ,2. प्रतिचित्र ,3. पिक्सेल (बी एम पी)","1. ବିଟ୍, 2 ମାନଚିତ୍ର, 3 ପିକ୍ସେଲ (BMP)"
"1. बिट आव्यूह ,2. बिट सारणी","1. ବିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ, 2 ବିଟ୍ ଟେବୁଲ୍ |"
बिट प्रतिरूप,ବିଟ୍ ପ୍ୟାଟର୍ |
बिट स्थिति,ବିଟ୍ ସ୍ଥିତି |
"1. बिट रेट ,2. बिट दर","1. ବିଟ୍ ହାର, ୨ ବିଟ୍ ହାର"
अंध पेटी परीक्षण,ଦୃଷ୍ଟିହୀନ ପରୀକ୍ଷା |
टिमटिमाना,ଶିମର୍
ब्लॉक,ବ୍ଲକ
"1. खंडक दुतिका, 2. ब्लाक कैश/खंडक स्मृति","1. କ୍ୟାଚ୍ ଅବରୋଧ କରନ୍ତୁ, 2. କ୍ୟାଚ୍ / ଖଣ୍ଡ ମେମୋରୀକୁ ଅବରୋଧ କରନ୍ତୁ |"
खंडक जांच,ଅନୁସନ୍ଧାନକୁ ଅବରୋଧ କରନ୍ତୁ |
खंड प्रतिलिपि,ଭଲ୍ୟୁମ୍ କପି
खंडक आरेख,ବ୍ଲକ ଚିତ୍ର
"1. अवरोधी नेटवर्क, 2. अवरोधी जालक्रम","1. ଅବରୋଧିତ ନେଟୱାର୍କ, 2. ଅବରୋଧିତ ନେଟୱାର୍କ |"
बोर्ड,ବୋର୍ଡ |
पृष्ठ स्मृति,ପୃଷ୍ଠା ସ୍ମୃତି
बूलीय बीजगणित,ବୁଲିଅନ୍ ବୀଜ ବିବେଚନା |
बूलीय संबंध,ବୁଲିଅନ୍ ସମ୍ପର୍କ |
बूट विभाजन,ବୁଟ ବିଭାଜନ
बूट स्ट्रैपिंग,ବୁଟ ଷ୍ଟ୍ରାପିଂ
1.बूटस्ट्रैप भारक 2. स्वोत्थानी,1. ବୁଟଷ୍ଟ୍ରାପ୍ ଲୋଡର୍ |
"1.ब्रिज, 2. सेतु","1. ବ୍ରିଜ୍, 2. ବ୍ରିଜ୍"
ब्राडबैंड नेटवर्क,ବ୍ରଡବ୍ୟାଣ୍ଡ ନେଟୱାର୍କ |
प्रसारण,ପ୍ରସାରଣ
प्रसारण रेडियो,ରେଡିଓ ପ୍ରସାରଣ |
(नेट) विचरण,(ନେଟ୍) ଭିନ୍ନତା |
(नेट) विचरक,(ନେଟ୍) ଭିକାର୍ |
बी-तरु,ବି-ଟ୍ରୁ |
"1.बुदबुद स्मृति, 2.बबल मेमोरी","1. ବବୁଲ୍ ମେମୋରୀ, 2. ବବୁଲ୍ ମେମୋରୀ |"
बुदबुद छंटाी,ବବୁଲ୍ ସର୍ଟ୍ |
"1.बाल्टी, 2.बकेट","1. ବକେଟ୍, 2. ବକେଟ୍"
"1.बंधुता तंत्र, 2.बडी तंत्र","1. ଭ୍ରାତୃତ୍ୱ ବ୍ୟବସ୍ଥା, 2. ବିଗ୍ ସିଷ୍ଟମ୍ |"
बजट प्रभावी नियंत्रण,ପ୍ରଭାବଶାଳୀ ବଜେଟ୍ ନିୟନ୍ତ୍ରଣ |
बफर,ବଫର୍
दोष,ଅଭାବ
बस,ଯଥେଷ୍ଟ
"1.अष्ट वयंक,2. बािट (आठ बिट)","1. ଅଷ୍ଟା ଭିଆଙ୍କ, ୨ ବିଟ୍ (ଆଠ ବିଟ୍)"
बािट कोड,ବାଇଟ୍ କୋଡ୍ |
सी (कंप्यूटर भाषा),C (କମ୍ପ୍ୟୁଟର ଭାଷା)
"1.सी प्लस प्लस,2.C++(कंप्यूटर भाषा)","1.C ପ୍ଲସ୍ ପ୍ଲସ୍, 2.C ++ (କମ୍ପ୍ୟୁଟର ଭାଷା)"
"1.कैश,2. द्रुतिका,3.द्रुत","1. କ୍ୟାଶ୍, 2 ଦ୍ରୁତ, 3. ଜଳଖିଆ |"
"1.कैश बफर, 2.द्रुतस्मृति बफर","1. କ୍ୟାଚ୍ ବଫର୍, 2. ମେମୋରୀ ବଫର୍ |"
"1.कैश स्मृति, 2.कैश मेमोरी, 3.द्रुत स्मृति","1. କ୍ୟାଚ୍ ମେମୋରୀ, 2. କ୍ୟାଚ୍ ମେମୋରୀ, 3.ଫାଷ୍ଟ ମେମୋରୀ |"
परिकलन,ଗଣନା
"1.कैलकुलेटर, 2.परिकलक","1. କାଲକୁଲେଟର, 2. କାଲକୁଲେଟର"
"1.कैलकुलेटर चिप,2. परिकलक चिप","1. କାଲକୁଲେଟର ଚିପ୍, 2 କାଲକୁଲେଟର ଚିପ୍"
आह्वान,ଆହ୍ୱାନ କରନ୍ତୁ |
नाम आह्वान,ନାମ କଲ୍
संदर्भ आह्वान,ରେଫରେନ୍ସ କଲ୍
मान आह्वान,ସମ୍ମାନ କଲ୍
चर आह्वान,ଭେରିଏବଲ୍ କଲ୍
आहवान गेट,ନିମନ୍ତ୍ରଣ ଫାଟକ |
"1.निरस्त करना, 2.रद्द करना","1. ବାତିଲ୍, 2. ବାତିଲ୍"
निरसन बटन,ପ୍ରତ୍ୟାହାର ବଟନ୍ |
"1.विहित,2. कैनॉनिकल","1. ନିର୍ଦ୍ଦିଷ୍ଟ, 2 କାନୋନିକାଲ୍ |"
विहित रूप,କାନୋନିକାଲ୍ ଫର୍ମ |
क्षमता,ଦକ୍ଷତା
क्षमता सूची,କ୍ଷମତା ତାଲିକା |
"1.क्षमता,2. धारिता","1. ସାମର୍ଥ୍ୟ, 2 ଧରିବା"
कैप्स लॉक कुंजी,କ୍ୟାପ୍ ଲକ୍ କୀ |
"1.कार्ड,2. पत्रक","1. କାର୍ଡ, 2 ସିଟ୍ |"
कार्ड पाठक,କାର୍ଡ ରିଡର୍ |
प्रमुखता,ପ୍ରସିଦ୍ଧି
वाहक,ବାହକ
वाहक बैंड,ବାହକ ବ୍ୟାଣ୍ଡ |
वाहक भार,ବାହକ ଭାର
वाहक संकेत,ବାହକ ସଙ୍କେତ
वाहक तरंग,ବାହକ ତରଙ୍ଗ |
हासिल,ହାସଲ ହୋଇଛି |
हासिल अंक,ସ୍କୋର ହାସଲ ହୋଇଛି |
हासिल ध्वज,ପତାକା ହାସଲ କରିଛି |
"1.काट्रिज डिस्क, 2.काट्रिज चक्रिका","1. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ, 2. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |"
"1.कास्केड, 2.सोपानी","1. କ୍ୟାସକେଡ୍, 2. କ୍ୟାସକେଡ୍ |"
केस,ମାମଲା
कैथोड-रे-टयूब (सी आर टी),କ୍ୟାଥୋଡ୍-ରେ-ଟ୍ୟୁବ୍ (CRT)
कैथोड किरण नलिका (सी. आर. टी.) कैथोड-रे-टयूब,କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ (CRT) କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ |
सी डी रॉम डिस्क ड्रािव,ସିଡି ରୋମ୍ ଡିସ୍କ ଡ୍ରାଇଭ୍ |
सेल,କକ୍ଷ
सेल एनीमेशन,ସେଲ୍ ଆନିମେସନ୍ |
सेल्युलर फोन,ସେଲୁଲାର୍ ଫୋନ୍ |
"1.केंद्रीय स्मृति,2. केंद्रीय मेमोरी","1. କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି, ୨। କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି"
केद्रीय प्रक्रमण एकक (सी पी यू),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU)
केंद्रीकृत तंत्र,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |
प्रमाणीकृत टेप,ପ୍ରାମାଣିକ ଟେପ୍ |
श्रृंखला,ଶୃଙ୍ଖଳା |
"1.श्रृंखला आंकड़ा, 2.श्रृंखला सामग्री","1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |"
श्रृंखला कड़ी,ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |
श्रृंखलन,ଶିକୁଳି
"1.प्रणाल, 2.चैनल","1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ"
"1.प्रणाल व्यस्त टोन, 2.चैनल व्यस्त टोन","1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |"
"1.प्रणाल क्षमता, 2.चैनल क्षमता","1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |"
"1.प्रणाल नियंत्रक, 2.चैनल नियंत्रक","1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |"
"1.प्रणाल त्रुटि, 2.चैनल त्रुटि","1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |"
"1.चैनल कार्यक्रम, 2.चैनल प्रोग्राम","1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |"
"1.प्रणाल विश्वसनीयता, 2.चैनल विश्वसनीयता","1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |"
"1.प्रणाल समुच्चय, 2.चैनल समुच्चय","1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |"
संप्रतीक,ପ୍ରତୀକ
"1.संप्रतीक कूट,2. संप्रतीक कोड","1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍"
संप्रतीक कुंजी,ବର୍ଣ୍ଣ ଚାବି
संप्रतीक पाठक,ବର୍ଣ୍ଣ ପାଠକ
"1.संप्रतीक सािज, 2.संप्रतीक आमाप","1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |"
संचित्र,ଚିତ୍ରଣ
"1.न्याधार, 2.चैसिस","1. ଚାସିସ୍, 2. ଚାସିସ୍"
जाँच बिट,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
जाँच अंक,ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |
जाँच योग,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
जाँच शब्द,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
चिप,ଚିପ୍
चिप सेट,ଚିପ୍ ସେଟ୍ |
"1.चुनना, 2.चयन","1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |"
वर्णिक रूप से,ବର୍ଣ୍ଣାନୁକ୍ରମିକ
"1.सािफर,2. शून्य,3. सीफर","1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ"
परिपथ,ସର୍କିଟ
वर्तुल सूची,ବୃତ୍ତ ତାଲିକା |
सायरस,ସେରେସ୍
उल्लेख,ଉଲ୍ଲେଖ କରନ୍ତୁ |
"1.श्रेणी, 2.वर्ग","1.category, 2.category"
वर्ग चर,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
वर्गीकरण,ବର୍ଗୀକରଣ
अपमार्जन,scavenging
अपमार्जित क्षेत्र,ଖାଲି ସ୍ଥାନ
"1.अपमार्जित प्रणाली, 2.अपमार्जित चैनल","1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |"
दबाना,ଦବାନ୍ତୁ |
"1.ग्राहक,2. क्लाइट","1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ"
"1.ग्राहक परिसेवक, 2.ग्राहक सर्वर","1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |"
ग्राहक स्टब,ଗ୍ରାହକ ଷ୍ଟବ୍ |
कर्तन कला,କାଟିବା
कर्तन कला पुस्तकालय,କଳା ଲାଇବ୍ରେରୀ କାଟିବା |
क्लिप बोर्ड,କ୍ଲିପ୍ ବୋର୍ଡ |
क्लिपर,କ୍ଲିପର୍
क्लिपर चिप,କ୍ଲିପର୍ ଚିପ୍ |
गुट,ଦଳ
"1.घड़ी,2. कालद","1. ୱାଚ୍, 2 କାଲାଡ |"
कालद चक्र,ଘଣ୍ଟା ଚକ୍ର |
कालद आवृत्ति,ଘଣ୍ଟା ଆବୃତ୍ତି
कालद हार्डवेयर,କାଲାଡ୍ ହାର୍ଡୱେର୍ |
कालद स्पंद,କାଲାଡ୍ ସ୍ପାନ୍ |
कालद गति,ଘଣ୍ଟା ଗତି
कालद तुल्यकालन,ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
कालद टिक,ଘଣ୍ଟା ଟିକ୍ |
क्लोन,କ୍ଲୋନ୍ |
बंद,ବନ୍ଦ
संवृत परिपथ टी.वी. (सी.सी.टी.वी.),ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV)
संवरण,ବର୍ଣ୍ଣନା
"1.मेघाभिकलन,2.क्लाुड कंप्यूटिंग","1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |"
गुच्छ,ଗୁଣ୍ଡ |
"1.विलेपित कार्ड,2. विलेपित पत्रक","1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |"
लेपित कागज,ଆବୃତ କାଗଜ |
समाक्षीय,ସମବାୟ
समाक्ष केबल,ସମବାୟ କେବୁଲ୍ |
कोडासिल,କୋଡାସିଲ୍ |
"1.कूट, 2.कोड","1. କୋଡ୍, 2. କୋଡ୍"
"1.कूट जनक,2. कोड जनक","1. କୋଡ୍ ଜେନେରେଟର, 2 କୋଡ୍ ଜେନେରେଟର"
कूट पृष्ठ,କୋଡ୍ ପୃଷ୍ଠା |
"1.कूट शब्द, 2.कोड शब्द","1. କୋଡ୍ ଶବ୍ଦ, 2. କୋଡ୍ ଶବ୍ଦ |"
"1.कोडर, 2.कूटक","1. କୋଡର୍, 2. କୋଡର୍"
"1.कूट लेखन जाँच, 2. कोडन जाँच","1. ଏନକୋଡିଂ ପରୀକ୍ଷା, 2. କୋଡିଂ ପରୀକ୍ଷା |"
कूट लेखन रूप,ଏନକୋଡିଂ ଫର୍ମ |
"1.कूटलेखन पत्र, 2. कोडन शीट","1. ଏନକୋଡିଂ ସିଟ୍, 2. କୋଡିଂ ସିଟ୍ |"
गुणांक,ଗୁଣବତ୍ତା
ससंजन,ମିଳନ
"1.शीत बूट, 2.शीत प्रारंभ","1. କୋଲ୍ଡ ବୁଟ୍, 2. କୋଲ୍ଡ ଷ୍ଟାର୍ଟ |"
शीत प्रारंभ,ଥଣ୍ଡା ଆରମ୍ଭ
सहयोग,ସାହାଯ୍ୟ
निपात,ଭୁଶୁଡ଼ିବା
"1.परिमिलन, 2.समानुक्रमित करना","1. ସଂଯୋଜନା, 2.concatenate"
"1.समानुक्रमित टेप,2. कालेट टेप","1. ଇଣ୍ଡେକ୍ସଡ୍ ଟେପ୍, 2 କ୍ୟାଲେଟ୍ ଟେପ୍ |"
टक्कर,ଧକ୍କା |
कोलन,କୋଲନ୍
"1.वर्ण, 2.रंग","1. ଅକ୍ଷର, 2. ରଙ୍ଗ"
रंग संतृप्ति,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
रंग सारणी,ରଙ୍ଗ ଟେବୁଲ୍ |
स्तंभ,ସ୍ତମ୍ଭ
संयोजन,ମିଶ୍ରଣ
समिश्र पेटी,ମିଶ୍ରିତ ବାକ୍ସ
"1.समादेश, 2.कमांड","1. କମାଣ୍ଡ, 2. କମାଣ୍ଡ"
समादेश बटन,ନିର୍ଦ୍ଦେଶ ବଟନ୍
समादेश सूची,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
टिप्पणी,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
"1.वचन बद्धता, 2.प्रतिबद्धता","1. ପ୍ରତିବଦ୍ଧତା, 2. ପ୍ରତିବଦ୍ଧତା"
वस्तु,ବିଷୟ
सामान्य व्यवसाय उन्मुखी भाषा (कोबोल),ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (COBOL)
सामान्य त्रुटि,ସାଧାରଣ ତ୍ରୁଟି |
सामान्य भाषा,ସାଧାରଣ ଭାଷା |
"1.सामान्य नेमक,2. सामान्य नित्यक्रम","1. ସାଧାରଣ ନାମ, ୨ ସାଧାରଣ ରୁଟିନ୍ |"
संचार,ଯୋଗାଯୋଗ |
संचार रेखा,ଯୋଗାଯୋଗ ରେଖା
संचार विधा,ଯୋଗାଯୋଗ ମୋଡ୍ |
"1. संचार नेटवर्क, 2. संचार जालक्रम","1. ଯୋଗାଯୋଗ ନେଟୱାର୍କ, 2. ଯୋଗାଯୋଗ ନେଟୱାର୍କ |"
संचार प्राचल,ଯୋଗାଯୋଗ ପାରାମିଟର
संचार तंत्र,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
संहनन,ସଙ୍କୋଚନ
संपीडप्रसारित्र,ସଙ୍କୋଚକ
संपीडप्रसारण,ସଙ୍କୋଚନ ସଂକ୍ରମଣ
कंपनी नेटवर्क,କମ୍ପାନୀ ନେଟୱାର୍କ |
तुलना परीक्षण,ତୁଳନା ପରୀକ୍ଷା
