Gujarati,Marathi
"1.ચેનલ સેટ, 2.ચેનલ સેટ","1.चॅनेल सेट, 2.चॅनेल सेट"
પ્રતીક,प्रतीक
"1.કેરેક્ટર કોડ, 2. અક્ષર કોડ","1. कॅरेक्टर कोड, 2. वर्ण कोड"
અક્ષર કી,वर्ण की
પાત્ર વાચક,वर्ण वाचक
"1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ","1. प्रतीक आकार, 2. प्रतीक आकार"
ચિત્રાત્મક,सचित्र
"1.ચેસીસ, 2.ચેસીસ","1.चेसिस, 2.चेसिस"
બીટ તપાસો,बिट तपासा
ચેક પોઈન્ટ,चेक पॉइंट्स
કુલ તપાસો,बेरीज तपासा
શબ્દ તપાસો,शब्द तपासा
ચિપ,चिप
ચિપ સેટ,चिप संच
"1.પસંદ કરો, 2.પસંદ કરો","1.निवडा, 2.निवडा"
મૂળાક્ષરો પ્રમાણે,वर्णक्रमानुसार
"1.સફર, 2. શૂન્ય, 3. નાવિક","1.सफर, 2. शून्य, 3. नाविक"
સર્કિટ,सर्किट
વર્તુળ યાદી,मंडळ यादी
સેરેસ,सेरेस
ઉલ્લેખ,उल्लेख
"1.શ્રેણી, 2.વર્ગ","1.श्रेणी, 2.श्रेणी"
વર્ગ ચલ,वर्ग व्हेरिएबल
વર્ગીકરણ,वर्गीकरण
સફાઈ,सफाई
સાફ કરેલ વિસ્તાર,साफ केलेले क्षेत्र
"1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો","1. सिस्टम साफ करा, 2. चॅनेल साफ करा"
દબાવો,दाबा
"1. ગ્રાહક, 2. ગ્રાહક","1. ग्राहक, 2. ग्राहक"
"1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર","1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर"
ગ્રાહક સ્ટબ,ग्राहक स्टब
કાપવાની કળા,कातरणे
ઉતારવાની કલા પુસ્તકાલય,कातरणे कला लायब्ररी
ક્લિપ બોર્ડ,क्लिप बोर्ड
ક્લિપર,क्लिपर
ક્લિપર ચિપ,क्लिपर चिप
જૂથ,दुफळी
"1.ઘડિયાળ, 2. કેલાડ","1.वॉच, 2. कॅलड"
ઘડિયાળ ચક્ર,घड्याळ चक्र
ઘડિયાળની આવર્તન,घड्याळ वारंवारता
કલાદ હાર્ડવેર,कलाड हार्डवेअर
કલાદ સ્પાન્ડ,कलाड स्पंद
ઘડિયાળની ઝડપ,घड्याळाचा वेग
સમય સુમેળ,वेळ सिंक्रोनाइझेशन
ઘડિયાળની ટીક,घड्याळाची टिक
ક્લોન,क्लोन
બંધ,बंद
ક્લોઝ્ડ સર્કિટ ટીવી (CCTV),क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही)
વર્ણન,वर्णन
"1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ","1.क्लाउड संगणन, 2.क्लाउड संगणन"
ટોળું,घड
"1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ","1.कव्हर केलेले कार्ड, 2. लेपित पत्रक"
કોટેડ કાગળ,लेपित कागद
કોક્સિયલ,समाक्षीय
કો - એક્ષેલ કેબલ,समाक्षीय केबल
કોડાસિલ,कोडासिल
"1.કોડ, 2.કોડ","1.कोड, 2.कोड"
"1. કોડ જનરેટર, 2. કોડ જનરેટર","1. कोड जनरेटर, 2. कोड जनरेटर"
કોડ પેજ,कोड पृष्ठ
"1.કોડ શબ્દ, 2.કોડ શબ્દ","1.कोड शब्द, 2.कोड शब्द"
"1.કોડર, 2.કોડર","1.कोडर, 2.कोडर"
"1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ","1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी"
એન્કોડિંગ ફોર્મ,एन्कोडिंग फॉर्म
"1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ","1. एन्कोडिंग शीट, 2. कोडिंग शीट"
ગુણાંક,गुणांक
સંયોગ,एकसंधता
"1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ","1.कोल्ड बूट, 2.कोल्ड स्टार्ट"
ઠંડી શરૂઆત,थंड सुरुवात
મદદ,मदत
પતન,कोसळणे
"1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ","1.समावेश, 2.कॉन्केटनेट"
"1.અનુક્રમિત ટેપ,2. કૉલેટ ટેપ","1.अनुक्रमित टेप, 2. कॉलेट टेप"
અથડામણ,टक्कर
કોલોન,कोलन
"1.અક્ષરો, 2.રંગો","1.वर्ण, 2.रंग"
રંગ સંતૃપ્તિ,रंग संपृक्तता
રંગ ટેબલ,रंग टेबल
આધારસ્તંભ,स्तंभ
સંયોજન,संयोजन
સંયુક્ત બોક્સ,संमिश्र बॉक्स
"1.command, 2.command","1.command, 2.command"
આદેશ બટન,कमांड बटण
આદેશ યાદી,आदेश यादी
ટિપ્પણી,टिप्पणी
"1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા","1. वचनबद्धता, 2. वचनबद्धता"
વસ્તુ,गोष्ट
કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL),कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL)
સામાન્ય ભૂલ,सामान्य त्रुटी
સામાન્ય ભાષા,सामान्य भाषा
"1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા","1.सामान्य नाव, 2. सामान्य दिनचर्या"
કોમ્યુનિકેશન્સ,कम्युनिकेशन्स
સંચાર લાઇન,संप्रेषण लाइन
સંચાર મોડ,संप्रेषण मोड
"1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક","1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क"
સંચાર પરિમાણ,संप्रेषण पॅरामीटर
સંચાર વ્યવસ્થા,संप्रेषण प्रणाली
કોમ્પેક્શન,कॉम्पॅक्शन
કોમ્પ્રેસર,कंप्रेसर
કમ્પ્રેશન ટ્રાન્સમિશન,कॉम्प्रेशन ट्रान्समिशन
કંપની નેટવર્ક,कंपनी नेटवर्क
સરખામણી કસોટી,तुलना चाचणी
"1. સુસંગતતા, 2. સુસંગતતા","1. सुसंगतता, 2. सुसंगतता"
સુસંગત,सुसंगत
સંકલન,संकलन
સંકલન અને અમલ,संकलन आणि अंमलबजावणी
"1.કમ્પાઇલર, 2.પ્રોગ્રામ ટ્રાન્સફર","1.कंपाइलर, 2.प्रोग्राम ट्रान्सफर"
કમ્પાઇલર ભાષા,कंपाइलर भाषा
પૂરક,पुरवणी
દસનું પૂરક,दहाचे पूरक
પૂરક,पुरवणी
"1. સંપૂર્ણ હસ્તગત, 2. સંપૂર્ણ રીતે હસ્તગત","1. पूर्णपणे अधिग्रहित, 2. पूर्णपणे अधिग्रहित"
સંયુક્ત,संमिश्र
જટિલ સંખ્યા,जटिल संख्या
ઘટક,घटक
કોમ,com
સંયુક્ત,संयुक्त
સંયોજન,संयोजन
"1.કમ્પ્યુટેબલ, 2.કોમ્પ્યુટેબલ","1.गणनायोग्य, 2.गणनायोग्य"
કમ્પ્યુટર,संगणक
કમ્પ્યુટર કેન્દ્ર,संगणक केंद्र
કમ્પ્યુટર નિષ્ણાત,संगणक तज्ञ
કમ્પ્યુટર ગ્રાફિક્સ,संगणक ग्राफिक्स
કમ્પ્યુટર સૂચના,संगणक सूचना
"1.કોમ્પ્યુટર ભાષા, 2.કોમ્પ્યુટર ભાષા","1.संगणकीय भाषा, 2.संगणकीय भाषा"
"1.કોમ્પ્યુટર નેટવર્ક, 2.કોમ્પ્યુટર નેટવર્ક","1.संगणक नेटवर्क, 2.संगणक नेटवर्क"
કમ્પ્યુટર વિજ્ઞાન,संगणक शास्त्र
