Tamil,English
தொலைக்காட்சி,Television
வெப்ப நிலை,Temperature
வெப்பநிலை கட்டுப்பாடு,Temperature control
தற்காலிக,Temporal
தற்காலிக மேலாண்மை,Temporal management
தற்காலிக பணிநீக்கம்,Temporal redundancy
இழுவிசை வலிமை,Tensile strength
கூடாரம்,Tentacle
டெராபைட் (காசநோய்),Terabyte (TB)
முனையத்தில்,Terminal
முனைய அடாப்டர்கள்,Terminal adapters
முனைய உபகரணங்கள்,Terminal equipment
நிறுத்துதல்,Terminating
எதிர்ப்பை நிறுத்துதல்,Terminating resistance
முடித்தல்,Termination
டெர்மினேட்டர்,Terminator
நிலப்பரப்பு சுயவிவரங்கள்,Terrain profiles
மூன்றாம் நிலை முறுக்கு,Tertiary winding
சோதனை,Test
தரவு சோதனை,Test data
சோதனை படம்,Test image
சோதனை சமிக்ஞை,Test signal
சோதனையாளர்,Tester
சோதனை,Testing
சோதனைகள் மற்றும் அளவீட்டு,Tests and measurement
வெப்ப சத்தம்,Thermal noise
வெப்ப ஓவர்லோட் ரிலே,Thermal overload relay
தெர்மியோனிக் திருத்தி,Thermionic rectifier
தெர்மோகப்பிள்,Thermocouple
வெப்பமானி,Thermometer
தெர்மோஸ்டாட்,Thermostat
விரல்,Thimble
தோரேட் ஃபிலமென்ட்,Thoriated filament
நூல்,Thread
மூன்று கட்ட வழங்கல்,Three phase supply
மூன்று கட்ட மின்மாற்றி,Three phase transformer
வாசல்,Threshold
தொண்டை மைக்ரோஃபோன்,Throat microphone
உந்துதல்,Thrust
தைரட்ரான்,Thyratron
தைரிஸ்டர்,Thyristor
சாய்,Tilt
Timbre,Timbre
நேரம்,Time
நேர அடிப்படை,Time base
நேரக் குறியீடு,Time code
நேரம் மாறிலி,Time constant
கால தாமதம்,Time delay
நேர டொமைன்,Time domain
நேர மாதிரி,Time sampling
நேரம் நீட்சி,Time stretching
டைமர்,Timer
தலைப்பு பட்டி,Title bar
இயக்கத்திற்கு,To and fro motion
சுவிட்சை மாற்றவும்,Toggle switch
டோக்கன் ரிங் நெட்வொர்க்,Token ring network
சகிப்புத்தன்மை,Tolerance
தொனி கட்டுப்பாடு,Tone control
கருவி பட்டி,Tool bar
கருவிகள்,Tools
பல் பியரிங்,Toothed gearing
கட்டமைப்பியல்,Topology
டொராய்டல் முறுக்கு,Toroidal winding
முறுக்கு,Torque
மொத்த தர மேலாண்மை (TQM),Total quality management (TQM)
மொத்தமயமாக்கல்,Totalizer
கோபுரம்,Tower
ட்ரேசர்,Tracer
தடமறிதல்,Tracing
டிராக்,Track
டிராக் பந்து,Track ball
கண்காணிப்பு,Tracking
போக்குவரத்து மேலாண்மை,Traffic management
பரிவர்த்தனை கோப்பு முறைமை,Transactional file system
டிரான்ஸ்கோட்,Transcode
டிரான்ஸ்யூசர்,Transducer
டிரான்ஸீவர்,Transeiver
பரிமாற்ற பண்புகள்,Transfer characteristics
பரிமாற்ற செயல்பாடு,Transfer function
மின்மாற்றி,Transformer
மின்மாற்றி எக்ஸைட்டர்,Transformer exciter
மின்மாற்றி தள்ளுவண்டி,Transformer trolley
நிலையற்ற,Transient
நிலையற்ற குறியீட்டு முறை,Transient coding
நிலையற்ற பிழை,Transient error
நிலையற்ற மாறுதல்,Transient switching
டிரான்சிஸ்டர்,Transistor
மொழிபெயர்ப்பு,Translation
மொழிபெயர்ப்பாளர்,Translator
பரவும் முறை,Transmission
பரிமாற்ற இடைமுகம்,Transmission interface
ஒலிபரப்பு வரி,Transmission line
பரிமாற்ற இழப்பு,Transmission loss
டிரான்ஸ்மிஷன் ஸ்டுடியோ,Transmission studio
டிரான்ஸ்மிட்டர்,Transmitter
டிரான்ஸ்மிட்டர் கன்ட்ரோலர்,Transmitter controller
டிரான்ஸ்மிட்டர் பராமரிப்பு,Transmitter maintenance
டிரான்ஸ்மிட்டர் அவுட் பவர்,Transmitter out put power
ஆண்டெனாவை கடத்துகிறது,Transmitting antenna
ஆண்டெனா ஆதாயத்தை கடத்துகிறது,Transmitting antenna gain
கடத்தும் அதிர்வெண்,Transmitting frequency
கடத்தும் நிலையம்,Transmitting station
டிரான்ஸ்பாண்டர்,Transponder
டிராபட் டையோடு,Trapatt diode
பயண அலை,Travelling wave
குறுக்கு நெடுக்காக அடிக்கப்பட்ட தாகம்,Trellis decoding
அகழி மற்றும் வழித்தடம்,Trench and conduit
தூண்டுதல் சுற்று,Trigger circuit
ஒழுங்கமைக்கவும்,Trim
வெட்டுதல்,Trimming
முக்காலி,Tripod
வெப்பமண்டலம்,Troposphere
துண்டிப்பு,Truncation
உண்மை அட்டவணை,Truth table
டியூன் செய்யப்பட்டது,Tuned
ட்யூனர்,Tuner
ட்யூனிங்,Tuning
சுரங்கப்பாதை டையோடு,Tunnel diode
சுரங்கப்பாதை,Tunnelling
நிர்வாகத்தைத் திருப்புங்கள்,Turn around management
அட்டவணையை திருப்புங்கள்,Turn table
ட்வீட்டர்,Tweeter
முறுக்கப்பட்ட,Twisted
முறுக்கப்பட்ட ஜோடி கேபிள்,Twisted pair cable
சமநிலையற்ற ஆடியோ வரி,Unbalanced audio line
மின்னழுத்தத்தின் கீழ்,Under voltage
யூனிகாஸ்டிங்,Unicasting
யுனிவர்சல் கேட்,Universal gate
யுனிவர்சல் நெட்வொர்க்,Universal network
கவனிக்கப்படாத வடிகட்டி,Unweighted filter
அப் கன்வெர்ட்டர்,Up convertor
அப்லிங்க்,Uplink
பதிவேற்றவும்,Upload
பயன்படுத்தக்கூடிய புல வலிமை,Usable field strength
மதிப்பு கூட்டப்பட்ட சேவைகள்,Value added services
வராக்டர் டையோடு,Varactor diode
மாறக்கூடிய,Variable
மாறி பகுதி ஒலி டிராக்,Variable area sound track
மாறுபட்ட தரவு வீத சுருக்க,Variable data rate compression
மாறி அடர்த்தி ஒலி பாதை,Variable density sound track
மாறுபட்ட வெளியீட்டு தரவு வீதம்,Variable output data rate
திசையன்,Vector
திசையன் மின்மறுப்பு மீட்டர்,Vector impedance meter
திசையன் நெட்வொர்க் அனலைசர்,Vector network analyzer
ஒளியின் வேகம்,Velocity of light
வென்ட் பாக்ஸ்,Vented box
பல்துறை,Versatility
பதிப்பு,Version
செங்குத்து விமானம்,Vertical plane
செங்குத்தாக துருவப்படுத்தப்பட்டது,Vertically polarized
வெஸ்டிஜியல் சைட் பேண்ட் (வி.எஸ்.பி),Vestigial side band (VSB)
அதிர்வு,Vibration
அதிர்வு,Vibrator
காணொளி,Video
வீடியோ பெருக்கி,Video amplifier
வீடியோ சங்கிலி,Video chain
வீடியோ பண்புகள்,Video characteristics
வீடியோ குறியீடு,Video code
வீடியோ சுருக்க,Video compression
வீடியோ கான்பரன்சிங்,Video conferencing
வீடியோ கிராபிக்ஸ் அடாப்டர்,Video graphics adapter
வீடியோ ஸ்ட்ரீமிங்,Video streaming
வீடியோ ஸ்விட்சர்,Video switcher
வீடியோகிராபி,Videography
பார்வை,View
பார்க்கும் தூரம்,Viewing distance
மெய்நிகர்,Virtual
மெய்நிகர் முகவரி,Virtual address
மெய்நிகர் உயரம்,Virtual height
மெய்நிகர் நினைவகம்,Virtual memory
மெய்நிகர் தனியார் நெட்வொர்க்,Virtual private network
மெய்நிகர் உண்மை,Virtual reality
வைரஸ்,Virus
பாகுத்தன்மை,Viscosity
பார்வை,Visibility
பார்வை,Vision
காட்சி காட்சி,Visual display
காட்சி ஆய்வு,Visual inspection
காட்சி வானொலி,Visual radio
குரல் அதிர்வெண்,Voice frequency
குரல் அஞ்சல்,Voice mail
குரல் மீது குரல்,Voice over IP
குரல் ஓவர் ரெக்கார்டிங் (VOR),Voice over recording (VOR)
கொந்தளிப்பான திரவம்,Volatile liquid
கொந்தளிப்பான நினைவகம்,Volatile memory
வோல்ட்,Volt
மின்னழுத்தம்,Voltage
மின்னழுத்த கட்டுப்பாட்டு ஆஸிலேட்டர் (வி.சி.ஓ),Voltage controlled oscillator (VCO)
மின்னழுத்த குறைபாடு,Voltage flactuation
மின்னழுத்த ஒழுங்குமுறை,Voltage regulation
மின்னழுத்த சாக்,Voltage sag
மின்னழுத்த ஸ்பைக்,Voltage spike
மின்னழுத்த நிலைப்படுத்தி,Voltage stabilizer
மின்னழுத்த நிற்கும் அலை விகிதம்,Voltage standing wave ratio
வோல்ட்மீட்டர்,Voltmeter
தொகுதி,Volume
ஒலி கட்டுப்பாடு,Volume control
காத்திருக்கும் நேரம்,Waiting time
வாட்டர்மார்க்கிங்,Watermarking
வாட் (டபிள்யூ),Watt (W)
வாட் மணி,Watt hour
வாட்லெஸ் கூறு,Wattless component
அலை,Wave
அலை இயக்கம்,Wave motion
அலைவடிவம்,Waveform
அலைமுனை,Wavefront
அலை வழிகாட்டி,Waveguide
அலைநீளம்,Wavelength
அலைவரிசை,Wavelet
வலை,Web
இணைய உலாவி,Web browser
வலைப்பக்கம்,Web page
வலை போர்டல்,Web portal
வலை சேவையகம்,Web server
வெப்காஸ்டிங்,Webcasting
வெபோபீடியா,Webopedia
இணையதளம்,Website
எடையுள்ள வடிகட்டி,Weighted filter
ஈரமான விளக்கை வெப்பநிலை,Wet bulb temperature
வெள்ளை சத்தம்,White noise
பரந்த கோண லென்ஸ்,Wide angle lens
பரந்த பகுதி நெட்வொர்க்,Wide area network
அகலக்கற்றை,Wideband
விக்கிமீடியா,Wikimedia
விக்கிபீடியா,Wikipedia
வின்செஸ்டர் வட்டு,Winchester disk
விண்டோஸ்,Windows
விண்டோஸ் மீடியா பிளேயர்,Windows media player
விண்ட்ஷீல்ட்,Windshield
கம்பி,Wire
வயர்லெஸ்,Wireless
வயர்லெஸ் டிரான்ஸ்மிஷன்,Wireless transmission
வயரிங்,Wiring
வூஃபர்,Woofer
சொல் செயலாக்க,Word processing
சொல் செயலி,Word processor
வேலை செயல்முறை,Work process
வேலை இடம்,Work space
பணிக்குழு,Workgroup
பணிச்சுமை,Workload
பணிமனை,Workshop
பணிநிலையம்,Workstation
உலகளாவிய வலை (www),Worldwide web (www)
காயம் ரோட்டார்,Wound rotor
ஆஹா மற்றும் படபடப்பு,Wow and flutter
வலைஒளி,You tube
ஜெனித்,Zenith
ஜிக்ஸாக்,Zigzag
ஜிப்,Zip
ஜிப் கோப்புகள்,Zip files
ஜிப்,Zipped
மண்டலம்,Zone
பெரிதாக்கு,Zoom
பெரிதாக்க,Zoom in
மைக்ரோஃபோனை பெரிதாக்கவும்,Zoom microphone
பெரிதாக்கவும்,Zoom out
பெரிதாக்குதல்,Zooming
