Marathi,Malayalam
फॅट चार्ज कपल्ड डिव्हाइस (सीसीडी),ഫാറ്റ് ചാർജ് കപ്പിൾഡ് ഉപകരണം (CCD)
सीडी रोम,സിഡി റോം
सीडी रोम ड्राइव्ह,സിഡി റോം ഡ്രൈവ്
सेल (बॅटरी),സെൽ (ബാറ്ററി)
केंद्रीय संसाधन घटक,കേന്ദ്ര വിഭവ ഘടകം
केंद्रीय संसाधन युनिट,കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്
केंद्रीय प्रोसेसर,സെൻട്രൽ പ്രൊസസർ
अर्थ,ശരാശരി സ്കെയിൽ
मध्यम वारंवारता,മിഡ് ഫ്രീക്വൻസി
मध्यम एक्झॉस्ट ट्रान्सफॉर्मर,മധ്യ എക്സ്ഹോസ്റ്റ് ട്രാൻസ്ഫോർമർ
"सिरेमिक, चिकणमाती","സെറാമിക്, കളിമണ്ണ്"
सिरेमिक फिलर,സെറാമിക് ഫില്ലർ
सिरेमिक फिल्टर,സെറാമിക് ഫിൽറ്റർ
सिरेमिक साहित्य,സെറാമിക് മെറ്റീരിയൽ
सिरेमिक रेझोनेटर,സെറാമിക് റെസൊണേറ്റർ
सिरेमिक ध्वनी रिसीव्हर,സെറാമിക് ശബ്ദ റിസീവർ
सेरेनकोव्ह कॅल्क्युलेटर,cerenkov കാൽക്കുലേറ്റർ
सरमत,സർമാറ്റ്
chalcogenide,ചാൽകോജെനൈഡ്
कॅल्कोपायराइट,കാൽകോപൈറൈറ്റ്
"चॅनेल, चॅनेल","ചാനൽ, ചാനൽ"
चॅनेल बँड विस्तार,ചാനൽ ബാൻഡ് വിപുലീകരണം
चॅनेल कोडर,ചാനൽ കോഡർ
चॅनेल वारंवारता,ചാനൽ ആവൃത്തി
चॅनेल वर्ण,ചാനൽ സ്വഭാവം
चॅनेल वेगळे करणे,ചാനൽ വേർതിരിക്കൽ
चॅनेल सिद्धांत,ചാനൽ സിദ്ധാന്തം
वर्ण जनरेटर,പ്രതീക ജനറേറ്റർ
वर्ण ओळख,സ്വഭാവം തിരിച്ചറിയൽ
वैशिष्ट्यपूर्ण प्रतिबाधा,സ്വഭാവ പ്രതിരോധം
चार्ज वाहक,ചാർജ് കാരിയർ
चार्ज कंट्रोल पॅरामीटर,ചാർജ് നിയന്ത്രണ പാരാമീറ്റർ
जोडलेले उपकरण चार्ज करा,ചാർജ്ജ് കപ്പിൾഡ് ഉപകരണം
चार्ज कपल्ड यादृच्छिक प्रवेश मेमरी,ചാർജ് കപ്പിൾഡ് റാൻഡം ആക്സസ് മെമ്മറി
चार्ज घनता,ചാർജ് സാന്ദ്രത
चार्ज इंजेक्शन डिव्हाइस,ചാർജ് ഇൻജക്ഷൻ ഉപകരണം
शुल्क तोटा,ചാർജ് നഷ്ടം
चार्ज पंपिंग,ചാർജ് പമ്പിംഗ്
चार्ज सेन्सिंग अॅम्प्लिफायर,ചാർജ് സെൻസിംഗ് ആംപ്ലിഫയർ
चार्ज स्टोरेज,ചാർജ് സംഭരണം
चार्ज केलेले कण,ചാർജ്ജ് കണങ്ങൾ
उत्कट,വികാരാധീനമായ
फ्रेम,ഫ്രെയിം
robyshev फिल्टर,robyshev ഫിൽട്ടർ
बेरीज तपासा,മൊത്തം പരിശോധിക്കുക
वारंवारता तपासा,ആവൃത്തി പരിശോധിക്കുക
रासायनिक बंध,കെമിക്കൽ ബോണ്ട്
रासायनिक बाष्प जमा करणे,രാസ നീരാവി നിക്ഷേപം
चाइल्ड लॉक सुविधा,ചൈൽഡ് ലോക്ക് സൗകര്യം
मुलाचा कायदा,ബാലനിയമം
चिप,ചിപ്പ്
चिप सक्रिय करणे,ചിപ്പ് സജീവമാക്കൽ
गुदमरणे,വീര്പ്പുമുട്ടുക
अधूनमधून,ഇടയ്ക്കിടെ
मधूनमधून अॅम्प्लिफायर,ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ
मधूनमधून अॅम्प्लिफायर,ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ
मधूनमधून मोड,ഇടവിട്ടുള്ള മോഡ്
क्रोमा अॅम्प्लीफायर,ക്രോമ ആംപ്ലിഫയർ
व्यक्तिचित्रण आकृती,സ്വഭാവ രേഖാചിത്രം
रंगद्रव्य,പിഗ്മെന്റേഷൻ
वर्तुळ आकृती,സർക്കിൾ ഡയഗ്രം
सर्किट,സർക്യൂട്ട്
सर्किट विश्लेषण,സർക്യൂട്ട് വിശകലനം
सर्किट ब्रेकर,സർക്യൂട്ട് ബ്രേക്കർ
सर्किट आकृती,സർക്യൂട്ട് ഡയഗ്രം
सर्किट नोटेशन,സർക്യൂട്ട് നൊട്ടേഷൻ
सर्किट स्विचिंग,സർക്യൂട്ട് സ്വിച്ചിംഗ്
गोलाकार लहरी मार्ग,വൃത്താകൃതിയിലുള്ള തരംഗ പാത
प्रसारित स्मृती,രക്തചംക്രമണം മെമ്മറി
बाँडिंग सर्किट,ബോണ്ടിംഗ് സർക്യൂട്ട്
क्लॅप ऑसिलेटर,ക്ലാപ്പ് ഓസിലേറ്റർ
वर्ग ए एम्पलीफायर,ക്ലാസ് എ ആംപ്ലിഫയർ
वर्ग A] B] C] D ऑपरेशन्स,ക്ലാസ് എ] ബി] സി] ഡി പ്രവർത്തനങ്ങൾ
वर्ग बी एम्पलीफायर,ക്ലാസ് ബി ആംപ്ലിഫയർ
क्लास सी अॅम्प्लिफायर,ക്ലാസ് സി ആംപ്ലിഫയർ
वर्ग डी अॅम्प्लीफायर,ക്ലാസ് ഡി ആംപ്ലിഫയർ
एस वर्ग शरीर,എസ് ക്ലാസ് ബോഡി
"निष्कासन, स्वच्छ","പുറത്താക്കൽ, ശുദ്ധി"
कातरणे,കത്രിക
कातरणे सर्किट,ഷീറിംഗ് സർക്യൂട്ട്
कॅलड,കാലാഡ്
घड्याळ वारंवारता,ക്ലോക്ക് ആവൃത്തി
घड्याळ पल्स जनरेटर,ക്ലോക്ക് പൾസ് ജനറേറ്റർ
कदल आरएस फ्लिप फ्लॉप,കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്
बंद सर्किट दूरदर्शन,അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ
बंद लूप ऑपरेशन,അടച്ച ലൂപ്പ് പ്രവർത്തനം
बंद लूप लाभ,അടച്ച ലൂപ്പ് നേട്ടം
पूरक मेटॅलिक सेमीकंडक्टर,കോംപ്ലിമെന്ററി മെറ്റാലിക് സെമികണ്ടക്ടർ
CMOS डिव्हाइस,CMOS ഉപകരണം
CMRR (कॉमन मोड न्यूट्रलायझेशन रेशो),CMRR (പൊതു മോഡ് ന്യൂട്രലൈസേഷൻ അനുപാതം)
CO2 लेसर,CO2ലേസർ
समाक्षीय केबल,ഏകോപന കേബിൾ
कोएक्सियल कोटर,കോക്‌ഷ്യൽ കോട്ടർ
समाक्षीय कनेक्टर,കോക്സിയൽ കണക്റ്റർ
"समाक्षीय कनेक्टर, समाक्षीय कनेक्टर","കോക്സിയൽ കണക്റ്റർ, കോക്സിയൽ കണക്റ്റർ"
समाक्षीय रेषा,ഏകപക്ഷീയ രേഖ
समाक्षीय रेषा,ഏകപക്ഷീയ രേഖ
समाक्षीय लहरी मार्ग,ഏകപക്ഷീയ തരംഗ പാത
कोड बदल,കോഡ് മാറ്റം
कोड चेंजर,കോഡ് മാറ്റുന്നയാൾ
"कोडेक, कोडर-डीकोडर","കോഡെക്, കോഡർ-ഡീകോഡർ"
स्टिरिओ कोडिंग,സ്റ്റീരിയോ കോഡിംഗ്
कपलिंग गुणांक,കപ്ലിംഗ് കോഫിഫിഷ്യന്റ്
प्रतिबंधक शक्ती,നിയന്ത്രണ ശക്തി
सुसंगत प्रकाश,യോജിച്ച വെളിച്ചം
कुंडली,ജാതകം
कॉइल वाइंडिंग मशीन,കോയിൽ വൈൻഡിംഗ് മെഷീൻ
योगायोग सर्किट,യാദൃശ്ചിക സർക്യൂട്ട്
गरम कॅथोड ट्यूब,ചൂടുള്ള കാഥോഡ് ട്യൂബ്
कोल्ड वेल्डिंग पॉइंट,തണുത്ത വെൽഡിംഗ് പോയിന്റ്
"कलेक्टर, कलेक्टर","കളക്ടർ, കളക്ടർ"
प्रवाह गोळा करणे,സ്ട്രീം ശേഖരിക്കുന്നു
