Assamese,Punjabi
সীমা মূল্যৰ সমস্যা,ਸੀਮਾ ਮੁੱਲ ਸਮੱਸਿਆ
"সীমাবদ্ধ ফলন সীমাবদ্ধ ফল,",ਸੀਮਿਤ ਫੰਕਸ਼ਨ ਸੀਮਿਤ ਫਲ
"সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ টেবুল,","ਬਾਊਂਡਡ ਮੈਟ੍ਰਿਕਸ, ਬਾਊਂਡਡ ਮੈਟ੍ਰਿਕਸ, ਬਾਊਂਡਡ ਟੇਬਲ"
"সীমাবদ্ধ ভূখণ্ড সীমাবদ্ধ ভূখণ্ড,",ਸੀਮਾਬੱਧ ਖੇਤਰ ਸੀਮਾਬੱਧ ਖੇਤਰ
"সীমাবদ্ধ ছেট সীমাবদ্ধ গোট,",ਬਾਊਂਡਡ ਸੈੱਟ ਬਾਊਂਡਡ ਸੈੱਟ
ব্ৰাউনি গতি,ਭੂਰੀ ਮੋਸ਼ਨ
গণনা কৰা,ਗਣਨਾ ਕਰਨ ਲਈ
গণনা কৰা,ਗਣਨਾ
"কেলকুলেটৰ, কেলকুলেটৰ","ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ"
গণনা*,ਗਣਨਾ*
গণনামূলক ক্ৰিয়া পদ্ধতি,ਕੰਪਿਊਟੇਸ਼ਨਲ ਐਕਸ਼ਨ ਵਿਧੀ
"কেলকুলেটৰ, কেলকুলেটৰ","ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ"
"কেলকুলাছ, কেলকুলাছ","ਕੈਲਕੂਲਸ, ਕੈਲਕੂਲਸ"
ভ্যাৰিয়েন্স কেলকুলাছ,ਪਰਿਵਰਤਨ ਕੈਲਕੂਲਸ
কেলৰি,ਕੈਲੋਰੀ
বাতিল নিয়ম,ਨਿਯਮ ਨੂੰ ਰੱਦ ਕਰੋ
কেননিক সমীকৰণ,ਕੈਨੋਨੀਕਲ ਸਮੀਕਰਨ
কেননিক ৰূপ,ਕੈਨੋਨੀਕਲ ਰੂਪ
"কেননিক মেট্ৰিক্স, কে কেননিক মেট্ৰিক্স","ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ, ਕੇ ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ"
কেন্টৰ ছেট,cantor ਸੈੱਟ
cantor ত্ৰিকোণীয় ছেট,cantor ਤਿਕੋਣਾ ਸੈੱਟ
বাধ্যতামূলক পৰিবহণ সমস্যা,ਸੀਮਤ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
সক্ষমতা,ਯੋਗਤਾ
কেপিলাৰী বল,ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ
"গণনা সংখ্যা, কাৰ্ডিনেল সংখ্যা","ਗਿਣਤੀ ਸੰਖਿਆ, ਮੁੱਖ ਸੰਖਿਆ"
কাৰ্টেচিয়ান অক্ষ,ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ
কাৰ্টেছিয়ান স্থানাংক,ਕਾਰਟੇਸੀਅਨ ਕੋਆਰਡੀਨੇਟਸ
কাৰ্টেছিয়ান উৎপাদন,ਕਾਰਟੇਸੀਅਨ ਉਤਪਾਦ
সমষ্টিৰ কাৰ্টেছিয়ান গুণন,ਸੈੱਟਾਂ ਦਾ ਕਾਰਟੇਸੀਅਨ ਗੁਣਾ
"কেছ ষ্টডি, কেছ ষ্টডি","ਕੇਸ ਸਟੱਡੀ, ਕੇਸ ਸਟੱਡੀ"
দুৰ্যোগপূৰ্ণ ভাষণ,ਵਿਨਾਸ਼ਕਾਰੀ ਭਾਸ਼ਣ
catinary,ਕੈਟਿਨਰੀ
কাউচি বিতৰণ,ਕੌਚੀ ਵੰਡ
কৌশীৰ সূত্ৰ,ਕੌਸ਼ੀ ਦਾ ਸੂਤਰ
কৌশী-গুৰ্ষ-উপাপাদ্য,ਕੌਸ਼ੀ-ਗੁਰਸਾ-ਪ੍ਰਮੇਯ
কৌছি-ৰাইমান-বান,ਕੌਸ਼ੀ-ਰਿਮਨ-ਬਾਨ
ক&#39;চি ক্ৰম,ਕਾਚੀ ਕ੍ਰਮ
কৌশি অবিচ্ছেদ্য,ਕੌਸ਼ੀ ਅਟੁੱਟ
কৌশী মূল-মূল্য,ਕੌਸ਼ਿ ਮੁਖ—ਮੁੱਲ
ক’চি ৰেমেইণ্ডাৰ উপপাদ্য,ਕਾਚੀ ਬਾਕੀ ਪ੍ਰਮੇਯ
কেলে-হেমিল্টন-উপাপাদ্য,ਕੈਲੇ-ਹੈਮਿਲਟਨ-ਪ੍ਰਮੇਯ
আকাশী দেহ,ਆਕਾਸ਼ੀ ਸਰੀਰ
জ্যোতিৰ্বিজ্ঞানৰ জোখ-মাখ,ਖਗੋਲ-ਵਿਗਿਆਨਕ ਮਾਪ
আকাশী যান্ত্ৰিকতা,ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ
আকাশী দেহ,ਆਕਾਸ਼ੀ ਸਰੀਰ
কোষ কম্পাঙ্ক,ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ
"লোকপিয়ল, লোকপিয়ল","ਮਰਦਮਸ਼ੁਮਾਰੀ, ਮਰਦਮਸ਼ੁਮਾਰੀ"
শতাংশ,ਪ੍ਰਤੀਸ਼ਤ
চেন্টিমিটাৰ,ਸੈਂਟੀਮੀਟਰ
চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি,ਸੈਂਟੀਮੀਟਰ-ਗ੍ਰਾਮ-ਦੂਜੀ ਵਿਧੀ
"কেন্দ্ৰীয়, সমকেন্দ্ৰিক","ਕੇਂਦਰੀ, ਕੇਂਦਰਿਤ"
কেন্দ্ৰীয় অক্ষ,ਕੇਂਦਰੀ ਧੁਰਾ
কেন্দ্ৰীয় ব্যৱধান,ਕੇਂਦਰੀ ਪਾੜਾ
কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ,ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ
কেন্দ্ৰীয় অৱভেদ্য টেবুল,ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ
কেন্দ্ৰীয় সীমা উপপাদ্য,ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ
কেন্দ্ৰীয় মুহূৰ্ত,ਕੇਂਦਰੀ ਪਲ
কেন্দ্ৰীয় সম্পদ একক,ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ
কেন্দ্ৰীয় প্ৰবৃত্তি,ਕੇਂਦਰੀ ਪ੍ਰਵਿਰਤੀ
কেন্দ্ৰ*,ਕੇਂਦਰ*
মাধ্যাকৰ্ষণ কেন্দ্ৰ,ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ
গ্ৰুপ চেণ্টাৰ,ਸਮੂਹ ਕੇਂਦਰ
ভৰ কেন্দ্ৰ,ਪੁੰਜ ਕੇਂਦਰ
প্ৰতিসমতাৰ কেন্দ্ৰ,ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ
কেন্দ্ৰপৃথক বল,ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ
কেন্দ্ৰিক বল,centripetal ਫੋਰਸ
"কেন্দ্ৰিক মেৰিডিয়ান,",ਸੈਂਟਰੀਪੇਟਲ ਮੈਰੀਡੀਅਨ
নিশ্চয়তা,ਨਿਸ਼ਚਤਤਾ
cgs পদ্ধতি,cgs ਵਿਧੀ
cgs ইউনিট,cgs ਯੂਨਿਟ
পাৰ্থক্যৰ শৃংখল নিয়ম,ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ
কেনেবাকৈ,ਮੌਕਾ ਦੇ ਕੇ
random move,ਬੇਤਰਤੀਬ ਚਾਲ
অক্ষৰ স্থানান্তৰ,ਧੁਰੀ ਸ਼ਿਫਟ
"ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন,",ਅਧਾਰ ਪਰਿਵਰਤਨ ਪਯਾਧਰ-ਤਬਦੀਲੀ
ক্ৰমবিন্যাস,ਪਰਮਿਊਟੇਸ਼ਨ
বৈশিষ্ট্য সহগ,ਗੁਣ ਗੁਣ
বৈশিষ্ট্য নিৰ্ণায়ক,ਵਿਸ਼ੇਸ਼ਤਾ ਨਿਰਧਾਰਕ
বৈশিষ্ট্যপূৰ্ণ সমীকৰণ,ਗੁਣ ਸਮੀਕਰਨ
"বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য","ਚਰਿੱਤਰ-ਕਾਰਜ, ਗੁਣ-ਕਾਰ"
লগাৰিদমৰ পূৰ্ণসংখ্যা,ਲਘੂਗਣਕ ਦਾ ਪੂਰਨ ਅੰਕ
"বৈশিষ্ট্যপূৰ্ণ বহুপদ,",ਗੁਣ ਬਹੁਪਦ
বৈশিষ্ট্যপূৰ্ণ মূল্য,ਗੁਣ ਮੁੱਲ
বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ,ਗੁਣ ਵੈਕਟਰ
চৰিত্ৰ সম্প্ৰদায়,ਅੱਖਰ ਭਾਈਚਾਰੇ
"লেখচিত্ৰ, লেখচিত্ৰ,","ਚਾਰਟ, ਚਾਰਟ"
কাই-স্কেয়াৰ বিতৰণ,ਚੀ-ਵਰਗ ਵੰਡ
কাই-বৰ্গ সূত্ৰ,ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ
কাই-স্কেয়াৰ পৰীক্ষা,ਚੀ-ਵਰਗ ਟੈਸਟ
কৰ্ড*,ਤਾਰ*
কৰ্ড বিভাজন পদ্ধতি,ਤਾਰ ਵੰਡਣ ਦੀ ਵਿਧੀ
লিখিত বাৰ্তা,ਲਿਖਤੀ ਸੁਨੇਹਾ
"শূন্য, চাইফাৰ","ਜ਼ੀਰੋ, ਸਿਫਰ"
বৃত্ত*,ਚੱਕਰ*
অভিসৰণ বৃত্ত,ਕਨਵਰਜੈਂਸ ਸਰਕਲ
বৰ্তনী মেট্ৰিক্স,ਸਰਕਟ ਮੈਟਰਿਕਸ
"বৃত্তাকাৰ, বৃত্তাকাৰ,","ਸਰਕੂਲਰ, ਸਰਕੂਲਰ"
বৃত্তৰ asymptoes,ਚੱਕਰ asymptoes
বৃত্তাকাৰ কণ্ডুলাইন,ਸਰਕੂਲਰ ਕੰਡਿਊਲਾਈਨ
বৃত্তাকাৰ গতি,ਸਰਕੂਲਰ ਮੋਸ਼ਨ
circumcentre,ਘੇਰਾ ਕੇਂਦਰ
অৱসৰপ্ৰাপ্ত*,ਸੇਵਾਮੁਕਤ*
"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা","ਚੱਕਰ ਲਗਾਉਣ ਲਈ, ਆਲੇ ਦੁਆਲੇ ਖਿੱਚਣ ਲਈ"
অতীত,ਬੀਤੇ
পৰিসীমাবদ্ধ,ਘੇਰਾਬੰਦ
বিশিষ্ট কৰ্পৰেট,ਉੱਘੇ ਕਾਰਪੋਰੇਟ
ক্লাসিক গতিশীলতা,ਕਲਾਸਿਕ ਗਤੀਸ਼ੀਲਤਾ
ক্লাসিক অপ্টিমাইজেচন,ਕਲਾਸਿਕ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা,ਪੁਰਾਣੀ ਵਿੱਤੀ ਸਮੱਸਿਆ
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ
ভুলৰ শ্ৰেণীবিভাজন,ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ
শ্ৰেণীৰ ব্যৱধান,ਕਲਾਸ ਅੰਤਰਾਲ
শ্ৰেণী ব্যৱধান একক,ਕਲਾਸ ਅੰਤਰਾਲ ਇਕਾਈ
শ্ৰেণী সীমা,ਕਲਾਸ ਸੀਮਾ
ঘড়ীৰ কাঁটাৰ দিশত,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
বন্ধ কৰা হৈছে,ਬੰਦ
"বন্ধ, বন্ধ","ਬੰਦ, ਬੰਦ"
বন্ধ স্তৰৰ আৱৰণ,ਬੰਦ ਪਰਤ ਕਵਰ
বন্ধ ঘনক,ਬੰਦ ਘਣ
"বন্ধ বক্ৰ, বন্ধ বক্ৰ","ਬੰਦ ਕਰਵ, ਬੰਦ ਕਰਵ"
বন্ধ প্ৰদেশ,ਬੰਦ ਸੂਬਾ
বন্ধ আকৃতি,ਬੰਦ ਸ਼ਕਲ
বন্ধ ব্যৱধান,ਬੰਦ ਅੰਤਰਾਲ
"বন্ধ অঞ্চল, বন্ধ অঞ্চল","ਬੰਦ ਖੇਤਰ, ਬੰਦ ਖੇਤਰ"
বন্ধ চেট,ਬੰਦ ਸੈੱਟ
"বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা","ਬੰਦ ਪੰਨਾ, ਬੰਦ ਪੰਨਾ"
নিলমান,ਨੇਮੇਸਿਸ
pronator,pronator
উত্তল বিন্দু,ਕਨਵੈਕਸ ਬਿੰਦੂ
বন্দী-গ্ৰহণ কৰা,ਬੰਦੀ-ਪ੍ਰਵਾਨ ਕੀਤਾ
বন্দী ছেট,ਬੰਦੀ ਸੈੱਟ
ক্লাষ্টাৰ পইণ্ট,ਕਲੱਸਟਰ ਪੁਆਇੰਟ
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,ਕਲੱਸਟਰ ਨਮੂਨਾ
ক্লাষ্টাৰ এগ্ৰিগেট,ਸਮੂਹ ਕਲੱਸਟਰ
সমাক্ষীয় বৃত্ত,coaxial ਚੱਕਰ
সমাক্ষীয় প্যাৰাবোলা,coaxial parabola
সমাক্ষীয় সমতল,coaxial ਜਹਾਜ਼
সমাক্ষীয় ত্ৰিভুজ,coaxial ਤਿਕੋਣ
কব-ডাগলাছ ফাংচন,ਕੋਬ-ਡਗਲਸ ਫੰਕਸ਼ਨ
"এনকোডিং, ক&#39;ডিং, সংকেত","ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ, ਨੋਟੇਸ਼ਨ"
উপাদান সংকেত,ਸਮੱਗਰੀ ਸੰਕੇਤ
সহ-প্ৰদেশ,ਸਹਿ-ਸੂਬਾ
সহগ মেট্ৰিক্স,ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ
সম্পৰ্ক সহগ,ਸਬੰਧ ਗੁਣਾਂਕ
নিৰ্ণয় সহগ,ਨਿਰਧਾਰਨ ਗੁਣਾਂਕ
ইলাষ্টিক সহগ,ਲਚਕੀਲੇ ਗੁਣਾਂਕ
প্ৰসাৰণ সহগ,ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ
ঘৰ্ষণ সহগ,ਰਗੜ ਗੁਣਾਂਕ
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,ਲੰਬਕਾਰੀ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ
ৰিগ্ৰেছন সহগ,ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
পৃষ্ঠীয় টানৰ সহগ,ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ
ভ্যাৰিয়েন্স সহগ,ਵਿਭਿੰਨਤਾ ਦਾ ਗੁਣਾਂਕ
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ"
মুদ্ৰা টছ,ਸਿੱਕਾ ਟੌਸ
নমুনা সংগ্ৰহ কৰা,ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ
collinear,ਸਮਰੇਖਾ
প্ৰান্তিককৰণ,ਅਲਾਈਨਮੈਂਟ
"স্তম্ভ, স্তম্ভ","ਕਾਲਮ, ਕਾਲਮ"
স্তম্ভৰ ৰূপ,ਕਾਲਮਨਾਰੀਟੀ
স্তম্ভৰ দৰে,ਕਾਲਮ
স্তম্ভৰ মেট্ৰিক্স,ਕਾਲਮ ਮੈਟ੍ਰਿਕਸ
স্তম্ভ মেট্ৰিক্স,ਕਾਲਮ ਮੈਟਰਿਕਸ
স্তম্ভৰ ক্ৰম,ਕਾਲਮ ਕ੍ਰਮ
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,ਕਾਲਮ ਲੜੀਵਾਰ ਮੈਟ੍ਰਿਕਸ
স্তম্ভ ভেক্টৰ,ਕਾਲਮ ਵੈਕਟਰ
স্তম্ভ অনুসৰি,ਕਾਲਮ ਅਨੁਸਾਰ
যৌথ সমীকৰণ,ਸੰਯੁਕਤ ਸਮੀਕਰਨ
"সাধাৰণ কোণ, সাধাৰণ কোণ","ਸਾਂਝਾ ਕੋਣ, ਸਾਂਝਾ ਕੋਣ"
সাধাৰণ অক্ষ,ਆਮ ਧੁਰਾ
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","ਸਾਂਝਾ ਅਧਾਰ, ਸਾਂਝਾ ਅਧਾਰ"
সাৰ্বজনীন,ਯੂਨੀਵਰਸਲ
সাধাৰণ পাৰ্থক্য,ਆਮ ਅੰਤਰ
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ"
"সহজ লগাৰিদম, সৰল লগাৰিদম","ਸਧਾਰਨ ਲਘੂਗਣਕ, ਸਧਾਰਨ ਲਘੂਗਣਕ"
"সাধাৰণ বহুগুণ, সাধাৰণ","ਆਮ ਮਲਟੀਪਲ, ਆਮ"
সাধাৰণ অনুপাত,ਆਮ ਅਨੁਪਾਤ
ছেদক দফা,ਇੰਟਰਸੈਕਸ਼ਨ ਧਾਰਾ
সাধাৰণ বাহু,ਆਮ ਬਾਂਹ
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","ਸਾਂਝਾ ਸਪਰਸ਼, ਸਾਂਝਾ ਸਪਰਸ਼"
সাধাৰণ অৱস্থান,ਆਮ ਸਥਿਤੀ
কমিউটেটিভ নিয়ম,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
পৰিৱৰ্তনশীল বৈশিষ্ট্য,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ
কমিউটেটিভ নিয়ম,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
যোগফলৰ বিনিময়মূলক নিয়ম,ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
গুণনৰ বিনিময়মূলক নিয়ম,ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਨਿਯਮ
কমিউটেটিভ অপাৰেচন,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
কমিউটেটিভ গ্ৰুপ,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸਮੂਹ
মেট্ৰিক্সৰ কমিউটেটিভ,ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਟਾਂਦਰਾ
কম্পেক্ট চেট,ਸੰਖੇਪ ਸੈੱਟ
"তুলনামূলকতা, তুলনাযোগ্যতা","ਤੁਲਨਾਤਮਕਤਾ, ਤੁਲਨਾਤਮਕਤਾ"
মাধ্যমৰ তুলনা,ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ
শতাংশ তুলনা কৰা,ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ
তুলনামূলক পৰীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
সুসংহত সমীকৰণ,ਇਕਸਾਰ ਸਮੀਕਰਨ
প্ৰতিযোগিতামূলক খেল,ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ
প্ৰতিযোগিতামূলক অৱস্থান,ਮੁਕਾਬਲੇ ਵਾਲੀ ਸਥਿਤੀ
প্ৰতিযোগিতামূলক কৌশল,ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ
"দোভাষী, কম্পাইলাৰ","ਦੁਭਾਸ਼ੀਏ, ਕੰਪਾਈਲਰ"
পৰিপূৰক,ਪੂਰਕ
পৰিপূৰক কোণ,ਪੂਰਕ ਕੋਣ
পৰিপূৰক পৰিঘটনা,ਪੂਰਕ ਘਟਨਾ
পৰিপূৰক কাৰক,ਪੂਰਕ ਕਾਰਕ
পৰিপূৰক ফলন,ਪੂਰਕ ਫੰਕਸ਼ਨ
পৰিপূৰক আধা জনসংখ্যা,ਪੂਰਕ ਅੱਧੀ ਆਬਾਦੀ
পৰিপূৰক ব্যৱধান,ਪੂਰਕ ਅੰਤਰਾਲ
পৰিপূৰক গোট,ਪੂਰਕ ਸੈੱਟ
"পৰিপূৰকতা, পৰিপূৰকতা","ਪੂਰਕ, ਪੂਰਕ"
পৰিপূৰক গোট,ਪੂਰਕ ਸੈੱਟ
নিখুঁত স্ক&#39;ৰ,ਸੰਪੂਰਣ ਸਕੋਰ
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,ਪੂਰਾ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
সম্পূৰ্ণ পৰিসৰৰ জনসংখ্যা,ਪੂਰੀ ਸੀਮਾ ਆਬਾਦੀ
নিখুঁত স্বাভাৱিক অৰ্থগ&#39;নেল ছেট,ਸੰਪੂਰਣ ਆਮ ਆਰਥੋਗੋਨਲ ਸੈੱਟ
নিখুঁত চতুৰ্ভুজ,ਸੰਪੂਰਣ ਚਤੁਰਭੁਜ
নিখুঁত ভাগফল,ਸੰਪੂਰਣ ਭਾਗ
সম্পূৰ্ণ ছেট,ਪੂਰਾ ਸੈੱਟ
সম্পূৰ্ণ সমাধান,ਪੂਰਾ ਹੱਲ
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ
জটিল স্বাধীন চলক,ਗੁੰਝਲਦਾਰ ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
জটিল সংযুক্ত,ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ
জটিল ডিফাৰেন্সিয়েল,ਗੁੰਝਲਦਾਰ ਅੰਤਰ
জটিল ফলন,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
জটিল সংহতি,ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ
জটিল মেট্ৰিক্স,ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
জটিল সংখ্যাৰ ক্ষেত্ৰ,ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ
জটিল উলম্ব মেট্ৰিক্স,ਗੁੰਝਲਦਾਰ ਲੰਬਕਾਰੀ ਮੈਟ੍ਰਿਕਸ
কম্পোজিট প্লেন,ਮਿਸ਼ਰਿਤ ਜਹਾਜ਼
জটিল যোগফল,ਗੁੰਝਲਦਾਰ ਜੋੜ
জটিল বিপৰীতমুখী,ਗੁੰਝਲਦਾਰ ਉਲਟ
সংমিশ্ৰিত ফলাফল,ਮਿਸ਼ਰਿਤ ਨਤੀਜਾ
জটিল জনসংখ্যা,ਗੁੰਝਲਦਾਰ ਆਬਾਦੀ
কম্পোজিট ফাংচন,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
জটিল চলক,ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ
যোগফল অনুপাত,ਸਮੀਕਰਨ ਅਨੁਪਾਤ
"উপাদান, সম্পৰ্কীয় উপাদান","ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ"
উপাদান বিশ্লেষণ,ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ
ভ্যাৰিয়েন্স ফ্যাক্টৰ,ਪਰਿਵਰਤਨ ਕਾਰਕ
ভেক্টৰ উপাদান,ਵੈਕਟਰ ਕੰਪੋਨੈਂਟ
কম্পোজিট ফাংচন,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
যৌথ দৃষ্টিশক্তি,ਸੰਯੁਕਤ ਨਜ਼ਰ
সংমিশ্ৰিত সংখ্যা,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ
সংযুক্ত শ্ৰেণী,ਸੰਯੁਕਤ ਸ਼੍ਰੇਣੀ
ভেক্টৰ সংমিশ্ৰণ,ਵੈਕਟਰ ਸੁਮੇਲ
মিশ্ৰিত কোণ,ਮਿਸ਼ਰਤ ਕੋਣ
মিশ্ৰণ অংশ,ਮਿਸ਼ਰਤ ਭਾਗ
মিশ্ৰিত ভগ্নাংশ,ਮਿਸ਼ਰਤ ਭਾਗ
যৌগিক আগ্ৰহ,ਮਿਸ਼ਰਿਤ ਵਿਆਜ
মিশ্ৰিত সম্ভাৱনা,ਮਿਸ਼ਰਤ ਸੰਭਾਵਨਾ
সংকোচনশীল প্ৰবাহ,ਸੰਕੁਚਿਤ ਵਹਾਅ
