Telugu,Kannada
బ్యాంక్ భద్రత,ಬ್ಯಾಂಕ್ ಭದ್ರತೆ
బ్యాంకు వాజ్ఞ్మూలము,ಬ್ಯಾಂಕ್ ಲೆಕ್ಕವಿವರಣೆ
విందు,Banಟ
బార్ కౌన్సిల్,ಪಟ್ಟಿಗ ಮಂಡಳಿ
బేరం,ಚೌಕಾಶಿ
బేరసారాలు,ಚೌಕಾಶಿ
బంజరు భూమి,ಬಂಜರು ಭೂಮಿ
బార్టర్,ಚೂರು
బేస్,ಬೇನೆ
నిరాధారమైన,ಆಧಾರರಹಿತ
బేస్మెంట్,ನೆಲಮಾಳಿಗೆ
బేస్ ఇయర్,ಮೂಲ ವರ್ಷ
ప్రాథమిక,ಮೂಲಭೂತ
సాధారణంగా,ಮೂಲವಾಗಿ
ప్రాథమిక మేధస్సు,ಮೂಲ ಬುದ್ಧಿ
ప్రాథమిక వేతనం,ಮೂಲಭೂತ ವೇತನ
ప్రాథమిక స్థాయి వేతనం,ವೇತನದ ಮೂಲ ಪ್ರಮಾಣ
ప్రాథమిక శిక్షణ,ಮೂಲಭೂತ ತರಬೇತಿ
ఆధారంగా,ಆಧಾರ
బ్యాచ్,ದಡ
బ్యాచ్ సంఖ్య,ಬ್ಯಾಚ್ ಸಂಖ್ಯೆ
బేరర్ చెక్,ಧಾರಕ ಚೆಕ್
ఉదహరించడానికి ముందు,ಉಲ್ಲೇಖಿಸಿದ ಮೊದಲು
ప్రవర్తన,ವರ್ತನೆ
నమ్మకం,ನಂಬಿಕೆ
పార్ క్రింద,ಕೆಳಗಿನ ಪಾರ್
బెంచ్,ಬೆಂಚು
బెంచ్ మార్క్,ಮಾನದಂಡ
ప్రయోజనకరమైనది,ಪ್ರಯೋಜನಕರ
లబ్ధిదారుడు,ಫಲಾನುಭವಿ
ప్రయోజనం,ಲಾಭ
సందేహం యొక్క ప్రయోజనం,ಅನುಮಾನದ ಲಾಭ
బెనెవోలెన్స్,ಪರೋಪಕಾರ
బెనెవోలెంట్ ఫండ్,ಪರೋಪಕಾರಿ ನಿಧಿ
Bequeath,ಮಾಪಕ
బీక్వెస్ట్,ಉಯುದಿ
మరణించారు,ದುಃಖಿತ
ఉత్తమ ప్రయత్నాలు,ಅತ್ಯುತ್ತಮ ಪ್ರಯತ್ನಗಳು
మంచి,ಸುಡುವುದು
బయాస్,ಪಕ್ಷಪಾತ
పక్షపాత అభిప్రాయం,ಪಕ್ಷಪಾತದ ಅಭಿಪ್ರಾಯ
గ్రంథ పట్టిక,ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ
ద్వైవార్షిక,ದ್ವೈವಾರ್ಷಿಕ
విభజన,ವಿಭಜಿಸು
బిగామి,ಪ್ರಾಂತೀಯ
ద్వైపాక్షిక,ದ್ವಿಪಕ್ಷೀಯ
ద్విభాషా,ದ್ವಿಭಾಷಾ
ద్విమకరణ,ದ್ವಿಭಾಷಾ
బిల్లు,ಮಸೂದೆ
మార్పిడికి సంభంధించిన బిల్లు,ವಿನಿಮಯ ಮಸೂದೆ
బిమోంత్లీ రిపోర్ట్,ದ್ವಿಮುಖ ವರದಿ
బైండింగ్,ಬಂಧಿಸುವ
బయోడేటా,ಜೈವಿಕ
బైపార్టైట్,ದ್ವಿಪಕ್ಷೀಯ
ద్వైపాక్షిక ఒప్పందం,ದ್ವಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ
జనన వార్షికోత్సవం,ಜನ್ಮ ವಾರ್ಷಿಕೋತ್ಸವ
జనన ధృవీకరణ పత్రం,ಜನನ ಪ್ರಮಾಣಪತ್ರ
జనన నియంత్రణ,ಜನನ ನಿಯಂತ್ರಣ
పుట్టిన తేదీ,ಹುಟ್ಟಿದ ದಿನಾಂಕ
పుట్టిన ప్రదేశం,ಜನ್ಮಸ್ಥಳ
జనన రేటు,ಜನನ ಪ್ರಮಾಣ
వారం వారం,ಜೈವಿಕವಾದ
బ్లాక్ ఎకానమీ,ಕಪ್ಪು ಆರ್ಥಿಕತೆ
బ్లాక్ జాబితా,ಕಪ್ಪು ಪಟ್ಟಿ
బ్లాక్ మెయిల్,ಕಪ್ಪಿ
చీకటి వ్యాపారం,ಕಪ್ಪು ಮಾರುಕಟ್ಟೆ
నింద,ಆವರಿಸು
ఖాళీ చెక్,ಖಾಲಿ ಪರಿಶೀಲನೆ
దుప్పటి ఒప్పందం,ಕಂಬಳಿ ವ್ಯವಹಾರ
దుప్పటి క్రమము,ಕಂಬಳಿ ಆದೇಶ
పేలుడు,ಹರಡು
బ్లెండింగ్,ಮಿಶ್ರಣ
బ్లాక్,ನಿರ್ಬಂಧ
దిగ్బంధనం,ದಿಗ್ಬಂಧನ
నిరోధించబడిన మూలధనం,ನಿರ್ಬಂಧಿತ ಬಂಡವಾಳ
పెద్ద అక్షరం,ದೊಡ್ಡ ಅಕ್ಷರ
రక్త దానం,ರಕ್ತದಾನ
రక్త సంబంధాలు,ರಕ್ತದ ಸಂಬಂಧಗಳು
బ్లూ కాలర్ ఉద్యోగం,ನೀಲಿ ಕಾಲರ್ ಕೆಲಸ
బ్లూప్రింట్,ನೀಲನಕ್ಷೆ
బుకాయింపు,ಹಬ್ಬ
బోర్డు,ಮಂಡಲಿ
బోర్డింగ్ మరియు బస,ಬೋರ್ಡಿಂಗ್ ಮತ್ತು ವಸತಿ
బోర్డు డైరెక్టర్లు,ನಿರ್ದೇಶಕರ ಮಂಡಳಿ
రెవెన్యూ బోర్డ్,ಕಂದಾಯ ಮಂಡಳಿ
శరీరం,ದೇಹ
బాడీగార్డ్,ಅಂಗರಕ್ಷಕ
బోగస్ వోచర్,ನಕಲಿ ಚೀಟಿ
బోనఫైడ్స్,ಕಸೀಟರು
బాండ్,ಕರಾರುಪತ್ರ
బంధిత శ్రమ,ಬಂಧಿತ ದುಡಿಮೆ
ఉపరి లాభ బహుమానము,ಬೋನರಿ
నమోదు కార్యాలయం,ಬುಕಿಂಗ್ ಕಚೇರಿ
పుస్తక కీపర్,ಪುಸ್ತಕ ಕಪಾಟು
బుక్ కీపింగ్,ಬುಕ್‌ಪಿಂಗ್
బుక్‌లెట్,ಕಿರುಪುಸ್ತಕ
రిఫరెన్స్ పుస్తకం,ಉಲ್ಲೇಖದ ಪುಸ್ತಕ
పుస్తకం విలువ,ಪುಸ್ತಕದ ಮೌಲ್ಯ
బూత్,ಮತಗಟ್ಟೆ
బూత్ సంగ్రహించడం,ಬೂತ್ ಸೆರೆಹಿಡಿಯುವಿಕೆ
సరిహద్దు భత్యం,ಗಡಿ ಭತ್ಯೆ
సరిహద్దు రేఖ,ಗಡಿರೇಖೆ
రుణగ్రహీత,ಸಾಲಗಾರ
రుణాలు తీసుకునే శక్తి,ಎರವಲು ಪಡೆಯುವ ಶಕ್ತಿ
బాస్,ಮೇಲಧಿಕಾರಿ
అడ్డంకి,ಬಟಲ್‌ನೆಕ್
బ్రాకెట్,ಆವರಣ
సరిహద్దు,ಗಡಿರೇಖೆ
బహిష్కరణ,ಬಹಿಷ್ಕರಿಸು
మెదడు కాలువ,ಮೆದುಳು ಹರಳು
శాఖ కార్యాలయం,ಶಾಖಾ ಕಚೇರಿ
మించే,ಉಲ್ಲಂಘಿಸು
ఒప్పందం ఉల్లంఘన,ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ
విశ్వాసం ఉల్లంఘన,ಆತ್ಮವಿಶ್ವಾಸದ ಉಲ್ಲಂಘನೆ
ఒప్పంద ఉల్లంఘన,ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ
క్రమశిక్షణ ఉల్లంఘన,ಶಿಸ್ತು ಉಲ್ಲಂಘನೆ
చట్ట ఉల్లంఘన,ಕಾನೂನು ಉಲ್ಲಂಘನೆ
శాంతి ఉల్లంఘన,ಶಾಂತಿಯ ಉಲ್ಲಂಘನೆ
ప్రత్యేక హక్కు ఉల్లంఘన,ಸವಲತ್ತು ಉಲ್ಲಂಘನೆ
వాగ్దానం ఉల్లంఘన,ಭರವಸೆಯ ಉಲ್ಲಂಘನೆ
నియమం ఉల్లంఘన,ನಿಯಮದ ಉಲ್ಲಂಘನೆ
అవిశ్వాసం,ನಂಬಿಕೆ ದ್ರೋಹ
విచ్ఛిన్నం,ಒಡೆಯುವಿಕೆ
విచ్ఛిన్నం,ಒಡೆಯುವುದು
సేవలో విరామం,ಸೇವೆಯಲ್ಲಿ ಮುರಿಯಿರಿ
విడిపోవటం,ಬಿರುಕು
జాతి,ತಳಿ
లంచం,ಲಂಚ
క్లుప్తంగా,ಸಂಕ್ಷಿಪ್ತ
బ్రీఫింగ్,ಸಂರಕ್ಷಣಾ
సంక్షిప్త పున ume ప్రారంభం,ಸಂಕ್ಷಿಪ್ತ ಪುನರಾರಂಭ
తెలివైన రికార్డు,ಅದ್ಭುತ ದಾಖಲೆ
నోటీసులోకి తీసుకురండి,ಗಮನಕ್ಕೆ ತನ್ನಿ
ప్రసార,ಪ್ರಸಾರ
బ్రాడ్‌షీట్,ಚೂರುಪಾರು
బ్రోచర్,ಕರಪತ್ರ
బ్రోకరేజ్,ದಲ್ಲಾಳಿ
ముందుకు తెచ్చింది (బి/ఎఫ్),ಮುಂದೆ ತರಲಾಗಿದೆ (ಬಿ/ಎಫ್)
బడ్జెట్ కేటాయింపు,ಬಜೆಟ್ ಹಂಚಿಕೆ
బగెటరీ కంట్రోల్,ಬಾಗರ ನಿಯಂತ್ರಣ
బడ్జెట్ అంచనా,ಬಜೆಟ್ ಅಂದಾಜು
బడ్జెట్ నిబంధన,ಬಜೆಟ್ ನಿಬಂಧನೆ
కట్టడం,ಕಟ್ಟಡ
చాలా మొత్తం,ಬೃಹತ್
బల్క్ కొనుగోలు,ಬೃಹತ್ ಖರೀದಿ
బులెటిన్,ಗುಂಡು
బంపర్ పంట,ಬಂಪರ್ ಬೆಳೆ
ఖాళీల బంచ్,ಖಾಲಿ ಹುದ್ದೆಗಳ ಗುಂಪೇ
బంగ్లింగ్,ಗಡಗಟ್ಟುವ
బ్యూరోక్రసీ,ಅಧಿಕಾರಶಾಹಿ
బ్యూరోక్రాట్,ಅಧಿಕಾರ
వ్యాపార తరగతి,ವ್ಯಾಪಾರ ವರ್ಗ
వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు),ವ್ಯವಹಾರ ಸಮಯ (= ವ್ಯವಹಾರದ ಗಂಟೆಗಳು)
వ్యాపారవేత్త,ವ್ಯಾಪಾರಿ
కొనండి,ಹಿಂದಕ್ಕೆ ಖರೀದಿಸಿ
కొనుగోలుదారు,ಖರೀದಿದಾರ
బై ఎన్నిక (= ఎన్నికల ద్వారా),ಬೈ ಚುನಾವಣೆ (= ಚುನಾವಣೆಯಿಂದ)
చేతి ద్వారా,ಕೈಯಿಂದ
పోస్ట్ ద్వారా,ಅಂಚೆಯ ಮೂಲಕ
క్యాబిన్ సామాను,ಕ್ಯಾಬಿನ್ ಸಾಮಾನುಗಳು
క్యాబినెట్,ಸಂಚಾರಿ
కేడర్,ಕಸಕ
విపత్తు,ವಿವೇಚನೆ
లెక్కింపు,ಲೆಕ್ಕಾಚಾರ
క్యాలెండర్ సంవత్సరం,ಕ್ಯಾಲೆಂಡರ್ ವರ್ಷ
ప్రచారం,ಪ್ರಚಾರ
క్యాంపస్,ಕ್ಯಾಂಪಸ್
క్యాంపస్ ఇంటర్వ్యూ,ಕ್ಯಾಂಪಸ್ ಸಂದರ್ಶನ
రద్దు చేయండి,ರದ್ದುಮಾಡು
రద్దు,ರದ್ದುಮಾಡುವಿಕೆ
అభ్యర్థి,ಅಭ್ಯರ್ಥಿ
అభ్యర్థిత్వం,ಉಮೇದುವಾರಿಕೆ
కాన్వాసింగ్,ಕ್ಯಾನ್ವಾಸಿಂಗ್
సామర్ధ్యం,ಸಾಮರ್ಥ್ಯ
సామర్థ్యం,ಸಮರ್ಥ
సామర్థ్యం,ಸಾಮರ್ಥ್ಯ
రాజధాని,ಬಂಡವಾಳ
మూలధన వ్యయం,ಬಂಡವಾಳ ವೆಚ್ಚ
మరణశిక్షను,ಮರಣದಂಡನೆ
క్యాపిటేషన్ ఫీజు,ಹೇಳಿಕೆ ಶುಲ್ಕ
క్యాప్చర్,ಸೆರೆಹಿಡಿಯು
సంరక్షణ,ತತ್ವ
కెరీర్,ವೃತ್ತಿ
కెరీర్ అభివృద్ధి,ವೃತ್ತಿ ಅಭಿವೃದ್ಧಿ
కేర్ టేకర్ ప్రభుత్వం,ಉಸ್ತುವಾರಿ ಸರ್ಕಾರ
ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్),ಮುಂದಕ್ಕೆ ಸಾಗಿಸಲಾಗಿದೆ (ಸಿ/ಎಫ್)
ముందుకు తీసుకెళ్లు,ಮುಂದೆ ಸಾಗಿಸಿ
మోసే ఖర్చు,ಸಾಗಿಸುವ ವೆಚ್ಚ
తీసుకువెళ్ళండి,ರವಾನೆಯಾಗುತ್ತದೆ
కార్టేజ్,ಬಂಡಿ
కేసు,ಈಡಂದು
సందర్భ పరిశీలన,ಉದಾಹರಣಾ ಪರಿಶೀಲನೆ
నగదు,ನಗದು
నగదు బ్యాలెన్స్,ಬಾಕಿ ಉಳಿದಿರುವ ಹಣ
నగదు పుస్తకం,ನಗದು ಪುಸ್ತಕ
నగదు కార్డు,ನಗದು ಕಾರ್ಡ್
నగదు ధృవీకరణ పత్రం,ನಗದು ಪ್ರಮಾಣಪತ್ರ
నగదు కౌంటర్,ನಗದು ಕೇಂದ್ರ
వాణిజ్య పంట,ನಗದು ಬೆಳೆ
నగదు తగ్గింపు,ನಗದು ರಿಯಾಯಿತಿ
నగదు డౌన్,ನಗದು
చేతిలో నగదు,ಕೈಯಲ್ಲಿ ನಗದು
నగదు మెమో,ನಗದು ಜ್ಞಾಪಕ
నగదు చెల్లింపు,ನಗದು ಪಾವತಿ
కులం,ಜಾತಿ
కుల ధృవీకరణ పత్రం,ಜಾಗ
కాస్టింగ్ ఓటు,ಮತ ಚಲಾಯಿಸುವ
సాధారణం,ಪ್ರಾಸಂಗಿಕ
సాధారణం శ్రమ,ಪ್ರಾಸಂಗಿಕ ದುಡಿಮೆ
సాధారణం సెలవు,ಸಾಮಾನ್ಯ ರಜೆ
ప్రమాదం,ವಿಪತ್ತು
సాధారణం ఖాళీ,ಪ್ರಾಸಂಗಿಕ ಖಾಲಿ
జాబితా,ಪಟ್ಟಿ
వర్గీకరణ,ವರ್ಗೀಯ
వర్గం,ವರ್ಗ
భోజన సౌకర్యం కలిగించే వారు,ಅಡುಗಾ ಸೇವೆ
జాగ్రత్త,ಎಚ್ಚರಿಕೆ
జాగ్రత్త డబ్బు,ಎಚ್ಚರಿಕೆ ಹಣ
అగ్నిని ఆపండి,ಬೆಂಕಿಯನ್ನು ನಿಲ್ಲಿಸಿ
"పైకప్పు (""ధర"" గా)","ಸೀಲಿಂಗ್ (""ಬೆಲೆ"" ಯಂತೆ)"
వేడుక,ಆಚರಣೆ
సెల్ ఫోన్,ಕೋಶ
సెన్సార్,ಸೆಳೆತ
అభిశంసన,ಖಂಡನೆ
సెన్సర్ మోషన్,ಖಂಡನೆ ಚಲನೆ
జనాభా లెక్కలు,ಜನಗಣತಿ
సెంట్రల్ సెస్,ಮಧ್ಯ ಸೆಸ್
కేంద్ర పౌర సేవా నియమాలు,ಕೇಂದ್ರ ನಾಗರಿಕ ಸೇವಾ ನಿಯಮಗಳು
సెంట్రల్ ఎక్సైజ్,ಮಧ್ಯದ ಅಬಕಾರಿ
కేంద్ర ప్రభుత్వం,ಕೇಂದ್ರ ಸರ್ಕಾರ
కేంద్రీకరణ,ಕೇಂದ್ರೀಕರಣ
కేంద్రీకృత సేవ,ಕೇಂದ್ರಮಾಪಕ ಸೇವೆ
కేంద్ర నిధుల పథకం,ಕೇಂದ್ರೀಯವಾಗಿ ಧನಸಹಾಯ ಯೋಜನೆ
కేంద్ర ప్రాయోజిత పథకం,ಕೇಂದ್ರೀಯವಾಗಿ ಪ್ರಾಯೋಜಿತ ಯೋಜನೆ
కేంద్ర కార్యాలయం,ಕೇಂದ್ರ ಕಚೇರಿ
కేంద్ర ఆదాయాలు,ಕೇಂದ್ರ ಆದಾಯ
కేంద్ర అమ్మకపు పన్ను,ಕೇಂದ್ರ ಮಾರಾಟ ತೆರಿಗೆ
కేంద్రం,ಕೇಂದ್ರ
శతాబ్దం,ಶತಮಾನ
ధాన్యం,ಏಕದಳ
ధాతువు,ಏಕದಳಶಾಸ್ತ್ರಜ್ಞ
ఉత్సవ పరేడ్,ವಿಧ್ಯುಕ್ತ ಮೆರವಣಿಗೆ
వేడుక,ಕಾರ್ಯಕ್ರಮ
సర్టిఫికేట్,ಪ್ರಮಾಣಪತ್ರ
ఫిట్‌నెస్ సర్టిఫికేట్,ಫಿಟ್ನೆಸ್ ಪ್ರಮಾಣಪತ್ರ
పోస్టింగ్ సర్టిఫికేట్,ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರ
సేవా ధృవీకరణ పత్రం,ಸೇವೆಯ ಪ್ರಮಾಣಪತ್ರ
ధృవీకరణ,ಪ್ರಮಾಣೀಕರಣ
ధృవీకరించబడిన కాపీ,ಪ್ರಮಾಣೀಕೃತ ಪ್ರತಿ
ధృవీకరించండి,ಪ್ರಮಾಣೀಕರಿಸು
సెస్,ಹಳ್ಳ
విరమణ,ನಿಲ್ಲಿಸುವುದು
గొలుసు,ಸರಪಳಿ
చైర్మన్/చైర్‌పర్సన్,ಅಧ್ಯಕ್ಷರು/ಅಧ್ಯಕ್ಷರು
చలాన్,ಚರನ್
సవాలు,ಸವಾಲು
గది,ಕೊಠಡಿ
వాణిజ్యమండలి,ವಾಣಿಜ್ಯ ಮಂಡಳಿ
మార్పు,ಬದಲಾವಣೆ
గందరగోళం,ಅಸ್ತವ್ಯಸ್ತ
అధ్యాయం,ಅಧ್ಯಾಯ
అక్షర హత్య,ಅಕ್ಷರ ಹತ್ಯೆ
అక్షర ధృవీకరణ పత్రం,ಅಕ್ಷರ ಪ್ರಮಾಣಪತ್ರ
ఆరోపణ,ಶುಲ್ಕ
ఆస్తిపై ఛార్జ్,ಆಸ್ತಿಯ ಮೇಲೆ ಶುಲ್ಕ ವಿಧಿಸಿ
ఛార్జ్ షీట్,ಚಾರ್ಜ್ ಶೀಟ್
స్వచ్ఛంద సంస్థ,ದೌರ್ಬಲ್ಯದ
స్వచ్ఛంద సంస్థ,ದಾನ
చార్ట్,ಪಟ್ಟಿ
చార్టర్,ಚಾರ್ಟರ್
చాసిన్ సంఖ్య,ಚಾಸಿಸ್ ಸಂಖ್ಯೆ
మోసం,ಮೋಸ
తనిఖీ,ಪರಿಶೀಲನೆ
చెక్ జాబితా,ಪಟ್ಟಿ
తనిఖీ పోస్ట్,ಪೋಸ್ಟ್ ಪರಿಶೀಲಿಸಿ
రసాయన శాస్త్రవేత్త,ರಸಾಯನಶಾಸ್ತ್ರಜ್ಞ
తనిఖీ,ಪರಿಶೀಲನೆ
చెక్ లెట్,ಚೆಕ್ ಲೆಟ್
చీఫ్,ಮುಖ್ಯಸ್ಥ
పిల్లల విద్య భత్యం,ಮಕ್ಕಳ ಶಿಕ್ಷಣ ಭತ್ಯೆ
