Marathi,Tamil
वर्णक्रमानुसार,அகரவரிசைப்படி
"1.सफर, 2. शून्य, 3. नाविक","1.சஃபர், 2. பூஜ்யம், 3. கடலோடி"
सर्किट,சுற்று
मंडळ यादी,வட்ட பட்டியல்
सेरेस,செரிஸ்
उल्लेख,குறிப்பிடவும்
"1.श्रेणी, 2.श्रेणी","1.வகை, 2.வகை"
वर्ग व्हेरिएबल,வர்க்க மாறி
वर्गीकरण,வகைப்பாடு
सफाई,துப்புரவு
साफ केलेले क्षेत्र,அழிக்கப்பட்ட பகுதி
"1. सिस्टम साफ करा, 2. चॅनेल साफ करा","1. அமைப்பு சுத்தம், 2. சேனல் அழிக்க"
दाबा,அச்சகம்
"1. ग्राहक, 2. ग्राहक","1. வாடிக்கையாளர், 2. வாடிக்கையாளர்"
"1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर","1.கிளையண்ட் சர்வர், 2.கிளையண்ட் சர்வர்"
ग्राहक स्टब,வாடிக்கையாளர் ஸ்டப்
कातरणे,வெட்டுதல் கலை
कातरणे कला लायब्ररी,ஷேரிங் கலை நூலகம்
क्लिप बोर्ड,கிளிப் போர்டு
क्लिपर,கிளிப்பர்
क्लिपर चिप,கிளிப்பர் சிப்
दुफळी,பிரிவு
"1.वॉच, 2. कॅलड","1. கடிகாரம், 2. காலட்"
घड्याळ चक्र,கடிகார சுழற்சி
घड्याळ वारंवारता,கடிகார அதிர்வெண்
कलाड हार्डवेअर,கலாட் வன்பொருள்
कलाड स्पंद,கலாட் ஸ்பாண்ட்
घड्याळाचा वेग,கடிகார வேகம்
वेळ सिंक्रोनाइझेशन,நேர ஒத்திசைவு
घड्याळाची टिक,கடிகார டிக்
क्लोन,குளோன்
बंद,ஆஃப்
क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही),மூடிய சர்க்யூட் டிவி (மறைகாணி)
वर्णन,விளக்கம்
"1.क्लाउड संगणन, 2.क्लाउड संगणन","1.கிளவுட் கம்ப்யூட்டிங், 2.கிளவுட் கம்ப்யூட்டிங்"
घड,கொத்து
"1.कव्हर केलेले कार्ड, 2. लेपित पत्रक","1. மூடிய அட்டை, 2. பூசிய தாள்"
लेपित कागद,பூசிய காகித
समाक्षीय,கோஆக்சியல்
समाक्षीय केबल,கோஆக்சியல் கேபிள்
कोडासिल,கோடாசில்
"1.कोड, 2.कोड","1.குறியீடு, 2.குறியீடு"
"1. कोड जनरेटर, 2. कोड जनरेटर","1. குறியீடு ஜெனரேட்டர், 2. குறியீடு உற்பத்தியாளர்"
कोड पृष्ठ,குறியீடு பக்கம்
"1.कोड शब्द, 2.कोड शब्द","1.குறியீடு, 2.குறியீடு"
"1.कोडर, 2.कोडर","1.குறியீடு, 2.குறியீடு"
"1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी","1. குறியீட்டு சோதனை, 2. குறியீட்டு சோதனை"
एन्कोडिंग फॉर्म,குறியாக்க வடிவம்
"1. एन्कोडिंग शीट, 2. कोडिंग शीट","1. குறியாக்க தாள், 2. குறியீட்டு தாள்"
गुणांक,குணகம்
एकसंधता,ஒற்றுமை
"1.कोल्ड बूट, 2.कोल्ड स्टार्ट","1.கோல்ட் பூட், 2.கோல்ட் ஸ்டார்ட்"
थंड सुरुवात,குளிர் ஆரம்பம்
मदत,உதவி
कोसळणे,சரிவு
"1.समावेश, 2.कॉन्केटनेट","1.இணைத்தல், 2.இணைத்தல்"
"1.अनुक्रमित टेप,2. कॉलेट टेप","1.இன்டெக்ஸ் டேப், 2. காலட் டேப்"
टक्कर,மோதல்
कोलन,பெருங்குடல்
"1.वर्ण, 2.रंग","1. பாத்திரங்கள், 2. நிறங்கள்"
रंग संपृक्तता,வண்ண செறிவு
रंग टेबल,வண்ண அட்டவணை
स्तंभ,தூண்
संयोजन,சேர்க்கை
संमिश्र बॉक्स,கலப்பு பெட்டி
"1.command, 2.command","1.கட்டளை, 2.கட்டளை"
कमांड बटण,கட்டளை பொத்தான்
