Malayalam,Marathi
"1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി","1.कॅशे मेमरी, 2.कॅशे मेमरी, 3.फास्ट मेमरी"
കണക്കുകൂട്ടല്,गणना
"1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ","1.कॅल्क्युलेटर, 2.कॅल्क्युलेटर"
"1.കാൽക്കുലേറ്റർ ചിപ്പ്,2. കാൽക്കുലേറ്റർ ചിപ്പ്","1.कॅल्क्युलेटर चिप, 2. कॅल्क्युलेटर चिप"
അഭ്യർത്ഥിക്കുക,आवाहन करा
പേര് വിളി,नाव कॉल
റഫറൻസ് കോൾ,संदर्भ कॉल
ബഹുമാന കോൾ,सन्मान कॉल
വേരിയബിൾ കോൾ,व्हेरिएबल कॉल
അഭ്യർത്ഥന കവാടം,आवाहन गेट
"1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക","1. रद्द करा, 2. रद्द करा"
അസാധുവാക്കൽ ബട്ടൺ,रद्द करण्याचे बटण
"1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ","1. विहित, 2. विहित"
കാനോനിക്കൽ രൂപം,प्रामाणिक फॉर्म
കഴിവ്,क्षमता
ശേഷി പട്ടിക,क्षमता यादी
"1. കഴിവ്, 2. പിടിക്കുന്നു","1. क्षमता, 2. धारण"
ക്യാപ്സ് ലോക്ക് കീ,कॅप्स लॉक की
"1.കാർഡ്, 2. ഷീറ്റ്","1.कार्ड, 2. पत्रक"
കാർഡ് റീഡർ,कार्ड रीडर
പ്രാധാന്യം,प्रमुखता
വാഹകൻ,वाहक
കാരിയർ ബാൻഡ്,वाहक बँड
കാരിയർ ലോഡ്,वाहक लोड
കാരിയർ സിഗ്നൽ,वाहक सिग्नल
കാരിയർ തരംഗം,वाहक लहर
നേടിയത്,साध्य केले
സ്കോർ നേടി,स्कोअर मिळवला
പതാക നേടി,ध्वज प्राप्त केला
"1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്","1.काडतूस डिस्क, 2.काडतूस डिस्क"
"1. കാസ്കേഡ്, 2. കാസ്കേഡ്","1. धबधबा, 2. धबधबा"
കേസ്,केस
കാഥോഡ്-റേ-ട്യൂബ് (CRT),कॅथोड-रे-ट्यूब (सीआरटी)
കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്,कॅथोड रे ट्यूब (सीआरटी) कॅथोड रे ट्यूब
സിഡി റോം ഡിസ്ക് ഡ്രൈവ്,सीडी रोम डिस्क ड्राइव्ह
സെൽ,सेल
സെൽ ആനിമേഷൻ,सेल अॅनिमेशन
സെല്ലുലാർ ഫോൺ,भ्रमणध्वनी
"1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി","1. केंद्रीय स्मृती, 2. केंद्रीय स्मृती"
സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു),सेंट्रल प्रोसेसिंग युनिट (CPU)
കേന്ദ്രീകൃത സംവിധാനം,केंद्रीकृत प्रणाली
ആധികാരികതയുള്ള ടേപ്പ്,प्रमाणित टेप
ചങ്ങല,साखळी
"1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം","1.मालिका डेटा, 2.मालिका सामग्री"
ചെയിൻ ലിങ്ക്,साखळी दुवा
ചങ്ങല,चेनिंग
"1.ചാനൽ, 2.ചാനൽ","1.चॅनेल, 2.चॅनेल"
"1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ","1.चॅनेल व्यस्त टोन, 2.चॅनेल व्यस्त टोन"
"1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി","1.चॅनेल क्षमता, 2.चॅनेल क्षमता"
"1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ","1.चॅनेल कंट्रोलर, 2.चॅनेल कंट्रोलर"
"1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്","1. चॅनल एरर, 2.चॅनल एरर"
"1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം","1.चॅनेल प्रोग्राम, 2.चॅनेल प्रोग्राम"
"1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത","1.चॅनेल विश्वसनीयता, 2.चॅनेल विश्वसनीयता"
"1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്","1.चॅनेल सेट, 2.चॅनेल सेट"
ചിഹ്നം,प्रतीक
"1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്","1. कॅरेक्टर कोड, 2. वर्ण कोड"
പ്രതീക കീ,वर्ण की
പ്രതീക വായനക്കാരൻ,वर्ण वाचक
"1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്","1. प्रतीक आकार, 2. प्रतीक आकार"
ചിത്രപരമായ,सचित्र
"1. ചേസിസ്, 2. ചേസിസ്","1.चेसिस, 2.चेसिस"
ചെക്ക് ബിറ്റ്,बिट तपासा
ചെക്ക് പോയിന്റുകൾ,चेक पॉइंट्स
മൊത്തം പരിശോധിക്കുക,बेरीज तपासा
ചെക്ക് വാക്ക്,शब्द तपासा
ചിപ്പ്,चिप
ചിപ്പ് സെറ്റ്,चिप संच
"1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക","1.निवडा, 2.निवडा"
അക്ഷരമാലാക്രമത്തിൽ,वर्णक्रमानुसार
"1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ","1.सफर, 2. शून्य, 3. नाविक"
സർക്യൂട്ട്,सर्किट
സർക്കിൾ ലിസ്റ്റ്,मंडळ यादी
സെറസ്,सेरेस
പരാമർശിക്കുക,उल्लेख
"1.വിഭാഗം, 2.വിഭാഗം","1.श्रेणी, 2.श्रेणी"
ക്ലാസ് വേരിയബിൾ,वर्ग व्हेरिएबल
വർഗ്ഗീകരണം,वर्गीकरण
തോട്ടിപ്പണി,सफाई
വൃത്തിയാക്കിയ പ്രദേശം,साफ केलेले क्षेत्र
"1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക","1. सिस्टम साफ करा, 2. चॅनेल साफ करा"
അമർത്തുക,दाबा
"1. ഉപഭോക്താവ്, 2. കക്ഷി","1. ग्राहक, 2. ग्राहक"
"1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ","1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर"
ഉപഭോക്തൃ അപൂർണ്ണം,ग्राहक स्टब
ഷയറിംഗ് ആർട്ട്,कातरणे
ഷീറിംഗ് ആർട്ട് ലൈബ്രറി,कातरणे कला लायब्ररी
ക്ലിപ്പ് ബോർഡ്,क्लिप बोर्ड
ക്ലിപ്പർ,क्लिपर
ക്ലിപ്പർ ചിപ്പ്,क्लिपर चिप
വിഭാഗം,दुफळी
"1. വാച്ച്, 2. കാലാഡ്","1.वॉच, 2. कॅलड"
ക്ലോക്ക് സൈക്കിൾ,घड्याळ चक्र
ക്ലോക്ക് ആവൃത്തി,घड्याळ वारंवारता
കാലാഡ് ഹാർഡ്‌വെയർ,कलाड हार्डवेअर
കലാഡ് സ്പാൻഡ്,कलाड स्पंद
ക്ലോക്ക് വേഗത,घड्याळाचा वेग
സമയ സമന്വയം,वेळ सिंक्रोनाइझेशन
ക്ലോക്ക് ടിക്ക്,घड्याळाची टिक
ക്ലോൺ,क्लोन
ഓഫ്,बंद
ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി),क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही)
വിവരണം,वर्णन
"1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്","1.क्लाउड संगणन, 2.क्लाउड संगणन"
കുല,घड
"1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്","1.कव्हर केलेले कार्ड, 2. लेपित पत्रक"
പൊതിഞ്ഞ പേപ്പർ,लेपित कागद
ഏകപക്ഷീയമായ,समाक्षीय
ഏകോപന കേബിൾ,समाक्षीय केबल
കോഡാസിൽ,कोडासिल
"1.കോഡ്, 2.കോഡ്","1.कोड, 2.कोड"
"1. കോഡ് ജനറേറ്റർ, 2. കോഡ് ജനറേറ്റര്","1. कोड जनरेटर, 2. कोड जनरेटर"
കോഡ് പേജ്,कोड पृष्ठ
"1.കോഡ് വേഡ്, 2.കോഡ് വേഡ്","1.कोड शब्द, 2.कोड शब्द"
"1.കോഡർ, 2.കോഡർ","1.कोडर, 2.कोडर"
"1. എൻകോഡിംഗ് ടെസ്റ്റ്, 2. കോഡിംഗ് ടെസ്റ്റ്","1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी"
എൻകോഡിംഗ് ഫോം,एन्कोडिंग फॉर्म
"1. എൻകോഡിംഗ് ഷീറ്റ്, 2. കോഡിംഗ് ഷീറ്റ്","1. एन्कोडिंग शीट, 2. कोडिंग शीट"
ഗുണകം,गुणांक
കെട്ടുറപ്പ്,एकसंधता
"1.കോൾഡ് ബൂട്ട്, 2.കോൾഡ് സ്റ്റാർട്ട്","1.कोल्ड बूट, 2.कोल्ड स्टार्ट"
തണുത്ത തുടക്കം,थंड सुरुवात
സഹായം,मदत
തകർച്ച,कोसळणे
"1. ഉൾപ്പെടുത്തൽ, 2. സംയോജിപ്പിക്കുക","1.समावेश, 2.कॉन्केटनेट"
"1.ഇൻഡക്സ്ഡ് ടേപ്പ്,2. കോളറ്റ് ടേപ്പ്","1.अनुक्रमित टेप, 2. कॉलेट टेप"
കൂട്ടിയിടി,टक्कर
