Telugu,Punjabi
బ్యాంకు వాజ్ఞ్మూలము,ਬੈਂਕ ਸਟੇਟਮੈਂਟ
విందు,ਦਾਅਵਤ
బార్ కౌన్సిల్,ਬਾਰ ਕੌਂਸਲ
బేరం,ਸੌਦੇਬਾਜ਼ੀ
బేరసారాలు,ਸੌਦੇਬਾਜ਼ੀ
బంజరు భూమి,ਬੰਜਰ ਲੈਂਡ
బార్టర్,ਬਾਰਟਰ
బేస్,ਅਧਾਰ
నిరాధారమైన,ਬੇਬੁਨਿਆਦ
బేస్మెంట్,ਬੇਸਮੈਂਟ
బేస్ ఇయర్,ਅਧਾਰ ਸਾਲ
ప్రాథమిక,ਮੁੱ The ਲੀ
సాధారణంగా,ਅਸਲ ਵਿੱਚ
ప్రాథమిక మేధస్సు,ਮੁੱ basic ਲੀ ਅਕਲ
ప్రాథమిక వేతనం,ਮੁੱ Pay ਲੀ ਤਨਖਾਹ
ప్రాథమిక స్థాయి వేతనం,ਤਨਖਾਹ ਦਾ ਮੁ Tas ਲੇ ਪੱਧਰ
ప్రాథమిక శిక్షణ,ਮੁ The ਲੀ ਸਿਖਲਾਈ
ఆధారంగా,ਅਧਾਰ
బ్యాచ్,ਬੈਚ
బ్యాచ్ సంఖ్య,ਬੈਚ ਨੰਬਰ
బేరర్ చెక్,ਧਾਰਕ ਚੈੱਕ
ఉదహరించడానికి ముందు,ਹਵਾਲਾ ਪਹਿਲਾਂ
ప్రవర్తన,ਵਿਵਹਾਰ
నమ్మకం,ਵਿਸ਼ਵਾਸ
పార్ క్రింద,ਬਰਾਬਰ ਦੇ ਹੇਠਾਂ
బెంచ్,ਬੈਂਚ
బెంచ్ మార్క్,ਬੇਂਚਮਾਰਕ
ప్రయోజనకరమైనది,ਲਾਭਕਾਰੀ
లబ్ధిదారుడు,ਲਾਭਪਾਤਰੀ
ప్రయోజనం,ਲਾਭ
సందేహం యొక్క ప్రయోజనం,ਸ਼ੱਕ ਦਾ ਲਾਭ
బెనెవోలెన్స్,ਦਿਆਲਤਾ
బెనెవోలెంట్ ఫండ్,ਲਾਭਕਾਰੀ ਫੰਡ
Bequeath,ਮਕੌਂਥ
బీక్వెస్ట్,Orquest
మరణించారు,ਸੋਗ
ఉత్తమ ప్రయత్నాలు,ਸਭ ਤੋਂ ਵਧੀਆ ਯਤਨ
మంచి,ਬਿਹਤਰ
బయాస్,ਬਿਆਸ
పక్షపాత అభిప్రాయం,ਪੱਖਪਾਤੀ ਰਾਏ
గ్రంథ పట్టిక,ਕਿਤਾਬਚਾ
ద్వైవార్షిక,ਬਨੀਅਲ
విభజన,ਬਿਫੁਰਕੇਟ
బిగామి,ਵੱਡਾ
ద్వైపాక్షిక,ਦੁਵੱਲੇ
ద్విభాషా,ਦੋਭਾਸ਼ੀ
ద్విమకరణ,ਬਿਕਲਲ
బిల్లు,ਬਿਲ
మార్పిడికి సంభంధించిన బిల్లు,ਦਾ ਦਾਅਵਾ ਦਾ ਬਿੱਲ
బిమోంత్లీ రిపోర్ట్,ਬਿਪੋਨਥਲੀ ਰਿਪੋਰਟ
బైండింగ్,ਬਾਈਡਿੰਗ
బయోడేటా,ਬੋਇਯਟਾ
బైపార్టైట్,ਬਿਪ ਸਰਕਾਰ
ద్వైపాక్షిక ఒప్పందం,ਬਾਈਪੈਂਟ੍ਰਾਈਟ ਸਮਝੌਤਾ
జనన వార్షికోత్సవం,ਜਨਮ ਦਿਵਸ
జనన ధృవీకరణ పత్రం,ਜਨਮ ਪ੍ਰਮਾਣ ਪੱਤਰ
జనన నియంత్రణ,ਜਨਮ ਕੰਟਰੋਲ
పుట్టిన తేదీ,ਜਨਮ ਮਿਤੀ
పుట్టిన ప్రదేశం,ਜਨਮ ਸਥਾਨ
జనన రేటు,ਜਨਮ ਦੀ ਦਰ
వారం వారం,ਬਾਈਵੈੱਕਲੀ
బ్లాక్ ఎకానమీ,ਕਾਲੀ ਆਰਥਿਕਤਾ
బ్లాక్ జాబితా,ਕਾਲੀ ਸੂਚੀ
బ్లాక్ మెయిల్,ਬਲੈਕਮੇਲ
చీకటి వ్యాపారం,ਕਾਲੀ ਮਾਰਕੀਟ
నింద,ਦੋਸ਼
ఖాళీ చెక్,ਖਾਲੀ ਚੈੱਕ
దుప్పటి ఒప్పందం,ਕੰਟਰੀ ਸੌਦਾ
దుప్పటి క్రమము,ਕੰਬਲ ਆਰਡਰ
పేలుడు,ਧਮਾਕਾ
బ్లెండింగ్,ਮਿਸ਼ਰਣ
బ్లాక్,ਬਲਾਕ
దిగ్బంధనం,ਨਾਕਾਬੰਦੀ
నిరోధించబడిన మూలధనం,ਪੂੰਜੀ
పెద్ద అక్షరం,ਬਲਾਕ ਪੱਤਰ
రక్త దానం,ਖੂਨਦਾਨ
రక్త సంబంధాలు,ਖੂਨ ਦੇ ਸੰਬੰਧ
బ్లూ కాలర్ ఉద్యోగం,ਨੀਲੀ ਕਾਲਰ ਨੌਕਰੀ
బ్లూప్రింట్,ਬਲੂਪ੍ਰਿੰਟ
బుకాయింపు,ਬਲਫ
బోర్డు,ਫੱਟੀ
బోర్డింగ్ మరియు బస,ਬੋਰਡਿੰਗ ਅਤੇ ਠਹਿਰਨਾ
బోర్డు డైరెక్టర్లు,Igbimo oludari
రెవెన్యూ బోర్డ్,ਮਾਲੀਏ ਦਾ ਬੋਰਡ
శరీరం,ਸਰੀਰ
బాడీగార్డ్,ਬਾਡੀਗਾਰਡ
బోగస్ వోచర్,ਜਾਅਲੀ ਵਾ ou ਚਰ
బోనఫైడ్స్,ਬੋਨਫਾਈਡਜ਼
బాండ్,ਬਾਂਡ
బంధిత శ్రమ,ਬਾਂਡਡ ਕਿਰਤ
ఉపరి లాభ బహుమానము,ਬੋਨਸ
నమోదు కార్యాలయం,ਬੁਕਿੰਗ ਦਫਤਰ
పుస్తక కీపర్,ਕਿਤਾਬ-ਕੀਪਰ
బుక్ కీపింగ్,ਕਿਤਾਬ-ਰੱਖਣ
బుక్‌లెట్,ਕਿਤਾਬਚਾ
రిఫరెన్స్ పుస్తకం,ਹਵਾਲੇ ਦੀ ਕਿਤਾਬ
పుస్తకం విలువ,ਕਿਤਾਬ ਦਾ ਮੁੱਲ
బూత్,ਬੂਥ
బూత్ సంగ్రహించడం,ਬੂਥ ਕੈਪਚਰ
సరిహద్దు భత్యం,ਬਾਰਡਰ ਭੱਤਾ
సరిహద్దు రేఖ,ਬਾਰਡਰ ਲਾਈਨ
రుణగ్రహీత,ਕਰਜ਼ਾ ਲੈਣ ਵਾਲੇ
రుణాలు తీసుకునే శక్తి,ਉਧਾਰ ਕਰਨ ਵਾਲੀ ਸ਼ਕਤੀ
బాస్,ਬੌਸ
అడ్డంకి,ਬੋਤਲ ਨੋਕ
బ్రాకెట్,ਬਰੈਕਟ
సరిహద్దు,ਸੀਮਾ
బహిష్కరణ,ਬਾਈਕਾਟ
మెదడు కాలువ,ਦਿਮਾਗੀ ਡਰੇਨ
శాఖ కార్యాలయం,ਬ੍ਰਾਂਚ ਆਫ਼ਿਸ
మించే,ਉਲੰਘਣਾ
ఒప్పందం ఉల్లంఘన,ਸਮਝੌਤੇ ਦੀ ਉਲੰਘਣਾ
విశ్వాసం ఉల్లంఘన,ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ
ఒప్పంద ఉల్లంఘన,ਇਕਰਾਰਨਾਮੇ ਦੀ ਉਲੰਘਣਾ
క్రమశిక్షణ ఉల్లంఘన,ਅਨੁਸ਼ਾਸਨ ਦੀ ਉਲੰਘਣਾ
చట్ట ఉల్లంఘన,ਕਾਨੂੰਨ ਦੀ ਉਲੰਘਣਾ
శాంతి ఉల్లంఘన,ਸ਼ਾਂਤੀ ਦੀ ਉਲੰਘਣਾ
ప్రత్యేక హక్కు ఉల్లంఘన,ਪ੍ਰਾਇਟੀਜ ਦੀ ਉਲੰਘਣਾ
వాగ్దానం ఉల్లంఘన,ਵਾਅਦੇ ਦੀ ਉਲੰਘਣਾ
నియమం ఉల్లంఘన,ਨਿਯਮ ਦੀ ਉਲੰਘਣਾ
అవిశ్వాసం,ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ
విచ్ఛిన్నం,ਟੁੱਟਣਾ
విచ్ఛిన్నం,ਟੁੱਟ ਜਾਣਾ
సేవలో విరామం,ਸੇਵਾ ਵਿੱਚ ਤੋੜ
విడిపోవటం,ਰਿਸ਼ਤਾ ਤੋੜਨਾ
జాతి,ਨਸਲ
లంచం,ਰਿਸ਼ਵਤ
క్లుప్తంగా,ਸੰਖੇਪ
బ్రీఫింగ్,ਬ੍ਰੀਫਿੰਗ
సంక్షిప్త పున ume ప్రారంభం,ਸੰਖੇਪ ਰੈਜ਼ਿ .ਮੇ
తెలివైన రికార్డు,ਹੁਸ਼ਿਆਰ ਰਿਕਾਰਡ
నోటీసులోకి తీసుకురండి,ਧਿਆਨ ਵਿੱਚ ਲਿਆਓ
ప్రసార,ਪ੍ਰਸਾਰਣ
బ్రాడ్‌షీట్,ਬਰਾਡਸ਼ੇਟ
బ్రోచర్,ਬਰੋਸ਼ਰ
బ్రోకరేజ్,ਬ੍ਰੋਕਰੇਜ
ముందుకు తెచ్చింది (బి/ఎఫ్),ਅੱਗੇ ਲਿਆਇਆ (ਬੀ / ਐਫ)
బడ్జెట్ కేటాయింపు,ਬਜਟ ਅਲਾਟਮੈਂਟ
బగెటరీ కంట్రోల్,ਬਜਾਰੀ ਨਿਯੰਤਰਣ
బడ్జెట్ అంచనా,ਬਜਟ ਅਨੁਮਾਨ
బడ్జెట్ నిబంధన,ਬਜਟ ਪ੍ਰਬੰਧ
కట్టడం,ਇਮਾਰਤ
చాలా మొత్తం,ਥੋਕ
బల్క్ కొనుగోలు,ਥੋਕ ਖਰੀਦ
బులెటిన్,ਬੁਲੇਟਿਨ
బంపర్ పంట,ਬੰਪਰ ਫਸਲ
ఖాళీల బంచ్,ਖਾਲੀ ਅਸਾਮੀਆਂ
బంగ్లింగ్,ਧੁੰਦਲਾ
బ్యూరోక్రసీ,ਨੌਕਰਸ਼ਾਹੀ
బ్యూరోక్రాట్,ਬੁਟਸ਼ਾਹ
వ్యాపార తరగతి,ਕਾਰੋਬਾਰੀ ਵਰਗ
వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు),ਵਪਾਰ ਦਾ ਸਮਾਂ (= ਵਪਾਰ ਦੇ ਘੰਟੇ)
వ్యాపారవేత్త,ਕਾਰੋਬਾਰੀ
కొనండి,ਵਾਪਸ ਖਰੀਦੋ
కొనుగోలుదారు,ਖਰੀਦਦਾਰ
బై ఎన్నిక (= ఎన్నికల ద్వారా),ਬਾਈ ਚੋਣ (= ਚੋਣ ਦੁਆਰਾ)
చేతి ద్వారా,ਹੱਥ ਨਾਲ
పోస్ట్ ద్వారా,ਡਾਕ ਰਾਹੀ
క్యాబిన్ సామాను,ਕੈਬਿਨ ਸਮਾਨ
క్యాబినెట్,ਕੈਬਨਿਟ
కేడర్,ਕੇਡਰ
విపత్తు,ਬਿਪਤਾ
లెక్కింపు,ਗਣਨਾ
క్యాలెండర్ సంవత్సరం,ਕੈਲੰਡਰ ਸਾਲ
ప్రచారం,ਮੁਹਿੰਮ
క్యాంపస్,ਕੈਂਪਸ
క్యాంపస్ ఇంటర్వ్యూ,ਕੈਂਪਸ ਇੰਟਰਵਿ view
రద్దు చేయండి,ਰੱਦ ਕਰੋ
రద్దు,ਰੱਦ
అభ్యర్థి,ਉਮੀਦਵਾਰ
అభ్యర్థిత్వం,ਉਮੀਦਵਾਰੀ
కాన్వాసింగ్,ਕੈਨਵੈਸਿੰਗ
సామర్ధ్యం,ਸਮਰੱਥਾ
సామర్థ్యం,ਸਮਰੱਥ
సామర్థ్యం,ਸਮਰੱਥਾ
రాజధాని,ਪੂੰਜੀ
మూలధన వ్యయం,ਪੂੰਜੀਗਤ ਖਰਚ
మరణశిక్షను,ਮੋਤ ਦੀ ਸਜਾ
క్యాపిటేషన్ ఫీజు,ਕੈਪਟੇਸ਼ਨ ਫੀਸ
క్యాప్చర్,ਕੈਪਚਰ
సంరక్షణ,ਦੇਖਭਾਲ
కెరీర్,ਕਰੀਅਰ
కెరీర్ అభివృద్ధి,ਕਰੀਅਰ ਦਾ ਵਿਕਾਸ
కేర్ టేకర్ ప్రభుత్వం,ਕੇਅਰਟੇਕਰ ਸਰਕਾਰ
ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్),ਅੱਗੇ ਲੈ ਗਿਆ (ਸੀ / ਐਫ)
ముందుకు తీసుకెళ్లు,ਅੱਗੇ ਵਧਾਓ
మోసే ఖర్చు,ਲਿਜਾਣ ਦੀ ਕੀਮਤ
తీసుకువెళ్ళండి,ਅੱਗੇ ਲੈ ਜਾਣਾ
కార్టేజ్,ਕਾਰਟੇਜ
కేసు,ਕੇਸ
సందర్భ పరిశీలన,ਮਾਮਲੇ 'ਦਾ ਅਧਿਐਨ
నగదు,ਨਕਦ
నగదు బ్యాలెన్స్,ਨਕਦ ਸੰਤੁਲਨ
నగదు పుస్తకం,ਨਕਦ ਕਿਤਾਬ
నగదు కార్డు,ਨਕਦ ਕਾਰਡ
నగదు ధృవీకరణ పత్రం,ਨਕਦ ਸਰਟੀਫਿਕੇਟ
నగదు కౌంటర్,ਨਕਦ ਕਾ counter ਂਟਰ
వాణిజ్య పంట,ਨਕਦ ਫਸਲ
నగదు తగ్గింపు,ਨਕਦ ਛੂਟ
నగదు డౌన్,ਨਕਦ ਥੱਲੇ
చేతిలో నగదు,ਹੱਥ ਵਿੱਚ ਨਕਦ
నగదు మెమో,ਨਕਦ ਮੀਮੋ
నగదు చెల్లింపు,ਨਕਦ ਭੁਗਤਾਨ
కులం,ਜਾਤੀ
కుల ధృవీకరణ పత్రం,ਜਾਤੀ ਸਰਟੀਫਿਕੇਟ
కాస్టింగ్ ఓటు,ਵੋਟ ਪਾਉਣ ਲਈ
సాధారణం,ਆਮ
సాధారణం శ్రమ,ਆਮ ਕਿਰਤ
సాధారణం సెలవు,ਸਧਾਰਣ ਛੁੱਟੀ
ప్రమాదం,ਹਾਦਸੇ
సాధారణం ఖాళీ,ਆਮ ਖਾਲੀ ਥਾਂ
జాబితా,ਕੈਟਾਲਾਗ
వర్గీకరణ,ਸ਼੍ਰੇਣੀਵਾਦੀ
వర్గం,ਸ਼੍ਰੇਣੀ
భోజన సౌకర్యం కలిగించే వారు,ਕੇਟਰਿੰਗ ਸੇਵਾ
జాగ్రత్త,ਸਾਵਧਾਨ
జాగ్రత్త డబ్బు,ਸਾਵਧਾਨ ਪੈਸਾ
అగ్నిని ఆపండి,ਅੱਗ ਲੱਗ ਗਈ
"పైకప్పు (""ధర"" గా)","ਛੱਤ (""ਕੀਮਤ"")"
వేడుక,ਜਸ਼ਨ
సెల్ ఫోన్,ਮੋਬਾਇਲ ਫੋਨ
సెన్సార్,ਸੈਂਸਰ
అభిశంసన,ਸੈਂਸਰ
సెన్సర్ మోషన్,ਸੈਂਸਰ
జనాభా లెక్కలు,ਮਰਦਮਸ਼ੁਮਾਰੀ
సెంట్రల్ సెస్,ਕੇਂਦਰੀ ਸੈੱਸ
కేంద్ర పౌర సేవా నియమాలు,ਕੇਂਦਰੀ ਸਿਵਲ ਸੇਵਾ ਦੇ ਨਿਯਮ
సెంట్రల్ ఎక్సైజ్,ਕੇਂਦਰੀ ਆਬਕਾਰੀ
కేంద్ర ప్రభుత్వం,ਕੇਂਦਰ ਸਰਕਾਰ
కేంద్రీకరణ,ਕੇਂਦਰੀਕਰਨ
కేంద్రీకృత సేవ,ਕੇਂਦਰੀਕ੍ਰਿਤ ਸੇਵਾ
కేంద్ర నిధుల పథకం,ਕੇਂਦਰੀ ਫੰਡ ਕੀਤੀ ਸਕੀਮ
కేంద్ర ప్రాయోజిత పథకం,ਕੇਂਦਰੀ ਸਪਾਂਸਰ ਕੀਤੀ ਸਕੀਮ
కేంద్ర కార్యాలయం,ਕੇਂਦਰੀ ਦਫਤਰ
కేంద్ర ఆదాయాలు,ਕੇਂਦਰੀ ਮਾਲੀਆ
కేంద్ర అమ్మకపు పన్ను,ਕੇਂਦਰੀ ਵਿਕਰੀ ਟੈਕਸ
కేంద్రం,ਕੇਂਦਰ
శతాబ్దం,ਸਦੀ
ధాన్యం,ਅਨਾਜ
ధాతువు,ਸੀਰੀਅਲਿਸਟ
ఉత్సవ పరేడ్,ਰਸਮੀ ਪਰੇਡ
వేడుక,ਸਮਾਰੋਹ
సర్టిఫికేట్,ਸਰਟੀਫਿਕੇਟ
ఫిట్‌నెస్ సర్టిఫికేట్,ਤੰਦਰੁਸਤੀ ਦਾ ਸਰਟੀਫਿਕੇਟ
పోస్టింగ్ సర్టిఫికేట్,ਪੋਸਟਿੰਗ ਦਾ ਸਰਟੀਫਿਕੇਟ
సేవా ధృవీకరణ పత్రం,ਸੇਵਾ ਦਾ ਸਰਟੀਫਿਕੇਟ
ధృవీకరణ,ਸਰਟੀਫਿਕੇਸ਼ਨ
ధృవీకరించబడిన కాపీ,ਪ੍ਰਮਾਣਿਤ ਕਾੱਪੀ
ధృవీకరించండి,ਪ੍ਰਮਾਣਿਤ
సెస్,ਸੈੱਸ
విరమణ,ਬੰਦ
గొలుసు,ਚੇਨ
చైర్మన్/చైర్‌పర్సన్,ਚੇਅਰਮੈਨ / ਚੇਅਰਪਰਸਨ
చలాన్,ਚਲਾਨ
సవాలు,ਚੁਣੌਤੀ
గది,ਚੈਂਬਰ
వాణిజ్యమండలి,ਵਪਾਰ ਮੰਡਲ
మార్పు,ਬਦਲੋ
గందరగోళం,ਹਫੜਾ-ਦਫੜੀ
అధ్యాయం,ਅਧਿਆਇ
అక్షర హత్య,ਪਾਤਰ ਕਤਲ
అక్షర ధృవీకరణ పత్రం,ਅੱਖਰ ਸਰਟੀਫਿਕੇਟ
ఆరోపణ,ਚਾਰਜ
ఆస్తిపై ఛార్జ్,ਜਾਇਦਾਦ 'ਤੇ ਚਾਰਜ ਕਰੋ
ఛార్జ్ షీట్,ਚਾਰਜਸ਼ੀਟ
స్వచ్ఛంద సంస్థ,ਚੈਰੀਟੇਬਲ
స్వచ్ఛంద సంస్థ,ਦਾਨ
చార్ట్,ਚਾਰਟ
చార్టర్,ਚਾਰਟਰ
చాసిన్ సంఖ్య,ਚਸੀਸ ਨੰਬਰ
మోసం,ਧੋਖਾਧੜੀ
తనిఖీ,ਚੈਕ
చెక్ జాబితా,ਚੈੱਕ ਲਿਸਟ
తనిఖీ పోస్ట్,ਪੋਸਟ ਪੋਸਟ ਚੈੱਕ ਕਰੋ
రసాయన శాస్త్రవేత్త,ਕੈਮਿਸਟ
తనిఖీ,ਚੈਕ
చెక్ లెట్,ਚੈੱਕ ਕਰਨ ਦਿਓ
చీఫ్,ਮੁਖੀ
పిల్లల విద్య భత్యం,ਬੱਚੇ ਸਿੱਖਿਆ ਭੱਤੇ
పిల్లల దోపిడీ,ਬਾਲ ਸ਼ੋਸ਼ਣ
బాల కార్మికులు,ਬਾਲ ਮਜਦੂਰੀ
పిల్లల సంక్షేమం,ਬਾਲ ਭਲਾਈ
దీర్ఘకాలిక,ਦੀਰਘ
కాలక్రమానుసారం (= కాలక్రమానుసారం),ਇਤਿਹਾਸਕ ਕ੍ਰਮ (= ਕ੍ਰੋਕੋਲੋਜੀਕਲ ਕ੍ਰਮ)
వృత్తం,ਚੱਕਰ
సర్క్యూట్ హౌస్,ਸਰਕਟ ਹਾ House ਸ
Circహ,ਸਰਕੂਲਰ (= ਸਰਕੂਲਰ ਪੱਤਰ)
ప్రసరణ,ਗੇੜ
పరిస్థితి,ਹਾਲਾਤ
సందర్భోచిత సాక్ష్యం,ਹਾਲਾਤ ਦੇ ਸਬੂਤ
ప్రస్తావన,ਹਵਾਲਾ
పౌరసత్వం,ਸਿਟੀਜ਼ਨਸ਼ਿਪ
నగర పరిహార భత్యం,ਸ਼ਹਿਰ ਮੁਆਵਜ਼ਾ ਭੱਤਾ
పౌర సౌకర్యాలు,ਸਿਵਿਕ ਸਹੂਲਤਾਂ
సివిల్,ਸਿਵਲ
సివిల్ కోడ్,ਸਿਵਲ ਕੋਡ
పౌర రక్షణ,ਸਿਵਲ ਡਿਫੈਂਸ
సివిల్ జాబితా,ਸਿਵਲ ਸੂਚੀ
పౌర వివాహం,ਸਿਵਲ ਵਿਆਹ
సివిల్ ప్రొసీజర్ కోడ్,ਸਿਵਲ ਪਰੋਜਰ ਕੋਡ
సివిల్ సర్వీస్,ਸਿਵਲ ਸੇਵਾ
సివిల్ సూట్,ਸਿਵਲ ਮੁਕੱਦਮਾ
పౌర సామాగ్రి,ਸਿਵਲ ਸਪਲਾਈ
పౌర యుద్ధం,ਸਿਵਲ ਯੁੱਧ
దావా,ਦਾਅਵਾ
హక్కుదారు,ਦਾਅਵੇਦਾਰ
దావా పత్రము,ਦਾਅਵਾ ਫਾਰਮ
వాపసు కోసం దావా,ਰਿਫੰਡ ਲਈ ਦਾਅਵਾ
స్పష్టీకరణ,ਸਪਸ਼ਟੀਕਰਨ
తరగతి,ਕਲਾਸ
వర్గీకృత ప్రకటన,ਕਲਾਸੀਫਾਈਡ ਇਸ਼ਤਿਹਾਰਬਾਜ਼ੀ
వర్గీకృత పత్రాలు,ਕਲਾਸੀਫਾਈਡ ਦਸਤਾਵੇਜ਼
వర్గీకృత సమాచారం,ਕਲਾਸੀਫਾਈਡ ਜਾਣਕਾਰੀ
వర్గీకరించండి,ਕਲਾਸੀਫਾਈ ਕਰੋ
వర్గీకరణ,ਕਲਾਸਵਾਈਸ
ఉపవాక్య,ਧਾਰਾ
క్లియరెన్స్,ਕਲੀਅਰੈਂਸ
ఖాళీ ఖాళీ,ਅਸਲੀ ਨੂੰ ਸਾਫ
క్లరికల్,ਕਲੈਰੀਕਲ
క్లరికల్ కేడర్,ਕਲੈਰੀਕਲ ਕੇਡਰ
మతాధికార దోషం,ਕਲਰਕੀ ਗਲਤੀ
క్లరికల్ సిబ్బంది,ਕਲੈਰੀਕਲ ਸਟਾਫ
గుమస్తా పని,ਕਲੈਰੀਕਲ ਕੰਮ
క్లయింట్,ਗਾਹਕ
క్లోక్ రూమ్,ਕਲੋਕ ਕਮਰਾ
సంవత్సరం దగ్గరగా,ਸਾਲ ਦੇ ਨੇੜੇ
