Odiya,English
"ବୃତ୍ତାକାର, ବୃତ୍ତାକାର,",circular
ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |,circular asymptote
ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |,circular helix
ବୃତ୍ତାକାର ଗତି |,circular motion
ସୁନ୍ନତ,circumcentre
ଅବସର ପ୍ରାପ୍ତ*,circumcircle
ବୁଲିବା ପାଇଁ |,circumscribe
ଅତୀତ,circumscribed
ସର୍କୁକ୍ରାଇଡ୍ |,circumscribed circle
ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |,classical deductive technique
କ୍ଲାସିକ୍ ଗତିଶୀଳତା |,classical dynamics
କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |,classical optimization
କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |,classical ruin problem
ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |,classical statistical mechanics
ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ,classification of errors
ଶ୍ରେଣୀ ବ୍ୟବଧାନ,class interval
ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |,class-interval unit
ଶ୍ରେଣୀ ସୀମା,class limit
ଘଣ୍ଟା ବୁଲାଇ |,clockwise
ବନ୍ଦ |,clopen (= closed and open)
"ବନ୍ଦ, ବନ୍ଦ",closed
ବନ୍ଦ ସ୍ତର ଆବରଣ |,closed convex hull
ବନ୍ଦ କ୍ୟୁବ୍ |,closed cube
"ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର",closed curve
ବନ୍ଦ ପ୍ରଦେଶ |,closed domain
ବନ୍ଦ ଆକୃତି |,closed figure
ବନ୍ଦ ବ୍ୟବଧାନ |,closed interval
"ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |",closed region
ବନ୍ଦ ସେଟ୍ |,closed set
"ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |",closed surface
ନେମେସିସ୍,closure
pronator,closure operator
ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |,closure point (= contact point)
ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |,closure postulate
ବନ୍ଦୀ ସେଟ୍ |,closure set
କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |,cluster point
କ୍ଲଷ୍ଟର ନମୁନା,cluster sampling
କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |,cluster set
ସମବାୟ ବୃତ୍ତ |,coaxial circles
ସମବାୟ ପାରାବୋଲା |,coaxial parabolas
ସମବାୟ ସମତଳ |,coaxial planes
ସମବାୟ ତ୍ରିରଙ୍ଗା |,coaxial triangles
କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |,Cobb - Douglas function
"ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |",coding
ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |,coding of data
ସହ-ପ୍ରଦେଶ,co-domain
କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,coefficient matrix
ସଂଶୋଧନ ଗୁଣବତ୍ତା,coefficient of correlation
ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା,coefficient of determination
ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,coefficient of elasticity
ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,coefficient of expansion
ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,coefficient of friction
ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |,coefficient of linear expansion
ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,coefficient of regression
ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |,coefficient of surface tension
ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |,coefficient of variation
"ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |",cofactor
ମୁଦ୍ରା ଟସ୍,coin throw (coin toss)
ନମୁନା ସଂଗ୍ରହ,collection of sample
collinear,collinear
ଶ୍ରେଣୀବଦ୍ଧତା |,collinearity
"ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ",column
ସ୍ତମ୍ଭ,column equivalence
ସ୍ତମ୍ଭ,column equivalent
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,column equivalent matrix
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,column matrix
ସ୍ତମ୍ଭ କ୍ରମ |,column rank
ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |,column reduced echolon matrix
ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |,column vector
ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |,columnwise
ମିଳିତ ସମୀକରଣ |,combined equation
"ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |",common angle
ସାଧାରଣ ଅକ୍ଷ,common axis
"ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |",common base
ସର୍ବଭାରତୀୟ |,common denominator
ସାଧାରଣ ପାର୍ଥକ୍ୟ |,common difference
"ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ |",common factor
"ସରଳ ଲୋଗାରିଦମ୍, ସରଳ ଲୋଗାରିଦମ୍ |",common logarithm
"ସାଧାରଣ ଏକାଧିକ, ସାଧାରଣ |",common multiple
ସାଧାରଣ ଅନୁପାତ |,common ratio
ଛକ ଧାରା,common section
ସାଧାରଣ ବାହୁ,common side
"ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ, ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |",common tangent
ସାଧାରଣ ସ୍ଥିତି |,common term
ଯାତାୟାତ ନିୟମ |,commutative law
ଯାତାୟାତ ସମ୍ପତ୍ତି |,commutative property
ଯାତାୟାତ ନିୟମ |,commutative rule
ରାଶିର ଯାତାୟାତ ନିୟମ |,commutative law of addition
ଗୁଣନର କ୍ରମାଗତ ନିୟମ |,commutative law of multiplication
ଯାତାୟାତ କାର୍ଯ୍ୟ,commutative operation
ଯାତାୟାତ ଗୋଷ୍ଠୀ |,commutator group
ମାଟ୍ରିକ୍ସର ଯାତାୟାତ |,commuting of matrices
କମ୍ପାକ୍ଟ ସେଟ୍ |,compact set
"ତୁଳନାତ୍ମକତା, ତୁଳନାତ୍ମକତା |",comparability
ଅର୍ଥର ତୁଳନା,comparision of means
ଶତକଡା ତୁଳନା,comparision of percentage
ତୁଳନା ପରୀକ୍ଷା,comparision test
ସମନ୍ୱିତ ସମୀକରଣ |,compatibility equation
ପ୍ରତିଯୋଗୀ ଖେଳ |,competitive game
ପ୍ରତିଯୋଗିତାମୂଳକ ସ୍ଥିତି |,competitive situation
ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |,competitive strategy
"ଅନୁବାଦକ, ସଂକଳକ",compiler
ସପ୍ଲିମେଣ୍ଟ,complementary
ସଂପୃକ୍ତ କୋଣ |,complementary angle
ସଂପୃକ୍ତ ଘଟଣା |,complementary event पूरक घटना
ସଂପନ୍ନ କାରକ |,complementary factor
ସଂପନ୍ନ କାର୍ଯ୍ୟ,complementary function
ସଂପୃକ୍ତ ଅଧା ଜନସଂଖ୍ୟା |,complementary half space
ବ୍ୟବଧାନ,complementary interval
ସଂପନ୍ନ ସେଟ୍ |,complementary set
"ସଂପନ୍ନତା, ସଂପନ୍ନତା |",complementation
ସଂପନ୍ନ ସେଟ୍ |,complement of a set
ସଂପୂର୍ଣ୍ଣ ସ୍କୋର |,complete census
ପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |,complete correlation matrix
ପୂର୍ଣ୍ଣ ପରିସର ଜନସଂଖ୍ୟା |,complete metric space
ସଂପୂର୍ଣ୍ଣ ସାଧାରଣ ଅର୍ଗୋଗୋନାଲ୍ ସେଟ୍ |,complete orthonormal set
ସଂପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |,complete quadrangle
ସଂପୂର୍ଣ୍ଣ ଭାଗ,complete quotient
ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |,complete set
ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |,complete solution
ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |,completely randomised design
ଜଟିଳ ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |,complex argument
ଜଟିଳ କଞ୍ଜୁଗେଟ୍ |,complex conjugate
ଜଟିଳ ଭିନ୍ନକ୍ଷମ |,complex differentiation
ଜଟିଳ କାର୍ଯ୍ୟ,complex function
ଜଟିଳ ଏକୀକରଣ |,complex integration
ଜଟିଳ ମ୍ୟାଟ୍ରିକ୍ସ |,complex matrices
ଜଟିଳ ସଂଖ୍ୟା,complex number
ଜଟିଳ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,complex number field
ଜଟିଳ ଭୂଲମ୍ବ ମ୍ୟାଟ୍ରିକ୍ସ |,complex orthogonal matrix
ମିଶ୍ରିତ ବିମାନ,complex plane
ଜଟିଳ ରାଶି,complex quantity
ଜଟିଳ ଓଲଟା |,complex reciprocal
ମିଶ୍ରିତ ଫଳାଫଳ,complex resultant
ଜଟିଳ ଜନସଂଖ୍ୟା |,complex space
ମିଶ୍ରିତ କାର୍ଯ୍ୟ,complex valued function
ଜଟିଳ ଭେରିଏବଲ୍ |,complex variable
ସମୀକରଣ ଅନୁପାତ,componendo and divindendo
"ଉପାଦାନ, ସମ୍ବନ୍ଧୀୟ ଉପାଦାନ |",component
ଉପାଦାନ ବିଶ୍ଳେଷଣ |,component analysis
ଭିନ୍ନତା କାରକ |,component of variance
ଭେକ୍ଟର ଉପାଦାନ |,component of vector
ମିଶ୍ରିତ କାର୍ଯ୍ୟ,composite function
ମିଳିତ ଦର୍ଶନ,composite hypothesis
ମିଶ୍ରିତ ସଂଖ୍ୟା,composite number
ମିଳିତ ବର୍ଗ |,composite series
ଭେକ୍ଟର ମିଶ୍ରଣ |,composition of vectors
ମିଶ୍ରିତ କୋଣ |,compound angle
ମିଶ୍ରିତ ଅଂଶ |,compound division
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,compound fraction
ଯ ound ଗିକ ଆଗ୍ରହ |,compound interest
ମିଶ୍ରିତ ସମ୍ଭାବନା |,compound probability
ସଙ୍କୋଚନ ପ୍ରବାହ |,compressible flow
ସଙ୍କୋଚନ,compression
ଗଣନା,computation
ଗଣନା ସୂତ୍ର,computational formula
ଗଣିତ ମୂଲ୍ୟ,computed value
"କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର (ମେସିନ୍), କମ୍ପ୍ୟୁଟର (ବ୍ୟକ୍ତି)",computer
ଗଣିତ ଆଲଗୋରିଦମ |,computer algorithm
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍,computer programme
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ,computer programming
କମ୍ପ୍ୟୁଟର ଅନୁକରଣ,computer simulation
ଗଣନା,computing
ଆଧାରିତ କାର୍ଯ୍ୟ,concave function
ଅବତଳ ବହୁଭୂଜ |,concave polygon
ଆଧାରିତ ପ୍ରୋଗ୍ରାମିଂ |,concave programming
ଏକାଗ୍ର ବୃତ୍ତ |,concentric circles
ଏକାଗ୍ର ବକ୍ର,concentric curves
ଏକ ଅବକ୍ଷୟ ଧାରଣାକୁ ବାସ୍ତବ ବୋଲି ବିବେଚନା କର |,concrete form
ରେଖାଗୁଡ଼ିକର ମିଳନ,concurrency of lines
ସମବାୟ,concurrent
ସମବାୟ ଶକ୍ତି,concurrent forces
ସର୍ତ୍ତମୂଳକ ଘନତା କାର୍ଯ୍ୟ,conditional density function
ସର୍ତ୍ତମୂଳକ ବଣ୍ଟନ |,conditional distribution
ପ୍ରତିବନ୍ଧକ ପ୍ରତୀକ୍ଷା |,conditional expectation
ସର୍ତ୍ତମୂଳକ ଅର୍ଥ |,conditional mean
ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା |,conditional probability
ଶ୍ରେଣୀବଦ୍ଧତା ପ୍ରତିବନ୍ଧକ |,condition of collinearity
ସ୍ଥିରତା ପ୍ରତିବନ୍ଧକ |,condition of consistency
ଅଖଣ୍ଡତା ପ୍ରତିବନ୍ଧକ |,condition of integrability
ସ୍ପର୍ଶ ପ୍ରତିବନ୍ଧକ |,condition of tangency
"କୋଣ, କୋଣ",cone
ଆତ୍ମବିଶ୍ୱାସର ବ୍ୟବଧାନ |,confidence interval
ଆତ୍ମବିଶ୍ୱାସ ବ୍ୟବଧାନ ଆକଳନ |,confidence interval estimate
ବିଶ୍ୱସ୍ତତା ସୀମା,confidence limits
ଆତ୍ମବିଶ୍ୱାସ ମଣ୍ଡଳ |,confidence region
ବିରୋଧ ପ୍ରଦର୍ଶନ,conflict situation
କନଫୋକାଲ୍ କୋନିକ୍ |,confocal conics
କନଫୋକାଲ୍ ଏଲିପସଏଡ୍ |,confocal ellipses
କନଫୋକାଲ୍ ଜ୍ୟାମିତି |,confocal geometry
କନଫୋକାଲ୍ ହାଇପରବୋଲା |,confocal hyperbolae
କନଫୋକାଲ୍ ହାଇପରବୋଲା |,confocal hyperboloids
କନଫୋକାଲ୍ ପାରାବୋଲା |,confocal parabola
କନଫୋକାଲ୍ ପାରାବୋଲିକ୍ ସଂଯୋଜନା |,confocal paraboloidal cordinates
"ଅନୁରୂପ, ଅନୁରୂପ |",conformal
ଆଙ୍ଗଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |,conformal mapping
"ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକ ରେଖା-ସମୁଦାୟ, ସମାନତା |",congruence
ଦ୍ୱିପାକ୍ଷିକ ବୃତ୍ତ ସମୁଦାୟ |,congruence of circles
"ସମାନ, ଏପରିକି",congruent
ସମାନ ମାଟ୍ରିକ୍ସ |,congruent matrices
"conic, conic",conic
conical frustum |,conical frustum
conical kundalini,conical helix
"କୋନିକ୍ କଟ୍, କୋନିକ୍ |",conical section
କୋନିକ୍ ଗଣିତ |,conics
"କୋଣ-କଟା, କୋଣ-ବିଭାଗ |",conic section
"କଞ୍ଜୁଗେଟେଡ୍ ହେବା (v।), କଞ୍ଜୁଗେଟେଡ୍ ହେବା (v।)",conjugate
କଞ୍ଜୁଗେଟ୍ କୋଣ |,conjugate angles
କଞ୍ଜୁଗେଟ୍ ଅକ୍ଷ |,conjugate axis
ଜଟିଳ ସଂଖ୍ୟାଗୁଡ଼ିକୁ ସଂଯୋଗ କରନ୍ତୁ |,conjugate complex numbers
ସଂଯୋଗ ଦିଗ,conjugate directions
କଞ୍ଜୁଗେଟ୍ ଫଙ୍କସନ୍ |,conjugate functions
ମ୍ୟାଟ୍ରିକ୍ସର କଞ୍ଜୁଗେଟ୍ |,conjugate of matrix
conjugate permutation,conjugate permutation
କଞ୍ଜୁଗେଟ୍ ଭେରିଏବଲ୍ |,conjugate transpose
"ଯୋଗ, ମିଶ୍ରଣ",conjuction
ଲଗାତାର,consecutive
କ୍ରମାଗତ ସଂଖ୍ୟା,consecutive numbers
ଶକ୍ତି ସଂରକ୍ଷଣ,conservation of energy
ଜନ ସଂରକ୍ଷଣ |,conservation of mass
ପୃଷ୍ଠପୋଷକ,conservative
"ସ୍ଥିରତା, ସ୍ଥିରତା, ସ୍ଥିରତା, ସ୍ଥିରତା |",consistency
ସ୍ଥିରତା ପ୍ରତିବନ୍ଧକ |,consistency condition
"ସୁସଙ୍ଗତ ଆକଳନ, ବିପରୀତ ଆକଳନ |",consistent estimate
"ସ୍ଥିର ଆକଳନକାରୀ, ବିରୋଧୀ ନୁହେଁ |",consistent estimator
"ବିପରୀତ ନମୁନା, ସ୍ଥିର ନମୁନା |",consistent statistic
"ସୁସଙ୍ଗତ ସଂସ୍ଥା, ଅଣ-ବିବାଦୀୟ ସଂସ୍ଥା |",consistent system
କୋନସୋଲ,consol
"ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |",constant
ସମାନ ତ୍ୱରଣ,constant acceleration
ସ୍ଥିର କାର୍ଯ୍ୟ,constant function
ମାଧ୍ୟାକର୍ଷଣ ବିନ୍ଦୁ |,constant of gravity
ଏକୀକରଣ ସ୍ଥିର |,constant of integration
ଆନୁପାତିକତା ସ୍ଥିର |,constant of proportionality
ସ୍ଥିର ପାରାମିଟର |,constant parameter
କ୍ରମାଗତ ବହୁଭୂତ |,constant polynomial
ସ୍ଥିର ଅନୁପାତ,constant proportion
ସମାନ ପଦକ୍ଷେପ,constant speed
ସ୍ଥିର ଅବଧି,constant term
ସମାନ ବେଗ,constant velocity
ସୃଷ୍ଟିକର୍ତ୍ତାଙ୍କ ସମୀକରଣ |,constitutive equation
ପ୍ରତିବନ୍ଧକ,constraint
"ସୃଷ୍ଟି କରିବାକୁ, ସୃଷ୍ଟି କରିବାକୁ |",construct
ଗଠନ,construction
ଗ୍ରାହକ ପସନ୍ଦ,consumer preference
ବ୍ୟବହାର କାର୍ଯ୍ୟ,consumption function
ଟାଙ୍ଗେଣ୍ଟ୍ କୋଣ |,contact angle
ଯୋଗାଯୋଗ ବିନ୍ଦୁ,contact point
ଧାରଣ କରିଛି |,contained in
ଅନୁବନ୍ଧିତ ସାରଣୀ |,contingency table
ନିରନ୍ତର ଯାନ୍ତ୍ରିକ |,continuum mechanics
ବିଭିନ୍ନ ଅର୍ଥ,continued fraction
ଆର୍ଥିକ ଉତ୍ପାଦ,continued product
"ନିରନ୍ତର, ନିରନ୍ତର |",continuity
କାର୍ଯ୍ୟଗୁଡ଼ିକର ନିରନ୍ତର |,continuity of function
ନିରନ୍ତର ପରୀକ୍ଷା |,continuity test
"ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |",continuous
କ୍ରମାଗତ ଡେରିଭେଟିଭ୍ |,continuous derivative
ନିରନ୍ତର ବଣ୍ଟନ |,continuous distribution
କ୍ରମାଗତ ଉପରେ |,continuous from above
ନିରନ୍ତର କାର୍ଯ୍ୟ,continuous function
କ୍ରମାଗତ ଭାବରେ ଭିନ୍ନକ୍ଷମ |,continuously differentiable
ନିରନ୍ତର ମାନଚିତ୍ର,continuous map
କ୍ରମାଗତ ମ୍ୟାପିଙ୍ଗ୍ |,continuous mapping
ନିରନ୍ତର ସମ୍ଭାବ୍ୟତା ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |,continuous probability density function
ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,continuous probability distribution
କ୍ରମାଗତ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,continuous random variable
ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |,continuous sample space
କ୍ରମାଗତ ଭେରିଏବଲ୍ |,continuous variable
କ୍ରମାଗତ ତରଙ୍ଗ |,continuous wave
"ନିରନ୍ତର, ନିରନ୍ତର |",continuum
କ୍ରମାଗତ ଆକ୍ସିୟମ୍ |,continuum hypothesis (= continuum axiom)
ପ୍ରକୃତ ସଂଖ୍ୟା ସେଟ୍ |,continuum of real numbers (= set of real numbers)
ନିରନ୍ତର ନୀତି |,continuum theory
ବିଷୟବସ୍ତୁ ସଂଯୋଗ,contour integration
ସଂକୋଚନ ମ୍ୟାପିଂ |,contraction mapping
ବିରୋଧ କରନ୍ତୁ |,contradiction
ପ୍ରତିଫଳନ,contravariant
ନିୟନ୍ତ୍ରଣ,control
ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ,control chart
ଅର୍ଥର ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |,control chart for averages
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ |,control chart for defects
ପରିସର ନିୟନ୍ତ୍ରଣ |,control chart for ranges
ଭେରିଏବଲ୍ସର ନିୟନ୍ତ୍ରଣ,control chart for variables
"ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |",converge
ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |,convergence in mean
ବର୍ଗର ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |,convergence in mean square
ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |,convergence in probability
ସମ୍ମିଶ୍ରଣ ସୀମା |,convergence limit
ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |,convergence radius
ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |,convergence region
"ଏକତ୍ର କର (ver।), ଏକତ୍ର କର (n।)",convergent
ସମ୍ମିଳିତ କ୍ରମ |,convergent sequence
ସମ୍ମିଳିତ କ୍ରମ |,convergent series
"ବିପରୀତ, ବିପରୀତ",converse
"ଅପରପକ୍ଷେ, Vytyasane",conversely
ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |,conversion fraction
ରୂପାନ୍ତର ସାରଣୀ |,conversion table
ଦୂରକୁ ମୁହାଁଇଲେ |,convex
ଶରୀର ଆଡକୁ |,convex body
ବିପରୀତ ମିଶ୍ରଣ |,convex combination
ମୁହାଁ କଭର |,convex cover (=convex hull)
ବିଭ୍ରାନ୍ତିକର କାର୍ଯ୍ୟ |,convex function
ର ar ଖ୍ୟ ସଂଗ୍ରହର ସମ୍ମୁଖୀନ |,convex linear combinations
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂର ସମ୍ମୁଖୀନ |,convex linear programming
