Marathi,Odiya
ध्वनिक वेग,ଆକାଶବିକ ବେଗ |
ध्वनी लहर,ଶବ୍ଦ ତରଙ୍ଗ
ध्वनिक,ଶବ୍ଦ
ध्वनी शोषण गुणांक,ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
ध्वनी शोषण घटक,ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |
ध्वनिक सर्किट,ଆକାଶବାଣୀ ସର୍କିଟ |
ध्वनिक प्रतिसाद,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ध्वनिक विलंब रेखा,ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |
ध्वनिक विकृती,ଶବ୍ଦ ବିକୃତି |
ध्वनिक ध्वनीशास्त्र,ଆକାଶବାଣୀ ଆକାଶବାଣୀ |
ध्वनिक फिल्टर,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
ध्वनिक प्रतिबाधा*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
फोनोग्राफ,ଫୋନୋଗ୍ରାଫ୍
ध्वनिक ओम*,ଆକାଶବାଣୀ ଓମ୍ *
ध्वनिक स्थिरांक,ଶବ୍ଦ ସ୍ଥିର |
ध्वनिक फोनन,ଆକାଶବାଣୀ ଫୋନନ୍ |
ध्वनिक प्रसारण स्थिर,ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |
ध्वनी रूपांतरण गुणांक,ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |
ध्वनिक प्रतिकार,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
ध्वनिक कडकपणा,ଶବ୍ଦର ଦୃ id ତା |
ध्वनी युनिट,ଧ୍ୱନି ଏକକ |
ध्वनीरोधक,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
अकौस्टिक साइड लाइन,ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |
"ध्वनीशास्त्र, ध्वनीशास्त्र","ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |"
ध्वनी मीटर,ଧ୍ୱନି ମିଟର |
ध्वनी दाब,ଶବ୍ଦ ଚାପ
संपादन रडार,ଅଧିଗ୍ରହଣ ରାଡାର |
प्रकाशसंश्लेषक विकिरण,ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |
ऍक्टिनियम उत्सर्जन,ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |
ऍक्टिनो-युरेनियम,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |
ऍक्टिनो-युरेनियम मालिका,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |
रेडिओइलेक्ट्रिक,ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |
"ऍक्टिनोमीटर, फोटोमायक्रोमीटर","ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |"
"कृती, कृती","କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ"
क्रिया आणि प्रतिक्रिया,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
क्रिया स्थिर,କାର୍ଯ୍ୟ ସ୍ଥିର |
प्रभाव क्षेत्र,ପ୍ରଭାବ କ୍ଷେତ୍ର
"सक्रिय, सक्रिय","ସକ୍ରିୟ, ସକ୍ରିୟ"
सक्रिय प्रसार,ସକ୍ରିୟ ବିସ୍ତାର
"सक्रिय फायबर, सक्रिय फायबर","ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |"
सक्रियकरण प्रभाव,ସକ୍ରିୟ ପ୍ରଭାବ
सक्रियकरण प्रभाव,ସକ୍ରିୟ ପ୍ରଭାବ
सक्रियकरण विश्लेषण,ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
क्रियाकलाप केंद्र,କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର
सक्रियकरण परीक्षक,ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |
सक्रियता ऊर्जा,ସକ୍ରିୟ ଶକ୍ତି
सक्रियकरण एन्ट्रॉपी,ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |
सक्रियकरण ओव्हरव्होल्टेज,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
सक्रियता दर,ସକ୍ରିୟତା ହାର
"सक्रिय करणारा, सक्रिय करणारा","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
सक्रिय करणारा अणू,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
प्रवेगक,ତ୍ୱରକ
सक्रिय शोषण,ସକ୍ରିୟ ଅବଶୋଷଣ |
सक्रिय हवाई,ସକ୍ରିୟ ଏରିଏଲ୍ |
रेडिएशन धोक्याचे क्षेत्र,ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
सक्रिय डिव्हाइस,ସକ୍ରିୟ ଉପକରଣ
सक्रिय लक्ष्यीकरण,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
सक्रिय हायड्रोजन*,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
सक्रिय जाळी,ସକ୍ରିୟ ଜାଲ |
सक्रिय ओळ सक्रिय ओळ,ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
सक्रिय लूप,ସକ୍ରିୟ ଲୁପ୍ |
सक्रिय कोड*,ସକ୍ରିୟ କୋଡ୍ *
सक्रिय घटक,ସକ୍ରିୟ ଉପାଦାନ |
सक्रिय रेणू,ସକ୍ରିୟ ଅଣୁ
सक्रिय जाळी,ସକ୍ରିୟ ଜାଲ |
सक्रिय पुनर्शोषण,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
सक्रिय क्षेत्र,ସକ୍ରିୟ କ୍ଷେତ୍ର |
सक्रिय नियमन,ସକ୍ରିୟ ନିୟମ
सक्रिय उपग्रह,ସକ୍ରିୟ ଉପଗ୍ରହ |
सक्रिय विखंडन सौर ज्योत,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
सक्रिय सूक्ष्म पोषक,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
सक्रिय ट्रॅकिंग सिस्टम,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
सक्रिय ट्रान्सड्यूसर,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
सक्रिय सेवन,ସକ୍ରିୟ ଗ୍ରହଣ
क्रियाकलाप गुणांक*,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
क्रियाकलाप निर्देशांक,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
क्रियाकलाप प्रमाण,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
क्रियाकलाप वेक्टर,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
वास्तविक मॉनिटर,ପ୍ରକୃତ ମନିଟର |
वास्तविक ताण,ପ୍ରକୃତ ଚାପ
ट्रिगर करण्यासाठी,ଟ୍ରିଗର କରିବାକୁ
प्रवर्तक,ଉତ୍ପାଦକ
प्रवर्तक,ଉତ୍ପାଦକ
acuityometer,ଆକ୍ୟୁଟିଓମିଟର
ऐकण्याची तीक्ष्णता,ଶ୍ରବଣ ଶକ୍ତି
फोटो तीक्ष्णता मूल्य,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
तीव्र कोन,ତୀବ୍ର କୋଣ
कुजबुजणे,ଫୁସ୍ଫୁସ୍
तीव्र त्रिकोण,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
अॅसायक्लिक,acyclic
ऑप्टिमायझेशन अनुप्रयोग,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
अनुकूल स्थिती,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
अनुकूली नियंत्रण प्रणाली,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
अडॅपटोमीटर,ଆଡାପ୍ଟୋମିଟର |
अॅडकॉक अँटेना,ଆଡକକ୍ ଆଣ୍ଟେନା |
बेरीज करणे,ସଂକ୍ଷେପରେ
संकलन वेळ,ସଂକଳନ ସମୟ
संकलन-वजाबाकी वेळ,ସଂକଳନ-ବିତରଣ ସମୟ |
जोडणारा,ଆଡର୍
"बेरीज, बेरीज, बेरीज (सं.), बेरीज (v.)","ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
जोड स्थिर,ଯୋଗ ସ୍ଥିର |
प्रवेग-सम नियम,ତ୍ୱରଣ-ରାଶି ନିୟମ |
अंतर बेरीज नियम,ଦୂରତା-ନିୟମ |
वेग-सम नियम,ବେଗ-ରାଶି ନିୟମ |
वेक्टरची बेरीज,ଭେକ୍ଟରର ରାଶି
संग्रह प्रतिक्रिया,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
अतिरिक्त मजला,ଅତିରିକ୍ତ ଚଟାଣ |
"संयोजी स्वर, अतिरिक्त स्वर (स्वर)","ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
"additive, additive","ଯୋଗୀ, ଯୋଗୀ |"
मिश्रित प्रणाली,ଯୋଗୀ ପ୍ରଣାଳୀ |
संमिश्र वर्ण,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
एकूण वर्ण प्रक्रिया,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
पूरक पूरक रंग,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
additive स्थिरांक,ଯୋଗୀ ସ୍ଥିର |
additive कर्षण,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
अतिरिक्त प्रभाव,ଯୋଗୀ ପ୍ରଭାବ
अतिरिक्त घटक,ଯୋଗୀ କାରକ |
additive फंक्शन,ଯୋଗୀ କାର୍ଯ୍ୟ
मिश्रित मिश्रण,ଯୋଗୀ ମିଶ୍ରଣ |
additive रूट,ଯୋଗୀ ମୂଳ |
जोड प्रक्रिया,ଯୋଗ ପ୍ରକ୍ରିୟା |
जोडणी,ଯୋଗନୀୟତା |
अॅडिटीव्ह क्वांटम संख्या,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
संग्रह प्रतिक्रिया,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
जोडणी,ଯୋଗନୀୟତା |
एडिट्रॉन,ଆଡିଟ୍ରନ୍ |
जाणून घ्या*,ଜାଣନ୍ତୁ *
पत्ता गणना,ଠିକଣା ଗଣନା
पत्ता,ଠିକଣା
पत्ता एन्क्रिप्शन,ଠିକଣା ଏନକ୍ରିପସନ୍
पत्ता अभिव्यक्ती,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
पत्ता योग्यता,ଠିକଣା ଯୋଗ୍ୟତା |
पत्ता लिहायची जागा,ଠିକଣା ଦଣ୍ଡିକା
पत्ता प्रकाश,ଠିକଣା ଆଲୋକ
पत्ता बदलणे,ଠିକଣା ପରିବର୍ତ୍ତନ
पतांश,ପତାନଶ
पत्ता नोंदवही,ଠିକଣା ରେଜିଷ୍ଟର
पत्ता निवड स्विच,ଠିକଣା ଚୟନ ସୁଇଚ୍
पत्ता क्रमवारी टेबल,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
संबोधित,ଠିକଣା
adresograph,adresograph
पत्ता प्रणाली,ଠିକଣା ପ୍ରଣାଳୀ
आसंजन,ଆଡିଶିନ୍ |
आसंजन ताण,ଆଡେସିନ୍ ଚାପ |
चिकट ऊर्जा,ଆଡେସିଭ୍ ଶକ୍ତି |
चिकट ब्लॉकिंग,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
adiabat,adiabat
adiabatic,ଆଡିଆବାଟିକ୍ |
adiabatic प्रवेग,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
adiabatic अंदाजे,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
adiabatic खंड गुणांक,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
adiabatic थर्मामीटर,ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |
adiabatic बदल,ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |
"adiabatic चार्ट, adiabatic चार्ट","ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |"
adiabatic compressibility,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
adiabatic कॉम्प्रेशन,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
adiabatic गर्भनिरोधक,ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |
adiabatic कूलिंग मर्यादा,ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |
adiabatic वक्र,ଆଡିଆବାଟିକ୍ ବକ୍ର
adiabatic विरूपण,ଆଡିଆବାଟିକ୍ ବିକୃତି |
adiabatic demagnetization,adiabatic demagnetization |
adiabatic रिझोल्यूशन,ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |
adiabatic विस्थापन,ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |
adiabatic प्रभाव,ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |
adiabatic लवचिकता,ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |
adiabatic ellipsoid,ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |
adiabatic पूर्ण-उष्णतेचे नुकसान,ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |
adiabatic समीकरण,ଆଡିଆବାଟିକ୍ ସମୀକରଣ |
adiabatic राज्य समीकरण,ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |
adiabatic समतोल तापमान,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |
adiabatic शिल्लक,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |
adiabatic प्रसार,ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |
adiabatic ज्वाला तापमान,ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |
adiabatic प्रवाह,ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |
adiabatic उच्चार,ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |
adiabatic वायू समीकरण,ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |
adiabatic ग्रेडियंट,ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |
adiabatic उष्णता नुकसान,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |
adiabatic ionization क्षमता,ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |
adiabatic घसारा दर,ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |
adiabatic मोमेंटम चार्ज,ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |
adiabatic प्रक्रिया,ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |
adiabatic प्रतिक्रिया,ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |
adiabatic हलवा,ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |
adiabatic विरूपण ऊर्जा,ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |
adiabatic शरीर,ଆଡିଆବାଟିକ୍ ଶରୀର |
adiabatic उष्णता ग्रेडियंट,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |
adiabatic abatement,ଆଡିଆବାଟିକ୍ ଅବ୍ୟାଟେମେଣ୍ଟ୍ |
adiabatic रूपांतरण,ଆଡିଆବିକ୍ ରୂପାନ୍ତର |
"प्रकाशसंश्लेषण, विरोधी विकिरण","ଫଟୋସନ୍ଥେସିସ୍, ଆଣ୍ଟି-ବିକିରଣ |"
उष्णता अपुरेपणा,ଉତ୍ତାପ ଅଭାବ |
उष्णता इन्सुलेट,ଉତ୍ତାପ ଇନସୁଲେଟିଂ
एडन,ସାହାଯ୍ୟ
संलग्नता प्रभाव,ସଂଲଗ୍ନ ପ୍ରଭାବ
"समीप, समीप, समीप","ସଂଲଗ୍ନ, ସଂଲଗ୍ନ, ସଂଲଗ୍ନ"
समीप कोन,ସଂଲଗ୍ନ କୋଣ
संलग्न चॅनेल क्षीणन,ଆବଦ୍ଧ ଚ୍ୟାନେଲ ଆଟେଣ୍ଡେସନ୍ |
बंद सर्किट,ଆବଦ୍ଧ ସର୍କିଟ |
संलग्न टप्पा,ଆବଦ୍ଧ ପର୍ଯ୍ୟାୟ |
"संलग्न व्हिडिओ वाहक, संलग्न प्रतिमा वाहक","ସଂଲଗ୍ନ ଭିଡିଓ କ୍ୟାରିଅର୍, ସଂଲଗ୍ନ ପ୍ରତିଛବି ବାହକ |"
