Gujarati,Telugu
વિક્ષેપ,శ్రద్ధ అంతరాయం
ધ્યાન,శ్రద్ధ కీ
વ્યવહાલ,అటెన్యుయేషన్
વિકેન્દ્રિત સ્થિરતા,అటెన్యుయేషన్ స్థిరాంకం
વ્યથિત વિકૃતિ,అటెన్యుయేషన్ వక్రీకరణ
વિકેન્દ્રિત બરાબરી,అటెన్యుయేషన్ ఈక్వలైజర్
હલકાઈ કરનાર,అటెన్యూయేటర్
લક્ષણ,గుణం
શ્રાહ,వినగల అలారం
Audio ડિઓ કેસેટ,ఆడియో క్యాసెట్
Ation ડિઓની તપાસ,ఆడియో విచారణ
Audષધિ,ఆడియో లైన్
Audio ડિઓનો પ્રતિભાવ,ఆడియో ప్రతిస్పందన
Auduy ડિઓ પ્રતિસાદ સંદેશ,ఆడియో ప్రతిస్పందన సందేశం
Audit ડિઓ પ્રતિસાદ એકમ,ఆడియో ప్రతిస్పందన యూనిట్
ખવડ -સંગ્રહ એકમ,ఆడియోటేప్ స్టోరేజ్ యూనిట్
Audડતી ટેલિકમ્યુનિકેશન રેખા,ఆడియో టెలికమ్యూనికేషన్ లైన్
Audio ડિઓ ટર્મિન,ఆడియో టెర్మినల్
ઓડિટ ભાષા,ఆడిట్ కమాండ్ లాంగ్వేజ్
હિસાબ -તપાસણી,ఆడిట్ ప్రోగ్రామింగ్
વિષ્લેષણ,తనిఖీ శోధన
યોજવું,ఆగెండ్
વૃદ્ધિ,ఆజ్మెంట్
વૃદ્ધિ કરનાર,ఆగ్మెంటర్
લેખક,రచయిత
લેખક,రచయిత
અર્થતંત્ર,రచయిత వ్యవస్థ
અધિકાર,అధికారం
સત્તાપત્ર,అధికారిక కోడ్
અધિકૃત ગ્રંથાલય,అధీకృత లైబ్రరీ
અધિકૃત કાર્યક્રમ,అధీకృత కార్యక్రమం
અધિકૃત કાર્યક્રમ સુવિધા,అధీకృత ప్రోగ్రామ్ సౌకర్యం
સ્વત abstractભાશ્રલ,ఆటో వియుక్త
શૌર્ય,ఆటో సమాధానం
સ્વત bootટ -બુટિંગ,ఆటో బూటింగ్
સ્વત by બાયપાસ,ఆటో బైపాస్
Auto ટો ક call લ (= સ્વચાલિત ક calling લિંગ),ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్)
સ્વત autoાંડ,ఆటో కోడర్
ઓટો ડાયલ,ఆటో డయల్
સ્વચ્છતા,ఆటోఫ్లో
ઓટો અનુક્રમણિકા,ఆటో సూచిక
ઓટો અનુક્રમિત સરનામાં,ఆటో ఇండెక్స్డ్ చిరునామా
નકલો,ఆటోమాటా
આપમેળે સિદ્ધાંત,ఆటోమాటా సిద్ధాంతం
સ્વત્વાર્પણ પ્રકાર,ఆటోమాటా రకం
સ્વચાલિત ગ્રંથસૂચિ,స్వయంచాలక గ్రంథ పట్టిక
સ્વચાલિત ડેટા માધ્યમ,స్వయంచాలక డేటా మాధ్యమం
સ્વચાલિત શબ્દકોશ,ఆటోమేటెడ్ డిక్షనరీ
સ્વચાલિત સ્થગિત,ఆటోమేటెడ్ గ్లోసరీ
સ્વચાલિત તર્ક આકૃતિ,ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం
સ્વચાલિત સંચાલન,స్వయంచాలక నిర్వహణ
સ્વચાલિત ઉત્પાદન વ્યવસ્થાપન,ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్
સ્વચાલિત સ્ટોક નિયંત્રણ,ఆటోమేటెడ్ స్టాక్ కంట్రోల్
સ્વચાલિત મુદ્દો,స్వయంచాలక వియుక్త
સ્વચાલિત અમૂર્તતા,ఆటోమేటిక్ వియుక్త
આપમેળે પ્રોગ્રામ કરેલા સાધનો,స్వయంచాలకంగా ప్రోగ్రామ్ చేయబడిన సాధనాలు
સ્વચાલિત જવાબ,స్వయంచాలక సమాధానం
સ્વચાલિત ક call લ વિતરક,ఆటోమేటిక్ కాల్ డిస్ట్రిబ్యూటర్
સ્વચાલિત બોલાવવું,ఆటోమేటిక్ కాలింగ్
સ્વચાલિત તપાસ,ఆటోమేటిక్ చెక్
સ્વચાલિત કોડિંગ,ఆటోమేటిక్ కోడింగ్
સ્વચાલિત કમ્પ્યુટિંગ,ఆటోమేటిక్ కంప్యూటింగ్
સ્વચાલિત કમ્પ્યુટિંગ એન્જિન,ఆటోమేటిక్ కంప్యూటింగ్ ఇంజిన్
સ્વચાલિત સ્થિર,ఆటోమేటిక్ స్థిరాంకం
સ્વચાલિત નિયંત્રણ ઇજનેર,ఆటోమేటిక్ కంట్రోల్ ఇంజనీరింగ్
સ્વચાલિત ડેટા પ્રોસેસિંગ,ఆటోమేటిక్ డేటా ప్రాసెసింగ్
સ્વચાલિત ડેટા પ્રોસેસિંગ સિસ્ટમ,స్వయంచాలక డేటా ప్రాసెసింగ్ సిస్టమ్
સ્વચાલિત દશાંશ ગોઠવણી,స్వయంచాలక దశాంశ అమరిక
સ્વચાલિત ડાયલિંગ એકમ,ఆటోమేటిక్ డయలింగ్ యూనిట్
સ્વચાલિત શબ્દકોશ,ఆటోమేటిక్ డిక్షనరీ
સ્વચાલિત સમાનતા,ఆటోమేటిక్ ఈక్వలైజేషన్
સ્વચાલિત ભૂલ સુધારણા,స్వయంచాలక లోపం దిద్దుబాటు
સ્વચાલિત ફીડ પંચ,ఆటోమేటిక్ ఫీడ్ పంచ్
સ્વચાલિત કાર્ય,ఆటోమేటిక్ ఫంక్షన్
સ્વચાલિત અનુક્રમણિકા,ఆటోమేటిక్ ఇండెక్సింగ్
સ્વચાલિત ગ્રંથાલય,ఆటోమేటిక్ లైబ్రరీ కాల్
સ્વચાલિત સંદેશ હિસાબ,ఆటోమేటిక్ మెసేజ్ అకౌంటింగ్
સ્વચાલિત સંખ્યા ઓળખ,స్వయంచాలక సంఖ్య గుర్తింపు
સ્વચાલિત પૃષ્ઠભૂમિ,ఆటోమేటిక్ పాజినేషన్
સ્વચાલિત કાર્યક્રમ,ఆటోమేటిక్ ప్రోగ్రామింగ్
સ્વચાલિત પંચ,ఆటోమేటిక్ పంచ్
સ્વચાલિત પુન recovery પ્રાપ્તિ કાર્યક્રમ,ఆటోమేటిక్ రికవరీ ప్రోగ్రామ్
