Marathi,Gujarati
कॅमेरा,કેમેરા
कॅमेरा संरेखन,કેમેરાની ગોઠવણી
कॅमेरा छिद्र,ક cameraમેરા છિદ્ર
कॅमेरा कव्हरेज,કેમેરામાં કવરેજ
कॅमेरा लाइन-अप,કેમેરાની રેખા
कॅमेरा ट्यूब,કેમેરાની નળી
छत,છત્ર
क्षमता,ક્ષમતા
कॅपेसिटन्स,અપશબ્દ
कॅपेसिटिव्ह लोड,અપરિપક્વ ભાર
कॅपेसिटिव्ह रिएक्टन्स,અપશુકનિયાળ પ્રતિક્રિયા
कॅपेसिटर,બંદૂક
कॅपेसिटर इनपुट फिल्टर,કેપેસિટર ઇનપુટ ફિલ્ટર
क्षमता,શક્તિ
कॅप्सूल,ક capંગલ
मथळा,ટોપી
कॅप्चर इफेक्ट,કબજે અસર
कार्ड,પ cardપન
कार्डिओइड,હ્રદયરોઇડ
कार्डिओइड मायक्रोफोन,કાર્ડિયોઇડ માઇક્રોફોન
वाहक,માલવાહક
वाहक वारंवारता,વાહક આવર્તન
कॅरियर फ्रिक्वेन्सी शिफ्ट,વાહક આવર્તન પાળી
वाहक शक्ती,વાહક
कॅरियर सेन्स सिग्नल,વાહક
वाहक संवेदनशीलता,સંવેદનશીલતા
वाहक वेगळे,એકલતા
कॅरियर शिफ्ट,પાળી
कॅरियर स्पेसिंग,અંતર
वाहक दडपशाही,વાહક -દમન
कॅरियर वेव्ह,વાહક
काडतूस,કારતૂસ
कोरीव काम,કોતરણી
कॅसकेड,કાસ્કીડ
कॅसकेड सर्किट,કાસ્કેડ સર્કિટ
कॅसेट,કેસેટ
ओतीव लोखंड,લોખંડ
कास्टिंग,કિલ્લો
कॅटलॉग,સૂચિ
आपत्तीजनक हस्तक्षेप,આપત્તિજનક દખલ
कॅथोड,Cathપજ
कॅथोड अनुयायी,ક od થોડ અનુયાયી
कॅथोड रेझिस्टर,કેટોડ રેઝિસ્ટર
सेलफोन,કોષો
सेल्युलर,સેલ્યુલર
केंद्रीय नियंत्रण,કેન્દ્રીય નિયંત્રણ
मध्यवर्ती वारंवारता,કેન્દ્રીય આવર્તન
सेंट्रल प्रोसेसिंग युनिट,કેન્દ્રીય પ્રક્રિયા એકમ
केंद्रीकृत डेटाबेस,કેન્દ્રીયકૃત ડેટાબેઝ
केंद्रीकृत प्रणाली,કેન્દ્રીયકૃત પદ્ધતિ
सिरेमिक,કોઇ
खोली,ચેમ્બર
चेंजओव्हर स्विच,ફેરફાર -સ્વીચ
चॅनल,માર્ગ
चॅनेल एन्कोडर,ચેનલ એન્કોડર
चॅनेल पृथक्करण,ચેનલનું વિભાજન
चॅनेल स्पेसिंग,ચેનલ અંતર
चॅनेल स्विचिंग,ચેનલ ફેરબદલ
वैशिष्ट्यपूर्ण प्रतिबाधा,લાક્ષણિક અવલંબન
वैशिष्ट्ये,લાક્ષણિકતાઓ
चार्ज कॅरियर,હવાલા
शुल्क घनता,ખર્ચની ઘનતા
शुल्क आकारले,ચધિયન
चार्जर,ચંચળ
चार्जिंग व्होल्टेज,ચાર્જિંગ વોલ્ટેજ
चार्ट,ચાર્ટ
Chasis,ચેસિસ
गप्पा,ગપસપ
चिप,ક chંગું
चोक कॉइल,કોઇ
चोक इनपुट,ઇનપુટ
हेलिकॉप्टर एम्पलीफायर,ચોકી
क्रोमा,ક્રોમા
क्रोमा सॅम्पलिंग स्ट्रक्चर,ક્રોમા નમૂનાની રચના
क्रोमिनेन्स,ક્રોમન
सिनेमॅटोग्राफी,સિનેમેટનું
सर्किट,સરકીટ
सर्किट बोर्ड,સર્કિટ બોર્ડ
सर्किट ब्रेकर,ઘાતકી તોડનાર
सर्किट घटक,સરકીટ તત્વ
सर्किट स्विचिंग,સરકીટ ફેરબદલ
सर्किटरी,સરકાવણી
परिपत्रक गती,પરિપત્ર ગતિ
परिपत्रक ध्रुवीकरण,પરિપત્ર ધ્રુવીકરણ
परिपत्रक उपग्रह कक्षा,પરિપત્ર ઉપગ્રહ ભ્રમણકક્ષા
परिपत्रक वेग,પરિપત્ર વેગ
परिपत्रक ध्रुवीय अँटेना,ગોળાકાર ધ્રુવીકૃત એન્ટેના
परिपत्रक ध्रुवीकरण ट्रान्समिशन,ગોળાકાર ધ્રુવીકૃત પ્રસારણ
फिरणारा,પરિભ્રમણ કરનાર
क्लेडिंग,આવરણ ચઢાવવુ
क्लॅम्प,ખખડાવવું
क्लॅम्पिंग सर्किट,ક્લેમ્પીંગ સર્કિટ
वर्ग ए ऑपरेशन,વર્ગ એ ઓપરેશન
वर्ग सी ट्यून केलेले एम्पलीफायर,વર્ગ સી ટ્યુન એમ્પ્લીફાયર
उत्सर्जन वर्ग,ઉત્સર્જનનો વર્ગ
शास्त्रीय भौतिकशास्त्र,શાસ્ત્રીય ભૌતિકશાસ્ત્ર
वर्गीकरण,વર્ગીકરણ
क्लीनिंग एजंट,સફાઈ એજન્ટ
स्पष्ट,ચોખ્ખુ
साफ चॅनेल,નિર્ભર માટા
क्लिक करा,કળણ
ग्राहक,ગ્રાહક
क्लायंट रिलेशनशिप (सर्व्हर संबंध),ક્લાયંટ સંબંધ (સર્વર સંબંધ)
क्लिफ प्रभाव,ખડકો અસર
क्लिप बोर्ड,ક્લિપ બોર્ડ
क्लिपिंग,ક્લેઇપિંગ
घड्याळ नाडी,ઘડિયાળની પલ્સ
क्लोक्ड फ्लिप फ्लॉप,ક્લોક્ડ ફ્લિપ ફ્લોપ
घड्याळाच्या बाजूने माइक,ઘડિયાળની ઘડિયાળ
घड्याळ-वारंवारता,આવર્તન
घड्याळाच्या दिशेने,ઘડિયાળની દિશામાં
