Gujarati,English
એન્ટેના સર્કિટ બ્રેકર,Aerial circuit breaker
એન્ટેના નિયંત્રણ બોર્ડ,Aerial control table
એન્ટેના અપ્રસ્તુત સંકેત,Aerial cross talk
એન્ટેના સ્ટ્રીમ,Aerial current
એન્ટેના ભીનાશ,Aerial damping
એન્ટેના અર્થ કોન્ટેક્ટર સ્વીચ,Aerial earthing switch
એન્ટેના કાર્યક્ષમતા,Aerial efficiency
એરિયલ ઇલેક્ટ્રિક ઇરેઝિંગ મશીન,Aerial electric erasing machine
એન્ટેના અપગ્રેડર,Aerial elevation pawl
એન્ટેના ઉત્તેજના,Aerial excitation
હવાઈ ધુમ્મસ,Aerial fog
એન્ટેના અવબાધ,Aerial impedance
એન્ટેના ઇન્ડક્ટન્સ,Aerial inductance
એન્ટેના ઇન્સ્યુલેટર ઇન્સ્યુલેટર,Aerial lead insulator
એન્ટેના લાઇન,Aerial line
એન્ટેના લોડ કોઇલ,Aerial loading inductane=antenna loading coil
એન્ટેના નુકશાન,Aerial loss
એન્ટેના અવાજ,Aerial noise
આકાશ ફોટો અર્થઘટન,Aerial photo-interpretation
એરિયલ ફોટોગ્રામેટ્રી,Aerial photogrammetry
હવાઈ ફોટો,Aerial photograph
હવાઈ ફોટોગ્રાફી,Aerial photography
એન્ટેના પાવર,Aerial power
એન્ટેના વિકિરણ પ્રતિકાર,Aerial radiation resistance
એન્ટેના પ્રતિક્રિયા,Aerial reactance
એન્ટેના ફરતી ડાયલ,Aerial repeat dial
એન્ટેના પ્રતિકાર,Aerial resistance
એન્ટેના શ્રેણી કેપેસિટર,Aerial series capacitor
હવાઈ સર્વેક્ષણ,Aerial survey
હવાઈ સિસ્ટમ,Aerial system
એન્ટેના કૉલમ,Aerial tower
હવાનો વેગ,Aerial velocity
એન્ટેના દંડ,Aerial yard
એર ફિલ્ટર,Aero-vibe screen
એરોડાયનેમિક બેલિસ્ટિક્સ,Aeroballistics
એરપોર્ટ નિયંત્રણ,Aerodrome control
એરપોર્ટ ડિસ્ટ્રેસ બીકન,Aerodrome hazard beacon
એરપોર્ટ હવામાનશાસ્ત્ર,Aerodrome meteorology
એરોડાયનેમિક દબાણ,Aerodybnamic pressure
એરોડાયનેમિક બળ,Aerodynaamic force
એરોડાયનેમિક બળ ઘટક,Aerodynamaic force component
એરોડાયનેમિક ગુણાંક,Aerodynamic coefficient
એરોડાયનેમિક ટ્રેક્શન,Aerodynamic drag
એરોડાયનેમિક કાર્યક્ષમતા,Aerodynamic efficiency
એરોડાયનેમિક કાર્યક્ષમતા ગુણોત્તર,Aerodynamic efficiency ratio
એરોડાયનેમિક બળ,Aerodynamic force
એરોડાયનેમિક બળ ઘટક,Aerodynamic force component
એરોડાયનેમિક અંતર,Aerodynamic gap
એરોડાયનેમિક હીટિંગ,Aerodynamic heating
એરોડાયનેમિક હીટિંગ રેન્જ,Aerodynamic heating limit
એરોડાયનેમિક સરેરાશ તાર,Aerodynamic mean chord
એરોડાયનેમિક મિસાઇલ,Aerodynamic misile
એરોડાયનેમિક ક્ષણ,Aerodynamic moment
એરોડાયનેમિક પ્રતિભાવ,Aerodynamic response
એરોડાયનેમિક પરીક્ષણ વાહન,Aerodynamic test vehicle
એરોડાયનેમિક ટોર્ક,Aerodynamic torque
એરોડાયનેમિક ડાયવર્ઝન,Aerodynamic twist
એરોડાયનેમિક બળ,Aerodynamical force
એરોડાયનેમિક્સ,Aerodynamics
હવાની સ્થિતિસ્થાપક અસર,Aeroelastic effect
હવાની સ્થિતિસ્થાપકતા,Aeroelasticity
એરોઇલાસ્ટીક,Aeroelastics
એરોફોઇલ,Aerofoil
"એરોગ્રામ, એરોગ્રાફ",Aerogram
એરોગ્રાફ,Aerograph
એરોનોટિકલ,Aeronaautical
એરોનોટિકલ બીકન,Aeronautical beacon
એરોનોટિકલ ચાર્ટ,Aeronautical chart
એરોનોટિક્સ,Aeronautics
એરોનોટિક્સ,Aeronomy
એર ફ્રન્ટ,Aeropause
એરોફોન,Aerophone
"વિમાન, વિમાન",Aeroplane
વિમાન અસર,Aeroplane effect
એરોનોટિકલ આંચકા,Aeroplane flutter
હવા નાડી,Aeropulse
એર રિઝોનેટર,Aeroresonator
એરોસોલ,Aerosol
હવા આકાશ,Aerospaace
વિમાન,Aerospace vehicle
"વાતાવરણ, ગેસોસ્ફિયર",Aerosphere
"એરોસ્પેસ, ઉડાન",Aerostat
એરોસ્ટેટિક સમીકરણ,Aerostatic equation
"એરોડાયનેમિક્સ, નોટિક્સ",Aerostatics
એરોપ્લાસ્ટિક,Aerothermo elasticity
એરોડાયનેમિક્સ,Aerothermodynamics
એરોડાયનેમિક્સ,Aerothermodynamics
ફોકસ સિસ્ટમ,Afocal system
પૂંછડીનું શરીર,After body
સળગાવનાર,After burner
પાછળની ઇગ્નીશન,After burning
પાછળનો પ્રકાશ,After glow
પાછલી ગરમી,After heat
છબી,After image
સારવાર પછી,After treatment
પરિપક્વતા પછી,After-ripening stage
પાછળનો પ્રવાહ,Afterflow
ઉશ્કેરાટ,Aftershock
"ઉંમર, ઉંમર, ઉંમર, સમય, યુગ (ના, ) સમય દ્વારા અસર પામે છે, સમયને અસર કરે છે (વેર, )",Age
અસરગ્રસ્ત સમય,Aged
"કાલાતીત શરીર, કાલાતીત શરીર",Aged system
"વૃદ્ધાવસ્થા, વૃદ્ધત્વ",Ageing (aging)
સમયની અસર,Aging (=ageing)
સમય અસર પરીક્ષણ,Aging tst
તોફાની,Agonic
શૂન્ય જંકશન લાઇન,Agonic line
ગુરુત્વાકર્ષણ રહિત,Agravic
મદદરૂપ અનુવર્તી,Aided tracing
ભાગીદાર,Aileron
સમાધાન,Aim
ફ્યુઝન વિચલન,Aim bias
કન્ડેન્સર,Aiming circle
ફિક્સેશન ભૂલ,Aiming error
હવા શોષણ,Air absorption
હવાઈ બોમ્બમારો શ્રેણી,Air bombing range
હવા શ્વસન કરનાર,Air breather
હવાનું શ્વસન,Air breathing
હવા શ્વાસ વાહન,Air breathing vehicle
હવા બુદ્ધ,Air bubble
એર કેપેસિટર,Air capacitor
એલવીઓલી,Air chamber
હવા સિસ્ટમ,Air channel
ફ્લાઇટ ચાર્ટ,Air chart
હવા સંકોચન,Air compression
એર કમ્પ્રેશન રેફ્રિજરેટર,Air compression refrigerating machine
એર કોમ્પ્રેસર,Air compressor
એર કેપેસિટર,Air condenser
એર કન્ડીશનીંગ,Air conditioning
વાયુમિશ્રણ,Air conduction
હવા ઠંડક,Air cooling
વાયુયક્રોડી કુંડલી,Air cored coil
"એર ડેમ્પર, એર ડેમ્પર",Air damper
એર ડેમ્પિંગ સિસ્ટમ,Air damping system
હવાઈ સંરક્ષણ સિસ્ટમ,Air defence system
એર ડિફ્લેક્ટર,Air deflector
હવા વિધ્રુવીકરણ કોષ,Air depolarised cell
એર રિપ્લેસર પિસ્ટન,Air displacing piston
વાત પ્રવત,Air draft
હવા સમકક્ષ,Air equivalent
સમકક્ષ હવા પદાર્થ,Air equivalent material
સમકક્ષ હવા જાડાઈ,Air equivalent thickness
હવા પરિભ્રમણ રેફ્રિજરેટર,Air expansion refrigerating machine
હવા ઘર્ષણ,Air friction
એર ફ્યુઝ્ડ ક્વાર્ટઝ,Air fused quartz
હવાનું અંતર,Air gap
એરક્રાફ્ટ કેરેજ,Air lift
"(સ્પેક્ટ્રમ) એર સ્પેક્ટ્રમ લાઇન, એરલાઇન કંપની, એરલાઇન",Air line
એર ટેલ્ક,Air lock
ઉડ્ડયન રેડિયો સહાય,Air navigation radio aids
હવા અભેદ્યતા,Air permeability
હવા ફોટો,Air photo
હવાઈ ફોટોગ્રાફી,Air photography
એર પોઝિશન કમ્પ્યુટર,Air pisition indicator
એરપોર્ટ,Air port
એર પ્રીહિટીંગ,Air preheating
હવાનું દબાણ,Air pressure
હવા દબાણ સિસ્ટમ,Air pressure system
હવાનો પંપ,Air pump
હવા ગુણોત્તર,Air ratio
હવા નિયંત્રક,Air regulator
હવા વેરવિખેર,Air scatter
"એર પંખો, એરક્રાફ્ટ પ્રોપેલર",Air screw
હવાનો વરસાદ,Air shower
"એરસ્પેસ, એર લેઝર",Air space
ચોક્કસ થ્રસ્ટ આવેગ,Air specific impulse
હવા પ્રમાણભૂત કાર્યક્ષમતા,Air standard efficiency
હવાઈ પ્રક્ષેપણ,Air start
એર થર્મોમીટર,Air thermoscope
એર થર્મોસ્ટેટ,Air thermostat
સ્કાય-સ્કાય રેડિયો ટ્રાન્સમિશન,Air to air communication
આકાશ-ભૂમિ રેડિયો ટ્રાન્સમિશન,Air to ground radio communication
એર ટ્રાફિક નિયંત્રણ,Air traffic control
વાયુમાર્ગ,Air trajectory
પવન તરંગ,Air wave
b હથિયાર,Air weapon
એર બ્રેક સ્વીચ,Air-break switch
હવા-પૃથ્વી પ્રવાહ,Air-earth current
પાઇલોટિંગ,Air-navigation
મરીન ટાર્ગેટ એર રડાર,Air-to-surface vessel = dumbo
"વેન્ટિલેટેડ, એરબોર્ન",Airborne
એરબોર્ન પ્રારંભિક ચેતવણી રડાર,Airborne early warning radar
એરબોર્ન ગન ડાયરેક્ટર રડાર,Airborne gun laying radar=air borne gun sight radar
વાયુમાર્ગ અવરોધ,Airborne interception
એરોસ્પેસ કનેક્ટર ટ્રાન્સમીટર,Airborne jamming transmitter
એરબોર્ન મેગ્નેટોમીટર,Airborne magnetometer
એરબોર્ન અવાજ,Airborne noise
